Feature Envy,NodePathTest.testGoodHistoryNodeParse4,122,1
Feature Envy,DatabaseMetadataSearcher.findMetadataMatching,124,1
Feature Envy,FigureResourceChooserTest.testMultipleEpsWithNoName,129,1
Feature Envy,FigureResourceChooserTest.testMultipleEpsWithNoName2,130,1
Feature Envy,FigureResourceChooserTest.testMultipleEpsWithNodeName,131,1
Feature Envy,FigureResourceChooserTest.testMultiplePSWithNoNodeName,132,1
Feature Envy,FigureResourceChooserTest.testMultiplePSWithNoNodeName1,133,1
Feature Envy,FigureResourceChooserTest.testMultiplePSWithNodeName,134,1
Feature Envy,AbstractUserDAOTest.testCreateGoodWithPassword,136,1
Feature Envy,AbstractUserDAOTest.testDeleteUserGood,137,1
Feature Envy,AbstractUserDAOTest.testUpdateRole,138,1
Feature Envy,AbstractUserDAOTest.testUpdatePasswordDigestTooShort,139,1
Feature Envy,AbstractUserDAOTest.testUpdatePasswordDigestTooLong,140,1
Feature Envy,AbstractUserDAOTest.testUpdatePasswordDigestNotHex,141,1
Feature Envy,ResourceNameTest.checkSuccess,142,1
Feature Envy,ResourceNameTest.checkFailure,143,1
Feature Envy,ContentPageLearningResourcesReaderStrategy.clearResultObject,144,1
Feature Envy,ContentPageLearningResourcesReaderStrategy.startContainerElement,145,1
Feature Envy,AbstractMetadataSearcherTest.testNodeTypeContentPage,147,1
Feature Envy,AbstractMetadataSearcherTest.testSimpleTitleSearch,148,1
Feature Envy,AbstractMetadataSearcherTest.testCompoundTitleSearch,149,1
Feature Envy,AbstractMetadataSearcherTest.testSimplePreviewSearch,150,1
Feature Envy,AbstractMetadataSearcherTest.testCompoundPreviewSearch,151,1
Feature Envy,AbstractMetadataSearcherTest.testMinDepth0,152,1
Feature Envy,AbstractMetadataSearcherTest.testMinDepth1,153,1
Feature Envy,AbstractMetadataSearcherTest.testMinDepth2,154,1
Feature Envy,AbstractMetadataSearcherTest.testMaxDepth2,155,1
Feature Envy,AbstractMetadataSearcherTest.testMinMaxDepth1,156,1
Feature Envy,AbstractMetadataSearcherTest.testDifficultyHard,157,1
Feature Envy,AbstractMetadataSearcherTest.testKeywords0,158,1
Feature Envy,AbstractMetadataSearcherTest.testOrQuery,159,1
Feature Envy,AbstractMetadataSearcherTest.testComplexBoolean,160,1
Feature Envy,WorkshopValidationStrategy.WorkshopValidationStrategy,162,1
Feature Envy,SnuggleTeXTestCase.canonicaliseXml,166,1
Feature Envy,StandardTimeToThinkValidationStrategy.StandardTimeToThinkValidationStrategy,168,1
Feature Envy,StandardTimeToThinkValidationStrategy.createMasterDocumentAssemblerCallback,169,1
Feature Envy,AbstractIMSContentPackageBuilder.addContributor,174,1
Feature Envy,DeploymentMasterWriterStrategy.fireDocumentEvents,183,1
Feature Envy,FullNodeMetadataReaderStrategy.clearResultObject,185,1
Feature Envy,FullNodeMetadataReaderStrategy.textElement,188,1
Feature Envy,SimpleFilesystemResourceManager.deleteRedundantStructuralAncestors,190,1
Feature Envy,SimpleFilesystemResourceManager.setStorePosition,191,1
Feature Envy,SimpleFilesystemResourceManager.getResourcePaths,193,1
Feature Envy,NumberingPattern.fromString,197,1
Feature Envy,SlideBreakFixerFilter.characters,202,1
Feature Envy,ImportExportUtilities.createFilesystemCMS,204,1
Feature Envy,ImportExportUtilities.createContentManagerImpl,205,1
Feature Envy,ImportExportUtilities.importContent,206,1
Feature Envy,ImportExportUtilities.importCourse,207,1
Feature Envy,OrganisationTreeSourceTest.testGetByLinkId,208,1
Feature Envy,AbstractDatabaseBean.decodeKeywordsEntry,211,1
Feature Envy,BulkContentReaderImpl.computeTreeLoadStrategy,213,1
Feature Envy,UserValidator.getValidationErrors,215,1
Feature Envy,RequestLockManagerTest.testDeadlock,219,1
Feature Envy,OrganisationTreeValidatorTest.testGoodValidation,221,1
Feature Envy,JavaNodeDescriptorReaderStrategy.startContainerElement,222,1
Feature Envy,OrganisationTreeEditingStrategy.doTextSearchAndReplaceOnSourceResource,223,1
Feature Envy,AbstractAccessManagerTest.suite,224,1
Feature Envy,Bundler.mergeTutorialQuestionStatement,226,1
Feature Envy,FlashMovieEditingStrategy.doTextSearchAndReplaceOnSourceResource,229,1
Feature Envy,GoodParsingTest.runTest,230,1
Feature Envy,DatabaseNodeDependencyDAOTest.setUp,231,1
Feature Envy,IMSResourceMetadataWriterStrategy.fireDocumentEvents,234,1
Feature Envy,NodeNumberingInformationReaderStrategy.clearResultObject,235,1
Feature Envy,MasterDocumentAssembler.doElement,248,1
Feature Envy,AbstractContentManagerImplTest.createSample,249,1
Feature Envy,AbstractContentManagerImplTest.checkNotAllowed,251,1
Feature Envy,AbstractContentManagerImplTest.recordGoodCreation,254,1
Feature Envy,AbstractContentManagerImplTest.recordGoodCreationOneLinkIdTry,255,1
Feature Envy,AbstractContentManagerImplTest.checkUpdateResult,256,1
Feature Envy,AbstractContentManagerImplTest.recordDoDeleteWorkspaceNode,257,1
Feature Envy,AbstractContentManagerImplTest.recordGetHistoryPaths,258,1
Feature Envy,AbstractContentManagerImplTest.ensureOnlyCreationAuditFields,259,1
Feature Envy,InputHelper.askForSelection,260,1
Feature Envy,TreeVisitor.visitChildNodes,261,1
Feature Envy,ContentManagerImplCopyTest.testNotAllowedToWriteTarget,264,1
Feature Envy,ContentManagerImplCreateNodeTest.testCreateNodeGoodAutoLinkIdTwoTries,272,1
Feature Envy,ContentManagerImplCreateNodeTest.testCreateNodeNotAllowed,273,1
Feature Envy,ContentManagerImplCreateNodeTest.testCreateNodeInconsistentState,274,1
Feature Envy,ContentManagerImplCreateNodeTest.testCreateNodeDuplicateLinkId,275,1
Feature Envy,ContentManagerImplCreateNodeTest.testCreateNodeDuplicatePath,276,1
Feature Envy,LearningOutcomesReaderStrategy.clearResultObject,278,1
Feature Envy,LearningOutcomesReaderStrategy.textElement,279,1
Feature Envy,ZipBuildingNodeVisitor.enqueueUnvisitedLinks,283,1
Feature Envy,TutorialQuestionSourceWriterStrategy.fireDocumentEvents,285,1
Feature Envy,NodeInformationWriterStrategy.fireDocumentEvents,288,1
Feature Envy,ResultBuilder.createValidationResult,289,1
Feature Envy,ResultBuilder.createResourceResult,290,1
Feature Envy,ResultBuilder.convertLocalResultToRemote,291,1
Feature Envy,TextSearchAndReplaceQueryValidator.getValidationErrors,292,1
Feature Envy,MetadataValidator.getTemplateValidationErrors,296,1
Feature Envy,MetadataValidator.getTemplateValidationErrors,297,1
Feature Envy,MCQValidationStrategy.MCQValidationStrategy,303,1
Feature Envy,StandardTimeToThinkEditingStrategy.createSourceResourceTemplate,305,1
Feature Envy,MCQSourceWriterStrategy.fireDocumentEvents,309,1
