SmellMetrics,Seg, 4 jun 2018 18:15:49 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.apache.karaf.bundle.command.Stop.executeOnBundle(Bundle)",1,1,n/a,4,0,1,1,2
"org.apache.karaf.bundle.command.Uninstall.Uninstall()",0,0,n/a,4,0,0,2,1
"org.apache.karaf.bundle.command.Uninstall.executeOnBundle(Bundle)",1,1,n/a,4,0,1,1,1
"org.apache.karaf.bundle.command.Update.doExecute(Bundle)",9,1,n/a,13,2,1,7,4
"org.apache.karaf.bundle.command.Update.update(Bundle,URL)",6,2,n/a,9,2,2,5,1
"org.apache.karaf.bundle.command.Watch.execute()",27,1,n/a,55,4,0,34,18
"org.apache.karaf.bundle.command.Watch.setBundleWatcher(BundleWatcher)",0,0,n/a,3,0,1,1,1
"org.apache.karaf.bundle.command.bundletree.Node.Node(T)",1,2,n/a,10,0,1,2,1
"org.apache.karaf.bundle.command.bundletree.Node.Node(T,Node<T>)",1,1,n/a,10,0,2,2,1
"org.apache.karaf.bundle.command.bundletree.Node.addChild(T)",2,19,n/a,11,0,1,3,1
"org.apache.karaf.bundle.command.bundletree.Node.concat(boolean[],boolean)",0,1,n/a,11,1,2,7,2
"org.apache.karaf.bundle.command.bundletree.Node.flatten()",6,5,n/a,13,1,0,5,2
"org.apache.karaf.bundle.command.bundletree.Node.getChildren()",0,7,n/a,6,0,0,1,1
"org.apache.karaf.bundle.command.bundletree.Node.getValue()",0,10,n/a,6,0,0,1,1
"org.apache.karaf.bundle.command.bundletree.Node.hasAncestor(T)",2,5,n/a,13,1,1,3,3
"org.apache.karaf.bundle.command.bundletree.Node.hasChild(T)",3,1,n/a,8,2,1,4,3
"org.apache.karaf.bundle.command.bundletree.Node.hasNextSibling()",6,1,n/a,12,1,0,3,3
"org.apache.karaf.bundle.command.bundletree.Node.write(PrintWriter,Converter<T>,boolean...)",7,2,n/a,15,1,3,5,4
"org.apache.karaf.bundle.command.bundletree.Tree.Converter.toString(Node<T>)",n/a,2,3,n/a,n/a,1,n/a,n/a
"org.apache.karaf.bundle.command.bundletree.Tree.Tree(T)",1,7,n/a,8,0,1,1,1
