Dependency metrics,Qua, 13 dez 2017 11:40:14 BRST
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"net.sourceforge.atunes.gui.views.panels.PlayListControlsPanel",240,4,286,3,247
"net.sourceforge.atunes.gui.views.panels.PlayListFilterPanel",240,3,286,4,247
"net.sourceforge.atunes.gui.views.panels.PlayListPanel",240,3,286,7,247
"net.sourceforge.atunes.gui.views.panels.PlayerControlsPanel",240,3,286,7,247
"net.sourceforge.atunes.kernel.ControllerProxy",240,25,286,29,247
"net.sourceforge.atunes.kernel.Kernel",240,29,286,36,247
"net.sourceforge.atunes.kernel.controllers.DragAndDropListener",240,15,286,1,247
"net.sourceforge.atunes.kernel.controllers.audioScrobbler.AudioScrobblerController",240,31,286,5,247
"net.sourceforge.atunes.kernel.controllers.audioScrobbler.AudioScrobblerListener",240,2,286,1,247
"net.sourceforge.atunes.kernel.controllers.coverNavigator.CoverNavigatorController",240,6,286,3,247
"net.sourceforge.atunes.kernel.controllers.editPreferencesDialog.EditPreferencesDialogController",240,27,286,3,247
"net.sourceforge.atunes.kernel.controllers.editTagDialog.EditTagDialogActionListener",240,3,286,1,247
"net.sourceforge.atunes.kernel.controllers.editTagDialog.EditTagDialogController",240,17,286,4,247
"net.sourceforge.atunes.kernel.controllers.editTitlesDialog.EditTitlesDialogActionListener",240,6,286,1,247
"net.sourceforge.atunes.kernel.controllers.editTitlesDialog.EditTitlesDialogController",240,10,286,3,247
"net.sourceforge.atunes.kernel.controllers.editTitlesDialog.EditTitlesTableModel",240,2,286,1,247
"net.sourceforge.atunes.kernel.controllers.exportOptionsDialog.ExportOptionsDialogActionListener",240,4,286,1,247
"net.sourceforge.atunes.kernel.controllers.exportOptionsDialog.ExportOptionsDialogController",240,17,286,3,247
"net.sourceforge.atunes.kernel.controllers.fileProperties.FilePropertiesController",240,16,286,6,247
"net.sourceforge.atunes.kernel.controllers.menu.AppMenuListener",240,25,286,1,247
"net.sourceforge.atunes.kernel.controllers.menu.MenuController",240,5,286,10,247
"net.sourceforge.atunes.kernel.controllers.model.Controller",240,3,286,17,247
"net.sourceforge.atunes.kernel.controllers.model.DialogController",240,1,286,2,247
"net.sourceforge.atunes.kernel.controllers.model.FrameController",240,1,286,4,247
"net.sourceforge.atunes.kernel.controllers.model.PanelController",240,1,286,7,247
"net.sourceforge.atunes.kernel.controllers.model.ToolBarController",240,1,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.DeviceViewRefresher",240,7,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.FavoriteViewRefresher",240,3,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.FileViewRefresher",240,3,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.NavigationController",240,41,286,22,247
"net.sourceforge.atunes.kernel.controllers.navigation.NavigationControllerState",0,2,2,11,248
"net.sourceforge.atunes.kernel.controllers.navigation.NavigationControllerState.ViewMode",0,0,0,5,249
"net.sourceforge.atunes.kernel.controllers.navigation.NavigationControllerViews",0,0,0,7,248
"net.sourceforge.atunes.kernel.controllers.navigation.NodeToSongsTranslator",240,12,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.PodcastFeedViewRefresher",240,2,286,1,247
"net.sourceforge.atunes.kernel.controllers.navigation.RadioViewRefresher",240,2,286,1,247
