CommitNumber;Entity;Class;Change;Superclass
9b59c323f69be8579bc995e36ff45f3210db5c3e;CLASS;org.apache.commons.logging.pathable.PathableTestCase;ADDED*;junit.framework.TestCase
9b59c323f69be8579bc995e36ff45f3210db5c3e;CLASS;org.apache.commons.logging.log4j.CustomConfigFullTestCase;ADDED*;.CustomConfigTestCase
9b59c323f69be8579bc995e36ff45f3210db5c3e;CLASS;org.apache.commons.logging.log4j.CustomConfigFullTestCase;ADDED*;.CustomConfigTestCase.CustomConfigTestCase
9b59c323f69be8579bc995e36ff45f3210db5c3e;CLASS;org.apache.commons.logging.log4j.CustomConfigAPITestCase;ADDED*;.CustomConfigTestCase
9b59c323f69be8579bc995e36ff45f3210db5c3e;CLASS;org.apache.commons.logging.log4j.CustomConfigAPITestCase;ADDED*;.CustomConfigTestCase.CustomConfigTestCase
9b59c323f69be8579bc995e36ff45f3210db5c3e;CLASS;org.apache.commons.logging.jdk14.CustomConfigFullTestCase;ADDED*;.CustomConfigTestCase
9b59c323f69be8579bc995e36ff45f3210db5c3e;CLASS;org.apache.commons.logging.jdk14.CustomConfigFullTestCase;ADDED*;.CustomConfigTestCase.CustomConfigTestCase
9b59c323f69be8579bc995e36ff45f3210db5c3e;CLASS;org.apache.commons.logging.jdk14.CustomConfigAPITestCase;ADDED*;.CustomConfigTestCase
9b59c323f69be8579bc995e36ff45f3210db5c3e;CLASS;org.apache.commons.logging.jdk14.CustomConfigAPITestCase;ADDED*;.CustomConfigTestCase.CustomConfigTestCase
9b59c323f69be8579bc995e36ff45f3210db5c3e;CLASS;org.apache.commons.logging.PathableTestSuite;ADDED*;junit.framework.TestSuite
9b59c323f69be8579bc995e36ff45f3210db5c3e;CLASS;org.apache.commons.logging.PathableClassLoader;ADDED*;java.net.URLClassLoader
773fe5af3c02f83ca99eff9f918c34ea9eb04344;CLASS;org.apache.commons.logging.pathable.ParentFirstTestCase;ADDED*;junit.framework.TestCase
ec7eab015013c8d990bb30ee578c3bbfc59bb7aa;CLASS;org.apache.commons.logging.pathable.ChildFirstTestCase;ADDED*;junit.framework.TestCase
1ac4b57165218f1f987be115bddda1e4d765d3ab;CLASS;org.apache.commons.logging.avalon.AvalonLoggerTestCase;ADDED*;org.apache.commons.logging.AbstractLogTest
1996c5af1b9cf2a8c44a693cf1588a423764a392;CLASS;org.apache.commons.logging.AltHashtableTestCase;ADDED*;.TestCase
c542c21c2905cb3036213c1b3dcc4651353f265c;CLASS;org.apache.commons.logging.pathable.GeneralTestCase;ADDED*;junit.framework.TestCase
02ee1e908669c32d3b271997f0d1e4afdf0f560a;CLASS;org.apache.commons.logging.BadHashtablePropertyTestCase;ADDED*;.TestCase
4bd1bd70a05931441be721aa4b691abb896cb47b;CLASS;org.apache.commons.logging.SimpleLogTestCase;ADDED*;.AbstractLogTest
4bd1bd70a05931441be721aa4b691abb896cb47b;CLASS;org.apache.commons.logging.NullClassLoaderTestCase;ADDED*;junit.framework.TestCase
4bd1bd70a05931441be721aa4b691abb896cb47b;CLASS;org.apache.commons.logging.NoOpLogTestCase;ADDED*;.AbstractLogTest
4bd1bd70a05931441be721aa4b691abb896cb47b;CLASS;org.apache.commons.logging.LoadTestCase;ADDED*;junit.framework.TestCase
4bd1bd70a05931441be721aa4b691abb896cb47b;CLASS;org.apache.commons.logging.BasicOperationsTestCase;ADDED*;junit.framework.TestCase
9d0c1a74220ea1406ba6fa04342bb0f004364e7f;CLASS;org.apache.commons.logging.LogTestCase;ADDED*;.AbstractLogTest
41c4b1025075216c788c0ad36760dad58877975f;CLASS;org.apache.commons.logging.log4j.log4j12.ParentClasspathStandardTestCase;ADDED*;org.apache.commons.logging.log4j.StandardTests
41c4b1025075216c788c0ad36760dad58877975f;CLASS;org.apache.commons.logging.log4j.log4j12.ChildClasspathStandardTestCase;ADDED*;org.apache.commons.logging.log4j.StandardTests
41c4b1025075216c788c0ad36760dad58877975f;CLASS;org.apache.commons.logging.log4j.log4j12.AppClasspathStandardTestCase;ADDED*;org.apache.commons.logging.log4j.StandardTests
41c4b1025075216c788c0ad36760dad58877975f;CLASS;org.apache.commons.logging.log4j.log4j12.ApiClasspathStandardTestCase;ADDED*;org.apache.commons.logging.log4j.StandardTests
41c4b1025075216c788c0ad36760dad58877975f;CLASS;org.apache.commons.logging.log4j.StandardTests;ADDED*;junit.framework.TestCase
697b414639ff1fd38e4720ba386eb7d0f91b9ce5;CLASS;org.apache.commons.logging.log4j.log4j12.TestAppender;ADDED*;org.apache.log4j.AppenderSkeleton
8b1398cfa185ba6cbc74c0b9a2081eebd853d48c;CLASS;org.apache.commons.logging.log4j.log4j12.Log4j12StandardTests;ADDED*;org.apache.commons.logging.log4j.StandardTests
2f2b9d43eb27913dd5c079f3a4ea2a6e6b8d2013;CLASS;org.apache.commons.logging.impl.WeakHashtableTest;ADDED*;.TestCase
2f2b9d43eb27913dd5c079f3a4ea2a6e6b8d2013;CLASS;org.apache.commons.logging.impl.WeakHashtable;ADDED*;.Hashtable
9a1ec952ae0e4a6e83cd8c0c61337118d16ea7bf;CLASS;org.apache.commons.logging.config.PriorityConfigTestCase;ADDED*;junit.framework.TestCase
7ff4b00feffda2db6ac2c47b6cba92540cef1d4c;CLASS;org.apache.commons.logging.tccl.custom.MyLogFactoryImpl;ADDED*;org.apache.commons.logging.LogFactory
7ff4b00feffda2db6ac2c47b6cba92540cef1d4c;CLASS;org.apache.commons.logging.tccl.TcclEnabledTestCase;ADDED*;junit.framework.TestCase
7ff4b00feffda2db6ac2c47b6cba92540cef1d4c;CLASS;org.apache.commons.logging.tccl.TcclDisabledTestCase;ADDED*;junit.framework.TestCase
19a76b429b473c6b3696a74f7cb0e6535ca53627;CLASS;org.apache.commons.logging.tccl.logfactory.TcclEnabledTestCase;ADDED*;junit.framework.TestCase
19a76b429b473c6b3696a74f7cb0e6535ca53627;CLASS;org.apache.commons.logging.tccl.logfactory.TcclEnabledTestCase;ADDED*;junit.framework.TestCasejunit.framework.TestCase
19a76b429b473c6b3696a74f7cb0e6535ca53627;CLASS;org.apache.commons.logging.tccl.logfactory.TcclDisabledTestCase;ADDED*;junit.framework.TestCase
19a76b429b473c6b3696a74f7cb0e6535ca53627;CLASS;org.apache.commons.logging.tccl.logfactory.TcclDisabledTestCase;ADDED*;junit.framework.TestCasejunit.framework.TestCase
19a76b429b473c6b3696a74f7cb0e6535ca53627;CLASS;org.apache.commons.logging.tccl.log.TcclEnabledTestCase;ADDED*;junit.framework.TestCase
19a76b429b473c6b3696a74f7cb0e6535ca53627;CLASS;org.apache.commons.logging.tccl.log.TcclEnabledTestCase;ADDED*;junit.framework.TestCasejunit.framework.TestCase
19a76b429b473c6b3696a74f7cb0e6535ca53627;CLASS;org.apache.commons.logging.tccl.log.TcclDisabledTestCase;ADDED*;junit.framework.TestCase
19a76b429b473c6b3696a74f7cb0e6535ca53627;CLASS;org.apache.commons.logging.tccl.log.TcclDisabledTestCase;ADDED*;junit.framework.TestCasejunit.framework.TestCase
