Dependency metrics,Sex, 6 out 2017 18:45:43 BRT
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"android.content.ClipboardManager",1.027,12,1.415,3,2.385
"android.content.ComponentName",1.027,4,1.415,86,2.385
"android.content.ContentProvider",1.027,24,1.415,13,2.385
"android.content.ContentProvider.Transport",1.027,21,1.415,1,2.385
"android.content.ContentProviderClient",1.027,13,1.415,10,2.385
"android.content.ContentProviderNative",1.027,20,1.415,2,2.385
"android.content.ContentProviderOperation",1.027,14,1.415,12,2.385
"android.content.ContentProviderOperation.Builder",1.027,4,1.415,3,2.385
"android.content.ContentProviderProxy",1.027,21,1.415,1,2.385
"android.content.ContentProviderResult",1.027,4,1.415,9,2.385
"android.content.ContentQueryMap",0,5,1.416,1,1
"android.content.ContentResolver",1.027,38,1.415,113,2.385
"android.content.ContentResolver.CursorWrapperInner",1.027,4,1.415,1,2.385
"android.content.ContentResolver.OpenResourceIdResult",1.027,1,1.415,4,2.385
"android.content.ContentResolver.ParcelFileDescriptorInner",1.027,3,1.415,1,2.385
"android.content.ContentService",0,21,1.419,0,0
"android.content.ContentService.ObserverCall",2,1,1.418,3,4
"android.content.ContentService.ObserverNode",2,4,1.418,4,4
"android.content.ContentService.ObserverNode.ObserverEntry",2,3,1.418,2,4
"android.content.ContentUris",1.027,2,1.415,19,2.385
"android.content.ContentValues",1.027,4,1.415,83,2.385
"android.content.Context",1.027,25,1.415,652,2.385
"android.content.ContextWrapper",1.027,23,1.415,46,2.385
"android.content.CursorEntityIterator",0,4,1.419,4,14
"android.content.CursorLoader",0,8,1.419,0,0
"android.content.DefaultDataHandler",0,6,1.417,0,0
"android.content.Entity",0,3,1.417,6,16
"android.content.Entity.NamedContentValues",0,2,1.416,1,17
"android.content.Intent",1.027,21,1.415,239,2.385
"android.content.Intent.FilterComparison",1.027,1,1.415,3,2.385
"android.content.Intent.ShortcutIconResource",0,5,1.416,0,0
"android.content.IntentFilter",1.027,14,1.415,59,2.385
"android.content.IntentFilter.AuthorityEntry",1.027,5,1.415,2,2.385
"android.content.IntentFilter.MalformedMimeTypeException",0,1,1,3,2.386
"android.content.IntentSender",1.027,13,1.415,13,2.385
"android.content.IntentSender.FinishedDispatcher",1.027,5,1.415,1,2.385
"android.content.IntentSender.SendIntentException",0,1,1,7,2.386
"android.content.Loader",1.027,3,1.415,8,2.385
"android.content.Loader.ForceLoadContentObserver",0,3,1.416,1,1
"android.content.MutableContextWrapper",0,2,1.416,0,0
"android.content.OperationApplicationException",0,0,0,9,2.386
"android.content.PeriodicSync",1.027,6,1.415,4,2.385
"android.content.ReceiverCallNotAllowedException",0,1,1,2,2.386
"android.content.SearchRecentSuggestionsProvider",1,13,1.419,3,4
"android.content.SearchRecentSuggestionsProvider.DatabaseHelper",1,5,1.419,1,4
"android.content.SyncActivityTooManyDeletes",1.027,18,1.415,1,2.385
"android.content.SyncAdapterType",1.027,4,1.415,7,2.385
"android.content.SyncAdaptersCache",1.027,7,1.415,2,2.385
"android.content.SyncAdaptersCache.MySerializer",1.027,2,1.415,1,2.385
"android.content.SyncContext",0,4,1.416,2,3
"android.content.SyncInfo",1.027,4,1.415,4,2.385
"android.content.SyncManager",1.027,51,1.415,6,2.385
"android.content.SyncManager.ActiveSyncContext",1.027,22,1.415,5,2.385
"android.content.SyncManager.InitializerServiceConnection",1.027,9,1.415,1,2.385
"android.content.SyncManager.ServiceConnectionData",1.027,1,1.415,2,2.385
"android.content.SyncManager.SyncAlarmIntentReceiver",1.027,5,1.415,1,2.385
"android.content.SyncManager.SyncHandler",1.027,46,1.415,2,2.385
"android.content.SyncManager.SyncHandler.SyncNotificationInfo",0,0,0,2,2.386
"android.content.SyncManager.SyncHandlerMessagePayload",1.027,2,1.415,2,2.385
"android.content.SyncManager.SyncTimeTracker",1.027,2,1.415,2,2.385
"android.content.SyncOperation",1.027,6,1.415,6,2.385
"android.content.SyncQueue",1.027,13,1.415,2,2.385
"android.content.SyncResult",1.027,4,1.415,8,2.385
"android.content.SyncStats",1.027,3,1.415,2,2.385
"android.content.SyncStatusInfo",1.027,4,1.415,5,2.385
"android.content.SyncStorageEngine",1.027,33,1.415,8,2.385
"android.content.SyncStorageEngine.AccountInfo",1.027,2,1.415,1,2.385
"android.content.SyncStorageEngine.AuthorityInfo",1.027,4,1.415,4,2.385
"android.content.SyncStorageEngine.DayStats",0,0,0,2,2.386
"android.content.SyncStorageEngine.PendingOperation",1.027,2,1.415,3,2.385
"android.content.SyncStorageEngine.SyncHistoryItem",0,0,0,2,2.386
"android.content.UriMatcher",0,2,1.416,6,14
"android.content.XmlDocumentProvider",0,11,1.419,0,0
"android.content.XmlDocumentProvider.XMLCursor",0,2,1.418,1,1
"android.content.pm.ActivityInfo",1.027,7,1.415,35,2.385
"android.content.pm.ApplicationInfo",1.027,9,1.415,59,2.385
"android.content.pm.ApplicationInfo.DisplayNameComparator",0,3,1.416,0,0
"android.content.pm.ComponentInfo",1.027,6,1.415,30,2.385
"android.content.pm.ConfigurationInfo",1.027,3,1.415,8,2.385
"android.content.pm.FeatureInfo",1.027,3,1.415,5,2.385
"android.content.pm.InstrumentationInfo",1.027,4,1.415,6,2.385
"android.content.pm.LabeledIntent",0,5,1.416,1,3
"android.content.pm.PackageInfo",1.027,12,1.415,15,2.385
"android.content.pm.PackageInfoLite",0,3,1.416,0,0
"android.content.pm.PackageItemInfo",1.027,8,1.415,57,2.385
"android.content.pm.PackageItemInfo.DisplayNameComparator",0,2,1.416,0,0
"android.content.pm.PackageManager",1.027,22,1.415,73,2.385
"android.content.pm.PackageManager.NameNotFoundException",0,1,1,34,2.386
"android.content.pm.PackageParser",1.027,50,1.415,3,2.385
"android.content.pm.PackageParser.Activity",1.027,8,1.415,3,2.385
"android.content.pm.PackageParser.ActivityIntentInfo",1.027,3,1.415,2,2.385
"android.content.pm.PackageParser.Component",1.027,14,1.415,7,2.385
"android.content.pm.PackageParser.Instrumentation",1.027,4,1.415,2,2.385
"android.content.pm.PackageParser.IntentInfo",1.027,1,1.415,6,2.385
"android.content.pm.PackageParser.NewPermissionInfo",0,0,0,1,2.386
"android.content.pm.PackageParser.Package",1.027,13,1.415,13,2.385
"android.content.pm.PackageParser.PackageLite",0,0,0,1,2.386
"android.content.pm.PackageParser.ParseComponentArgs",1.027,2,1.415,5,2.385
"android.content.pm.PackageParser.ParsePackageItemArgs",1.027,2,1.415,7,2.385
"android.content.pm.PackageParser.Permission",1.027,6,1.415,2,2.385
"android.content.pm.PackageParser.PermissionGroup",1.027,5,1.415,3,2.385
"android.content.pm.PackageParser.Provider",1.027,7,1.415,2,2.385
"android.content.pm.PackageParser.Service",1.027,8,1.415,3,2.385
"android.content.pm.PackageParser.ServiceIntentInfo",1.027,3,1.415,2,2.385
"android.content.pm.PackageStats",0,3,1.416,2,3
"android.content.pm.PathPermission",1.027,3,1.415,4,2.385
"android.content.pm.PermissionGroupInfo",1.027,6,1.415,5,2.385
"android.content.pm.PermissionInfo",1.027,6,1.415,9,2.385
"android.content.pm.ProviderInfo",1.027,7,1.415,18,2.385
"android.content.pm.RegisteredServicesCache",1.027,27,1.415,5,2.385
"android.content.pm.RegisteredServicesCache.ServiceInfo",1.027,1,1.415,9,2.385
"android.content.pm.ResolveInfo",1.027,12,1.415,30,2.385
"android.content.pm.ResolveInfo.DisplayNameComparator",0,3,1.416,2,6
"android.content.pm.ServiceInfo",1.027,6,1.415,18,2.385
"android.content.pm.Signature",1.027,4,1.415,4,2.385
"android.content.res.AssetFileDescriptor",1.027,8,1.415,12,2.385
"android.content.res.AssetFileDescriptor.AutoCloseInputStream",1.027,3,1.415,1,2.385
"android.content.res.AssetFileDescriptor.AutoCloseOutputStream",1.027,4,1.415,1,2.385
"android.content.res.AssetManager",1.027,10,1.415,19,2.385
"android.content.res.AssetManager.AssetInputStream",1.027,2,1.415,1,2.385
"android.content.res.ColorStateList",1.027,10,1.415,10,2.385
"android.content.res.CompatibilityInfo",1.027,4,1.415,16,2.385
