Dependency metrics,Ter, 10 out 2017 13:39:46 BRT
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.apache.tools.ant.taskdefs.Rename",0,4,267,0,0
"org.apache.tools.ant.taskdefs.Replace",3,12,272,3,3
"org.apache.tools.ant.taskdefs.Replace.FileInput",3,2,272,1,3
"org.apache.tools.ant.taskdefs.Replace.FileOutput",3,2,272,1,3
"org.apache.tools.ant.taskdefs.Replace.NestedString",0,0,0,2,4
"org.apache.tools.ant.taskdefs.Replace.Replacefilter",3,3,272,1,3
"org.apache.tools.ant.taskdefs.ResourceCount",0,8,268,0,0
"org.apache.tools.ant.taskdefs.Rmic",8,17,309,7,12
"org.apache.tools.ant.taskdefs.Rmic.ImplementationSpecificArgument",0,1,268,2,13
"org.apache.tools.ant.taskdefs.SQLExec",1,15,271,2,2
"org.apache.tools.ant.taskdefs.SQLExec.DelimiterType",0,1,267,1,3
"org.apache.tools.ant.taskdefs.SQLExec.OnError",0,1,267,1,3
"org.apache.tools.ant.taskdefs.SQLExec.Transaction",1,9,271,1,2
"org.apache.tools.ant.taskdefs.SendEmail",0,1,278,0,0
"org.apache.tools.ant.taskdefs.Sequential",0,3,267,1,1
"org.apache.tools.ant.taskdefs.SignJar",0,13,297,1,1
"org.apache.tools.ant.taskdefs.Sleep",0,3,267,0,0
"org.apache.tools.ant.taskdefs.StreamPumper",0,0,0,6,1.122
"org.apache.tools.ant.taskdefs.SubAnt",0,18,276,0,0
"org.apache.tools.ant.taskdefs.Sync",1,16,272,1,1
"org.apache.tools.ant.taskdefs.Sync.MyCopy",1,4,272,1,1
"org.apache.tools.ant.taskdefs.Sync.SyncTarget",0,2,267,1,2
"org.apache.tools.ant.taskdefs.Tar",1,28,292,1,1
"org.apache.tools.ant.taskdefs.Tar.TarCompressionMethod",0,2,271,1,2
"org.apache.tools.ant.taskdefs.Tar.TarFileSet",1,6,292,1,1
"org.apache.tools.ant.taskdefs.Tar.TarLongFileMode",0,1,267,1,2
"org.apache.tools.ant.taskdefs.TaskOutputStream",0,1,267,0,0
"org.apache.tools.ant.taskdefs.Taskdef",0,4,267,0,0
"org.apache.tools.ant.taskdefs.TempFile",0,5,267,0,0
"org.apache.tools.ant.taskdefs.Touch",0,19,268,0,0
"org.apache.tools.ant.taskdefs.Transform",0,1,285,0,0
"org.apache.tools.ant.taskdefs.Tstamp",1,5,269,3,3
"org.apache.tools.ant.taskdefs.Tstamp.CustomFormat",1,7,269,3,3
"org.apache.tools.ant.taskdefs.Tstamp.Unit",0,1,267,1,4
"org.apache.tools.ant.taskdefs.Typedef",218,1,266,2,1.119
"org.apache.tools.ant.taskdefs.Unpack",0,7,267,2,2
"org.apache.tools.ant.taskdefs.Untar",0,10,291,0,0
"org.apache.tools.ant.taskdefs.Untar.UntarCompressionMethod",0,4,271,1,1
"org.apache.tools.ant.taskdefs.UpToDate",0,17,269,1,9
"org.apache.tools.ant.taskdefs.VerifyJar",0,11,285,1,1
"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilter",0,2,2,1,2
"org.apache.tools.ant.taskdefs.VerifyJar.BufferingOutputFilterReader",0,0,0,1,3
"org.apache.tools.ant.taskdefs.WaitFor",0,6,314,0,0
"org.apache.tools.ant.taskdefs.WaitFor.Unit",0,1,267,1,1
"org.apache.tools.ant.taskdefs.War",0,10,295,0,0
"org.apache.tools.ant.taskdefs.WhichResource",0,6,267,0,0
"org.apache.tools.ant.taskdefs.XSLTProcess",3,28,284,3,5
"org.apache.tools.ant.taskdefs.XSLTProcess.Factory",0,1,269,2,6
"org.apache.tools.ant.taskdefs.XSLTProcess.Factory.Attribute",0,2,268,2,7
"org.apache.tools.ant.taskdefs.XSLTProcess.OutputProperty",0,0,0,2,6
"org.apache.tools.ant.taskdefs.XSLTProcess.Param",0,2,267,1,6
"org.apache.tools.ant.taskdefs.XSLTProcess.StyleMapper",3,2,284,1,5
"org.apache.tools.ant.taskdefs.XmlProperty",0,11,272,1,1
"org.apache.tools.ant.taskdefs.Zip",0,33,292,4,5
"org.apache.tools.ant.taskdefs.Zip.ArchiveState",0,2,267,2,6
"org.apache.tools.ant.taskdefs.Zip.Duplicate",0,1,267,1,6
"org.apache.tools.ant.taskdefs.Zip.WhenEmpty",0,1,267,3,6
"org.apache.tools.ant.taskdefs.compilers.AptCompilerAdapter",2,9,317,1,3
"org.apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter",2,7,317,1,3
"org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory",11,14,313,2,16
"org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter",11,18,313,10,16
"org.apache.tools.ant.taskdefs.compilers.Gcj",11,10,313,1,16
"org.apache.tools.ant.taskdefs.compilers.Javac12",11,6,313,2,16
"org.apache.tools.ant.taskdefs.compilers.Javac13",11,5,313,2,16
"org.apache.tools.ant.taskdefs.compilers.JavacExternal",11,9,313,2,16
"org.apache.tools.ant.taskdefs.compilers.Jikes",11,9,313,1,16
"org.apache.tools.ant.taskdefs.compilers.Jvc",11,9,313,1,16
"org.apache.tools.ant.taskdefs.compilers.Kjc",11,9,313,1,16
"org.apache.tools.ant.taskdefs.compilers.Sj",11,7,313,1,16
"org.apache.tools.ant.taskdefs.condition.And",4,3,312,1,8
"org.apache.tools.ant.taskdefs.condition.AntVersion",0,5,268,1,9
"org.apache.tools.ant.taskdefs.condition.ConditionBase",4,27,312,8,8
"org.apache.tools.ant.taskdefs.condition.Contains",0,2,267,2,10
"org.apache.tools.ant.taskdefs.condition.Equals",0,2,267,2,10
"org.apache.tools.ant.taskdefs.condition.FilesMatch",0,3,267,2,10
"org.apache.tools.ant.taskdefs.condition.Http",0,4,267,1,9
"org.apache.tools.ant.taskdefs.condition.IsFailure",0,2,267,1,9
"org.apache.tools.ant.taskdefs.condition.IsFalse",0,3,267,1,9
"org.apache.tools.ant.taskdefs.condition.IsFileSelected",0,7,268,1,9
"org.apache.tools.ant.taskdefs.condition.IsReachable",0,4,267,2,10
"org.apache.tools.ant.taskdefs.condition.IsReference",0,5,267,1,9
"org.apache.tools.ant.taskdefs.condition.IsSet",0,4,267,1,9
"org.apache.tools.ant.taskdefs.condition.IsSigned",0,7,280,3,12
"org.apache.tools.ant.taskdefs.condition.IsTrue",0,3,267,1,9
