Class,OCavg,WMC
"com.android.internal.telephony.cdma.CdmaInformationRecords","11,00",22
"com.android.internal.telephony.cdma.CdmaInformationRecords.CdmaDisplayInfoRec","1,00",2
"com.android.internal.telephony.cdma.CdmaInformationRecords.CdmaLineControlInfoRec","1,00",2
"com.android.internal.telephony.cdma.CdmaInformationRecords.CdmaNumberInfoRec","1,00",2
"com.android.internal.telephony.cdma.CdmaInformationRecords.CdmaRedirectingNumberInfoRec","1,00",2
"com.android.internal.telephony.cdma.CdmaInformationRecords.CdmaSignalInfoRec","1,00",3
"com.android.internal.telephony.cdma.CdmaInformationRecords.CdmaT53AudioControlInfoRec","1,00",2
"com.android.internal.telephony.cdma.CdmaInformationRecords.CdmaT53ClirInfoRec","1,00",2
"com.android.internal.telephony.cdma.CdmaLteServiceStateTracker","5,46",71
"com.android.internal.telephony.cdma.CdmaLteUiccFileHandler","1,80",9
"com.android.internal.telephony.cdma.CdmaLteUiccRecords","2,06",37
"com.android.internal.telephony.cdma.CdmaLteUiccRecords.EfCsimCdmaHomeLoaded","3,00",6
"com.android.internal.telephony.cdma.CdmaLteUiccRecords.EfCsimEprlLoaded","1,00",2
"com.android.internal.telephony.cdma.CdmaLteUiccRecords.EfCsimImsimLoaded","3,50",7
"com.android.internal.telephony.cdma.CdmaLteUiccRecords.EfCsimLiLoaded","6,00",12
"com.android.internal.telephony.cdma.CdmaLteUiccRecords.EfCsimMdnLoaded","2,00",4
"com.android.internal.telephony.cdma.CdmaLteUiccRecords.EfCsimSpnLoaded","6,50",13
"com.android.internal.telephony.cdma.CdmaLteUiccRecords.EfPlLoaded","1,50",3
"com.android.internal.telephony.cdma.CdmaMmiCode","2,00",30
"com.android.internal.telephony.cdma.CdmaSMSDispatcher","3,25",52
"com.android.internal.telephony.cdma.CdmaServiceStateTracker","4,80",259
"com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager","1,64",18
"com.android.internal.telephony.cdma.EriInfo","1,00",1
"com.android.internal.telephony.cdma.EriManager","4,40",66
"com.android.internal.telephony.cdma.EriManager.EriDisplayInformation","1,00",2
"com.android.internal.telephony.cdma.EriManager.EriFile","1,00",1
"com.android.internal.telephony.cdma.RuimFileHandler","1,14",8
