Class,OCavg,WMC
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSContributor","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSContributorWriterStrategy","1,00",3
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSMetadataWriter","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSResourceMetadata","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractIMSContentPackageBuilder.IMSResourceMetadataWriterStrategy","2,00",6
"uk.ac.ed.ph.aardvark.processor.views.export.AbstractRespondusContentPackageBuilder","1,50",6
"uk.ac.ed.ph.aardvark.processor.views.export.DeploymentToContentPackageViewStrategy","2,00",2
"uk.ac.ed.ph.aardvark.processor.views.export.DeploymentToContentPackageViewStrategy.ContentPackageBuilder","2,33",7
"uk.ac.ed.ph.aardvark.processor.views.export.DeploymentToRespondusPackageViewStrategy","2,00",2
"uk.ac.ed.ph.aardvark.processor.views.export.DeploymentToRespondusPackageViewStrategy.RespondusPackageBuilder","3,33",10
"uk.ac.ed.ph.aardvark.processor.views.export.DeploymentToRespondusPackageViewStrategy.RespondusPackageBuilder.QTI12ItemEmbeddingFilter","1,71",12
"uk.ac.ed.ph.aardvark.processor.views.export.Depth1ResourceLinkFixupStrategy","1,50",6
"uk.ac.ed.ph.aardvark.processor.views.export.Depth2ResourceLinkFixupStrategy","1,75",7
"uk.ac.ed.ph.aardvark.processor.views.export.ExportUtilities","1,33",4
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoContentPackageViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoContentPackageViewStrategy.SingleQuestionContentPackageBuilder","1,00",2
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMapleTAFileViewStrategy","2,67",8
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMapleTAModuleViewStrategy","1,00",1
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMapleTAModuleViewStrategy.MapleTAModuleBuilder","1,40",7
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMapleTAModuleViewStrategy.TAModuleLinkFixupStrategy","1,00",4
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMoodleQuizXMLViewStrategy","3,00",3
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMoodleQuizXMLViewStrategy.AardvarkFigureToBase64EmbeddingFilter","1,50",12
"uk.ac.ed.ph.aardvark.processor.views.export.MCQtoMoodleQuizXMLViewStrategy.XHTMLUnescapingFilter","1,71",24
