Method,ev(G),iv(G),v(G)
"com.android.internal.telephony.cat.Input.describeContents()",1,1,1
"com.android.internal.telephony.cat.Input.setIcon(Bitmap)",1,1,1
"com.android.internal.telephony.cat.Input.writeToParcel(Parcel,int)",1,1,7
"com.android.internal.telephony.cat.Item.Item(Parcel)",1,1,1
"com.android.internal.telephony.cat.Item.Item(int,String)",1,1,1
"com.android.internal.telephony.cat.Item.describeContents()",1,1,1
"com.android.internal.telephony.cat.Item.toString()",1,1,1
"com.android.internal.telephony.cat.Item.writeToParcel(Parcel,int)",1,1,1
"com.android.internal.telephony.cat.ItemsIconId.getTag()",1,1,1
"com.android.internal.telephony.cat.LanguageResponseData.LanguageResponseData(String)",1,1,1
"com.android.internal.telephony.cat.LanguageResponseData.format(ByteArrayOutputStream)",2,4,5
"com.android.internal.telephony.cat.LaunchBrowserParams.LaunchBrowserParams(CommandDetails,TextMessage,String,LaunchBrowserMode)",1,1,1
"com.android.internal.telephony.cat.LaunchBrowserParams.setIcon(Bitmap)",2,1,3
"com.android.internal.telephony.cat.Menu.Menu()",1,1,1
"com.android.internal.telephony.cat.Menu.Menu(Parcel)",1,2,6
"com.android.internal.telephony.cat.Menu.describeContents()",1,1,1
"com.android.internal.telephony.cat.Menu.writeToParcel(Parcel,int)",1,2,6
"com.android.internal.telephony.cat.PlayToneParams.PlayToneParams(CommandDetails,TextMessage,Tone,Duration,boolean)",1,1,1
"com.android.internal.telephony.cat.PlayToneParams.setIcon(Bitmap)",2,1,3
"com.android.internal.telephony.cat.ResponseData.writeLength(ByteArrayOutputStream,int)",1,2,2
"com.android.internal.telephony.cat.ResultCode.ResultCode(int)",1,1,1
"com.android.internal.telephony.cat.ResultCode.fromInt(int)",3,1,3
"com.android.internal.telephony.cat.ResultCode.value()",1,1,1
"com.android.internal.telephony.cat.ResultException.ResultException(ResultCode)",2,2,2
"com.android.internal.telephony.cat.ResultException.ResultException(ResultCode,String)",1,1,1
"com.android.internal.telephony.cat.ResultException.ResultException(ResultCode,int)",2,1,2
"com.android.internal.telephony.cat.ResultException.ResultException(ResultCode,int,String)",1,1,1
"com.android.internal.telephony.cat.ResultException.additionalInfo()",1,1,1
"com.android.internal.telephony.cat.ResultException.explanation()",1,1,1
"com.android.internal.telephony.cat.ResultException.hasAdditionalInfo()",1,1,1
"com.android.internal.telephony.cat.ResultException.result()",1,1,1
"com.android.internal.telephony.cat.ResultException.toString()",1,1,1
"com.android.internal.telephony.cat.RilMessage.RilMessage(RilMessage)",1,1,1
"com.android.internal.telephony.cat.RilMessage.RilMessage(int,String)",1,1,1
"com.android.internal.telephony.cat.RilMessageDecoder.RilMessageDecoder(Handler,IccFileHandler)",1,1,1
"com.android.internal.telephony.cat.RilMessageDecoder.StateCmdParamsReady.processMessage(Message)",1,2,2
"com.android.internal.telephony.cat.RilMessageDecoder.StateStart.processMessage(Message)",1,3,3
"com.android.internal.telephony.cat.RilMessageDecoder.decodeMessageParams(RilMessage)",2,4,6
"com.android.internal.telephony.cat.RilMessageDecoder.getInstance(Handler,IccFileHandler)",1,2,2
"com.android.internal.telephony.cat.RilMessageDecoder.sendCmdForExecution(RilMessage)",1,1,1
"com.android.internal.telephony.cat.RilMessageDecoder.sendMsgParamsDecoded(ResultCode,CommandParams)",1,1,1
"com.android.internal.telephony.cat.RilMessageDecoder.sendStartDecodingMessageParams(RilMessage)",1,1,1
"com.android.internal.telephony.cat.SelectItemParams.SelectItemParams(CommandDetails,Menu,boolean)",1,1,1
"com.android.internal.telephony.cat.SelectItemParams.setIcon(Bitmap)",5,1,7
"com.android.internal.telephony.cat.SelectItemResponseData.SelectItemResponseData(int)",1,1,1
"com.android.internal.telephony.cat.SelectItemResponseData.format(ByteArrayOutputStream)",1,1,1
"com.android.internal.telephony.cat.TextAlignment.TextAlignment(int)",1,1,1
"com.android.internal.telephony.cat.TextAlignment.fromInt(int)",3,1,3
"com.android.internal.telephony.cat.TextAttribute.TextAttribute(int,int,TextAlignment,FontSize,boolean,boolean,boolean,boolean,TextColor)",1,1,1
"com.android.internal.telephony.cat.TextColor.TextColor(int)",1,1,1
"com.android.internal.telephony.cat.TextColor.fromInt(int)",3,1,3
"com.android.internal.telephony.cat.TextMessage.TextMessage()",1,1,1
"com.android.internal.telephony.cat.TextMessage.TextMessage(Parcel)",1,1,5
"com.android.internal.telephony.cat.TextMessage.describeContents()",1,1,1
"com.android.internal.telephony.cat.TextMessage.writeToParcel(Parcel,int)",1,1,5
"com.android.internal.telephony.cat.Tone.Tone(Parcel)",1,1,1
"com.android.internal.telephony.cat.Tone.Tone(int)",1,1,1
"com.android.internal.telephony.cat.Tone.describeContents()",1,1,1
"com.android.internal.telephony.cat.Tone.fromInt(int)",3,1,3
"com.android.internal.telephony.cat.Tone.writeToParcel(Parcel,int)",1,1,1
"com.android.internal.telephony.cat.ToneSettings.ToneSettings(Duration,Tone,boolean)",1,1,1
"com.android.internal.telephony.cat.ToneSettings.ToneSettings(Parcel)",1,1,1
"com.android.internal.telephony.cat.ToneSettings.describeContents()",1,1,1
"com.android.internal.telephony.cat.ToneSettings.writeToParcel(Parcel,int)",1,1,2
"com.android.internal.telephony.cat.ValueParser.retrieveAlphaId(ComprehensionTlv)",3,3,4
"com.android.internal.telephony.cat.ValueParser.retrieveCommandDetails(ComprehensionTlv)",1,1,2
"com.android.internal.telephony.cat.ValueParser.retrieveDeviceIdentities(ComprehensionTlv)",1,1,2
"com.android.internal.telephony.cat.ValueParser.retrieveDuration(ComprehensionTlv)",1,1,2
"com.android.internal.telephony.cat.ValueParser.retrieveIconId(ComprehensionTlv)",1,1,2
"com.android.internal.telephony.cat.ValueParser.retrieveItem(ComprehensionTlv)",2,2,3
"com.android.internal.telephony.cat.ValueParser.retrieveItemId(ComprehensionTlv)",1,1,2
"com.android.internal.telephony.cat.ValueParser.retrieveItemsIconId(ComprehensionTlv)",1,1,3
"com.android.internal.telephony.cat.ValueParser.retrieveTextAttribute(ComprehensionTlv)",2,3,5
"com.android.internal.telephony.cat.ValueParser.retrieveTextString(ComprehensionTlv)",5,3,7
"com.android.internal.telephony.cdma.CDMALTEPhone.CDMALTEPhone(Context,CommandsInterface,PhoneNotifier)",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.dispose()",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.dump(FileDescriptor,PrintWriter,String[])",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.getAvailableNetworks(Message)",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.getDataConnectionState(String)",2,5,8
"com.android.internal.telephony.cdma.CDMALTEPhone.getDeviceSvn()",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.getImei()",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.getIsimRecords()",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.getMsisdn()",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.getSubscriberId()",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.handleMessage(Message)",2,2,4
"com.android.internal.telephony.cdma.CDMALTEPhone.handleSetSelectNetwork(AsyncResult)",2,5,5
"com.android.internal.telephony.cdma.CDMALTEPhone.initSstIcc()",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.log(String)",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.removeReferences()",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.requestIsimAuthentication(String,Message)",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.selectNetworkManually(OperatorInfo,Message)",1,1,1
"com.android.internal.telephony.cdma.CDMALTEPhone.updateCurrentCarrierInProvider()",2,5,5
"com.android.internal.telephony.cdma.CDMAPhone.CDMAPhone(Context,CommandsInterface,PhoneNotifier)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.CDMAPhone(Context,CommandsInterface,PhoneNotifier,boolean)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.acceptCall()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.activateCellBroadcastSms(int,Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.canConference()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.canTransfer()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.checkOtaSpNumBasedOnSysSelCode(int,String[])",4,5,7
"com.android.internal.telephony.cdma.CDMAPhone.clearDisconnected()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.conference()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.dial(String)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.dial(String,UUSInfo)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.disableLocationUpdates()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.dispose()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.dump(FileDescriptor,PrintWriter,String[])",1,5,5
"com.android.internal.telephony.cdma.CDMAPhone.enableEnhancedVoicePrivacy(boolean,Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.enableLocationUpdates()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.exitEmergencyCallbackMode()",1,2,2
"com.android.internal.telephony.cdma.CDMAPhone.explicitCallTransfer()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.extractSelCodeFromOtaSpNum(String)",1,4,4
"com.android.internal.telephony.cdma.CDMAPhone.finalize()",1,3,3
"com.android.internal.telephony.cdma.CDMAPhone.getAvailableNetworks(Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getBackgroundCall()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getCallForwardingIndicator()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getCallForwardingOption(int,Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getCallTracker()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getCallWaiting(Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getCdmaEriIconIndex()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getCdmaEriIconMode()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getCdmaEriText()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getCdmaMin()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getCdmaPrlVersion()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getCellBroadcastSmsConfig(Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getCellLocation()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getDataActivityState()",2,3,6
"com.android.internal.telephony.cdma.CDMAPhone.getDataCallList(Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getDataConnectionState(String)",2,7,10
"com.android.internal.telephony.cdma.CDMAPhone.getDataRoamingEnabled()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getDeviceId()",1,3,3
"com.android.internal.telephony.cdma.CDMAPhone.getDeviceSvn()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getEnhancedVoicePrivacy(Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getEsn()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getForegroundCall()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getIccPhoneBookInterfaceManager()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getIccSmsInterfaceManager()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getImei()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getLine1AlphaTag()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getLine1Number()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getMeid()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getMessageWaitingIndicator()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getMute()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getNeighboringCids(Message)",1,2,2
"com.android.internal.telephony.cdma.CDMAPhone.getOutgoingCallerIdDisplay(Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getPendingMmiCodes()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getPhoneName()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getPhoneSubInfo()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getPhoneType()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getRingingCall()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getServiceState()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getServiceStateTracker()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getSignalStrength()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getState()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getSubscriberId()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.getVoiceMailAlphaTag()",2,3,3
"com.android.internal.telephony.cdma.CDMAPhone.getVoiceMailNumber()",1,2,2
"com.android.internal.telephony.cdma.CDMAPhone.getVoiceMessageCount()",1,2,2
"com.android.internal.telephony.cdma.CDMAPhone.handleCdmaSubscriptionSource(int)",1,3,3
"com.android.internal.telephony.cdma.CDMAPhone.handleEnterEmergencyCallbackMode(Message)",1,3,3
"com.android.internal.telephony.cdma.CDMAPhone.handleExitEmergencyCallbackMode(Message)",1,5,5
"com.android.internal.telephony.cdma.CDMAPhone.handleInCallMmiCommands(String)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.handleMessage(Message)",2,5,21
"com.android.internal.telephony.cdma.CDMAPhone.handlePinMmi(String)",3,3,3
"com.android.internal.telephony.cdma.CDMAPhone.handleTimerInEmergencyCallbackMode(int)",2,2,4
"com.android.internal.telephony.cdma.CDMAPhone.init(Context,PhoneNotifier)",1,2,2
"com.android.internal.telephony.cdma.CDMAPhone.initSstIcc()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.isCarrierOtaSpNum(String)",2,15,16
"com.android.internal.telephony.cdma.CDMAPhone.isEriFileLoaded()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.isInCall()",1,3,3
"com.android.internal.telephony.cdma.CDMAPhone.isInEcm()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.isInEmergencyCall()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.isIs683OtaSpDialStr(String)",2,3,5
"com.android.internal.telephony.cdma.CDMAPhone.isMinInfoReady()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.isOtaSpNumber(String)",1,4,4
"com.android.internal.telephony.cdma.CDMAPhone.log(String)",1,2,2
"com.android.internal.telephony.cdma.CDMAPhone.needsOtaServiceProvisioning()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.notifyDisconnect(Connection)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.notifyLocationChanged()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.notifyNewRingingConnection(Connection)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.notifyPhoneStateChanged()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.notifyPreciseCallStateChanged()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.notifyServiceStateChanged(ServiceState)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.notifySignalStrength()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.notifyUnknownConnection()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.onMMIDone(CdmaMmiCode)",1,2,2
"com.android.internal.telephony.cdma.CDMAPhone.prepareEri()",1,2,2
"com.android.internal.telephony.cdma.CDMAPhone.processIccRecordEvents(int)",2,2,3
"com.android.internal.telephony.cdma.CDMAPhone.registerForCallWaiting(Handler,int,Object)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.registerForCdmaOtaStatusChange(Handler,int,Object)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.registerForEcmTimerReset(Handler,int,Object)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.registerForEriFileLoaded(Handler,int,Object)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.registerForRuimRecordEvents()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.registerForSubscriptionInfoReady(Handler,int,Object)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.registerForSuppServiceNotification(Handler,int,Object)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.rejectCall()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.removeReferences()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.selectNetworkManually(OperatorInfo,Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.sendBurstDtmf(String,int,int,Message)",3,4,5
"com.android.internal.telephony.cdma.CDMAPhone.sendDtmf(char)",1,3,3
"com.android.internal.telephony.cdma.CDMAPhone.sendEmergencyCallbackModeChange()",1,2,2
"com.android.internal.telephony.cdma.CDMAPhone.sendUssdResponse(String)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setCallForwardingOption(int,int,String,int,Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setCallWaiting(boolean,Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setCellBroadcastSmsConfig(int[],Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setDataRoamingEnabled(boolean)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setIsoCountryProperty(String)",1,4,4
"com.android.internal.telephony.cdma.CDMAPhone.setLine1Number(String,String,Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setMute(boolean)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setNetworkSelectionModeAutomatic(Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setOnEcbModeExitResponse(Handler,int,Object)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setOnPostDialCharacter(Handler,int,Object)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setOutgoingCallerIdDisplay(int,Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setRadioPower(boolean)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setSystemProperty(String,String)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.setVoiceMailNumber(String,String,Message)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.startDtmf(char)",1,2,2
"com.android.internal.telephony.cdma.CDMAPhone.stopDtmf()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.storeVoiceMailNumber(String)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.switchHoldingAndActive()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.unregisterForCallWaiting(Handler)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.unregisterForCdmaOtaStatusChange(Handler)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.unregisterForEcmTimerReset(Handler)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.unregisterForEriFileLoaded(Handler)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.unregisterForRuimRecordEvents()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.unregisterForSubscriptionInfoReady(Handler)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.unregisterForSuppServiceNotification(Handler)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.unsetOnEcbModeExitResponse(Handler)",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.updateCurrentCarrierInProvider()",1,1,1
"com.android.internal.telephony.cdma.CDMAPhone.updateCurrentCarrierInProvider(String)",2,3,3
"com.android.internal.telephony.cdma.CDMAPhone.updateServiceLocation()",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.CdmaCall(CdmaCallTracker)",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.attach(Connection,DriverCall)",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.attachFake(Connection,State)",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.clearDisconnected()",1,3,4
"com.android.internal.telephony.cdma.CdmaCall.connectionDisconnected(CdmaConnection)",4,3,5
"com.android.internal.telephony.cdma.CdmaCall.detach(CdmaConnection)",1,1,2
"com.android.internal.telephony.cdma.CdmaCall.dispose()",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.getConnections()",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.getPhone()",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.getState()",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.hangup()",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.isFull()",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.isMultiparty()",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.onHangupLocal()",1,2,2
"com.android.internal.telephony.cdma.CdmaCall.stateFromDCState(State)",8,2,8
"com.android.internal.telephony.cdma.CdmaCall.toString()",1,1,1
"com.android.internal.telephony.cdma.CdmaCall.update(CdmaConnection,DriverCall)",1,1,2
"com.android.internal.telephony.cdma.CdmaCallTracker.CdmaCallTracker(CDMAPhone)",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.acceptCall()",3,3,3
"com.android.internal.telephony.cdma.CdmaCallTracker.canConference()",1,4,4
"com.android.internal.telephony.cdma.CdmaCallTracker.canDial()",1,8,8
"com.android.internal.telephony.cdma.CdmaCallTracker.canTransfer()",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.checkAndEnableDataCallAfterEmergencyCallDropped()",1,4,4
"com.android.internal.telephony.cdma.CdmaCallTracker.checkMtFindNewRinging(DriverCall,int)",1,4,5
"com.android.internal.telephony.cdma.CdmaCallTracker.clearDisconnected()",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.conference()",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.dial(String)",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.dial(String,int)",3,7,11
"com.android.internal.telephony.cdma.CdmaCallTracker.dialThreeWay(String)",2,2,2
"com.android.internal.telephony.cdma.CdmaCallTracker.disableDataCallInEmergencyCall(String)",1,3,3
"com.android.internal.telephony.cdma.CdmaCallTracker.dispose()",1,6,6
"com.android.internal.telephony.cdma.CdmaCallTracker.dump(FileDescriptor,PrintWriter,String[])",1,3,3
"com.android.internal.telephony.cdma.CdmaCallTracker.explicitCallTransfer()",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.fakeHoldForegroundBeforeDial()",1,2,2
"com.android.internal.telephony.cdma.CdmaCallTracker.finalize()",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.flashAndSetGenericTrue()",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.getConnectionByIndex(CdmaCall,int)",3,2,3
"com.android.internal.telephony.cdma.CdmaCallTracker.getFailedService(int)",5,2,5
"com.android.internal.telephony.cdma.CdmaCallTracker.getMute()",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.handleCallWaitingInfo(CdmaCallWaitingNotification)",1,2,2
"com.android.internal.telephony.cdma.CdmaCallTracker.handleEcmTimer(int)",2,2,4
"com.android.internal.telephony.cdma.CdmaCallTracker.handleMessage(Message)",2,9,19
"com.android.internal.telephony.cdma.CdmaCallTracker.handlePollCalls(AsyncResult)",7,37,54
"com.android.internal.telephony.cdma.CdmaCallTracker.handleRadioNotAvailable()",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.hangup(CdmaCall)",5,9,10
"com.android.internal.telephony.cdma.CdmaCallTracker.hangup(CdmaConnection)",4,6,7
"com.android.internal.telephony.cdma.CdmaCallTracker.hangupAllConnections(CdmaCall)",1,3,3
"com.android.internal.telephony.cdma.CdmaCallTracker.hangupConnectionByIndex(CdmaCall,int)",3,3,3
"com.android.internal.telephony.cdma.CdmaCallTracker.hangupForegroundResumeBackground()",1,2,2
"com.android.internal.telephony.cdma.CdmaCallTracker.hangupWaitingOrBackground()",1,2,2
"com.android.internal.telephony.cdma.CdmaCallTracker.internalClearDisconnected()",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.isInEmergencyCall()",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.log(String)",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.notifyCallWaitingInfo(CdmaCallWaitingNotification)",1,2,2
"com.android.internal.telephony.cdma.CdmaCallTracker.obtainCompleteMessage()",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.obtainCompleteMessage(int)",1,2,2
"com.android.internal.telephony.cdma.CdmaCallTracker.operationComplete()",1,4,5
"com.android.internal.telephony.cdma.CdmaCallTracker.registerForCallWaiting(Handler,int,Object)",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.registerForVoiceCallEnded(Handler,int,Object)",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.registerForVoiceCallStarted(Handler,int,Object)",1,2,2
"com.android.internal.telephony.cdma.CdmaCallTracker.rejectCall()",2,2,2
"com.android.internal.telephony.cdma.CdmaCallTracker.separate(CdmaConnection)",2,2,3
"com.android.internal.telephony.cdma.CdmaCallTracker.setMute(boolean)",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.switchWaitingOrHoldingAndActive()",2,3,3
"com.android.internal.telephony.cdma.CdmaCallTracker.unregisterForCallWaiting(Handler)",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.unregisterForVoiceCallEnded(Handler)",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.unregisterForVoiceCallStarted(Handler)",1,1,1
"com.android.internal.telephony.cdma.CdmaCallTracker.updatePhoneState()",1,8,11
"com.android.internal.telephony.cdma.CdmaCallWaitingNotification.presentationFromCLIP(int)",5,2,5
"com.android.internal.telephony.cdma.CdmaCallWaitingNotification.toString()",1,1,1
"com.android.internal.telephony.cdma.CdmaConnection.CdmaConnection(Context,CdmaCallWaitingNotification,CdmaCallTracker,CdmaCall)",1,1,1
"com.android.internal.telephony.cdma.CdmaConnection.CdmaConnection(Context,DriverCall,CdmaCallTracker,int)",1,1,1
"com.android.internal.telephony.cdma.CdmaConnection.CdmaConnection(Context,String,CdmaCallTracker,CdmaCall)",1,3,3
"com.android.internal.telephony.cdma.CdmaConnection.MyHandler.MyHandler(Looper)",1,1,1
"com.android.internal.telephony.cdma.CdmaConnection.MyHandler.handleMessage(Message)",2,2,3
"com.android.internal.telephony.cdma.CdmaConnection.acquireWakeLock()",1,1,1
"com.android.internal.telephony.cdma.CdmaConnection.cancelPostDial()",1,1,1
"com.android.internal.telephony.cdma.CdmaConnection.compareTo(DriverCall)",2,2,4
"com.android.internal.telephony.cdma.CdmaConnection.createWakeLock(Context)",1,1,1
"com.android.internal.telephony.cdma.CdmaConnection.disconnectCauseFromCode(int)",21,5,23
"com.android.internal.telephony.cdma.CdmaConnection.dispose()",1,1,1
"com.android.internal.telephony.cdma.CdmaConnection.doDisconnect()",1,1,1
"com.android.internal.telephony.cdma.CdmaConnection.equalsHandlesNulls(Object,Object)",1,2,2
"com.android.internal.telephony.cdma.CdmaConnection.fakeHoldBeforeDial()",1,2,2
"com.android.internal.telephony.cdma.CdmaConnection.finalize()",1,2,2
"com.android.internal.telephony.cdma.CdmaConnection.findNextPCharOrNonPOrNonWCharIndex(String,int)",4,6,9
"com.android.internal.telephony.cdma.CdmaConnection.findPOrWCharToAppend(String,int,int)",1,1,3
"com.android.internal.telephony.cdma.CdmaConnection.formatDialString(String)",2,6,9
"com.android.internal.telephony.cdma.CdmaConnection.getAddress()",1,1,1
"com.android.internal.telephony.cdma.CdmaConnection.getCDMAIndex()",2,1,2
"com.android.internal.telephony.cdma.CdmaConnection.getCall()",1,1,1
"com.android.internal.telephony.cdma.CdmaConnection.getConnectTime()",1,1,1
