Class,OCavg,WMC
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.MouseHandler","2,00",2
"org.gjt.sp.jedit.gui.StatusBar.MouseHandler","10,00",10
"org.gjt.sp.jedit.gui.StatusBar.ToolTipLabel","1,00",1
"org.gjt.sp.jedit.gui.TextAreaDialog","1,00",7
"org.gjt.sp.jedit.gui.TextAreaDialog.ActionHandler","1,00",1
"org.gjt.sp.jedit.gui.TipOfTheDay","1,50",6
"org.gjt.sp.jedit.gui.TipOfTheDay.ActionHandler","4,00",4
"org.gjt.sp.jedit.gui.ToolBarManager","2,20",11
"org.gjt.sp.jedit.gui.ToolBarManager.Entry","1,00",1
"org.gjt.sp.jedit.gui.VariableGridLayout","2,94",47
"org.gjt.sp.jedit.help.HelpHistoryModel","2,00",26
"org.gjt.sp.jedit.help.HelpHistoryModel.HistoryEntry","1,00",2
"org.gjt.sp.jedit.help.HelpIndex","3,30",33
"org.gjt.sp.jedit.help.HelpIndex.HelpFile","1,33",4
"org.gjt.sp.jedit.help.HelpIndex.Word","3,00",6
"org.gjt.sp.jedit.help.HelpIndex.Word.Occurrence","2,00",2
"org.gjt.sp.jedit.help.HelpSearchPanel","1,50",3
"org.gjt.sp.jedit.help.HelpSearchPanel.ActionHandler","4,33",13
"org.gjt.sp.jedit.help.HelpSearchPanel.MouseHandler","2,00",2
"org.gjt.sp.jedit.help.HelpSearchPanel.Result","1,00",1
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultCompare","2,00",2
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultIcon","1,50",6
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultRenderer","2,00",2
"org.gjt.sp.jedit.help.HelpTOCPanel","2,43",17
"org.gjt.sp.jedit.help.HelpTOCPanel.HelpNode","1,00",2
"org.gjt.sp.jedit.help.HelpTOCPanel.PluginCompare","1,00",1
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCCellRenderer","3,00",3
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler","2,40",12
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCTree","2,75",11
"org.gjt.sp.jedit.help.HelpViewer","1,92",23
"org.gjt.sp.jedit.help.HelpViewer.ActionHandler","6,00",6
"org.gjt.sp.jedit.help.HelpViewer.LinkHandler","6,00",6
"org.gjt.sp.jedit.help.HelpViewer.PropertyChangeHandler","3,00",3
"org.gjt.sp.jedit.help.HistoryButton","1,40",7
"org.gjt.sp.jedit.help.HistoryButton.DropActionHandler","8,00",8
"org.gjt.sp.jedit.help.HistoryButton.HistoryListActionHandler","1,00",2
"org.gjt.sp.jedit.indent.BracketIndentRule","3,00",9
"org.gjt.sp.jedit.indent.BracketIndentRule.Brackets",n/a,0
"org.gjt.sp.jedit.indent.CloseBracketIndentRule","2,67",8
"org.gjt.sp.jedit.indent.IndentAction.AlignBracket","1,29",9
"org.gjt.sp.jedit.indent.IndentAction.Collapse","1,00",3
"org.gjt.sp.jedit.indent.IndentAction.Decrease","1,00",2
"org.gjt.sp.jedit.indent.IndentAction.Increase","1,20",6
"org.gjt.sp.jedit.indent.IndentAction.Reset","1,00",2
"org.gjt.sp.jedit.indent.IndentRuleFactory","1,00",8
"org.gjt.sp.jedit.indent.OpenBracketIndentRule","2,25",9
"org.gjt.sp.jedit.indent.RegexpIndentRule","2,00",8
"org.gjt.sp.jedit.io.FavoritesVFS","2,00",18
"org.gjt.sp.jedit.io.FavoritesVFS.Favorite","1,50",3
"org.gjt.sp.jedit.io.FileRootsVFS","2,20",11
"org.gjt.sp.jedit.io.FileRootsVFS.Root","4,00",8
"org.gjt.sp.jedit.io.FileVFS","2,89",55
"org.gjt.sp.jedit.io.FileVFS.LocalFile","1,33",12
"org.gjt.sp.jedit.io.UrlVFS","1,25",5
"org.gjt.sp.jedit.io.VFS","1,86",69
"org.gjt.sp.jedit.io.VFS.ColorEntry","1,00",1
"org.gjt.sp.jedit.io.VFS.DirectoryEntry","1,50",3
"org.gjt.sp.jedit.io.VFS.DirectoryEntryCompare","2,00",4
"org.gjt.sp.jedit.io.VFSFile","1,93",54
"org.gjt.sp.jedit.io.VFSManager","1,83",42
"org.gjt.sp.jedit.io.VFSManager.SendVFSUpdatesSafely","2,00",2
"org.gjt.sp.jedit.jEdit","3,21",420
"org.gjt.sp.jedit.jEdit.FirewallAuthenticator","1,00",2
"org.gjt.sp.jedit.jEdit.MyFocusManager","3,50",7
"org.gjt.sp.jedit.menu.DirectoryProvider","3,00",15
"org.gjt.sp.jedit.menu.EnhancedCheckBoxMenuItem","3,50",14
"org.gjt.sp.jedit.menu.EnhancedCheckBoxMenuItem.Model","2,00",4
"org.gjt.sp.jedit.menu.EnhancedCheckBoxMenuItem.MouseHandler","2,00",6
"org.gjt.sp.jedit.menu.EnhancedMenu","2,75",22
"org.gjt.sp.jedit.menu.EnhancedMenu.EditBusStub","2,00",4
"org.gjt.sp.jedit.menu.EnhancedMenuItem","4,50",18
"org.gjt.sp.jedit.menu.EnhancedMenuItem.MouseHandler","2,00",6
"org.gjt.sp.jedit.menu.FavoritesProvider","1,75",7
"org.gjt.sp.jedit.menu.MacrosProvider","3,00",9
"org.gjt.sp.jedit.menu.MarkersProvider","2,00",6
"org.gjt.sp.jedit.menu.MarkersProvider.MarkersMenuItem","2,50",10
"org.gjt.sp.jedit.menu.PluginsProvider","7,33",22
"org.gjt.sp.jedit.menu.RecentDirectoriesProvider","2,40",12
"org.gjt.sp.jedit.menu.RecentFilesProvider","2,40",12
"org.gjt.sp.jedit.msg.BufferUpdate","1,20",6
"org.gjt.sp.jedit.msg.DockableWindowUpdate","1,25",5
"org.gjt.sp.jedit.msg.DynamicMenuChanged","1,00",3
"org.gjt.sp.jedit.msg.EditPaneUpdate","1,25",5
"org.gjt.sp.jedit.msg.EditorExitRequested","1,00",2
"org.gjt.sp.jedit.msg.EditorExiting","1,00",1
"org.gjt.sp.jedit.msg.EditorStarted","1,00",1
"org.gjt.sp.jedit.msg.PluginUpdate","1,20",6
"org.gjt.sp.jedit.msg.PropertiesChanged","1,00",1
"org.gjt.sp.jedit.msg.RegisterChanged","1,00",4
"org.gjt.sp.jedit.msg.SearchSettingsChanged","1,00",1
"org.gjt.sp.jedit.msg.VFSUpdate","1,33",4
"org.gjt.sp.jedit.msg.ViewUpdate","1,25",5
"org.gjt.sp.jedit.options.Abbrev","1,00",2
"org.gjt.sp.jedit.options.AbbrevsModel","2,09",23
"org.gjt.sp.jedit.options.AbbrevsModel.AbbrevCompare","1,50",3
"org.gjt.sp.jedit.options.AbbrevsOptionPane","2,33",14
"org.gjt.sp.jedit.options.AbbrevsOptionPane.ActionHandler","7,00",7
"org.gjt.sp.jedit.options.AbbrevsOptionPane.HeaderMouseHandler","3,00",3
"org.gjt.sp.jedit.options.AbbrevsOptionPane.Renderer","2,00",2
"org.gjt.sp.jedit.options.AbbrevsOptionPane.SelectionHandler","1,00",1
"org.gjt.sp.jedit.options.AbbrevsOptionPane.TableMouseHandler","2,00",2
"org.gjt.sp.jedit.options.AppearanceOptionPane","2,40",12
"org.gjt.sp.jedit.options.BrowserColorsModel","1,92",25
"org.gjt.sp.jedit.options.BrowserColorsModel.ColorRenderer","2,50",5
"org.gjt.sp.jedit.options.BrowserColorsModel.Entry","1,00",1
"org.gjt.sp.jedit.options.BrowserColorsOptionPane","1,00",5
"org.gjt.sp.jedit.options.BrowserColorsOptionPane.ActionHandler","7,00",7
"org.gjt.sp.jedit.options.BrowserColorsOptionPane.MouseHandler","3,00",3
"org.gjt.sp.jedit.options.BrowserColorsOptionPane.SelectionHandler","1,00",1
