Method,ev(G),iv(G),v(G)
"uk.ac.ed.ph.orycteropus.cms.domain.NodePath.isDescendantOfOrEquals(NodePath)",1,3,3
"uk.ac.ed.ph.orycteropus.cms.domain.NodePath.isRootPath()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.NodePath.toString()",1,2,2
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.ResourceName(ResourceType,DynamicRenderingSpecs)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.ResourceName(ResourceType,String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.create(ResourceType)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.create(ResourceType,DynamicRenderingSpecs)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.create(ResourceType,String)",4,2,4
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.createStringRepresentation()",1,7,7
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.equals(Object)",2,2,2
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.fromString(String)",5,6,7
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.getDynamicRenderingSpecs()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.getResourceType()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.getResourceVariant()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.hashCode()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.parseRenderingSpecs(String)",6,4,7
"uk.ac.ed.ph.orycteropus.cms.domain.ResourceName.toString()",1,2,2
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.ResourcePath(ContentNodePath,ResourceName)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.ResourcePath(ContentNodePath,ResourceName,ResourcePath)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.ResourcePath(ContentNodePath,ResourceType)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.buildResourceNameWithExtension(StringBuilder)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.buildStringRepresentation(StringBuilder)",1,6,6
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.equals(Object)",2,2,2
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.fromString(String)",10,7,17
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.getInnerResourcePath()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.getInnermostResourcePath()",1,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.getNodePath()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.getResourceName()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.getResourceNameWithExtension()",1,2,2
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.hashCode()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePath.toString()",1,2,2
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePathFilter.ProductionTypeFilter.ProductionTypeFilter(ResourceProductionType)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePathFilter.ProductionTypeFilter.ProductionTypeFilter(ResourceProductionType,boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePathFilter.ProductionTypeFilter.accept(ResourcePath)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePathFilter.filterDynamicResources(Collection<ResourcePath>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePathFilter.filterDynamicResources(ResourcePath[])",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePathFilter.filterEditableResources(Collection<ResourcePath>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePathFilter.filterEditableResources(ResourcePath[])",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePathFilter.filterGeneratedResources(Collection<ResourcePath>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePathFilter.filterGeneratedResources(ResourcePath[])",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePathFilter.filterManagedResources(Collection<ResourcePath>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.ResourcePathFilter.filterManagedResources(ResourcePath[])",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.User()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.User(String,String,String,String,Role,boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.clone()",1,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.User.compareTo(User)",1,3,3
"uk.ac.ed.ph.orycteropus.cms.domain.User.computePasswordDigest(String)",1,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.User.equals(Object)",2,5,6
"uk.ac.ed.ph.orycteropus.cms.domain.User.getEmailAddress()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.getFirstName()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.getLastName()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.getPasswordDigest()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.getRole()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.getUserId()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.hashCode()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.isActive()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.setActive(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.setEmailAddress(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.setFirstName(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.setLastName(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.setPasswordDigest(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.setRole(Role)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.setUserId(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.User.toString()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.UserPrincipal.UserPrincipal(User)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.UserPrincipal.equals(Object)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.UserPrincipal.getName()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.UserPrincipal.getUser()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.UserPrincipal.hashCode()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.UserPrincipal.toString()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.VersionNumber.VersionNumber(int,int)",3,1,3
"uk.ac.ed.ph.orycteropus.cms.domain.VersionNumber.compareTo(VersionNumber)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.VersionNumber.equals(Object)",2,3,3
"uk.ac.ed.ph.orycteropus.cms.domain.VersionNumber.fromString(String)",2,1,4
"uk.ac.ed.ph.orycteropus.cms.domain.VersionNumber.getMajorNumber()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.VersionNumber.getMinorNumber()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.VersionNumber.hashCode()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.VersionNumber.incrementMajorNumber()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.VersionNumber.incrementMinorNumber()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.VersionNumber.toString()",1,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.Vocabulary.Vocabulary()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.Vocabulary.addItem(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.Vocabulary.checkItem(String)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.Vocabulary.clear()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.Vocabulary.deleteItem(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.Vocabulary.ensureItemExists(String)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.Vocabulary.getItemByLabel(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.Vocabulary.getItems()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.Vocabulary.getLabelByItem(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.Vocabulary.getLabels()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.Vocabulary.updateItem(String,String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.WorkspaceNodePath.WorkspaceNodePath(String,NodeInternalId)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.WorkspaceNodePath.WorkspaceNodePath(User,NodeInternalId)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.WorkspaceNodePath.getFilesNodeId()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.WorkspaceNodePath.getUserId()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.BadDynamicRenderingSpecException.BadDynamicRenderingSpecException(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.BooleanValueSpace.BooleanValueSpace(String,String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.BooleanValueSpace.getDefaultValue()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.BooleanValueSpace.getDescription(boolean)",1,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.BooleanValueSpace.getFalseDescription()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.BooleanValueSpace.getTrueDescription()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.BooleanValueSpace.getType()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.DynamicRenderingSpecs()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.DynamicRenderingSpecs(DynamicRenderingSpecs)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.clone()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.copy()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.createByMerging(DynamicRenderingSpecs...)",1,3,3
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.decodeBooleanValue(String)",3,2,3
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.encodeBooleanValue(boolean)",1,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.ensureBooleanValueSpace(DynamicRenderingKey)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.equals(Object)",2,1,2
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.getComputedBooleanValue(DynamicRenderingKey)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.getComputedValue(DynamicRenderingKey)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.getDefaultValue(DynamicRenderingKey)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.getExplicitValue(DynamicRenderingKey)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.getExplicitValueCount()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.getExplicitlySetKeys()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.hasDefaultValue(DynamicRenderingKey)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.hasExplicitValue(DynamicRenderingKey)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.hashCode()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.mergeWith(DynamicRenderingSpecs)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.resetToDefault(DynamicRenderingKey)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.resetToDefaults()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.restrictFor(NodeType,ResourceType)",1,3,3
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.setExplicitBooleanValue(DynamicRenderingKey,boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.setExplicitValue(DynamicRenderingKey,String)",6,3,10
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.DynamicRenderingSpecs.toString()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.EnumeratedValueSpace.EnumeratedValueSpace(String...)",2,2,3
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.EnumeratedValueSpace.contains(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.EnumeratedValueSpace.getDefaultValue()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.EnumeratedValueSpace.getDescription(String)",1,2,2
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.EnumeratedValueSpace.getDescriptions()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.EnumeratedValueSpace.getType()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.EnumeratedValueSpace.getValues()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.FreeValueSpace.FreeValueSpace(String,String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.FreeValueSpace.getDefaultValue()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.FreeValueSpace.getDescription()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.FreeValueSpace.getInstruction()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.rendering.FreeValueSpace.getType()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.AbstractCompositeCondition.AbstractCompositeCondition(List<MetadataSearchQuery>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.AbstractCompositeCondition.AbstractCompositeCondition(MetadataSearchQuery...)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.AbstractCompositeCondition.getSubconditions()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.AbstractCompositeCondition.toString()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.AndCondition.AndCondition(List<MetadataSearchQuery>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.AndCondition.AndCondition(MetadataSearchQuery...)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.AndConditionBuilder.AndConditionBuilder()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.AndConditionBuilder.addSubcondition(MetadataSearchQuery)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.AndConditionBuilder.buildCondition()",1,3,3
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.getBaseNodePath()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.getDifficulties()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.getEducationalLevels()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.getKeywords()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.getMaxDepth()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.getMinDepth()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.getNodeTypes()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.getTitlePatterns()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.getWebPreviewPatterns()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setBaseNodePath(NodePath)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setDifficulties(Difficulty,Difficulty...)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setDifficulties(EnumSet<Difficulty>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setEducationalLevels(EducationalLevel,EducationalLevel...)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setEducationalLevels(EnumSet<EducationalLevel>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setKeywords(Set<String>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setKeywords(String...)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setMaxDepth(int)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setMinDepth(int)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setNodeTypes(NodeType...)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setNodeTypes(Set<NodeType>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setTitlePatterns(Set<String>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setTitlePatterns(String...)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setWebPreviewPatterns(Set<String>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.setWebPreviewPatterns(String...)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.MetadataFilterCondition.toString()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.NotCondition.NotCondition(MetadataSearchQuery)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.NotCondition.getSubcondition()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.NotCondition.setSubcondition(MetadataSearchQuery)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.NotCondition.toString()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.OrCondition.OrCondition(List<MetadataSearchQuery>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.OrCondition.OrCondition(MetadataSearchQuery...)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.OrConditionBuilder.OrConditionBuilder()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.OrConditionBuilder.addSubcondition(MetadataSearchQuery)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.OrConditionBuilder.buildCondition()",1,2,2
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceMatchResult.TextSearchAndReplaceMatchResult()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceMatchResult.TextSearchAndReplaceMatchResult(ResourceName,String,TextSearchAndReplaceTerm,int)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceMatchResult.getMatchCount()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceMatchResult.getResourceName()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceMatchResult.getSearchTerm()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceMatchResult.getTextFieldName()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceMatchResult.setMatchCount(int)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceMatchResult.setResourceName(ResourceName)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceMatchResult.setSearchTerm(TextSearchAndReplaceTerm)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceMatchResult.setTextFieldName(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceMatchResult.toString()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceNodeResult.TextSearchAndReplaceNodeResult()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceNodeResult.TextSearchAndReplaceNodeResult(FilesNodeIdentifier,VersionNumber)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceNodeResult.getMatchResults()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceNodeResult.getNodeIdentifier()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceNodeResult.getVersionNumber()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceNodeResult.setNodeIdentifier(FilesNodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceNodeResult.setVersionNumber(VersionNumber)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceNodeResult.toString()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.TextSearchAndReplaceQuery()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.getBaseNodeIdentifier()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.getSearchTerms()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.isDeepSearch()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.isDryRun()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.isMakeRevisionOnUpdate()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.isReplacing()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.isSearchComments()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.isSearchDescription()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.isSearchKeywords()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.isSearchLinkId()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.isSearchResources()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.isSearchTitle()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.setBaseNodeIdentifier(FilesNodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.setDeepSearch(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.setDryRun(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.setMakeRevisionOnUpdate(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.setReplacing(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.setSearchComments(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.setSearchDescription(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.setSearchKeywords(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.setSearchLinkId(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.setSearchResources(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.setSearchTitle(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceQuery.toString()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceTerm.TextSearchAndReplaceTerm()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceTerm.TextSearchAndReplaceTerm(Pattern,String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceTerm.getPattern()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceTerm.getReplacement()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceTerm.setPattern(Pattern)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceTerm.setReplacement(String)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.search.TextSearchAndReplaceTerm.toString()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.BulkLookupItem.BulkLookupItem(S)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.BulkLookupItem.BulkLookupItem(Throwable)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.BulkLookupItem.getException()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.BulkLookupItem.getResult()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.BulkLookupItem.lookupFailed()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.ChildMetadataList.getParentNodeIdentifier()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.ChildMetadataList.setParentNodeIdentifier(NodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.ChildNodeLookupResult.getParentNodeIdentifier()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.ChildNodeLookupResult.setParentNodeIdentifier(NodeIdentifier)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.EnhancedNodeMetadata.getFullNodeMetadata()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.EnhancedNodeMetadata.getPrivileges()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.EnhancedNodeMetadata.getStoredResourcePaths()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.EnhancedNodeMetadata.isValid()",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.EnhancedNodeMetadata.setFullNodeMetadata(FullNodeMetadata)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.EnhancedNodeMetadata.setPrivileges(EnumSet<Privilege>)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.EnhancedNodeMetadata.setStoredResourcePaths(ResourcePath[])",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.EnhancedNodeMetadata.setValid(boolean)",1,1,1
"uk.ac.ed.ph.orycteropus.cms.domain.transport.NodeDependencyWithSourceInfo.NodeDependencyWithSourceInfo(CoreNodeMetadata,NodeInternalId,NodeDependencyType)",1,1,1
