Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.apache.james.mime4j.field.AbstractField.getBody()",0,52,n/a,9,0,0,1,1
"org.apache.james.mime4j.field.AbstractField.getName()",0,33,n/a,9,0,0,1,1
"org.apache.james.mime4j.field.AbstractField.getParseException()",0,3,n/a,6,0,0,1,1
"org.apache.james.mime4j.field.AbstractField.getParser()",0,0,n/a,8,0,0,1,1
"org.apache.james.mime4j.field.AbstractField.getRaw()",0,48,n/a,8,0,0,1,1
"org.apache.james.mime4j.field.AbstractField.isValidField()",1,19,n/a,6,0,0,1,1
"org.apache.james.mime4j.field.AbstractField.parse(ByteSequence)",2,2,n/a,15,0,1,2,1
"org.apache.james.mime4j.field.AbstractField.parse(ByteSequence,String)",11,2,n/a,20,1,2,9,4
"org.apache.james.mime4j.field.AbstractField.parse(String)",2,106,n/a,26,0,1,2,1
"org.apache.james.mime4j.field.AbstractField.toString()",0,1,n/a,4,0,0,1,1
"org.apache.james.mime4j.field.AddressListField.AddressListField(String,String,ByteSequence)",1,1,n/a,3,0,3,1,1
"org.apache.james.mime4j.field.AddressListField.getAddressList()",1,1,n/a,5,0,0,3,2
"org.apache.james.mime4j.field.AddressListField.getParseException()",1,3,n/a,6,0,0,3,2
"org.apache.james.mime4j.field.AddressListField.parse()",5,2,n/a,12,2,0,7,3
"org.apache.james.mime4j.field.ContentDispositionField.ContentDispositionField(String,String,ByteSequence)",1,1,n/a,3,0,3,1,1
"org.apache.james.mime4j.field.ContentDispositionField.getCreationDate()",1,5,n/a,14,1,0,4,2
"org.apache.james.mime4j.field.ContentDispositionField.getDispositionType()",1,11,n/a,10,0,0,3,2
"org.apache.james.mime4j.field.ContentDispositionField.getFilename()",1,8,n/a,9,0,0,1,1
"org.apache.james.mime4j.field.ContentDispositionField.getModificationDate()",1,5,n/a,14,1,0,4,2
"org.apache.james.mime4j.field.ContentDispositionField.getParameter(String)",3,8,n/a,12,0,1,3,2
"org.apache.james.mime4j.field.ContentDispositionField.getParameters()",2,1,n/a,10,0,0,3,2
"org.apache.james.mime4j.field.ContentDispositionField.getParseException()",1,3,n/a,10,0,0,3,2
"org.apache.james.mime4j.field.ContentDispositionField.getReadDate()",1,4,n/a,14,1,0,4,2
"org.apache.james.mime4j.field.ContentDispositionField.getSize()",2,7,n/a,17,1,0,7,4
"org.apache.james.mime4j.field.ContentDispositionField.isAttachment()",2,3,n/a,12,0,0,3,2
"org.apache.james.mime4j.field.ContentDispositionField.isDispositionType(String)",2,4,n/a,13,0,1,3,2
"org.apache.james.mime4j.field.ContentDispositionField.isInline()",2,3,n/a,12,0,0,3,2
"org.apache.james.mime4j.field.ContentDispositionField.parse()",23,7,n/a,33,3,0,24,9
"org.apache.james.mime4j.field.ContentDispositionField.parseDate(String)",13,3,n/a,25,2,1,13,7
"org.apache.james.mime4j.field.ContentTransferEncodingField.ContentTransferEncodingField(String,String,ByteSequence)",3,1,n/a,4,0,3,2,1
"org.apache.james.mime4j.field.ContentTransferEncodingField.getEncoding()",0,6,n/a,8,0,0,1,1
"org.apache.james.mime4j.field.ContentTransferEncodingField.getEncoding(ContentTransferEncodingField)",3,5,n/a,13,1,1,3,3
"org.apache.james.mime4j.field.ContentTypeField.ContentTypeField(String,String,ByteSequence)",1,1,n/a,3,0,3,1,1
"org.apache.james.mime4j.field.ContentTypeField.getBoundary()",1,3,n/a,9,0,0,1,1
"org.apache.james.mime4j.field.ContentTypeField.getCharset()",1,1,n/a,9,0,0,1,1
"org.apache.james.mime4j.field.ContentTypeField.getCharset(ContentTypeField)",2,3,n/a,16,2,1,5,4
"org.apache.james.mime4j.field.ContentTypeField.getMimeType()",1,8,n/a,10,0,0,3,2
"org.apache.james.mime4j.field.ContentTypeField.getMimeType(ContentTypeField,ContentTypeField)",6,6,n/a,24,2,2,5,7
"org.apache.james.mime4j.field.ContentTypeField.getParameter(String)",3,7,n/a,12,0,1,3,2
"org.apache.james.mime4j.field.ContentTypeField.getParameters()",2,0,n/a,10,0,0,3,2
"org.apache.james.mime4j.field.ContentTypeField.getParseException()",1,3,n/a,10,0,0,3,2
"org.apache.james.mime4j.field.ContentTypeField.isMimeType(String)",2,1,n/a,13,0,1,3,2
"org.apache.james.mime4j.field.ContentTypeField.isMultipart()",2,1,n/a,12,0,0,3,2
"org.apache.james.mime4j.field.ContentTypeField.parse()",24,6,n/a,33,3,0,25,10
"org.apache.james.mime4j.field.DateTimeField.DateTimeField(String,String,ByteSequence)",1,1,n/a,3,0,3,1,1
"org.apache.james.mime4j.field.DateTimeField.getDate()",1,4,n/a,5,0,0,3,2
"org.apache.james.mime4j.field.DateTimeField.getParseException()",1,3,n/a,6,0,0,3,2
"org.apache.james.mime4j.field.DateTimeField.parse()",13,2,n/a,18,2,0,10,5
"org.apache.james.mime4j.field.DefaultFieldParser.DefaultFieldParser()",16,1,n/a,24,0,0,20,1
"org.apache.james.mime4j.field.DelegatingFieldParser.getParser(String)",2,1,n/a,7,1,1,4,2
"org.apache.james.mime4j.field.DelegatingFieldParser.parse(String,String,ByteSequence)",2,3,n/a,4,0,3,2,1
"org.apache.james.mime4j.field.DelegatingFieldParser.setFieldParser(String,FieldParser)",2,16,n/a,8,0,2,1,1
"org.apache.james.mime4j.field.FieldName.FieldName()",0,0,n/a,2,0,0,0,1
