Chidamber-Kemerer metrics,Sex, 6 out 2017 20:03:42 BRT
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"com.android.ide.common.rendering.api.AdapterBinding",4,0,4,0,12,12
"com.android.ide.common.rendering.api.AttrResourceValue",4,2,1,0,4,4
"com.android.ide.common.rendering.api.Bridge",8,0,8,0,12,10
"com.android.ide.common.rendering.api.Capability",2,n/a,0,n/a,0,0
"com.android.ide.common.rendering.api.DataBindingItem",2,0,3,0,11,12
"com.android.ide.common.rendering.api.DeclareStyleableResourceValue",5,2,1,0,7,7
"com.android.ide.common.rendering.api.DensityBasedResourceValue",8,2,1,0,15,13
"com.android.ide.common.rendering.api.DrawableParams",8,1,1,0,5,3
"com.android.ide.common.rendering.api.HardwareConfig",7,0,8,0,9,9
"com.android.ide.common.rendering.api.IAnimationListener",n/a,n/a,n/a,n/a,3,n/a
"com.android.ide.common.rendering.api.IImageFactory",n/a,n/a,n/a,n/a,1,n/a
"com.android.ide.common.rendering.api.ILayoutPullParser",n/a,n/a,n/a,n/a,2,n/a
"com.android.ide.common.rendering.api.IProjectCallback",n/a,n/a,n/a,n/a,9,n/a
"com.android.ide.common.rendering.api.IProjectCallback.ViewAttribute",1,n/a,1,n/a,2,2
"com.android.ide.common.rendering.api.LayoutLog",7,0,4,0,4,4
"com.android.ide.common.rendering.api.MergeCookie",0,0,1,0,2,2
"com.android.ide.common.rendering.api.RenderParams",11,0,14,2,36,30
"com.android.ide.common.rendering.api.RenderResources",9,0,10,1,14,16
"com.android.ide.common.rendering.api.RenderResources.FrameworkResourceIdProvider",3,0,1,0,1,1
"com.android.ide.common.rendering.api.RenderSession",9,0,6,1,15,14
"com.android.ide.common.rendering.api.ResourceReference",11,0,2,1,7,16
"com.android.ide.common.rendering.api.ResourceValue",22,1,2,4,16,21
"com.android.ide.common.rendering.api.Result",6,0,4,0,9,9
"com.android.ide.common.rendering.api.Result.Status",4,n/a,3,n/a,7,6
"com.android.ide.common.rendering.api.SessionParams",11,1,5,0,12,13
"com.android.ide.common.rendering.api.SessionParams.RenderingMode",2,n/a,2,n/a,3,3
"com.android.ide.common.rendering.api.StyleResourceValue",9,2,2,0,13,9
"com.android.ide.common.rendering.api.ViewInfo",3,0,10,0,18,19
"com.android.ide.common.rendering.legacy.ILegacyPullParser",n/a,n/a,n/a,n/a,0,n/a
"com.android.ide.common.rendering.legacy.LegacyCallback",4,0,3,0,10,4
"com.android.ide.common.resources.FrameworkResourceItem",2,1,1,0,6,3
"com.android.ide.common.resources.FrameworkResources",9,1,2,0,15,31
"com.android.ide.common.resources.IdGeneratingResourceFile",16,1,2,0,32,21
"com.android.ide.common.resources.IdResourceParser",5,0,1,0,9,12
"com.android.ide.common.resources.InlineResourceItem",4,1,3,0,9,6
"com.android.ide.common.resources.IntArrayWrapper",1,0,1,0,4,6
"com.android.ide.common.resources.MultiResourceFile",12,1,1,0,24,21
"com.android.ide.common.resources.ResourceDeltaKind",2,n/a,0,n/a,0,0
"com.android.ide.common.resources.ResourceFile",12,0,8,3,16,7
"com.android.ide.common.resources.ResourceFolder",17,0,2,0,34,54
"com.android.ide.common.resources.ResourceItem",12,0,1,2,23,28
"com.android.ide.common.resources.ResourceRepository",24,0,1,1,69,144
"com.android.ide.common.resources.ResourceResolver",10,1,1,0,36,79
"com.android.ide.common.resources.ScanningContext",8,0,4,0,7,8
"com.android.ide.common.resources.SingleResourceFile",16,1,6,0,34,12
"com.android.ide.common.resources.ValidatingResourceParser",2,0,1,0,7,13
"com.android.ide.common.resources.ValueResourceParser",8,0,1,0,17,49
"com.android.ide.common.resources.ValueResourceParser.IValueResourceRepository",n/a,n/a,n/a,n/a,2,n/a
"com.android.ide.common.resources.configuration.Configurable",n/a,n/a,n/a,n/a,1,n/a
"com.android.ide.common.resources.configuration.CountryCodeQualifier",4,1,6,0,17,21
"com.android.ide.common.resources.configuration.DensityQualifier",9,2,4,0,13,17
"com.android.ide.common.resources.configuration.DeviceConfigHelper",24,0,1,0,54,5
"com.android.ide.common.resources.configuration.EnumBasedResourceQualifier",14,1,1,12,12,12
"com.android.ide.common.resources.configuration.FolderConfiguration",50,0,2,0,108,169
"com.android.ide.common.resources.configuration.KeyboardStateQualifier",7,2,4,0,12,16
"com.android.ide.common.resources.configuration.LanguageQualifier",5,1,3,0,17,26
"com.android.ide.common.resources.configuration.LayoutDirectionQualifier",4,2,4,0,10,9
"com.android.ide.common.resources.configuration.NavigationMethodQualifier",6,2,4,0,10,9
"com.android.ide.common.resources.configuration.NavigationStateQualifier",5,2,3,0,10,9
"com.android.ide.common.resources.configuration.NetworkCodeQualifier",4,1,6,0,17,21
"com.android.ide.common.resources.configuration.NightModeQualifier",5,2,5,0,10,9
"com.android.ide.common.resources.configuration.RegionQualifier",5,1,3,0,17,26
"com.android.ide.common.resources.configuration.ResourceQualifier",27,0,13,10,16,5
"com.android.ide.common.resources.configuration.ScreenDimensionQualifier",4,1,6,0,19,23
"com.android.ide.common.resources.configuration.ScreenHeightQualifier",2,1,4,0,18,29
"com.android.ide.common.resources.configuration.ScreenOrientationQualifier",6,2,5,0,10,9
"com.android.ide.common.resources.configuration.ScreenRatioQualifier",5,2,5,0,10,9
"com.android.ide.common.resources.configuration.ScreenSizeQualifier",6,2,5,0,10,9
"com.android.ide.common.resources.configuration.ScreenWidthQualifier",2,1,4,0,18,29
"com.android.ide.common.resources.configuration.SmallestScreenWidthQualifier",2,1,4,0,18,29
"com.android.ide.common.resources.configuration.TextInputMethodQualifier",6,2,4,0,10,9
"com.android.ide.common.resources.configuration.TouchScreenQualifier",6,2,3,0,10,9
"com.android.ide.common.resources.configuration.UiModeQualifier",7,2,4,0,12,16
"com.android.ide.common.resources.configuration.VersionQualifier",3,1,5,0,19,28
"com.android.ide.common.sdk.LoadStatus",1,n/a,0,n/a,0,0
"com.android.ide.common.xml.AndroidManifestParser",9,0,1,0,7,8
"com.android.ide.common.xml.AndroidManifestParser.ManifestErrorHandler",n/a,n/a,n/a,n/a,2,n/a
"com.android.ide.common.xml.AndroidManifestParser.ManifestHandler",15,0,1,0,37,72
"com.android.ide.common.xml.ManifestData",10,0,10,0,21,29
"com.android.ide.common.xml.ManifestData.Activity",3,0,4,0,9,10
"com.android.ide.common.xml.ManifestData.Instrumentation",3,0,2,0,3,3
"com.android.ide.common.xml.ManifestData.SupportsScreens",4,0,1,0,23,51
"com.android.ide.common.xml.ManifestData.UsesConfiguration",6,0,5,0,5,5
"com.android.ide.common.xml.ManifestData.UsesFeature",3,0,3,0,3,3
"com.android.ide.common.xml.ManifestData.UsesLibrary",3,0,2,0,2,2
"com.android.io.FileWrapper",9,0,8,0,16,16
"com.android.io.FolderWrapper",8,0,6,0,15,23
"com.android.io.IAbstractFile",n/a,n/a,n/a,n/a,5,n/a
"com.android.io.IAbstractFile.PreferredWriteMode",2,n/a,0,n/a,0,0
"com.android.io.IAbstractFolder",n/a,n/a,n/a,n/a,5,n/a
"com.android.io.IAbstractFolder.FilenameFilter",n/a,n/a,n/a,n/a,1,n/a
"com.android.io.IAbstractResource",n/a,n/a,n/a,n/a,5,n/a
"com.android.io.StreamException",10,0,2,0,4,4
"com.android.io.StreamException.Error",2,n/a,0,n/a,0,0
"com.android.layoutlib.api.IDensityBasedResourceValue",n/a,n/a,n/a,n/a,1,n/a
"com.android.layoutlib.api.IDensityBasedResourceValue.Density",2,n/a,1,n/a,4,5
"com.android.layoutlib.api.ILayoutBridge",n/a,n/a,n/a,n/a,8,n/a
"com.android.layoutlib.api.ILayoutLog",n/a,n/a,n/a,n/a,3,n/a
"com.android.layoutlib.api.ILayoutResult",n/a,n/a,n/a,n/a,4,n/a
"com.android.layoutlib.api.ILayoutResult.ILayoutViewInfo",n/a,n/a,n/a,n/a,7,n/a
"com.android.layoutlib.api.IProjectCallback",n/a,n/a,n/a,n/a,5,n/a
"com.android.layoutlib.api.IResourceValue",n/a,n/a,n/a,n/a,4,n/a
"com.android.layoutlib.api.IStyleResourceValue",n/a,n/a,n/a,n/a,2,n/a
"com.android.layoutlib.api.IXmlPullParser",n/a,n/a,n/a,n/a,1,n/a
"com.android.manifmerger.ArgvParser",4,1,4,0,8,6
"com.android.manifmerger.ICallback",n/a,n/a,n/a,n/a,1,n/a
"com.android.manifmerger.IMergerLog",n/a,n/a,n/a,n/a,2,n/a
"com.android.manifmerger.IMergerLog.FileAndLine",5,0,2,0,4,8
"com.android.manifmerger.IMergerLog.Severity",4,n/a,0,n/a,0,0
"com.android.manifmerger.Main",8,0,1,0,13,6
"com.android.manifmerger.ManifestMerger",11,0,1,0,40,172
"com.android.manifmerger.MergerLog",7,0,2,0,2,15
"com.android.manifmerger.MergerXmlUtils",7,0,3,0,23,119
"com.android.ninepatch.GraphicsUtilities",3,0,2,0,9,15
"com.android.ninepatch.NinePatch",3,0,3,0,19,21
"com.android.ninepatch.NinePatchChunk",5,0,1,0,14,53
"com.android.ninepatch.NinePatchChunk.DrawingData",1,0,0,0,0,0
"com.android.ninepatch.NinePatchChunk.Pair",1,0,0,0,2,2
"com.android.prefs.AndroidLocation",10,0,1,0,4,12
"com.android.prefs.AndroidLocation.AndroidLocationException",11,0,0,0,1,1
"com.android.resources.Density",17,n/a,7,n/a,14,22
"com.android.resources.FolderTypeRelationship",7,0,1,0,7,16
"com.android.resources.Keyboard",11,n/a,7,n/a,10,15
"com.android.resources.KeyboardState",8,n/a,7,n/a,10,15
"com.android.resources.LayoutDirection",2,n/a,7,n/a,10,15
"com.android.resources.Navigation",11,n/a,7,n/a,10,15
"com.android.resources.NavigationState",6,n/a,7,n/a,10,15
"com.android.resources.NightMode",3,n/a,7,n/a,10,15
"com.android.resources.ResourceConstants",1,0,0,0,0,0
