Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"uk.ac.ed.ph.aardvark.processor.views.CoreContentNodeWebViewStrategy",0,7,155,1,2
"uk.ac.ed.ph.aardvark.processor.views.DeploymentFilesystemDeleteViewStrategy",1,13,139,1,3
"uk.ac.ed.ph.aardvark.processor.views.DeploymentFilesystemExecuteViewStrategy",0,17,140,0,0
"uk.ac.ed.ph.aardvark.processor.views.DeploymentFilesystemStatusViewStrategy",0,11,140,0,0
"uk.ac.ed.ph.aardvark.processor.views.DeploymentNodeWebViewStrategy",0,21,143,0,0
"uk.ac.ed.ph.aardvark.processor.views.DeploymentPaperPDFViewStrategy",0,2,135,0,0
"uk.ac.ed.ph.aardvark.processor.views.DeploymentPaperZIPViewStrategy",1,10,157,1,1
"uk.ac.ed.ph.aardvark.processor.views.DeploymentPaperZIPViewStrategy.Bundler",1,16,157,1,1
"uk.ac.ed.ph.aardvark.processor.views.DeploymentSlideshowBundlerViewStrategy",0,5,161,0,0
"uk.ac.ed.ph.aardvark.processor.views.DeploymentSlideshowFramelessViewStrategy",0,1,166,0,0
"uk.ac.ed.ph.aardvark.processor.views.DeploymentWebBundlerViewStrategy",0,4,161,0,0
"uk.ac.ed.ph.aardvark.processor.views.DeploymentWebFramelessViewStrategy",0,1,165,1,1
"uk.ac.ed.ph.aardvark.processor.views.DeploymentWebNavigationViewStrategy",0,9,164,1,2
"uk.ac.ed.ph.aardvark.processor.views.DeploymentWebTopPageViewStrategy",0,11,161,0,0
"uk.ac.ed.ph.aardvark.processor.views.ExternalResourceWebViewStrategy",0,7,155,0,0
"uk.ac.ed.ph.aardvark.processor.views.FlashWebViewStrategy",0,7,155,0,0
"uk.ac.ed.ph.aardvark.processor.views.ImageDynamicViewStrategy",0,11,139,0,0
"uk.ac.ed.ph.aardvark.processor.views.LaTeXMacroDocWebViewStrategy",0,3,155,0,0
"uk.ac.ed.ph.aardvark.processor.views.MasterNoMathMLViewStrategy",1,12,139,1,1
"uk.ac.ed.ph.aardvark.processor.views.MasterNoMathMLViewStrategy.ImageSavingCallback",1,14,139,1,1
"uk.ac.ed.ph.aardvark.processor.views.NodePaperPDFViewStrategy",0,15,134,1,1
"uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy",0,38,175,0,0
"uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeNodeWebViewStrategy",0,10,141,0,0
"uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeWebFramesetViewStrategy",0,9,154,0,0
"uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeWebNavigationViewStrategy",0,9,162,0,0
"uk.ac.ed.ph.aardvark.processor.views.SVGDynamicViewStrategy",0,15,139,0,0
"uk.ac.ed.ph.aardvark.processor.views.TextAsXMLViewStrategy",0,15,136,0,0
"uk.ac.ed.ph.aardvark.processor.views.TextAsXMLViewStrategy.SAXResourceReaderCallback",0,2,4,1,1
"uk.ac.ed.ph.aardvark.processor.views.TextualNodeWebViewStrategy",0,3,155,0,0
"uk.ac.ed.ph.aardvark.processor.views.XfigFigureDynamicBitmapViewStrategy",0,6,139,0,0
"uk.ac.ed.ph.aardvark.processor.views.XfigFigureDynamicEPSViewStrategy",0,12,134,0,0
"uk.ac.ed.ph.aardvark.processor.views.custom.AbstractCompSimPaperCoursebookViewStrategy",1,23,160,3,3
"uk.ac.ed.ph.aardvark.processor.views.custom.AbstractCompSimPaperCoursebookViewStrategy.Bundler",1,17,160,1,3
"uk.ac.ed.ph.aardvark.processor.views.custom.CompSimPaperStaffCoursebookViewStrategy",0,4,161,0,0
"uk.ac.ed.ph.aardvark.processor.views.custom.CompSimPaperStudentCoursebookViewStrategy",0,4,161,0,0
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1APaperHandbookViewStrategy",1,22,162,1,1
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1APaperHandbookViewStrategy.Bundler",1,36,162,1,1
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1ATutorHandbookViewStrategy",1,22,161,1,1
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1ATutorHandbookViewStrategy.Bundler",1,28,161,1,1
"uk.ac.ed.ph.aardvark.processor.views.custom.Physics1BPart1CourseBookletViewStrategy",1,22,160,1,1
