Chidamber-Kemerer metrics,Qui, 26 out 2017 16:08:26 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.derby.client.am.Savepoint",1,0,1,0,4,6
"org.apache.derby.client.am.Section",12,0,5,0,17,22
"org.apache.derby.client.am.SectionManager",1,0,1,0,12,27
"org.apache.derby.client.am.SetAccessibleAction",0,0,1,0,4,4
"org.apache.derby.client.am.SignedBinary",3,0,6,0,7,7
"org.apache.derby.client.am.SqlCode",1,0,1,0,2,2
"org.apache.derby.client.am.SqlException",49,0,3,2,39,55
"org.apache.derby.client.am.SqlState",0,0,1,0,2,2
"org.apache.derby.client.am.SqlWarning",1,0,1,0,10,13
"org.apache.derby.client.am.Sqlca",5,0,3,1,25,57
"org.apache.derby.client.am.Statement",9,0,5,0,148,427
"org.apache.derby.client.am.Statement40",2,0,1,0,3,3
"org.apache.derby.client.am.StatementCacheInteractor",8,0,1,0,23,23
"org.apache.derby.client.am.StatementCallbackInterface",n/a,n/a,n/a,n/a,13,n/a
"org.apache.derby.client.am.Types",5,0,1,0,3,49
"org.apache.derby.client.am.UnitOfWorkListener",n/a,n/a,n/a,n/a,3,n/a
"org.apache.derby.client.am.UpdateSensitiveBlobLocatorInputStream",0,0,1,0,3,4
"org.apache.derby.client.am.UpdateSensitiveClobLocatorInputStream",0,0,1,0,2,2
"org.apache.derby.client.am.UpdateSensitiveClobLocatorReader",0,0,1,0,7,11
"org.apache.derby.client.am.UpdateSensitiveLOBLocatorInputStream",0,0,1,0,7,10
"org.apache.derby.client.am.Utils",9,0,14,0,18,76
"org.apache.derby.client.am.Version",3,0,9,0,13,17
"org.apache.derby.client.am.XaException",0,0,3,0,9,15
"org.apache.derby.client.am._Suite",1,1,1,0,3,2
"org.apache.derby.client.am.stmtcache.JDBCStatementCache",12,0,1,0,5,7
"org.apache.derby.client.am.stmtcache.JDBCStatementCache.BoundedLinkedHashMap",2,0,1,0,3,4
"org.apache.derby.client.am.stmtcache.StatementKey",13,0,0,0,5,17
"org.apache.derby.client.am.stmtcache.StatementKeyFactory",4,0,2,0,6,6
"org.apache.derby.client.net.CcsidManager",0,0,5,0,6,1
"org.apache.derby.client.net.ClientJDBCObjectFactoryImpl",24,0,23,0,38,23
"org.apache.derby.client.net.ClientJDBCObjectFactoryImpl40",34,0,23,0,40,24
