Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"com.android.internal.telephony.cat.DTTZResponseData",2,1,5,6,2,1,0,1,68,52,0,0,0,"2,75",2,5,11
"com.android.internal.telephony.cat.DeviceIdentities",1,2,2,4,1,1,0,1,7,7,0,0,0,"1,00",1,1,1
"com.android.internal.telephony.cat.DisplayTextParams",1,2,6,8,1,1,0,1,14,14,0,2,1,"1,50",1,3,3
"com.android.internal.telephony.cat.Duration",1,3,4,7,1,0,0,2,35,27,0,0,0,"1,00",1,5,6
"com.android.internal.telephony.cat.Duration.TimeUnit",2,4,2,6,0,n/a,0,1,12,12,n/a,0,0,"1,00",1,2,2
"com.android.internal.telephony.cat.FontSize",0,4,2,6,0,n/a,0,1,28,17,n/a,0,0,"2,00",1,3,4
"com.android.internal.telephony.cat.GetInkeyInputResponseData",2,7,4,11,2,1,0,1,76,68,0,0,0,"4,00",0,4,12
"com.android.internal.telephony.cat.GetInputParams",1,2,6,8,1,1,0,1,13,13,0,2,1,"1,50",1,3,3
"com.android.internal.telephony.cat.IconId",1,2,2,4,1,1,0,1,8,7,0,0,0,"1,00",1,1,1
"com.android.internal.telephony.cat.IconLoader",2,19,15,34,3,0,0,2,299,239,0,0,0,"3,13",6,17,47
"com.android.internal.telephony.cat.ImageDescriptor",0,9,2,11,0,0,0,1,53,37,0,0,0,"1,00",1,2,2
"com.android.internal.telephony.cat.Input",0,13,5,18,0,0,0,3,72,68,0,0,0,"2,71",2,5,19
"com.android.internal.telephony.cat.Item",0,4,5,9,0,0,0,2,42,34,0,0,0,"1,00",2,5,7
"com.android.internal.telephony.cat.ItemsIconId",1,2,2,4,1,1,0,1,8,7,0,0,0,"1,00",1,1,1
"com.android.internal.telephony.cat.LanguageResponseData",2,1,3,4,2,1,0,1,30,26,0,0,0,"2,50",0,2,5
"com.android.internal.telephony.cat.LaunchBrowserMode",0,3,0,3,0,n/a,0,0,16,5,n/a,0,0,n/a,0,0,0
"com.android.internal.telephony.cat.LaunchBrowserParams",1,4,6,10,1,1,0,1,19,19,0,2,1,"1,50",1,3,3
"com.android.internal.telephony.cat.Menu",0,11,4,15,0,0,0,2,74,66,0,0,0,"2,67",1,4,16
"com.android.internal.telephony.cat.PlayToneParams",1,3,6,9,1,1,0,1,17,17,0,2,1,"1,50",1,3,3
"com.android.internal.telephony.cat.PresentationType",0,3,0,3,0,n/a,0,0,13,5,n/a,0,0,n/a,0,0,0
"com.android.internal.telephony.cat.ResponseData",4,0,2,2,0,0,0,2,16,9,4,0,0,"2,00",0,2,2
"com.android.internal.telephony.cat.ResultCode",0,38,3,41,0,n/a,0,1,120,54,n/a,0,0,"1,67",2,4,5
"com.android.internal.telephony.cat.ResultException",0,3,9,12,0,0,0,3,65,57,0,0,0,"1,22",5,9,11
"com.android.internal.telephony.cat.RilMessage",1,3,2,5,0,0,0,0,14,14,0,0,0,"1,00",0,2,2
"com.android.internal.telephony.cat.RilMessageDecoder",4,8,6,14,6,0,0,4,107,78,0,0,0,"1,67",2,7,10
"com.android.internal.telephony.cat.RilMessageDecoder.StateCmdParamsReady",1,0,1,1,6,0,0,1,16,16,0,0,0,"2,00",1,2,2
"com.android.internal.telephony.cat.RilMessageDecoder.StateStart",1,0,1,1,6,0,0,1,14,14,0,0,0,"3,00",1,2,3
"com.android.internal.telephony.cat.SelectItemParams",1,3,6,9,1,1,0,1,26,26,0,2,1,"3,00",1,3,6
"com.android.internal.telephony.cat.SelectItemResponseData",1,1,3,4,1,1,0,1,16,14,0,0,0,"1,00",0,2,2
"com.android.internal.telephony.cat.TextAlignment",0,5,2,7,0,n/a,0,1,30,18,n/a,0,0,"2,00",1,3,4
"com.android.internal.telephony.cat.TextAttribute",0,9,1,10,0,0,0,0,29,24,0,0,0,"1,00",0,1,1
"com.android.internal.telephony.cat.TextColor",0,17,2,19,0,n/a,0,1,41,30,n/a,0,0,"2,00",1,3,4
"com.android.internal.telephony.cat.TextMessage",0,9,4,13,0,0,0,2,43,43,0,0,0,"2,33",1,4,14
"com.android.internal.telephony.cat.Tone",0,30,5,35,0,n/a,0,3,138,59,n/a,0,0,"1,29",2,6,9
"com.android.internal.telephony.cat.ToneSettings",0,4,4,8,0,0,0,2,35,31,0,0,0,"1,17",1,4,7
"com.android.internal.telephony.cat.ValueObject",4,0,1,1,0,0,0,1,3,3,4,0,0,n/a,1,1,0
"com.android.internal.telephony.cat.ValueParser",2,0,10,10,3,0,0,10,273,190,0,0,0,"2,10",10,12,21
"com.android.internal.telephony.cdma.CDMALTEPhone",14,3,18,21,123,0,0,9,185,164,0,0,0,"1,89",7,25,34
"com.android.internal.telephony.cdma.CDMALTEPhone.NetworkSelectMessage",1,3,0,3,0,0,0,0,11,5,0,0,0,n/a,0,0,0
"com.android.internal.telephony.cdma.CDMAPhone",22,72,276,348,123,1,0,12,1.221,1.017,0,94,34,"1,70",56,159,236
"com.android.internal.telephony.cdma.CallFailCause",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a
"com.android.internal.telephony.cdma.CdmaCall",7,6,34,40,16,1,0,3,144,113,0,12,1,"2,00",8,17,34
"com.android.internal.telephony.cdma.CdmaCallTracker",10,26,66,92,21,1,0,2,957,778,0,6,1,"3,47",13,59,177
"com.android.internal.telephony.cdma.CdmaCallWaitingNotification",1,11,2,13,0,0,0,1,45,39,0,0,0,"3,00",2,2,6
