Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"com.mongodb.async.client.MongoClients",6,33,780,11,25
"com.mongodb.async.client.MongoCollectionImpl",0,78,519,1,26
"com.mongodb.async.client.MongoDatabaseImpl",6,27,780,1,25
"com.mongodb.async.client.MongoIterableSubscription",0,5,9,1,1
"com.mongodb.async.client.NettyMongoClients",6,6,780,1,25
"com.mongodb.async.client.Observables",0,8,13,0,0
"com.mongodb.async.client.OperationIterable",0,10,324,8,35
"com.mongodb.async.client.SingleResultCallbackSubscription",0,4,5,1,1
"com.mongodb.async.client.gridfs.GridFSBucketImpl",0,36,794,1,3
"com.mongodb.async.client.gridfs.GridFSBuckets",0,3,795,2,2
"com.mongodb.async.client.gridfs.GridFSDownloadStreamImpl",0,16,378,1,4
"com.mongodb.async.client.gridfs.GridFSFindIterableImpl",0,10,242,1,4
"com.mongodb.async.client.gridfs.GridFSIndexCheckImpl",0,10,375,1,4
"com.mongodb.async.client.gridfs.GridFSUploadStreamImpl",0,17,379,1,4
"com.mongodb.async.client.gridfs.helpers.AsyncStreamHelper",0,5,6,2,2
"com.mongodb.async.client.gridfs.helpers.AsynchronousChannelHelper",0,4,4,1,1
"com.mongodb.binding.AbstractReferenceCounted",0,1,1,12,234
"com.mongodb.binding.AsyncClusterBinding",1,14,322,3,50
"com.mongodb.binding.AsyncClusterBinding.AsyncClusterBindingConnectionSource",1,9,322,1,50
"com.mongodb.binding.AsyncSingleConnectionReadBinding",1,12,317,2,214
"com.mongodb.binding.AsyncSingleConnectionReadBinding.AsyncSingleConnectionSource",1,8,317,1,214
"com.mongodb.binding.ClusterBinding",1,11,322,3,194
"com.mongodb.binding.ClusterBinding.ClusterBindingConnectionSource",1,10,322,1,194
"com.mongodb.binding.SingleConnectionReadBinding",1,11,317,2,214
"com.mongodb.binding.SingleConnectionReadBinding.SingleConnectionSource",1,7,317,1,214
"com.mongodb.binding.SingleServerBinding",1,10,323,2,181
"com.mongodb.binding.SingleServerBinding.SingleServerBindingConnectionSource",1,10,323,1,181
"com.mongodb.bulk.BulkWriteError",0,2,228,6,219
"com.mongodb.bulk.BulkWriteResult",0,3,227,15,225
"com.mongodb.bulk.BulkWriteUpsert",0,1,224,8,226
"com.mongodb.bulk.DeleteRequest",0,5,234,14,354
"com.mongodb.bulk.IndexRequest",0,3,232,6,280
"com.mongodb.bulk.InsertRequest",0,4,228,15,355
"com.mongodb.bulk.UpdateRequest",0,5,234,16,354
"com.mongodb.bulk.WriteConcernError",0,2,226,10,249
"com.mongodb.bulk.WriteRequest",0,1,1,22,373
"com.mongodb.bulk.WriteRequest.Type",0,0,0,21,374
"com.mongodb.client.MongoDriverInformation",1,1,3,9,222
"com.mongodb.client.MongoDriverInformation.Builder",1,2,3,3,222
"com.mongodb.client.gridfs.GridFSBucketImpl",0,32,955,1,3
"com.mongodb.client.gridfs.GridFSBuckets",0,3,956,2,2
"com.mongodb.client.gridfs.GridFSDownloadStream",0,1,229,4,6
"com.mongodb.client.gridfs.GridFSDownloadStreamImpl",0,12,945,1,4
"com.mongodb.client.gridfs.GridFSFindIterableImpl",0,9,245,1,4
"com.mongodb.client.gridfs.GridFSUploadStream",0,2,224,4,6
"com.mongodb.client.gridfs.GridFSUploadStreamImpl",0,12,946,1,4
"com.mongodb.client.gridfs.codecs.GridFSFileCodec",0,21,233,1,207
"com.mongodb.client.gridfs.codecs.GridFSFileCodecProvider",0,5,234,2,206
"com.mongodb.client.gridfs.model.GridFSDownloadByNameOptions",0,0,0,2,5
"com.mongodb.client.gridfs.model.GridFSDownloadOptions",0,0,0,8,10
"com.mongodb.client.gridfs.model.GridFSFile",0,6,228,17,219
"com.mongodb.client.gridfs.model.GridFSUploadOptions",0,1,224,8,10
"com.mongodb.client.jndi.MongoClientFactory",0,5,944,0,0
"com.mongodb.client.model.Accumulators",0,2,229,2,2
"com.mongodb.client.model.Aggregates",2,26,244,5,5
"com.mongodb.client.model.Aggregates.AddFieldsStage",0,7,228,1,6
"com.mongodb.client.model.Aggregates.BucketAutoStage",2,10,244,1,5
"com.mongodb.client.model.Aggregates.BucketStage",2,9,244,1,5
"com.mongodb.client.model.Aggregates.FacetStage",0,7,226,1,6
"com.mongodb.client.model.Aggregates.GraphLookupStage",0,7,226,1,6
"com.mongodb.client.model.Aggregates.GroupStage",0,7,228,1,6
"com.mongodb.client.model.Aggregates.ReplaceRootStage",0,6,225,1,6
"com.mongodb.client.model.Aggregates.SimplePipelineStage",0,3,224,1,6
"com.mongodb.client.model.Aggregates.SortByCountStage",0,6,225,1,6
"com.mongodb.client.model.BsonField",0,2,226,5,10
"com.mongodb.client.model.BucketAutoOptions",0,2,228,2,6
"com.mongodb.client.model.BucketGranularity",0,0,0,2,7
"com.mongodb.client.model.BucketOptions",0,1,227,2,6
"com.mongodb.client.model.BuildersHelper",0,8,224,19,37
"com.mongodb.client.model.BulkWriteOptions",0,0,0,7,212
"com.mongodb.client.model.Collation",1,9,229,78,406
"com.mongodb.client.model.Collation.Builder",1,5,229,5,406
"com.mongodb.client.model.CollationAlternate",0,0,0,6,407
"com.mongodb.client.model.CollationCaseFirst",0,0,0,6,407
"com.mongodb.client.model.CollationMaxVariable",0,0,0,6,407
"com.mongodb.client.model.CollationStrength",0,0,0,6,407
"com.mongodb.client.model.CountOptions",0,3,232,6,212
"com.mongodb.client.model.CreateCollectionOptions",0,5,236,7,209
"com.mongodb.client.model.CreateViewOptions",0,1,230,4,207
"com.mongodb.client.model.DBCollectionCountOptions",0,5,292,2,180
"com.mongodb.client.model.DBCollectionDistinctOptions",0,4,292,1,180
"com.mongodb.client.model.DBCollectionFindAndModifyOptions",0,4,236,1,180
"com.mongodb.client.model.DBCollectionFindOptions",89,7,943,2,179
"com.mongodb.client.model.DBCollectionRemoveOptions",0,3,236,1,180
"com.mongodb.client.model.DBCollectionUpdateOptions",0,4,237,1,180
"com.mongodb.client.model.DBCreateViewOptions",0,1,230,1,180
"com.mongodb.client.model.DeleteManyModel",0,4,234,2,207
"com.mongodb.client.model.DeleteOneModel",0,4,234,4,207
"com.mongodb.client.model.DeleteOptions",0,1,230,8,214
"com.mongodb.client.model.Facet",0,1,224,2,7
"com.mongodb.client.model.Field",0,1,2,2,7
"com.mongodb.client.model.Filters",3,26,265,17,17
"com.mongodb.client.model.Filters.AndFilter",0,6,226,1,18
"com.mongodb.client.model.Filters.GeometryOperatorFilter",0,7,227,1,18
"com.mongodb.client.model.Filters.IterableOperatorFilter",3,8,265,1,17
"com.mongodb.client.model.Filters.NotFilter",0,6,226,1,18
"com.mongodb.client.model.Filters.OperatorFilter",3,8,265,1,17
"com.mongodb.client.model.Filters.OrNorFilter",0,6,227,1,18
"com.mongodb.client.model.Filters.OrNorFilter.Operator",0,0,0,2,19
"com.mongodb.client.model.Filters.SimpleEncodingFilter",0,7,227,1,18
"com.mongodb.client.model.Filters.SimpleFilter",3,6,265,1,17
"com.mongodb.client.model.Filters.TextFilter",0,6,225,1,18
"com.mongodb.client.model.FindOneAndDeleteOptions",0,3,232,6,212
"com.mongodb.client.model.FindOneAndReplaceOptions",0,4,233,6,212
"com.mongodb.client.model.FindOneAndUpdateOptions",0,4,233,6,212
"com.mongodb.client.model.FindOptions",0,4,233,6,210
"com.mongodb.client.model.GraphLookupOptions",0,0,0,2,7
"com.mongodb.client.model.IndexModel",0,3,233,4,212
"com.mongodb.client.model.IndexOptionDefaults",0,1,224,4,210
"com.mongodb.client.model.IndexOptions",0,2,230,7,213
"com.mongodb.client.model.Indexes",0,7,226,2,2
"com.mongodb.client.model.InsertManyOptions",0,0,0,5,212
"com.mongodb.client.model.InsertOneModel",0,2,3,6,207
"com.mongodb.client.model.InsertOneOptions",0,0,0,4,212
"com.mongodb.client.model.MapReduceAction",0,0,0,4,215
"com.mongodb.client.model.ParallelCollectionScanOptions",0,0,0,0,0
"com.mongodb.client.model.Projections",0,10,230,4,4
"com.mongodb.client.model.Projections.ElemMatchFilterProjection",0,3,224,1,5
"com.mongodb.client.model.Projections.FieldsProjection",0,3,224,1,5
"com.mongodb.client.model.PushOptions",0,1,224,2,9
"com.mongodb.client.model.RenameCollectionOptions",0,0,0,4,212
"com.mongodb.client.model.ReplaceOneModel",0,4,234,4,207
"com.mongodb.client.model.ReturnDocument",0,0,0,6,214
"com.mongodb.client.model.SimpleExpression",0,6,225,2,6
"com.mongodb.client.model.Sorts",0,7,227,4,4
"com.mongodb.client.model.Sorts.CompoundSort",0,3,224,1,5
"com.mongodb.client.model.TextSearchOptions",0,0,0,4,19
"com.mongodb.client.model.UnwindOptions",0,0,0,1,6
"com.mongodb.client.model.UpdateManyModel",0,4,234,4,207
"com.mongodb.client.model.UpdateOneModel",0,4,234,6,207
"com.mongodb.client.model.UpdateOptions",0,2,230,9,215
"com.mongodb.client.model.Updates",0,17,233,7,7
"com.mongodb.client.model.Updates.CompositeUpdate",0,4,224,1,8
"com.mongodb.client.model.Updates.PullAllUpdate",0,7,227,1,8
"com.mongodb.client.model.Updates.PushUpdate",0,7,229,1,8
