Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"com.google.common.base.Functions.ToStringFunction.toString()",0,319,n/a,3,0,0,1,1
"com.google.common.base.Functions.compose(Function<B, C>,Function<A, ? extends B>)",1,12,n/a,12,0,2,1,1
"com.google.common.base.Functions.constant(E)",1,18,n/a,9,0,1,1,1
"com.google.common.base.Functions.forMap(Map<K, ? extends V>,V)",1,17,n/a,13,0,2,1,1
"com.google.common.base.Functions.forMap(Map<K, V>)",1,14,n/a,7,0,1,1,1
"com.google.common.base.Functions.forPredicate(Predicate<T>)",1,5,n/a,9,0,1,1,1
"com.google.common.base.Functions.forSupplier(Supplier<T>)",1,7,n/a,10,0,1,1,1
"com.google.common.base.Functions.identity()",0,41,n/a,7,0,0,1,1
"com.google.common.base.Functions.toStringFunction()",0,33,n/a,11,0,0,1,1
"com.google.common.base.GwtSerializationDependencies.GwtSerializationDependencies()",0,0,n/a,1,0,0,0,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.OptionalDependencies()",1,0,n/a,3,0,0,1,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.asSet()",1,4,n/a,3,0,0,1,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.equals(Object)",1,197,n/a,3,0,1,1,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.get()",1,19,n/a,3,0,0,1,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.hashCode()",1,151,n/a,3,0,0,1,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.isPresent()",1,13,n/a,3,0,0,1,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.or(Optional<? extends T>)",1,2,n/a,3,0,1,1,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.or(Supplier<? extends T>)",1,4,n/a,3,0,1,1,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.or(T)",1,6,n/a,3,0,1,1,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.orNull()",1,5,n/a,3,0,0,1,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.toString()",1,313,n/a,3,0,0,1,1
"com.google.common.base.GwtSerializationDependencies.OptionalDependencies.transform(Function<? super T, V>)",1,6,n/a,4,0,1,1,1
"com.google.common.base.Joiner.Joiner(Joiner)",0,2,n/a,3,0,1,1,1
"com.google.common.base.Joiner.Joiner(String)",1,2,n/a,3,0,1,1,1
"com.google.common.base.Joiner.MapJoiner.MapJoiner(Joiner,String)",1,2,n/a,4,0,2,2,1
"com.google.common.base.Joiner.MapJoiner.appendTo(A,I)",1,0,n/a,18,0,2,2,1
"com.google.common.base.Joiner.MapJoiner.appendTo(A,Iterable<? extends Entry<?, ?>>)",2,3,n/a,11,0,2,1,1
"com.google.common.base.Joiner.MapJoiner.appendTo(A,Iterator<? extends Entry<?, ?>>)",20,4,n/a,25,2,2,13,3
"com.google.common.base.Joiner.MapJoiner.appendTo(A,Map<?, ?>)",2,1,n/a,7,0,2,1,1
"com.google.common.base.Joiner.MapJoiner.appendTo(StringBuilder,I)",1,0,n/a,17,0,2,2,1
"com.google.common.base.Joiner.MapJoiner.appendTo(StringBuilder,Iterable<? extends Entry<?, ?>>)",2,3,n/a,11,0,2,1,1
"com.google.common.base.Joiner.MapJoiner.appendTo(StringBuilder,Iterator<? extends Entry<?, ?>>)",2,5,n/a,16,1,2,4,2
"com.google.common.base.Joiner.MapJoiner.appendTo(StringBuilder,Map<?, ?>)",2,5,n/a,8,0,2,1,1
"com.google.common.base.Joiner.MapJoiner.join(I)",1,0,n/a,17,0,1,2,1
"com.google.common.base.Joiner.MapJoiner.join(Iterable<? extends Entry<?, ?>>)",2,6,n/a,10,0,1,1,1
"com.google.common.base.Joiner.MapJoiner.join(Iterator<? extends Entry<?, ?>>)",3,8,n/a,10,0,1,1,1
"com.google.common.base.Joiner.MapJoiner.join(Map<?, ?>)",2,4,n/a,7,0,1,1,1
"com.google.common.base.Joiner.MapJoiner.useForNull(String)",2,5,n/a,8,0,1,1,1
"com.google.common.base.Joiner.appendTo(A,I)",1,0,n/a,15,0,2,1,1
"com.google.common.base.Joiner.appendTo(A,Iterable<?>)",2,6,n/a,7,0,2,1,1
"com.google.common.base.Joiner.appendTo(A,Iterator<?>)",10,5,n/a,17,2,2,7,3
"com.google.common.base.Joiner.appendTo(A,Object,Object,Object...)",2,1,n/a,8,0,4,1,1
"com.google.common.base.Joiner.appendTo(A,Object[])",2,1,n/a,7,0,2,1,1
"com.google.common.base.Joiner.appendTo(StringBuilder,I)",1,1,n/a,15,0,2,1,1
"com.google.common.base.Joiner.appendTo(StringBuilder,Iterable<?>)",2,8,n/a,8,0,2,1,1
"com.google.common.base.Joiner.appendTo(StringBuilder,Iterator<?>)",2,7,n/a,15,1,2,4,2
"com.google.common.base.Joiner.appendTo(StringBuilder,Object,Object,Object...)",2,2,n/a,9,0,4,1,1
"com.google.common.base.Joiner.appendTo(StringBuilder,Object[])",2,4,n/a,8,0,2,1,1
"com.google.common.base.Joiner.iterable(Object,Object,Object[])",2,3,n/a,10,3,3,10,4
"com.google.common.base.Joiner.join(I)",1,1,n/a,14,0,1,1,1
"com.google.common.base.Joiner.join(Iterable<?>)",2,32,n/a,7,0,1,1,1
"com.google.common.base.Joiner.join(Iterator<?>)",3,7,n/a,9,0,1,1,1
"com.google.common.base.Joiner.join(Object,Object,Object...)",2,4,n/a,7,0,3,1,1
"com.google.common.base.Joiner.join(Object[])",2,5,n/a,7,0,1,1,1
"com.google.common.base.Joiner.on(String)",1,32,n/a,6,0,1,1,1
"com.google.common.base.Joiner.on(char)",2,7,n/a,6,0,1,1,1
"com.google.common.base.Joiner.skipNulls()",16,7,n/a,4,4,0,18,5
"com.google.common.base.Joiner.toString(Object)",2,9,n/a,4,0,1,2,2
"com.google.common.base.Joiner.useForNull(String)",6,14,n/a,3,2,1,6,2
"com.google.common.base.Joiner.withKeyValueSeparator(String)",1,9,n/a,8,0,1,1,1
"com.google.common.base.MediumCharMatcher.MediumCharMatcher(char[],long,boolean,String)",1,1,n/a,7,0,4,4,1
"com.google.common.base.MediumCharMatcher.checkFilter(int)",0,1,n/a,3,0,1,1,1
"com.google.common.base.MediumCharMatcher.chooseTableSize(int)",1,1,n/a,18,1,1,6,3
"com.google.common.base.MediumCharMatcher.from(BitSet,String)",6,7,n/a,25,3,2,16,4
"com.google.common.base.MediumCharMatcher.matches(char)",1,109,n/a,26,2,1,14,6
"com.google.common.base.MediumCharMatcher.setBits(BitSet)",2,8,n/a,12,2,1,5,4
"com.google.common.base.Objects.Objects()",0,0,n/a,1,0,0,0,1
"com.google.common.base.Objects.ToStringHelper.ToStringHelper(String)",1,3,n/a,6,0,1,1,1
"com.google.common.base.Objects.ToStringHelper.add(String,Object)",5,51,n/a,11,0,2,3,1
"com.google.common.base.Objects.ToStringHelper.add(String,boolean)",2,1,n/a,10,0,2,2,1
"com.google.common.base.Objects.ToStringHelper.add(String,char)",2,1,n/a,10,0,2,2,1
