Method,ev(G),iv(G),v(G)
"android.support.v4.util.SparseArrayCompat.idealIntArraySize(int)",1,1,1
"android.support.v4.util.SparseArrayCompat.indexOfKey(int)",1,2,2
"android.support.v4.util.SparseArrayCompat.indexOfValue(E)",3,2,4
"android.support.v4.util.SparseArrayCompat.keyAt(int)",1,2,2
"android.support.v4.util.SparseArrayCompat.put(int,E)",3,5,8
"android.support.v4.util.SparseArrayCompat.remove(int)",1,1,1
"android.support.v4.util.SparseArrayCompat.removeAt(int)",1,1,2
"android.support.v4.util.SparseArrayCompat.removeAtRange(int,int)",1,2,2
"android.support.v4.util.SparseArrayCompat.setValueAt(int,E)",1,2,2
"android.support.v4.util.SparseArrayCompat.size()",1,2,2
"android.support.v4.util.SparseArrayCompat.valueAt(int)",1,2,2
"android.support.v4.util.TimeUtils.accumField(int,int,boolean,int)",4,1,9
"android.support.v4.util.TimeUtils.formatDuration(long,PrintWriter)",1,1,1
"android.support.v4.util.TimeUtils.formatDuration(long,PrintWriter,int)",1,1,1
"android.support.v4.util.TimeUtils.formatDuration(long,StringBuilder)",1,1,1
"android.support.v4.util.TimeUtils.formatDuration(long,long,PrintWriter)",2,2,2
"android.support.v4.util.TimeUtils.formatDurationLocked(long,int)",2,2,16
"android.support.v4.util.TimeUtils.printField(char[],int,char,int,boolean,int)",1,1,10
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateCompat()",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.dispatchPopulateAccessibilityEvent(Object,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.newAccessiblityDelegateBridge(AccessibilityDelegateCompat)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.newAccessiblityDelegateDefaultImpl()",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.onInitializeAccessibilityEvent(Object,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.onInitializeAccessibilityNodeInfo(Object,View,AccessibilityNodeInfoCompat)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.onPopulateAccessibilityEvent(Object,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.onRequestSendAccessibilityEvent(Object,ViewGroup,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.sendAccessibilityEvent(Object,View,int)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateIcsImpl.sendAccessibilityEventUnchecked(Object,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateJellyBeanImpl.getAccessibilityNodeProvider(Object,View)",2,1,2
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateJellyBeanImpl.newAccessiblityDelegateBridge(AccessibilityDelegateCompat)",1,2,2
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateJellyBeanImpl.performAccessibilityAction(Object,View,int,Bundle)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl.dispatchPopulateAccessibilityEvent(Object,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl.getAccessibilityNodeProvider(Object,View)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl.newAccessiblityDelegateBridge(AccessibilityDelegateCompat)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl.newAccessiblityDelegateDefaultImpl()",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl.onInitializeAccessibilityEvent(Object,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl.onInitializeAccessibilityNodeInfo(Object,View,AccessibilityNodeInfoCompat)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl.onPopulateAccessibilityEvent(Object,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl.onRequestSendAccessibilityEvent(Object,ViewGroup,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl.performAccessibilityAction(Object,View,int,Bundle)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl.sendAccessibilityEvent(Object,View,int)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.AccessibilityDelegateStubImpl.sendAccessibilityEventUnchecked(Object,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.dispatchPopulateAccessibilityEvent(View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.getAccessibilityNodeProvider(View)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.getBridge()",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.onInitializeAccessibilityEvent(View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.onInitializeAccessibilityNodeInfo(View,AccessibilityNodeInfoCompat)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.onPopulateAccessibilityEvent(View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.onRequestSendAccessibilityEvent(ViewGroup,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.performAccessibilityAction(View,int,Bundle)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.sendAccessibilityEvent(View,int)",1,1,1
"android.support.v4.view.AccessibilityDelegateCompat.sendAccessibilityEventUnchecked(View,AccessibilityEvent)",1,1,1
"android.support.v4.view.KeyEventCompat.BaseKeyEventVersionImpl.metaStateFilterDirectionalModifiers(int,int,int,int,int)",4,1,4
"android.support.v4.view.KeyEventCompat.BaseKeyEventVersionImpl.metaStateHasModifiers(int,int)",1,1,1
"android.support.v4.view.KeyEventCompat.BaseKeyEventVersionImpl.metaStateHasNoModifiers(int)",1,1,1
"android.support.v4.view.KeyEventCompat.BaseKeyEventVersionImpl.normalizeMetaState(int)",1,1,3
"android.support.v4.view.KeyEventCompat.HoneycombKeyEventVersionImpl.metaStateHasModifiers(int,int)",1,1,1
"android.support.v4.view.KeyEventCompat.HoneycombKeyEventVersionImpl.metaStateHasNoModifiers(int)",1,1,1
"android.support.v4.view.KeyEventCompat.HoneycombKeyEventVersionImpl.normalizeMetaState(int)",1,1,1
"android.support.v4.view.KeyEventCompat.hasModifiers(KeyEvent,int)",1,1,1
"android.support.v4.view.KeyEventCompat.hasNoModifiers(KeyEvent)",1,1,1
"android.support.v4.view.KeyEventCompat.metaStateHasModifiers(int,int)",1,1,1
"android.support.v4.view.KeyEventCompat.metaStateHasNoModifiers(int)",1,1,1
"android.support.v4.view.KeyEventCompat.normalizeMetaState(int)",1,1,1
"android.support.v4.view.MenuCompat.BaseMenuVersionImpl.setShowAsAction(MenuItem,int)",1,1,1
"android.support.v4.view.MenuCompat.HoneycombMenuVersionImpl.setShowAsAction(MenuItem,int)",1,1,1
"android.support.v4.view.MenuCompat.setShowAsAction(MenuItem,int)",1,1,1
"android.support.v4.view.MenuItemCompat.BaseMenuVersionImpl.setActionView(MenuItem,View)",1,1,1
"android.support.v4.view.MenuItemCompat.BaseMenuVersionImpl.setShowAsAction(MenuItem,int)",1,1,1
"android.support.v4.view.MenuItemCompat.HoneycombMenuVersionImpl.setActionView(MenuItem,View)",1,1,1
"android.support.v4.view.MenuItemCompat.HoneycombMenuVersionImpl.setShowAsAction(MenuItem,int)",1,1,1
"android.support.v4.view.MenuItemCompat.setActionView(MenuItem,View)",1,1,1
"android.support.v4.view.MenuItemCompat.setShowAsAction(MenuItem,int)",1,1,1
"android.support.v4.view.MotionEventCompat.BaseMotionEventVersionImpl.findPointerIndex(MotionEvent,int)",2,1,2
"android.support.v4.view.MotionEventCompat.BaseMotionEventVersionImpl.getPointerId(MotionEvent,int)",2,1,2
"android.support.v4.view.MotionEventCompat.BaseMotionEventVersionImpl.getX(MotionEvent,int)",2,2,2
"android.support.v4.view.MotionEventCompat.BaseMotionEventVersionImpl.getY(MotionEvent,int)",2,2,2
"android.support.v4.view.MotionEventCompat.EclairMotionEventVersionImpl.findPointerIndex(MotionEvent,int)",1,1,1
"android.support.v4.view.MotionEventCompat.EclairMotionEventVersionImpl.getPointerId(MotionEvent,int)",1,1,1
"android.support.v4.view.MotionEventCompat.EclairMotionEventVersionImpl.getX(MotionEvent,int)",1,1,1
"android.support.v4.view.MotionEventCompat.EclairMotionEventVersionImpl.getY(MotionEvent,int)",1,1,1
"android.support.v4.view.MotionEventCompat.findPointerIndex(MotionEvent,int)",1,1,1
"android.support.v4.view.MotionEventCompat.getActionIndex(MotionEvent)",1,1,1
"android.support.v4.view.MotionEventCompat.getActionMasked(MotionEvent)",1,1,1
"android.support.v4.view.MotionEventCompat.getPointerId(MotionEvent,int)",1,1,1
"android.support.v4.view.MotionEventCompat.getX(MotionEvent,int)",1,1,1
"android.support.v4.view.MotionEventCompat.getY(MotionEvent,int)",1,1,1
"android.support.v4.view.PagerAdapter.destroyItem(View,int,Object)",1,1,1
"android.support.v4.view.PagerAdapter.destroyItem(ViewGroup,int,Object)",1,1,1
"android.support.v4.view.PagerAdapter.finishUpdate(View)",1,1,1
"android.support.v4.view.PagerAdapter.finishUpdate(ViewGroup)",1,1,1
"android.support.v4.view.PagerAdapter.getItemPosition(Object)",1,1,1
"android.support.v4.view.PagerAdapter.getPageTitle(int)",1,1,1
"android.support.v4.view.PagerAdapter.getPageWidth(int)",1,1,1
"android.support.v4.view.PagerAdapter.instantiateItem(View,int)",1,1,1
"android.support.v4.view.PagerAdapter.instantiateItem(ViewGroup,int)",1,1,1
"android.support.v4.view.PagerAdapter.notifyDataSetChanged()",1,1,1
"android.support.v4.view.PagerAdapter.registerDataSetObserver(DataSetObserver)",1,1,1
"android.support.v4.view.PagerAdapter.restoreState(Parcelable,ClassLoader)",1,1,1
"android.support.v4.view.PagerAdapter.saveState()",1,1,1
"android.support.v4.view.PagerAdapter.setPrimaryItem(View,int,Object)",1,1,1
"android.support.v4.view.PagerAdapter.setPrimaryItem(ViewGroup,int,Object)",1,1,1
"android.support.v4.view.PagerAdapter.startUpdate(View)",1,1,1
"android.support.v4.view.PagerAdapter.startUpdate(ViewGroup)",1,1,1
"android.support.v4.view.PagerAdapter.unregisterDataSetObserver(DataSetObserver)",1,1,1
"android.support.v4.view.PagerTabStrip.PagerTabStrip(Context)",1,1,1
"android.support.v4.view.PagerTabStrip.PagerTabStrip(Context,AttributeSet)",1,1,2
"android.support.v4.view.PagerTabStrip.getDrawFullUnderline()",1,1,1
"android.support.v4.view.PagerTabStrip.getMinHeight()",1,1,1
"android.support.v4.view.PagerTabStrip.getTabIndicatorColor()",1,1,1
"android.support.v4.view.PagerTabStrip.onDraw(Canvas)",1,2,2
"android.support.v4.view.PagerTabStrip.onTouchEvent(MotionEvent)",3,5,10
"android.support.v4.view.PagerTabStrip.setBackgroundColor(int)",1,1,2
"android.support.v4.view.PagerTabStrip.setBackgroundDrawable(Drawable)",1,1,2
"android.support.v4.view.PagerTabStrip.setBackgroundResource(int)",1,1,2
"android.support.v4.view.PagerTabStrip.setDrawFullUnderline(boolean)",1,1,1
"android.support.v4.view.PagerTabStrip.setPadding(int,int,int,int)",1,1,2
"android.support.v4.view.PagerTabStrip.setTabIndicatorColor(int)",1,1,1
"android.support.v4.view.PagerTabStrip.setTabIndicatorColorResource(int)",1,1,1
"android.support.v4.view.PagerTabStrip.setTextSpacing(int)",1,1,2
"android.support.v4.view.PagerTabStrip.updateTextPositions(int,float,boolean)",1,1,1
"android.support.v4.view.PagerTitleStrip.PageListener.onAdapterChanged(PagerAdapter,PagerAdapter)",1,1,1
"android.support.v4.view.PagerTitleStrip.PageListener.onChanged()",1,1,2
"android.support.v4.view.PagerTitleStrip.PageListener.onPageScrollStateChanged(int)",1,1,1
"android.support.v4.view.PagerTitleStrip.PageListener.onPageScrolled(int,float,int)",1,1,2
"android.support.v4.view.PagerTitleStrip.PageListener.onPageSelected(int)",1,2,3
"android.support.v4.view.PagerTitleStrip.PagerTitleStrip(Context)",1,1,1
"android.support.v4.view.PagerTitleStrip.PagerTitleStrip(Context,AttributeSet)",1,6,6
"android.support.v4.view.PagerTitleStrip.PagerTitleStripImplBase.setSingleLineAllCaps(TextView)",1,1,1
"android.support.v4.view.PagerTitleStrip.PagerTitleStripImplIcs.setSingleLineAllCaps(TextView)",1,1,1
"android.support.v4.view.PagerTitleStrip.getMinHeight()",1,2,2
"android.support.v4.view.PagerTitleStrip.getTextSpacing()",1,1,1
"android.support.v4.view.PagerTitleStrip.onAttachedToWindow()",2,1,2
"android.support.v4.view.PagerTitleStrip.onDetachedFromWindow()",1,2,2
"android.support.v4.view.PagerTitleStrip.onLayout(boolean,int,int,int,int)",1,2,3
"android.support.v4.view.PagerTitleStrip.onMeasure(int,int)",2,2,3
"android.support.v4.view.PagerTitleStrip.requestLayout()",1,2,2
"android.support.v4.view.PagerTitleStrip.setGravity(int)",1,1,1
"android.support.v4.view.PagerTitleStrip.setNonPrimaryAlpha(float)",1,1,1
"android.support.v4.view.PagerTitleStrip.setSingleLineAllCaps(TextView)",1,1,1
"android.support.v4.view.PagerTitleStrip.setTextColor(int)",1,1,1
"android.support.v4.view.PagerTitleStrip.setTextSize(int,float)",1,1,1
"android.support.v4.view.PagerTitleStrip.setTextSpacing(int)",1,1,1
"android.support.v4.view.PagerTitleStrip.updateAdapter(PagerAdapter,PagerAdapter)",1,4,4
"android.support.v4.view.PagerTitleStrip.updateText(int,PagerAdapter)",1,6,9
"android.support.v4.view.PagerTitleStrip.updateTextPositions(int,float,boolean)",4,3,8
"android.support.v4.view.VelocityTrackerCompat.BaseVelocityTrackerVersionImpl.getXVelocity(VelocityTracker,int)",1,1,1
"android.support.v4.view.VelocityTrackerCompat.BaseVelocityTrackerVersionImpl.getYVelocity(VelocityTracker,int)",1,1,1
"android.support.v4.view.VelocityTrackerCompat.HoneycombVelocityTrackerVersionImpl.getXVelocity(VelocityTracker,int)",1,1,1
"android.support.v4.view.VelocityTrackerCompat.HoneycombVelocityTrackerVersionImpl.getYVelocity(VelocityTracker,int)",1,1,1
"android.support.v4.view.VelocityTrackerCompat.getXVelocity(VelocityTracker,int)",1,1,1
"android.support.v4.view.VelocityTrackerCompat.getYVelocity(VelocityTracker,int)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.canScrollHorizontally(View,int)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.canScrollVertically(View,int)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.getAccessibilityNodeProvider(View)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.getFrameTime()",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.getImportantForAccessibility(View)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.getLayerType(View)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.getOverScrollMode(View)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.hasTransientState(View)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.onInitializeAccessibilityEvent(View,AccessibilityEvent)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.onInitializeAccessibilityNodeInfo(View,AccessibilityNodeInfoCompat)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.onPopulateAccessibilityEvent(View,AccessibilityEvent)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.performAccessibilityAction(View,int,Bundle)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.postInvalidateOnAnimation(View)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.postInvalidateOnAnimation(View,int,int,int,int)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.postOnAnimation(View,Runnable)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.postOnAnimationDelayed(View,Runnable,long)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.setAccessibilityDelegate(View,AccessibilityDelegateCompat)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.setHasTransientState(View,boolean)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.setImportantForAccessibility(View,int)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.setLayerType(View,int,Paint)",1,1,1
"android.support.v4.view.ViewCompat.BaseViewCompatImpl.setOverScrollMode(View,int)",1,1,1
"android.support.v4.view.ViewCompat.GBViewCompatImpl.getOverScrollMode(View)",1,1,1
"android.support.v4.view.ViewCompat.GBViewCompatImpl.setOverScrollMode(View,int)",1,1,1
"android.support.v4.view.ViewCompat.HCViewCompatImpl.getFrameTime()",1,1,1
"android.support.v4.view.ViewCompat.HCViewCompatImpl.getLayerType(View)",1,1,1
"android.support.v4.view.ViewCompat.HCViewCompatImpl.setLayerType(View,int,Paint)",1,1,1
"android.support.v4.view.ViewCompat.ICSViewCompatImpl.canScrollHorizontally(View,int)",1,1,1
"android.support.v4.view.ViewCompat.ICSViewCompatImpl.canScrollVertically(View,int)",1,1,1
"android.support.v4.view.ViewCompat.ICSViewCompatImpl.onInitializeAccessibilityEvent(View,AccessibilityEvent)",1,1,1
"android.support.v4.view.ViewCompat.ICSViewCompatImpl.onInitializeAccessibilityNodeInfo(View,AccessibilityNodeInfoCompat)",1,1,1
"android.support.v4.view.ViewCompat.ICSViewCompatImpl.onPopulateAccessibilityEvent(View,AccessibilityEvent)",1,1,1
"android.support.v4.view.ViewCompat.ICSViewCompatImpl.setAccessibilityDelegate(View,AccessibilityDelegateCompat)",1,1,1
"android.support.v4.view.ViewCompat.JBViewCompatImpl.getAccessibilityNodeProvider(View)",2,1,2
"android.support.v4.view.ViewCompat.JBViewCompatImpl.getImportantForAccessibility(View)",1,1,1
"android.support.v4.view.ViewCompat.JBViewCompatImpl.hasTransientState(View)",1,1,1
"android.support.v4.view.ViewCompat.JBViewCompatImpl.performAccessibilityAction(View,int,Bundle)",1,1,1
"android.support.v4.view.ViewCompat.JBViewCompatImpl.postInvalidateOnAnimation(View)",1,1,1
"android.support.v4.view.ViewCompat.JBViewCompatImpl.postInvalidateOnAnimation(View,int,int,int,int)",1,1,1
"android.support.v4.view.ViewCompat.JBViewCompatImpl.postOnAnimation(View,Runnable)",1,1,1
"android.support.v4.view.ViewCompat.JBViewCompatImpl.postOnAnimationDelayed(View,Runnable,long)",1,1,1
"android.support.v4.view.ViewCompat.JBViewCompatImpl.setHasTransientState(View,boolean)",1,1,1
"android.support.v4.view.ViewCompat.JBViewCompatImpl.setImportantForAccessibility(View,int)",1,1,1
"android.support.v4.view.ViewCompat.canScrollHorizontally(View,int)",1,1,1
"android.support.v4.view.ViewCompat.canScrollVertically(View,int)",1,1,1
"android.support.v4.view.ViewCompat.getAccessibilityNodeProvider(View)",1,1,1
"android.support.v4.view.ViewCompat.getImportantForAccessibility(View)",1,1,1
"android.support.v4.view.ViewCompat.getLayerType(View)",1,1,1
"android.support.v4.view.ViewCompat.getOverScrollMode(View)",1,1,1
"android.support.v4.view.ViewCompat.hasTransientState(View)",1,1,1
"android.support.v4.view.ViewCompat.onInitializeAccessibilityEvent(View,AccessibilityEvent)",1,1,1
"android.support.v4.view.ViewCompat.onInitializeAccessibilityNodeInfo(View,AccessibilityNodeInfoCompat)",1,1,1
"android.support.v4.view.ViewCompat.onPopulateAccessibilityEvent(View,AccessibilityEvent)",1,1,1
"android.support.v4.view.ViewCompat.performAccessibilityAction(View,int,Bundle)",1,1,1
"android.support.v4.view.ViewCompat.postInvalidateOnAnimation(View)",1,1,1
"android.support.v4.view.ViewCompat.postInvalidateOnAnimation(View,int,int,int,int)",1,1,1
"android.support.v4.view.ViewCompat.postOnAnimation(View,Runnable)",1,1,1
"android.support.v4.view.ViewCompat.postOnAnimationDelayed(View,Runnable,long)",1,1,1
"android.support.v4.view.ViewCompat.setAccessibilityDelegate(View,AccessibilityDelegateCompat)",1,1,1
"android.support.v4.view.ViewCompat.setHasTransientState(View,boolean)",1,1,1
"android.support.v4.view.ViewCompat.setImportantForAccessibility(View,int)",1,1,1
"android.support.v4.view.ViewCompat.setLayerType(View,int,Paint)",1,1,1
"android.support.v4.view.ViewCompat.setOverScrollMode(View,int)",1,1,1
"android.support.v4.view.ViewConfigurationCompat.BaseViewConfigurationVersionImpl.getScaledPagingTouchSlop(ViewConfiguration)",1,1,1
"android.support.v4.view.ViewConfigurationCompat.FroyoViewConfigurationVersionImpl.getScaledPagingTouchSlop(ViewConfiguration)",1,1,1
"android.support.v4.view.ViewConfigurationCompat.getScaledPagingTouchSlop(ViewConfiguration)",1,1,1
"android.support.v4.view.ViewGroupCompat.ViewGroupCompat()",1,1,1
"android.support.v4.view.ViewGroupCompat.ViewGroupCompatIcsImpl.onRequestSendAccessibilityEvent(ViewGroup,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.ViewGroupCompat.ViewGroupCompatStubImpl.onRequestSendAccessibilityEvent(ViewGroup,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.ViewGroupCompat.onRequestSendAccessibilityEvent(ViewGroup,View,AccessibilityEvent)",1,1,1
"android.support.v4.view.ViewPager.LayoutParams.LayoutParams()",1,1,1
"android.support.v4.view.ViewPager.LayoutParams.LayoutParams(Context,AttributeSet)",1,1,1
"android.support.v4.view.ViewPager.MyAccessibilityDelegate.onInitializeAccessibilityEvent(View,AccessibilityEvent)",1,1,1
"android.support.v4.view.ViewPager.MyAccessibilityDelegate.onInitializeAccessibilityNodeInfo(View,AccessibilityNodeInfoCompat)",1,8,8
"android.support.v4.view.ViewPager.MyAccessibilityDelegate.performAccessibilityAction(View,int,Bundle)",6,8,10
"android.support.v4.view.ViewPager.PagerObserver.onChanged()",1,1,1
"android.support.v4.view.ViewPager.PagerObserver.onInvalidated()",1,1,1
"android.support.v4.view.ViewPager.SavedState.SavedState(Parcel,ClassLoader)",1,2,2
"android.support.v4.view.ViewPager.SavedState.SavedState(Parcelable)",1,1,1
"android.support.v4.view.ViewPager.SavedState.toString()",1,1,1
"android.support.v4.view.ViewPager.SavedState.writeToParcel(Parcel,int)",1,1,1
"android.support.v4.view.ViewPager.SimpleOnPageChangeListener.onPageScrollStateChanged(int)",1,1,1
"android.support.v4.view.ViewPager.SimpleOnPageChangeListener.onPageScrolled(int,float,int)",1,1,1
"android.support.v4.view.ViewPager.SimpleOnPageChangeListener.onPageSelected(int)",1,1,1
"android.support.v4.view.ViewPager.ViewPager(Context)",1,1,1
"android.support.v4.view.ViewPager.ViewPager(Context,AttributeSet)",1,1,1
"android.support.v4.view.ViewPager.ViewPositionComparator.compare(View,View)",2,1,3
"android.support.v4.view.ViewPager.addFocusables(ArrayList<View>,int,int)",4,10,13
"android.support.v4.view.ViewPager.addNewItem(int,int)",1,3,3
"android.support.v4.view.ViewPager.addTouchables(ArrayList<View>)",1,4,5
"android.support.v4.view.ViewPager.addView(View,int,LayoutParams)",3,5,7
"android.support.v4.view.ViewPager.arrowScroll(int)",1,9,15
"android.support.v4.view.ViewPager.beginFakeDrag()",2,2,3
"android.support.v4.view.ViewPager.calculatePageOffsets(ItemInfo,int,ItemInfo)",1,16,23
"android.support.v4.view.ViewPager.canScroll(View,boolean,int,int,int)",4,8,9
"android.support.v4.view.ViewPager.checkLayoutParams(LayoutParams)",1,2,2
"android.support.v4.view.ViewPager.completeScroll()",1,5,7
"android.support.v4.view.ViewPager.computeScroll()",2,5,6
"android.support.v4.view.ViewPager.dataSetChanged()",4,9,13
"android.support.v4.view.ViewPager.determineTargetPage(int,float,int,int)",1,3,5
"android.support.v4.view.ViewPager.dispatchKeyEvent(KeyEvent)",1,2,2
"android.support.v4.view.ViewPager.dispatchPopulateAccessibilityEvent(AccessibilityEvent)",4,5,6
"android.support.v4.view.ViewPager.distanceInfluenceForSnapDuration(float)",1,1,1
"android.support.v4.view.ViewPager.draw(Canvas)",1,8,8
"android.support.v4.view.ViewPager.drawableStateChanged()",1,3,3
"android.support.v4.view.ViewPager.enableLayers(boolean)",1,2,3
"android.support.v4.view.ViewPager.endDrag()",1,2,2
"android.support.v4.view.ViewPager.endFakeDrag()",2,1,2
"android.support.v4.view.ViewPager.executeKeyEvent(KeyEvent)",2,6,8
"android.support.v4.view.ViewPager.fakeDragBy(float)",2,1,6
"android.support.v4.view.ViewPager.generateDefaultLayoutParams()",1,1,1
"android.support.v4.view.ViewPager.generateLayoutParams(AttributeSet)",1,1,1
"android.support.v4.view.ViewPager.generateLayoutParams(LayoutParams)",1,1,1
"android.support.v4.view.ViewPager.getAdapter()",1,1,1
"android.support.v4.view.ViewPager.getChildDrawingOrder(int,int)",1,1,2
"android.support.v4.view.ViewPager.getChildRectInPagerCoordinates(Rect,View)",2,3,5
"android.support.v4.view.ViewPager.getCurrentItem()",1,1,1
"android.support.v4.view.ViewPager.getOffscreenPageLimit()",1,1,1
"android.support.v4.view.ViewPager.getPageMargin()",1,1,1
"android.support.v4.view.ViewPager.infoForAnyChild(View)",3,1,4
"android.support.v4.view.ViewPager.infoForChild(View)",3,2,3
"android.support.v4.view.ViewPager.infoForCurrentScrollPosition()",4,6,10
"android.support.v4.view.ViewPager.infoForPosition(int)",3,2,3
"android.support.v4.view.ViewPager.initViewPager()",1,2,2
"android.support.v4.view.ViewPager.isFakeDragging()",1,1,1
"android.support.v4.view.ViewPager.isGutterDrag(float,float)",1,3,4
"android.support.v4.view.ViewPager.onAttachedToWindow()",1,1,1
"android.support.v4.view.ViewPager.onDraw(Canvas)",4,9,11
"android.support.v4.view.ViewPager.onInterceptTouchEvent(MotionEvent)",8,25,30
"android.support.v4.view.ViewPager.onLayout(boolean,int,int,int,int)",3,12,18
"android.support.v4.view.ViewPager.onMeasure(int,int)",1,10,20
"android.support.v4.view.ViewPager.onPageScrolled(int,float,int)",8,9,14
"android.support.v4.view.ViewPager.onRequestFocusInDescendants(int,Rect)",5,4,7
"android.support.v4.view.ViewPager.onRestoreInstanceState(Parcelable)",2,3,3
"android.support.v4.view.ViewPager.onSaveInstanceState()",1,2,2
"android.support.v4.view.ViewPager.onSecondaryPointerUp(MotionEvent)",1,3,4
"android.support.v4.view.ViewPager.onSizeChanged(int,int,int,int)",1,2,2
"android.support.v4.view.ViewPager.onTouchEvent(MotionEvent)",5,15,23
"android.support.v4.view.ViewPager.pageLeft()",2,2,2
"android.support.v4.view.ViewPager.pageRight()",2,3,3
"android.support.v4.view.ViewPager.pageScrolled(int)",4,2,4
"android.support.v4.view.ViewPager.performDrag(float)",1,5,7
"android.support.v4.view.ViewPager.populate()",1,1,1
"android.support.v4.view.ViewPager.populate(int)",19,37,56
"android.support.v4.view.ViewPager.recomputeScrollPosition(int,int,int,int)",1,6,6
"android.support.v4.view.ViewPager.removeNonDecorViews()",1,3,3
"android.support.v4.view.ViewPager.setAdapter(PagerAdapter)",1,6,8
"android.support.v4.view.ViewPager.setChildrenDrawingOrderEnabledCompat(boolean)",1,4,4
"android.support.v4.view.ViewPager.setCurrentItem(int)",1,1,1
"android.support.v4.view.ViewPager.setCurrentItem(int,boolean)",1,1,1
"android.support.v4.view.ViewPager.setCurrentItemInternal(int,boolean,boolean)",1,1,1
