Chidamber-Kemerer metrics,Sex, 27 out 2017 13:56:12 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.gjt.sp.jedit.buffer.DummyFoldHandler",0,0,1,0,2,2
"org.gjt.sp.jedit.buffer.ExplicitFoldHandler",0,0,1,0,2,10
"org.gjt.sp.jedit.buffer.FoldHandler",4,0,3,0,10,8
"org.gjt.sp.jedit.buffer.IndentFoldHandler",2,0,1,0,2,8
"org.gjt.sp.jedit.buffer.JEditBuffer",27,0,1,0,108,270
"org.gjt.sp.jedit.buffer.JEditBuffer.Listener",1,0,0,0,1,1
"org.gjt.sp.jedit.buffer.JEditBuffer.PropValue",1,0,0,0,2,3
"org.gjt.sp.jedit.buffer.KillRing",5,0,4,0,15,48
"org.gjt.sp.jedit.buffer.KillRing.KillRingHandler",2,0,3,0,5,7
"org.gjt.sp.jedit.buffer.LineManager",4,0,1,0,21,56
"org.gjt.sp.jedit.buffer.PositionManager",2,0,1,0,8,9
"org.gjt.sp.jedit.buffer.PositionManager.PosBottomHalf",3,0,2,0,9,15
"org.gjt.sp.jedit.buffer.PositionManager.PosTopHalf",2,0,1,0,5,3
"org.gjt.sp.jedit.buffer.UndoManager",5,0,1,0,20,41
"org.gjt.sp.jedit.buffer.UndoManager.CompoundEdit",2,1,1,0,5,6
"org.gjt.sp.jedit.buffer.UndoManager.Edit",4,0,2,3,2,0
"org.gjt.sp.jedit.buffer.UndoManager.Insert",2,1,1,0,3,5
"org.gjt.sp.jedit.buffer.UndoManager.Remove",2,1,1,0,4,6
"org.gjt.sp.jedit.gui.AbbrevEditor",0,0,2,0,8,27
"org.gjt.sp.jedit.gui.AboutDialog",2,0,2,0,4,3
"org.gjt.sp.jedit.gui.AboutDialog.AboutPanel",2,0,2,0,7,8
"org.gjt.sp.jedit.gui.AboutDialog.AboutPanel.AnimationThread",1,0,1,0,3,6
"org.gjt.sp.jedit.gui.AboutDialog.ActionHandler",1,0,1,0,1,1
"org.gjt.sp.jedit.gui.ActionBar",7,0,1,0,9,30
"org.gjt.sp.jedit.gui.ActionBar.ActionHandler",1,0,1,0,2,2
"org.gjt.sp.jedit.gui.ActionBar.ActionTextField",3,0,3,0,8,20
"org.gjt.sp.jedit.gui.ActionBar.CompletionPopup",5,0,1,0,3,4
"org.gjt.sp.jedit.gui.ActionBar.CompletionPopup.CompletionList",2,0,1,0,2,2
"org.gjt.sp.jedit.gui.ActionBar.CompletionPopup.KeyHandler",2,0,1,0,3,8
"org.gjt.sp.jedit.gui.ActionBar.CompletionPopup.MouseHandler",2,0,1,0,2,1
"org.gjt.sp.jedit.gui.ActionBar.DocumentHandler",1,0,2,0,4,5
"org.gjt.sp.jedit.gui.AddAbbrevDialog",3,0,0,0,1,2
"org.gjt.sp.jedit.gui.AddAbbrevDialog.ActionHandler",1,0,1,0,1,5
"org.gjt.sp.jedit.gui.AddAbbrevDialog.KeyHandler",1,0,1,0,1,2
"org.gjt.sp.jedit.gui.AnimatedIcon",1,0,2,0,9,11
"org.gjt.sp.jedit.gui.AnimatedIcon.Animator",2,0,1,0,1,1
"org.gjt.sp.jedit.gui.BeanShellErrorDialog",2,0,0,0,2,2
"org.gjt.sp.jedit.gui.BufferOptions",2,0,2,0,4,14
"org.gjt.sp.jedit.gui.BufferOptions.ActionHandler",1,0,1,0,3,4
"org.gjt.sp.jedit.gui.BufferSwitcher",2,0,1,0,2,6
"org.gjt.sp.jedit.gui.BufferSwitcher.ActionHandler",1,0,1,0,1,3
"org.gjt.sp.jedit.gui.BufferSwitcher.BufferCellRenderer",1,0,1,0,1,2
"org.gjt.sp.jedit.gui.CheckBoxListModel",4,0,5,0,11,21
"org.gjt.sp.jedit.gui.CloseDialog",3,0,4,0,5,7
"org.gjt.sp.jedit.gui.CloseDialog.ActionHandler",3,0,1,0,2,11
"org.gjt.sp.jedit.gui.CloseDialog.ListHandler",1,0,1,0,2,3
"org.gjt.sp.jedit.gui.ColorWellButton",6,0,1,0,5,4
"org.gjt.sp.jedit.gui.ColorWellButton.ActionHandler",4,0,1,0,3,2
"org.gjt.sp.jedit.gui.ColorWellButton.ColorPickerDialog",3,0,1,0,9,9
"org.gjt.sp.jedit.gui.ColorWellButton.ColorWell",1,0,1,0,4,5
"org.gjt.sp.jedit.gui.CompleteWord",5,0,3,0,11,43
"org.gjt.sp.jedit.gui.CompleteWord.Completion",3,0,0,0,4,5
"org.gjt.sp.jedit.gui.CompleteWord.KeyHandler",3,0,1,0,5,22
"org.gjt.sp.jedit.gui.CompleteWord.MouseHandler",1,0,1,0,2,1
"org.gjt.sp.jedit.gui.CompleteWord.Renderer",2,0,1,0,1,4
"org.gjt.sp.jedit.gui.DefaultFocusComponent",n/a,n/a,n/a,n/a,1,n/a
"org.gjt.sp.jedit.gui.DefaultInputHandler",1,0,3,0,15,43
"org.gjt.sp.jedit.gui.DockableLayout",0,0,6,0,13,43
"org.gjt.sp.jedit.gui.DockablePanel",1,0,3,0,6,13
"org.gjt.sp.jedit.gui.DockablePanel.ResizeMouseHandler",1,0,1,0,6,28
