org.apache.catalina.realm.JAASRealm.java;org.apache.catalina.realm.UserDatabaseRealm.java;

org.apache.catalina.servlets.CGIServlet.java;org.apache.catalina.manager.ManagerServlet.java;

org.apache.catalina.session.PersistentManagerBase.java;org.apache.catalina.ha.session.ClusterManagerBase.java;

org.apache.catalina.ssi.ByteArrayServletOutputStream.java;javax.servlet.http.HttpServlet.java;

org.apache.catalina.startup.LifecycleListenerRule.java;org.apache.catalina.realm.MemoryRuleSet.java;

org.apache.catalina.tribes.RemoteProcessException.java;javax.el.ELException.java;

org.apache.catalina.tribes.group.GroupChannel.java;org.apache.catalina.tribes.group.ChannelCoordinator.java;

org.apache.catalina.tribes.group.interceptors.TcpFailureDetector.java;org.apache.catalina.tribes.group.GroupChannel.java;

org.apache.catalina.tribes.io.ReplicationStream.java;org.apache.catalina.util.CustomObjectInputStream.java;

org.apache.catalina.tribes.tipis.ReplicatedMap.java;org.apache.catalina.tribes.tipis.LazyReplicatedMap.java;

org.apache.catalina.tribes.transport.PooledSender.java;org.apache.catalina.tribes.transport.bio.MultipointBioSender.java;

org.apache.catalina.tribes.transport.bio.MultipointBioSender.java;org.apache.catalina.tribes.transport.PooledSender.java;

org.apache.catalina.tribes.transport.nio.NioReplicationTask.java;org.apache.catalina.tribes.transport.bio.BioReplicationTask.java;

org.apache.catalina.util.CustomObjectInputStream.java;org.apache.catalina.tribes.io.ReplicationStream.java;

org.apache.catalina.valves.RemoteAddrValve.java;org.apache.catalina.valves.RemoteHostValve.java;

org.apache.coyote.http11.InternalOutputBuffer.java;org.apache.coyote.http11.InternalNioOutputBuffer.java;

org.apache.el.MethodExpressionImpl.java;org.apache.el.MethodExpressionLiteral.java;

org.apache.el.lang.VariableMapperFactory.java;org.apache.el.lang.VariableMapperImpl.java;

org.apache.el.parser.AstFloatingPoint.java;org.apache.el.parser.AstNot.java;

org.apache.jasper.compiler.TagLibraryInfoImpl.java;org.apache.jasper.compiler.ImplicitTagLibraryInfo.java;

org.apache.jasper.el.JspMethodExpression.java;org.apache.el.MethodExpressionImpl.java;

org.apache.jasper.runtime.JspWriterImpl.java;javax.servlet.jsp.tagext.BodyContent.java;

org.apache.jasper.servlet.JspServlet.java;org.apache.catalina.manager.ManagerServlet.java;

org.apache.jasper.xmlparser.ASCIIReader.java;org.apache.catalina.connector.InputBuffer.java;

org.apache.juli.OneLineFormatter.java;org.apache.juli.VerbatimFormatter.java;

org.apache.juli.logging.LogConfigurationException.java;javax.el.ELException.java;

org.apache.naming.EjbRef.java;org.apache.naming.TransactionRef.java;

org.apache.naming.resources.FileDirContext.java;org.apache.naming.resources.WARDirContext.java;

org.apache.tomcat.buildutil.Txt2Html.java;org.apache.catalina.ant.BaseRedirectorHelperTask.java;

org.apache.tomcat.util.bcel.classfile.ConstantCP.java;org.apache.tomcat.util.bcel.classfile.ConstantLong.java;

org.apache.tomcat.util.buf.C2BConverter.java;javax.servlet.ServletOutputStream.java;

org.apache.tomcat.util.digester.FactoryCreateRule.java;org.apache.catalina.realm.MemoryRuleSet.java;

org.apache.tomcat.util.http.fileupload.ByteArrayOutputStream.java;javax.servlet.ServletOutputStream.java;

org.apache.tomcat.util.modeler.NotificationInfo.java;org.apache.tomcat.util.modeler.AttributeInfo.java;
