Dependency metrics,Sex, 27 out 2017 13:53:51 BRST
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel.ExtendedAttribute",0,0,0,1,1
"org.gjt.sp.jedit.browser.VFSFileChooserDialog",3,6,9,4,4
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.ActionHandler",3,1,9,1,4
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.BrowserHandler",3,2,9,1,4
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.GetFileTypeRequest",3,1,9,1,4
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.KeyHandler",0,1,10,0,0
"org.gjt.sp.jedit.browser.VFSFileChooserDialog.WorkThreadHandler",0,0,0,1,5
"org.gjt.sp.jedit.browser.VFSFileNameField",0,4,9,0,0
"org.gjt.sp.jedit.buffer.BufferAdapter",0,0,0,0,0
"org.gjt.sp.jedit.buffer.BufferAutosaveRequest",0,0,0,0,0
"org.gjt.sp.jedit.buffer.BufferChangeAdapter",0,1,16,0,0
"org.gjt.sp.jedit.buffer.BufferChangeListener.Adapter",0,2,17,0,0
"org.gjt.sp.jedit.buffer.BufferIORequest",0,1,1,2,21
"org.gjt.sp.jedit.buffer.BufferInsertRequest",0,0,0,0,0
"org.gjt.sp.jedit.buffer.BufferLoadRequest",0,0,0,0,0
"org.gjt.sp.jedit.buffer.BufferSaveRequest",0,0,0,0,0
"org.gjt.sp.jedit.buffer.ContentManager",0,1,1,0,0
"org.gjt.sp.jedit.buffer.DummyFoldHandler",0,0,0,0,0
"org.gjt.sp.jedit.buffer.ExplicitFoldHandler",0,0,0,0,0
"org.gjt.sp.jedit.buffer.FoldHandler",0,2,9,2,4
"org.gjt.sp.jedit.buffer.IndentFoldHandler",0,0,0,2,6
"org.gjt.sp.jedit.buffer.JEditBuffer",1,6,10,22,45
"org.gjt.sp.jedit.buffer.JEditBuffer.Listener",0,0,0,1,46
"org.gjt.sp.jedit.buffer.JEditBuffer.PropValue",0,0,0,1,46
"org.gjt.sp.jedit.buffer.KillRing",0,4,5,1,18
"org.gjt.sp.jedit.buffer.KillRing.KillRingHandler",0,1,3,1,19
"org.gjt.sp.jedit.buffer.LineManager",0,4,5,0,0
"org.gjt.sp.jedit.buffer.PositionManager",2,2,5,1,2
"org.gjt.sp.jedit.buffer.PositionManager.PosBottomHalf",2,2,5,2,2
"org.gjt.sp.jedit.buffer.PositionManager.PosTopHalf",2,1,5,1,2
"org.gjt.sp.jedit.buffer.UndoManager",2,5,7,2,2
"org.gjt.sp.jedit.buffer.UndoManager.CompoundEdit",0,1,1,1,3
"org.gjt.sp.jedit.buffer.UndoManager.Edit",0,0,0,4,4
"org.gjt.sp.jedit.buffer.UndoManager.Insert",2,2,7,1,2
"org.gjt.sp.jedit.buffer.UndoManager.Remove",2,2,7,1,2
"org.gjt.sp.jedit.gui.AbbrevEditor",0,0,0,0,0
"org.gjt.sp.jedit.gui.AboutDialog",0,2,3,0,0
"org.gjt.sp.jedit.gui.AboutDialog.AboutPanel",1,1,1,2,2
"org.gjt.sp.jedit.gui.AboutDialog.AboutPanel.AnimationThread",1,1,1,1,2
"org.gjt.sp.jedit.gui.AboutDialog.ActionHandler",0,0,0,1,1
"org.gjt.sp.jedit.gui.ActionBar",6,5,8,6,6
"org.gjt.sp.jedit.gui.ActionBar.ActionHandler",6,1,8,1,6
"org.gjt.sp.jedit.gui.ActionBar.ActionTextField",6,3,8,1,6
"org.gjt.sp.jedit.gui.ActionBar.CompletionPopup",6,4,8,3,6
"org.gjt.sp.jedit.gui.ActionBar.CompletionPopup.CompletionList",0,0,0,2,7
"org.gjt.sp.jedit.gui.ActionBar.CompletionPopup.KeyHandler",6,2,8,1,6
"org.gjt.sp.jedit.gui.ActionBar.CompletionPopup.MouseHandler",6,1,8,1,6
"org.gjt.sp.jedit.gui.ActionBar.DocumentHandler",6,1,8,1,6
"org.gjt.sp.jedit.gui.AddAbbrevDialog",1,2,2,2,13
"org.gjt.sp.jedit.gui.AddAbbrevDialog.ActionHandler",1,1,2,1,13
"org.gjt.sp.jedit.gui.AddAbbrevDialog.KeyHandler",0,0,0,1,14
"org.gjt.sp.jedit.gui.AnimatedIcon",1,1,2,1,1
"org.gjt.sp.jedit.gui.AnimatedIcon.Animator",1,2,2,1,1
"org.gjt.sp.jedit.gui.BeanShellErrorDialog",0,0,0,2,2
"org.gjt.sp.jedit.gui.BufferOptions",1,2,11,1,1
"org.gjt.sp.jedit.gui.BufferOptions.ActionHandler",1,1,11,1,1
"org.gjt.sp.jedit.gui.BufferSwitcher",1,2,2,1,1
"org.gjt.sp.jedit.gui.BufferSwitcher.ActionHandler",1,1,2,1,1
"org.gjt.sp.jedit.gui.BufferSwitcher.BufferCellRenderer",0,0,0,1,2
"org.gjt.sp.jedit.gui.CheckBoxListModel",0,2,2,2,2
"org.gjt.sp.jedit.gui.CloseDialog",2,3,4,2,2
"org.gjt.sp.jedit.gui.CloseDialog.ActionHandler",2,3,4,1,2
"org.gjt.sp.jedit.gui.CloseDialog.ListHandler",2,1,4,1,2
"org.gjt.sp.jedit.gui.ColorWellButton",2,3,46,3,8
"org.gjt.sp.jedit.gui.ColorWellButton.ActionHandler",2,3,46,1,8
"org.gjt.sp.jedit.gui.ColorWellButton.ColorPickerDialog",2,2,46,1,8
"org.gjt.sp.jedit.gui.ColorWellButton.ColorWell",0,0,0,1,9
"org.gjt.sp.jedit.gui.CompleteWord",2,5,5,2,2
"org.gjt.sp.jedit.gui.CompleteWord.Completion",0,0,0,3,4
"org.gjt.sp.jedit.gui.CompleteWord.KeyHandler",2,3,5,1,2
"org.gjt.sp.jedit.gui.CompleteWord.MouseHandler",2,1,5,1,2
"org.gjt.sp.jedit.gui.CompleteWord.Renderer",0,1,1,1,3
"org.gjt.sp.jedit.gui.DefaultInputHandler",0,0,0,1,1
"org.gjt.sp.jedit.gui.DockableLayout",0,0,0,0,0
"org.gjt.sp.jedit.gui.DockablePanel",1,1,1,1,1
"org.gjt.sp.jedit.gui.DockablePanel.ResizeMouseHandler",1,1,1,1,1
"org.gjt.sp.jedit.gui.DockableWindowFactory",2,4,8,3,4
"org.gjt.sp.jedit.gui.DockableWindowFactory.DockableListHandler",2,2,8,1,4
"org.gjt.sp.jedit.gui.DockableWindowFactory.Window",2,5,8,1,4
"org.gjt.sp.jedit.gui.DockableWindowFactory.Window.FloatAction",0,0,0,1,5
"org.gjt.sp.jedit.gui.DockableWindowFactory.Window.OpenAction",0,0,0,1,5
"org.gjt.sp.jedit.gui.DockableWindowFactory.Window.ToggleAction",0,0,0,1,5
"org.gjt.sp.jedit.gui.DockableWindowManager",1,3,4,2,2
"org.gjt.sp.jedit.gui.DockableWindowManager.Entry",1,1,4,1,2
"org.gjt.sp.jedit.gui.EditAbbrevDialog",1,2,2,1,1
"org.gjt.sp.jedit.gui.EditAbbrevDialog.ActionHandler",1,1,2,1,1
"org.gjt.sp.jedit.gui.EditAbbrevDialog.KeyHandler",0,0,0,1,2
"org.gjt.sp.jedit.gui.EnhancedButton",1,1,1,1,1
"org.gjt.sp.jedit.gui.EnhancedButton.MouseHandler",1,1,1,1,1
"org.gjt.sp.jedit.gui.EnhancedDialog",3,3,4,5,12
"org.gjt.sp.jedit.gui.EnhancedDialog.ContainerHandler",3,2,4,1,12
"org.gjt.sp.jedit.gui.EnhancedDialog.KeyHandler",3,1,4,1,12
"org.gjt.sp.jedit.gui.EnhancedDialog.WindowHandler",3,1,4,1,12
"org.gjt.sp.jedit.gui.ErrorListCellRenderer",0,1,1,0,0
"org.gjt.sp.jedit.gui.ErrorListDialog",1,1,1,2,56
"org.gjt.sp.jedit.gui.ErrorListDialog.ActionHandler",1,1,1,1,56
"org.gjt.sp.jedit.gui.ErrorListDialog.ErrorEntry",0,1,3,1,55
"org.gjt.sp.jedit.gui.FilesChangedDialog",2,4,4,2,2
"org.gjt.sp.jedit.gui.FilesChangedDialog.ActionHandler",2,1,4,1,2
"org.gjt.sp.jedit.gui.FilesChangedDialog.Renderer",0,0,0,1,3
"org.gjt.sp.jedit.gui.FilesChangedDialog.TreeHandler",2,2,4,1,2
"org.gjt.sp.jedit.gui.FloatingWindowContainer",1,1,1,1,1
"org.gjt.sp.jedit.gui.FloatingWindowContainer.MouseHandler",1,1,1,1,1
"org.gjt.sp.jedit.gui.FontSelector",4,1,7,4,6
"org.gjt.sp.jedit.gui.FontSelector.ActionHandler",4,2,7,1,6
"org.gjt.sp.jedit.gui.FontSelectorDialog",4,5,7,3,6
"org.gjt.sp.jedit.gui.FontSelectorDialog.ActionHandler",4,1,7,1,6
"org.gjt.sp.jedit.gui.FontSelectorDialog.ListHandler",4,1,7,1,6
"org.gjt.sp.jedit.gui.GrabKeyDialog",2,5,6,3,6
"org.gjt.sp.jedit.gui.GrabKeyDialog.ActionHandler",2,2,6,1,6
"org.gjt.sp.jedit.gui.GrabKeyDialog.InputPane",2,1,6,1,6
"org.gjt.sp.jedit.gui.GrabKeyDialog.KeyBinding",0,0,0,5,9
"org.gjt.sp.jedit.gui.HistoryModel",0,3,39,1,1
"org.gjt.sp.jedit.gui.HistoryText",1,1,1,1,1
"org.gjt.sp.jedit.gui.HistoryText.ActionHandler",1,1,1,1,1
"org.gjt.sp.jedit.gui.HistoryTextArea",0,0,0,0,0
"org.gjt.sp.jedit.gui.HistoryTextField",2,2,2,3,3
"org.gjt.sp.jedit.gui.HistoryTextField.HistoryBorder",2,1,2,1,3
"org.gjt.sp.jedit.gui.HistoryTextField.MouseHandler",2,1,2,1,3
"org.gjt.sp.jedit.gui.IOProgressMonitor",1,5,15,1,1
"org.gjt.sp.jedit.gui.IOProgressMonitor.ThreadProgress",1,3,13,3,3
"org.gjt.sp.jedit.gui.IOProgressMonitor.ThreadProgress.ActionHandler",1,3,13,1,3
"org.gjt.sp.jedit.gui.IOProgressMonitor.WorkThreadHandler",1,2,15,1,1
"org.gjt.sp.jedit.gui.InputHandler",6,1,44,2,10
"org.gjt.sp.jedit.gui.JCheckBoxList",0,4,5,0,0
"org.gjt.sp.jedit.gui.JCheckBoxList.DummyRenderer",0,0,0,1,1
"org.gjt.sp.jedit.gui.JCheckBoxList.Entry",0,0,0,3,3
"org.gjt.sp.jedit.gui.JCheckBoxList.LabelRenderer",0,2,3,1,1
"org.gjt.sp.jedit.gui.KeyEventTranslator",0,3,4,0,0
"org.gjt.sp.jedit.gui.KeyEventTranslator.Key",0,0,0,1,1
"org.gjt.sp.jedit.gui.KeyEventWorkaround",0,2,5,0,0
"org.gjt.sp.jedit.gui.LogViewer",3,5,9,3,3
"org.gjt.sp.jedit.gui.LogViewer.ActionHandler",3,2,9,1,3
"org.gjt.sp.jedit.gui.LogViewer.ListHandler",3,1,9,1,3
