android.support.v4.view.ViewPager.onTouchEvent(MotionEvent),android.support.v4.view.ViewPager.populate();android.support.v4.view.ViewPager.computeScroll()

android.support.v4.view.ViewPager.onInterceptTouchEvent(MotionEvent),android.support.v4.view.ViewPager.onTouchEvent(MotionEvent);android.support.v4.view.ViewPager.computeScroll()

android.support.v4.view.ViewPager.endFakeDrag();android.support.v4.view.ViewPager.populate()

android.support.v4.view.ViewPager.onLayout(boolean,int,int,int,int);android.support.v4.view.ViewPager.onTouchEvent(MotionEvent)

android.support.v4.view.ViewPager.computeScroll();android.support.v4.view.ViewPager.onTouchEvent(MotionEvent)

android.support.v4.view.ViewPager.setCurrentItemInternal(int,boolean,boolean);android.support.v4.view.ViewPager.onTouchEvent(MotionEvent)

android.support.v4.view.ViewPager.initViewPager();android.support.v4.view.ViewPager.onTouchEvent(MotionEvent)
