,fmeasure,model,precision,pu_fmeasure_ci_lb,pu_fmeasure_ci_ub,pu_fmeasure_mean,pu_precision_ci_lb,pu_precision_ci_ub,pu_precision_mean,pu_recall_ci_lb,pu_recall_ci_ub,pu_recall_mean,recall,smell,use_puadapter,use_smotenn
19,0.5347288296860133,xgboost,0.43837753510140404,0.5846254751009375,0.6812504466407,0.6450506448227286,0.5097050772431939,0.6771841680789605,0.6092148585527738,0.6853658536585365,0.6853658536585366,0.6853658536585366,0.6853658536585366,LongMethod,1.0,1.0
20,0.5107033639143731,lightgbm,0.6844262295081968,0.526138369081106,0.5514725452824771,0.5426012238026029,0.7428363167462774,0.8535598741403164,0.8124411571785448,0.4073170731707317,0.4073170731707317,0.4073170731707317,0.4073170731707317,LongMethod,0.0,0.0
21,0.5107033639143731,lightgbm,0.6844262295081968,0.526138369081106,0.5514725452824771,0.5426012238026029,0.7428363167462774,0.8535598741403164,0.8124411571785448,0.4073170731707317,0.4073170731707317,0.4073170731707317,0.4073170731707317,LongMethod,0.0,1.0
22,0.4191082802547771,lightgbm,0.2836206896551724,0.48277964361618975,0.627737089127424,0.5696596119212358,0.34524710527693997,0.5155046796439982,0.4415658444139079,0.802439024390244,0.802439024390244,0.8024390243902438,0.802439024390244,LongMethod,1.0,0.0
23,0.15930735930735931,lightgbm,0.08741092636579573,0.20094503679523365,0.3333963805565081,0.2724249137652738,0.11313701863196511,0.20471939918334403,0.16058215479841392,0.897560975609756,0.897560975609756,0.897560975609756,0.8975609756097561,LongMethod,1.0,1.0
24,0.6038863976083707,catboost,0.7799227799227799,0.6169847600279679,0.6380196697897303,0.630718332574026,0.8251722540475364,0.9049801405199127,0.8762056284707497,0.4926829268292683,0.49268292682926823,0.4926829268292683,0.4926829268292683,LongMethod,0.0,0.0
25,0.6067746686303387,catboost,0.7657992565055762,0.6211345309875331,0.6443118824182574,0.6362505461742063,0.8132573276009031,0.8978308665823326,0.8672090428069994,0.5024390243902439,0.5024390243902439,0.5024390243902439,0.5024390243902439,LongMethod,0.0,1.0
26,0.6014150943396226,catboost,0.5821917808219178,0.6355915632250594,0.6956824696674128,0.6740443344633055,0.6498436302656073,0.789246259873397,0.7356615488475537,0.6219512195121951,0.6219512195121952,0.6219512195121951,0.6219512195121951,LongMethod,1.0,0.0
27,0.6021251475796932,catboost,0.5835240274599542,0.6361868618771354,0.6960357539216052,0.6744906742591527,0.6510894396347598,0.7901562510493154,0.7367257288370891,0.6219512195121951,0.6219512195121952,0.6219512195121951,0.6219512195121951,LongMethod,1.0,1.0
28,0.5354107648725213,soft_voting_emsemble,0.6385135135135135,0.5564232879257747,0.5917215497360965,0.5792445345814533,0.7017180966741904,0.8259984706412427,0.7791432565155081,0.4609756097560975,0.4609756097560976,0.4609756097560976,0.4609756097560976,LongMethod,0.0,0.0
29,0.5356125356125356,soft_voting_emsemble,0.6438356164383562,0.5561419082563638,0.5905471280657705,0.5783974212481178,0.7065373330140491,0.8292982127552011,0.783098225745207,0.45853658536585357,0.4585365853658537,0.4585365853658537,0.4585365853658537,LongMethod,0.0,1.0
30,0.5691964285714286,soft_voting_emsemble,0.5246913580246914,0.608271066002368,0.6791365439565695,0.6532933300546999,0.5951797651137156,0.7479024590859238,0.6879619314296006,0.6219512195121951,0.6219512195121952,0.6219512195121951,0.6219512195121951,LongMethod,1.0,0.0
31,0.5037159372419487,soft_voting_emsemble,0.3807740324594257,0.5609648158715663,0.6781105973009993,0.6332112151133119,0.45024283235389195,0.6230106093803994,0.5511945475027,0.7439024390243901,0.7439024390243902,0.7439024390243902,0.7439024390243902,LongMethod,1.0,1.0
