SmellsMetrics,Ter, 12 jun 2018 14:16:31 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"android.support.v4.app.FragmentActivity.supportInvalidateOptionsMenu()",1,3,n/a,16,1,0,4,2
"android.support.v4.app.FragmentManager.BackStackEntry.getBreadCrumbShortTitle()",n/a,0,1,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.BackStackEntry.getBreadCrumbShortTitleRes()",n/a,0,1,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.BackStackEntry.getBreadCrumbTitle()",n/a,0,1,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.BackStackEntry.getBreadCrumbTitleRes()",n/a,0,1,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.BackStackEntry.getId()",n/a,1,1,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.BackStackEntry.getName()",n/a,0,1,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.OnBackStackChangedListener.onBackStackChanged()",n/a,0,0,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.addOnBackStackChangedListener(OnBackStackChangedListener)",n/a,1,1,n/a,n/a,1,n/a,n/a
"android.support.v4.app.FragmentManager.beginTransaction()",n/a,8,1,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.dump(String,FileDescriptor,PrintWriter,String[])",n/a,0,1,n/a,n/a,4,n/a,n/a
"android.support.v4.app.FragmentManager.enableDebugLogging(boolean)",0,0,n/a,8,0,1,1,1
"android.support.v4.app.FragmentManager.executePendingTransactions()",n/a,5,1,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.findFragmentById(int)",n/a,0,1,n/a,n/a,1,n/a,n/a
"android.support.v4.app.FragmentManager.findFragmentByTag(String)",n/a,3,1,n/a,n/a,1,n/a,n/a
"android.support.v4.app.FragmentManager.getBackStackEntryAt(int)",n/a,1,1,n/a,n/a,1,n/a,n/a
"android.support.v4.app.FragmentManager.getBackStackEntryCount()",n/a,0,1,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.getFragment(Bundle,String)",n/a,2,1,n/a,n/a,2,n/a,n/a
"android.support.v4.app.FragmentManager.openTransaction()",1,0,n/a,5,0,0,1,1
"android.support.v4.app.FragmentManager.popBackStack()",n/a,1,1,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.popBackStack(String,int)",n/a,2,1,n/a,n/a,2,n/a,n/a
"android.support.v4.app.FragmentManager.popBackStack(int,int)",n/a,3,1,n/a,n/a,2,n/a,n/a
"android.support.v4.app.FragmentManager.popBackStackImmediate()",n/a,0,1,n/a,n/a,0,n/a,n/a
"android.support.v4.app.FragmentManager.popBackStackImmediate(String,int)",n/a,0,1,n/a,n/a,2,n/a,n/a
"android.support.v4.app.FragmentManager.popBackStackImmediate(int,int)",n/a,0,1,n/a,n/a,2,n/a,n/a
"android.support.v4.app.FragmentManager.putFragment(Bundle,String,Fragment)",n/a,4,1,n/a,n/a,3,n/a,n/a
"android.support.v4.app.FragmentManager.removeOnBackStackChangedListener(OnBackStackChangedListener)",n/a,0,1,n/a,n/a,1,n/a,n/a
"android.support.v4.app.FragmentManager.saveFragmentInstanceState(Fragment)",n/a,3,1,n/a,n/a,1,n/a,n/a
"android.support.v4.app.FragmentManagerImpl.addBackStackState(BackStackRecord)",3,1,n/a,7,1,1,4,2
