Complexity metrics,Sex, 27 out 2017 13:55:11 BRST
Method,ev(G),iv(G),v(G)
"org.gjt.sp.jedit.gui.PanelWindowContainer.getDockableWindowManager()",1,1,1
"org.gjt.sp.jedit.gui.PanelWindowContainer.getDockables()",1,2,2
"org.gjt.sp.jedit.gui.PanelWindowContainer.getPosition()",1,1,1
"org.gjt.sp.jedit.gui.PanelWindowContainer.getWrappedDimension(int)",1,1,1
"org.gjt.sp.jedit.gui.PanelWindowContainer.isVisible(Entry)",1,1,1
"org.gjt.sp.jedit.gui.PanelWindowContainer.register(Entry)",4,5,6
"org.gjt.sp.jedit.gui.PanelWindowContainer.remove(Entry)",1,3,4
"org.gjt.sp.jedit.gui.PanelWindowContainer.save()",1,2,2
"org.gjt.sp.jedit.gui.PanelWindowContainer.setDimension(int)",1,1,2
"org.gjt.sp.jedit.gui.PanelWindowContainer.show(Entry)",2,8,8
"org.gjt.sp.jedit.gui.PanelWindowContainer.showMostRecent()",2,3,3
"org.gjt.sp.jedit.gui.PanelWindowContainer.sortDockables()",1,2,2
"org.gjt.sp.jedit.gui.PanelWindowContainer.unregister(Entry)",1,4,5
"org.gjt.sp.jedit.gui.PasteFromListDialog.ActionHandler.actionPerformed(ActionEvent)",1,3,3
"org.gjt.sp.jedit.gui.PasteFromListDialog.ListHandler.valueChanged(ListSelectionEvent)",1,1,1
"org.gjt.sp.jedit.gui.PasteFromListDialog.MouseHandler.mouseClicked(MouseEvent)",1,2,2
"org.gjt.sp.jedit.gui.PasteFromListDialog.PasteFromListDialog(String,View,MutableListModel)",1,2,2
"org.gjt.sp.jedit.gui.PasteFromListDialog.Renderer.getListCellRendererComponent(JList,Object,int,boolean,boolean)",1,1,1
"org.gjt.sp.jedit.gui.PasteFromListDialog.Renderer.shorten(String)",2,6,6
"org.gjt.sp.jedit.gui.PasteFromListDialog.cancel()",1,1,1
"org.gjt.sp.jedit.gui.PasteFromListDialog.getSelectedClipText()",1,3,3
"org.gjt.sp.jedit.gui.PasteFromListDialog.ok()",2,3,4
"org.gjt.sp.jedit.gui.PasteFromListDialog.showClipText()",1,2,3
"org.gjt.sp.jedit.gui.PasteFromListDialog.updateButtons()",1,1,1
"org.gjt.sp.jedit.gui.RegisterViewer.DocumentHandler.changedUpdate(DocumentEvent)",1,1,1
"org.gjt.sp.jedit.gui.RegisterViewer.DocumentHandler.insertUpdate(DocumentEvent)",1,1,1
"org.gjt.sp.jedit.gui.RegisterViewer.DocumentHandler.removeUpdate(DocumentEvent)",1,1,1
"org.gjt.sp.jedit.gui.RegisterViewer.DocumentHandler.updateRegister()",2,1,2
"org.gjt.sp.jedit.gui.RegisterViewer.DocumentHandler.updateRegisterSafely()",1,1,1
"org.gjt.sp.jedit.gui.RegisterViewer.FocusHandler.focusGained(FocusEvent)",1,1,1
"org.gjt.sp.jedit.gui.RegisterViewer.FocusHandler.focusLost(FocusEvent)",1,1,1
"org.gjt.sp.jedit.gui.RegisterViewer.ListHandler.valueChanged(ListSelectionEvent)",3,1,3
"org.gjt.sp.jedit.gui.RegisterViewer.MouseHandler.mouseClicked(MouseEvent)",1,2,2
"org.gjt.sp.jedit.gui.RegisterViewer.RegisterViewer(View,String)",1,2,3
"org.gjt.sp.jedit.gui.RegisterViewer.Renderer.getListCellRendererComponent(JList,Object,int,boolean,boolean)",1,7,7
"org.gjt.sp.jedit.gui.RegisterViewer.addNotify()",1,1,1
"org.gjt.sp.jedit.gui.RegisterViewer.handleMessage(EBMessage)",1,3,3
"org.gjt.sp.jedit.gui.RegisterViewer.insertRegister()",2,1,3
"org.gjt.sp.jedit.gui.RegisterViewer.refreshList()",5,5,9
"org.gjt.sp.jedit.gui.RegisterViewer.removeNotify()",1,1,1
"org.gjt.sp.jedit.gui.RegisterViewer.updateSelected()",2,6,6
"org.gjt.sp.jedit.gui.RolloverButton.MouseOverHandler.mouseEntered(MouseEvent)",1,2,2
"org.gjt.sp.jedit.gui.RolloverButton.MouseOverHandler.mouseExited(MouseEvent)",1,1,1
"org.gjt.sp.jedit.gui.RolloverButton.RolloverButton()",1,2,2
"org.gjt.sp.jedit.gui.RolloverButton.RolloverButton(Icon)",1,1,1
"org.gjt.sp.jedit.gui.RolloverButton.isOpaque()",1,1,1
"org.gjt.sp.jedit.gui.RolloverButton.paint(Graphics)",1,2,2
"org.gjt.sp.jedit.gui.RolloverButton.revalidate()",1,2,2
"org.gjt.sp.jedit.gui.RolloverButton.setBorderPainted(boolean)",1,1,1
"org.gjt.sp.jedit.gui.RolloverButton.setEnabled(boolean)",1,1,1
"org.gjt.sp.jedit.gui.RolloverButton.updateUI()",1,2,2
"org.gjt.sp.jedit.gui.SelectLineRange.SelectLineRange(View)",1,1,1
"org.gjt.sp.jedit.gui.SelectLineRange.actionPerformed(ActionEvent)",1,3,3
"org.gjt.sp.jedit.gui.SelectLineRange.cancel()",1,1,1
"org.gjt.sp.jedit.gui.SelectLineRange.createFieldPanel()",1,1,1
"org.gjt.sp.jedit.gui.SelectLineRange.ok()",2,6,6
"org.gjt.sp.jedit.gui.SplashScreen.SplashScreen()",1,2,2
"org.gjt.sp.jedit.gui.SplashScreen.advance()",1,2,2
"org.gjt.sp.jedit.gui.SplashScreen.dispose()",1,1,1
"org.gjt.sp.jedit.gui.SplashScreen.paintComponent(Graphics)",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.Clock.Clock()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.Clock.actionPerformed(ActionEvent)",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.Clock.addNotify()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.Clock.getTime()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.Clock.getToolTipLocation(MouseEvent)",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.Clock.getToolTipText()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.Clock.removeNotify()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.Clock.update()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.MemoryStatus()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.MouseHandler.mousePressed(MouseEvent)",1,2,2
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.actionPerformed(ActionEvent)",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.addNotify()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.getToolTipLocation(MouseEvent)",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.getToolTipText()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.paintComponent(Graphics)",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.removeNotify()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.MouseHandler.mouseClicked(MouseEvent)",1,10,10
"org.gjt.sp.jedit.gui.StatusBar.StatusBar(View)",1,1,2
"org.gjt.sp.jedit.gui.StatusBar.ToolTipLabel.getToolTipLocation(MouseEvent)",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.addNotify()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.progressUpdate(WorkThreadPool,int)",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.propertiesChanged()",1,10,12
"org.gjt.sp.jedit.gui.StatusBar.removeNotify()",1,1,1
"org.gjt.sp.jedit.gui.StatusBar.setMessage(String)",1,4,4
"org.gjt.sp.jedit.gui.StatusBar.setMessageAndClear(String)",1,2,2
"org.gjt.sp.jedit.gui.StatusBar.setMessageComponent(Component)",2,1,3
"org.gjt.sp.jedit.gui.StatusBar.statusUpdate(WorkThreadPool,int)",2,5,6
"org.gjt.sp.jedit.gui.StatusBar.updateBufferStatus()",1,16,19
"org.gjt.sp.jedit.gui.StatusBar.updateCaretStatus()",5,8,10
"org.gjt.sp.jedit.gui.StatusBar.updateMiscStatus()",1,4,7
"org.gjt.sp.jedit.gui.TextAreaDialog.ActionHandler.actionPerformed(ActionEvent)",1,1,1
"org.gjt.sp.jedit.gui.TextAreaDialog.TextAreaDialog(Dialog,String,String,Icon,String)",1,1,1
"org.gjt.sp.jedit.gui.TextAreaDialog.TextAreaDialog(Dialog,String,Throwable)",1,1,1
"org.gjt.sp.jedit.gui.TextAreaDialog.TextAreaDialog(Frame,String,String,Icon,String)",1,1,1
"org.gjt.sp.jedit.gui.TextAreaDialog.TextAreaDialog(Frame,String,Throwable)",1,1,1
"org.gjt.sp.jedit.gui.TextAreaDialog.cancel()",1,1,1
"org.gjt.sp.jedit.gui.TextAreaDialog.init(String,Icon,String)",1,1,1
"org.gjt.sp.jedit.gui.TextAreaDialog.ok()",1,1,1
"org.gjt.sp.jedit.gui.TipOfTheDay.ActionHandler.actionPerformed(ActionEvent)",1,4,4
"org.gjt.sp.jedit.gui.TipOfTheDay.TipOfTheDay(View)",1,1,1
"org.gjt.sp.jedit.gui.TipOfTheDay.cancel()",1,1,1
"org.gjt.sp.jedit.gui.TipOfTheDay.nextTip()",2,5,6
"org.gjt.sp.jedit.gui.TipOfTheDay.ok()",1,1,1
"org.gjt.sp.jedit.gui.ToolBarManager.Entry.Entry(int,Component)",1,1,1
"org.gjt.sp.jedit.gui.ToolBarManager.ToolBarManager(Container,Container)",1,1,1
"org.gjt.sp.jedit.gui.ToolBarManager.addToolBar(Container,ArrayList,Entry)",3,3,3
"org.gjt.sp.jedit.gui.ToolBarManager.addToolBar(int,int,Component)",3,3,3
"org.gjt.sp.jedit.gui.ToolBarManager.removeToolBar(Component)",1,1,1
"org.gjt.sp.jedit.gui.ToolBarManager.removeToolBar(Container,ArrayList,Component)",3,3,3
"org.gjt.sp.jedit.gui.VariableGridLayout.VariableGridLayout()",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.VariableGridLayout(int,int)",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.VariableGridLayout(int,int,int,int)",5,1,6
"org.gjt.sp.jedit.gui.VariableGridLayout.addLayoutComponent(Component,Object)",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.addLayoutComponent(String,Component)",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.getLayoutAlignmentX(Container)",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.getLayoutAlignmentY(Container)",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.getLayoutSize(Container,int)",9,9,13
"org.gjt.sp.jedit.gui.VariableGridLayout.invalidateLayout(Container)",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.layoutContainer(Container)",5,7,13
"org.gjt.sp.jedit.gui.VariableGridLayout.maximumLayoutSize(Container)",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.minimumLayoutSize(Container)",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.preferredLayoutSize(Container)",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.removeLayoutComponent(Component)",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.toString()",1,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout.update(Container)",1,1,4
"org.gjt.sp.jedit.help.HelpHistoryModel.HelpHistoryModel(int)",1,1,1
"org.gjt.sp.jedit.help.HelpHistoryModel.HistoryEntry.HistoryEntry(String,String)",1,1,1
"org.gjt.sp.jedit.help.HelpHistoryModel.HistoryEntry.equals(HistoryEntry)",1,2,2
"org.gjt.sp.jedit.help.HelpHistoryModel.addHelpHistoryModelListener(HelpHistoryModelListener)",1,1,1
"org.gjt.sp.jedit.help.HelpHistoryModel.addToHistory(String)",1,2,3
"org.gjt.sp.jedit.help.HelpHistoryModel.back()",2,1,2
"org.gjt.sp.jedit.help.HelpHistoryModel.fireUpdate()",1,2,2
"org.gjt.sp.jedit.help.HelpHistoryModel.forward()",3,1,3
"org.gjt.sp.jedit.help.HelpHistoryModel.getNextURLs()",3,1,3
"org.gjt.sp.jedit.help.HelpHistoryModel.getPreviousURLs()",2,1,2
"org.gjt.sp.jedit.help.HelpHistoryModel.hasNext()",1,1,2
"org.gjt.sp.jedit.help.HelpHistoryModel.hasPrevious()",1,1,1
"org.gjt.sp.jedit.help.HelpHistoryModel.removeHelpHistoryModelListener(HelpHistoryModelListener)",1,1,1
"org.gjt.sp.jedit.help.HelpHistoryModel.setCurrentEntry(HistoryEntry)",3,4,4
"org.gjt.sp.jedit.help.HelpHistoryModel.updateTitle(String,String)",1,3,4
"org.gjt.sp.jedit.help.HelpIndex.HelpFile.HelpFile(String)",1,1,1
"org.gjt.sp.jedit.help.HelpIndex.HelpFile.equals(Object)",2,2,2
"org.gjt.sp.jedit.help.HelpIndex.HelpFile.toString()",1,1,1
"org.gjt.sp.jedit.help.HelpIndex.HelpIndex()",1,1,1
"org.gjt.sp.jedit.help.HelpIndex.Word.Occurrence.Occurrence(int,boolean)",1,1,2
"org.gjt.sp.jedit.help.HelpIndex.Word.Word(String,int,boolean)",1,1,1
"org.gjt.sp.jedit.help.HelpIndex.Word.addOccurrence(int,boolean)",3,2,5
"org.gjt.sp.jedit.help.HelpIndex.addWord(String,int,boolean)",2,2,3
"org.gjt.sp.jedit.help.HelpIndex.getFile(int)",1,1,1
"org.gjt.sp.jedit.help.HelpIndex.ignoreWord(String)",1,1,1
"org.gjt.sp.jedit.help.HelpIndex.indexDirectory(String)",1,2,2
"org.gjt.sp.jedit.help.HelpIndex.indexEditorHelp()",1,5,5
"org.gjt.sp.jedit.help.HelpIndex.indexJAR(ZipFile)",1,3,3
"org.gjt.sp.jedit.help.HelpIndex.indexStream(InputStream,String)",1,12,15
"org.gjt.sp.jedit.help.HelpIndex.indexURL(String)",1,2,2
"org.gjt.sp.jedit.help.HelpIndex.lookupWord(String)",2,1,2
"org.gjt.sp.jedit.help.HelpSearchPanel.ActionHandler.actionPerformed(ActionEvent)",7,9,11
"org.gjt.sp.jedit.help.HelpSearchPanel.HelpSearchPanel(HelpViewer)",1,1,1
"org.gjt.sp.jedit.help.HelpSearchPanel.MouseHandler.mouseReleased(MouseEvent)",1,2,2
"org.gjt.sp.jedit.help.HelpSearchPanel.Result.Result(HelpFile,int)",1,1,1
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultCompare.compare(Object,Object)",2,2,2
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultIcon.ResultIcon(int)",1,1,1
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultIcon.getIconHeight()",1,1,1
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultIcon.getIconWidth()",1,1,1
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultIcon.paintIcon(Component,Graphics,int,int)",1,3,3
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultRenderer.getListCellRendererComponent(JList,Object,int,boolean,boolean)",1,2,2
"org.gjt.sp.jedit.help.HelpSearchPanel.getHelpIndex()",1,3,3
"org.gjt.sp.jedit.help.HelpTOCPanel.HelpNode.HelpNode(String,String)",1,1,1
"org.gjt.sp.jedit.help.HelpTOCPanel.HelpNode.toString()",1,1,1
"org.gjt.sp.jedit.help.HelpTOCPanel.HelpTOCPanel(HelpViewer)",1,2,2
"org.gjt.sp.jedit.help.HelpTOCPanel.PluginCompare.compare(Object,Object)",1,1,1
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCCellRenderer.getTreeCellRendererComponent(JTree,Object,boolean,boolean,boolean,int,boolean)",1,1,3
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler.TOCHandler(DefaultMutableTreeNode,String)",1,1,1
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler.attribute(String,String,boolean)",1,1,2
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler.charData(char[],int,int)",1,5,5
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler.endElement(String)",2,3,4
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler.startElement(String)",1,1,1
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCTree.TOCTree()",1,1,1
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCTree.cellRectIsVisible(Rectangle)",1,2,2
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCTree.getToolTipText(MouseEvent)",3,4,4
"org.gjt.sp.jedit.help.HelpTOCPanel.TOCTree.processMouseEvent(MouseEvent)",4,5,6
"org.gjt.sp.jedit.help.HelpTOCPanel.createNode(String,String)",1,1,1
"org.gjt.sp.jedit.help.HelpTOCPanel.createTOC()",1,5,6
"org.gjt.sp.jedit.help.HelpTOCPanel.load()",1,3,3
"org.gjt.sp.jedit.help.HelpTOCPanel.loadTOC(DefaultMutableTreeNode,String)",1,5,5
"org.gjt.sp.jedit.help.HelpTOCPanel.selectNode(String)",3,1,3
"org.gjt.sp.jedit.help.HelpViewer.ActionHandler.actionPerformed(ActionEvent)",2,6,6
"org.gjt.sp.jedit.help.HelpViewer.HelpViewer()",1,1,1
"org.gjt.sp.jedit.help.HelpViewer.HelpViewer(String)",1,2,2
"org.gjt.sp.jedit.help.HelpViewer.HelpViewer(URL)",1,1,1
"org.gjt.sp.jedit.help.HelpViewer.LinkHandler.hyperlinkUpdate(HyperlinkEvent)",1,6,6
"org.gjt.sp.jedit.help.HelpViewer.PropertyChangeHandler.propertyChange(PropertyChangeEvent)",1,3,3
"org.gjt.sp.jedit.help.HelpViewer.dispose()",1,1,1
"org.gjt.sp.jedit.help.HelpViewer.getBaseURL()",1,1,1
"org.gjt.sp.jedit.help.HelpViewer.getShortURL()",1,1,1
"org.gjt.sp.jedit.help.HelpViewer.gotoURL(String,boolean)",1,9,10
"org.gjt.sp.jedit.help.HelpViewer.handleMessage(EBMessage)",1,6,6
"org.gjt.sp.jedit.help.HelpViewer.historyUpdated()",1,1,1
"org.gjt.sp.jedit.help.HelpViewer.queueTOCReload()",1,1,1
"org.gjt.sp.jedit.help.HistoryButton.DropActionHandler.actionPerformed(ActionEvent)",1,8,8
"org.gjt.sp.jedit.help.HistoryButton.HistoryButton(int,HelpHistoryModel)",1,1,3
"org.gjt.sp.jedit.help.HistoryButton.HistoryListActionHandler.HistoryListActionHandler(HistoryEntry)",1,1,1
"org.gjt.sp.jedit.help.HistoryButton.HistoryListActionHandler.actionPerformed(ActionEvent)",1,1,1
"org.gjt.sp.jedit.help.HistoryButton.actionPerformed(ActionEvent)",1,1,1
"org.gjt.sp.jedit.help.HistoryButton.addActionListener(ActionListener)",1,1,1
"org.gjt.sp.jedit.help.HistoryButton.getParentHistoryButton()",1,1,1
"org.gjt.sp.jedit.help.HistoryButton.setEnabled(boolean)",1,1,1
"org.gjt.sp.jedit.indent.BracketIndentRule.BracketIndentRule(char,char)",1,1,1
"org.gjt.sp.jedit.indent.BracketIndentRule.getBrackets(String)",5,4,7
"org.gjt.sp.jedit.indent.BracketIndentRule.toString()",1,1,1
"org.gjt.sp.jedit.indent.CloseBracketIndentRule.CloseBracketIndentRule(char,boolean)",1,1,1
"org.gjt.sp.jedit.indent.CloseBracketIndentRule.apply(JEditBuffer,int,int,int,List)",3,3,6
"org.gjt.sp.jedit.indent.CloseBracketIndentRule.isMatch(String)",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.AlignBracket.AlignBracket(JEditBuffer,int,int)",1,2,2
"org.gjt.sp.jedit.indent.IndentAction.AlignBracket.calculateIndent(JEditBuffer,int,int,int)",2,2,2
"org.gjt.sp.jedit.indent.IndentAction.AlignBracket.getExtraIndent()",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.AlignBracket.getOpenBracketColumn()",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.AlignBracket.getOpenBracketLine()",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.AlignBracket.keepChecking()",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.AlignBracket.setExtraIndent(int)",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.Collapse.calculateIndent(JEditBuffer,int,int,int)",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.Collapse.equals(Object)",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.Collapse.keepChecking()",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.Decrease.calculateIndent(JEditBuffer,int,int,int)",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.Decrease.keepChecking()",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.Increase.Increase()",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.Increase.Increase(int)",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.Increase.calculateIndent(JEditBuffer,int,int,int)",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.Increase.equals(Object)",2,1,2
"org.gjt.sp.jedit.indent.IndentAction.Increase.keepChecking()",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.Reset.calculateIndent(JEditBuffer,int,int,int)",1,1,1
"org.gjt.sp.jedit.indent.IndentAction.Reset.keepChecking()",1,1,1
"org.gjt.sp.jedit.indent.IndentRuleFactory.indentCloseBracket(char)",1,1,1
"org.gjt.sp.jedit.indent.IndentRuleFactory.indentNextLine(String)",1,1,1
"org.gjt.sp.jedit.indent.IndentRuleFactory.indentNextLines(String)",1,1,1
"org.gjt.sp.jedit.indent.IndentRuleFactory.indentOpenBracket(char)",1,1,1
"org.gjt.sp.jedit.indent.IndentRuleFactory.unalignedCloseBracket(char)",1,1,1
"org.gjt.sp.jedit.indent.IndentRuleFactory.unalignedOpenBracket(char)",1,1,1
"org.gjt.sp.jedit.indent.IndentRuleFactory.unindentNextLines(String)",1,1,1
"org.gjt.sp.jedit.indent.IndentRuleFactory.unindentThisLine(String)",1,1,1
"org.gjt.sp.jedit.indent.OpenBracketIndentRule.OpenBracketIndentRule(char,boolean)",1,1,1
"org.gjt.sp.jedit.indent.OpenBracketIndentRule.apply(JEditBuffer,int,int,int,List)",1,3,4
"org.gjt.sp.jedit.indent.OpenBracketIndentRule.getOpenBracketCount(JEditBuffer,int)",2,2,2
"org.gjt.sp.jedit.indent.OpenBracketIndentRule.handleCollapse(List)",1,2,2
"org.gjt.sp.jedit.indent.RegexpIndentRule.RegexpIndentRule(String,IndentAction,IndentAction,IndentAction,boolean)",1,1,1
"org.gjt.sp.jedit.indent.RegexpIndentRule.apply(JEditBuffer,int,int,int,List)",1,10,11
"org.gjt.sp.jedit.indent.RegexpIndentRule.isMatch(String)",1,1,1
"org.gjt.sp.jedit.indent.RegexpIndentRule.toString()",1,1,1
"org.gjt.sp.jedit.io.FavoritesVFS.Favorite.Favorite(String,int)",1,1,1
"org.gjt.sp.jedit.io.FavoritesVFS.Favorite.getExtendedAttribute(String)",2,2,2
"org.gjt.sp.jedit.io.FavoritesVFS.FavoritesVFS()",1,1,1
"org.gjt.sp.jedit.io.FavoritesVFS._delete(Object,String,Component)",3,3,3
"org.gjt.sp.jedit.io.FavoritesVFS._getFile(Object,String,Component)",1,1,1
"org.gjt.sp.jedit.io.FavoritesVFS._listFiles(Object,String,Component)",1,1,1
"org.gjt.sp.jedit.io.FavoritesVFS.addToFavorites(String,int)",3,3,4
"org.gjt.sp.jedit.io.FavoritesVFS.getFavorites()",1,2,2
"org.gjt.sp.jedit.io.FavoritesVFS.getParentOfPath(String)",1,1,1
"org.gjt.sp.jedit.io.FavoritesVFS.loadFavorites()",1,2,2
"org.gjt.sp.jedit.io.FavoritesVFS.saveFavorites()",2,2,3
"org.gjt.sp.jedit.io.FileRootsVFS.FileRootsVFS()",1,1,1
"org.gjt.sp.jedit.io.FileRootsVFS.Root.Root(File)",1,6,6
"org.gjt.sp.jedit.io.FileRootsVFS.Root.getExtendedAttribute(String)",2,2,2
"org.gjt.sp.jedit.io.FileRootsVFS._getFile(Object,String,Component)",1,1,1
"org.gjt.sp.jedit.io.FileRootsVFS._listFiles(Object,String,Component)",2,1,3
"org.gjt.sp.jedit.io.FileRootsVFS.getParentOfPath(String)",1,1,1
"org.gjt.sp.jedit.io.FileRootsVFS.listRoots()",3,4,5
"org.gjt.sp.jedit.io.FileVFS.FileVFS()",1,1,2
"org.gjt.sp.jedit.io.FileVFS.LocalFile.LocalFile(File)",1,1,2
"org.gjt.sp.jedit.io.FileVFS.LocalFile.fetchAttrs()",2,1,2
"org.gjt.sp.jedit.io.FileVFS.LocalFile.getExtendedAttribute(String)",2,2,2
"org.gjt.sp.jedit.io.FileVFS.LocalFile.getLength()",1,1,1
"org.gjt.sp.jedit.io.FileVFS.LocalFile.getModified()",1,1,1
"org.gjt.sp.jedit.io.FileVFS.LocalFile.getSymlinkPath()",1,1,1
"org.gjt.sp.jedit.io.FileVFS.LocalFile.isReadable()",1,1,1
"org.gjt.sp.jedit.io.FileVFS.LocalFile.isWriteable()",1,1,1
"org.gjt.sp.jedit.io.FileVFS.LocalFile.setModified(long)",1,1,1
"org.gjt.sp.jedit.io.FileVFS._backup(Object,String,Component)",3,4,6
"org.gjt.sp.jedit.io.FileVFS._canonPath(Object,String,Component)",1,1,1
"org.gjt.sp.jedit.io.FileVFS._createInputStream(Object,String,boolean,Component)",2,1,3
"org.gjt.sp.jedit.io.FileVFS._createOutputStream(Object,String,Component)",1,1,1
"org.gjt.sp.jedit.io.FileVFS._delete(Object,String,Component)",1,2,3
"org.gjt.sp.jedit.io.FileVFS._getFile(Object,String,Component)",3,2,4
"org.gjt.sp.jedit.io.FileVFS._listFiles(Object,String,Component)",2,6,7
"org.gjt.sp.jedit.io.FileVFS._mkdir(Object,String,Component)",3,2,4
"org.gjt.sp.jedit.io.FileVFS._rename(Object,String,String,Component)",4,3,7
"org.gjt.sp.jedit.io.FileVFS._saveComplete(Object,Buffer,String,Component)",1,1,1
"org.gjt.sp.jedit.io.FileVFS.constructPath(String,String)",2,2,3
"org.gjt.sp.jedit.io.FileVFS.getFileSeparator()",1,1,1
"org.gjt.sp.jedit.io.FileVFS.getParentOfPath(String)",5,7,8
"org.gjt.sp.jedit.io.FileVFS.getPermissions(String)",2,3,5
"org.gjt.sp.jedit.io.FileVFS.getTwoStageSaveName(String)",1,2,2
"org.gjt.sp.jedit.io.FileVFS.insert(View,Buffer,String)",4,3,4
"org.gjt.sp.jedit.io.FileVFS.save(View,Buffer,String)",1,2,2
"org.gjt.sp.jedit.io.FileVFS.setPermissions(String,int)",2,3,5
"org.gjt.sp.jedit.io.UrlVFS.UrlVFS()",1,1,1
"org.gjt.sp.jedit.io.UrlVFS._createInputStream(Object,String,boolean,Component)",1,2,2
"org.gjt.sp.jedit.io.UrlVFS._createOutputStream(Object,String,Component)",1,2,2
"org.gjt.sp.jedit.io.UrlVFS.constructPath(String,String)",2,1,2
"org.gjt.sp.jedit.io.VFS.ColorEntry.ColorEntry(RE,Color)",1,1,1
"org.gjt.sp.jedit.io.VFS.DirectoryEntry.DirectoryEntry()",1,1,1
"org.gjt.sp.jedit.io.VFS.DirectoryEntry.DirectoryEntry(String,String,String,int,long,boolean)",1,2,2
"org.gjt.sp.jedit.io.VFS.DirectoryEntryCompare.DirectoryEntryCompare(boolean,boolean)",1,1,1
"org.gjt.sp.jedit.io.VFS.DirectoryEntryCompare.compare(Object,Object)",3,3,3
"org.gjt.sp.jedit.io.VFS.VFS(String)",1,1,1
"org.gjt.sp.jedit.io.VFS.VFS(String,int)",1,1,1
"org.gjt.sp.jedit.io.VFS.VFS(String,int,String[])",1,1,1
"org.gjt.sp.jedit.io.VFS._backup(Object,String,Component)",1,1,1
"org.gjt.sp.jedit.io.VFS._canonPath(Object,String,Component)",1,1,1
"org.gjt.sp.jedit.io.VFS._createInputStream(Object,String,boolean,Component)",1,1,1
"org.gjt.sp.jedit.io.VFS._createOutputStream(Object,String,Component)",1,1,1
"org.gjt.sp.jedit.io.VFS._delete(Object,String,Component)",1,1,1
"org.gjt.sp.jedit.io.VFS._endVFSSession(Object,Component)",1,1,1
