SmellsMetrics,Ter, 12 jun 2018 11:18:04 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"uk.ac.ed.ph.aardvark.core.globals.NumberingGroup.computeNumber(StringBuilder,int)",n/a,3,2,n/a,n/a,2,n/a,n/a
"uk.ac.ed.ph.aardvark.core.globals.NumberingGroupPattern.NumberingGroupPattern(String,String,NumberingGroup,String)",0,3,n/a,7,0,4,4,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingGroupPattern.computeNumber(StringBuilder,int)",3,3,n/a,5,0,2,3,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingGroupPattern.equals(Object)",2,0,n/a,8,1,1,4,2
"uk.ac.ed.ph.aardvark.core.globals.NumberingGroupPattern.fromString(String)",11,7,n/a,31,2,1,11,4
"uk.ac.ed.ph.aardvark.core.globals.NumberingGroupPattern.getNumberingGroup()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingGroupPattern.getPrefix()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingGroupPattern.getSuffix()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingGroupPattern.hashCode()",2,0,n/a,4,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingGroupPattern.toString()",0,3,n/a,4,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.NumberingPattern(String,String[],NumberingGroup[])",0,1,n/a,5,0,3,3,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.computeNumber(StringBuilder,List<Integer>)",5,1,n/a,19,1,2,6,2
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.computeNumber(StringBuilder,int[])",3,0,n/a,19,1,2,6,2
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.equals(Object)",2,0,n/a,8,1,1,4,2
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.fromString(String)",32,27,n/a,93,4,1,78,23
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.getMaxDepth()",0,2,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.getNumberingGroup(int)",0,1,n/a,3,0,1,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.getNumberingGroups()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.getPrefix(int)",0,3,n/a,3,0,1,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.getPrefixes()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.hashCode()",2,0,n/a,4,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.toString()",0,5,n/a,4,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.NumberingScheme.appendCharacterIndices(StringBuilder,int,char[])",5,2,n/a,48,1,3,17,3
"uk.ac.ed.ph.aardvark.core.globals.NumberingScheme.computeNumber(StringBuilder,int)",7,3,n/a,28,1,2,17,7
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.ResourceTypes(String,String,String,String,String,ResourceProductionType,int)",3,67,n/a,26,1,7,12,3
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.allowsInnerResources()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.getContentType()",0,3,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.getDescription()",0,0,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.getFileBaseName()",0,8,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.getFileExtension()",0,11,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.getName()",1,3,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.getProductionType()",0,14,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.getTitle()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.isCacheable()",0,2,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.isInvariantAsInnerResource()",0,2,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.ResourceTypes.isVariable()",0,4,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.Roles.Roles(boolean)",0,3,n/a,3,0,1,1,1
"uk.ac.ed.ph.aardvark.core.globals.Roles.allowsFullContentAccess()",0,2,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.Roles.getName()",1,3,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.StructuralElementType.StructuralElementType(String,String)",0,6,n/a,4,0,2,2,1
"uk.ac.ed.ph.aardvark.core.globals.StructuralElementType.byXMLLocalName(String)",1,2,n/a,3,0,1,1,1
"uk.ac.ed.ph.aardvark.core.globals.StructuralElementType.getDescription()",0,0,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.globals.StructuralElementType.getXMLLocalName()",0,3,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.AbstractOrganisationTreeSourceNode.getChildNodeNumbering()",0,6,n/a,7,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.AbstractOrganisationTreeSourceNode.setChildNodeNumbering(NumberingContext)",0,3,n/a,7,0,1,1,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.BinaryTimeToThinkSource()",1,3,n/a,6,0,0,4,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.Question.Question()",0,2,n/a,4,0,0,2,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.Question.getCorrectChoice()",0,2,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.Question.getText()",0,2,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.Question.setCorrectChoice(byte)",1,2,n/a,6,1,1,3,3
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.Question.setText(String)",1,2,n/a,4,0,1,2,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.getChoice0()",0,2,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.getChoice1()",0,2,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.getExposition()",0,3,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.getQuestions()",0,6,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.setChoice0(String)",1,2,n/a,4,0,1,2,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.setChoice1(String)",1,2,n/a,4,0,1,2,1
"uk.ac.ed.ph.aardvark.core.resources.BinaryTimeToThinkSource.setExposition(String)",1,2,n/a,4,0,1,2,1
"uk.ac.ed.ph.aardvark.core.resources.CheckpointSource.CheckpointSource()",1,2,n/a,5,0,0,3,1
"uk.ac.ed.ph.aardvark.core.resources.CheckpointSource.getLearningOutcomes()",0,5,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.CheckpointSource.getSolution()",0,3,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.CheckpointSource.getStatement()",0,3,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.CheckpointSource.setSolution(String)",1,3,n/a,4,0,1,2,1
"uk.ac.ed.ph.aardvark.core.resources.CheckpointSource.setStatement(String)",1,3,n/a,4,0,1,2,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageLearningResources.ContentPageLearningResources()",2,6,n/a,5,0,0,3,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageLearningResources.getSelfTestReferences()",0,4,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageLearningResources.getTextBookReference()",0,3,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageLearningResources.getTutorialReferences()",0,5,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageLearningResources.setTextBookReference(String)",0,4,n/a,3,0,1,1,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageLearningResources.toString()",2,0,n/a,6,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageSource.ContentPageSource()",1,0,n/a,4,0,0,2,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageSource.getContent()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageSource.getLearningResources()",0,1,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageSource.setContent(String)",1,1,n/a,4,0,1,2,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageSource.setLearningResources(ContentPageLearningResources)",1,1,n/a,4,0,1,2,1
"uk.ac.ed.ph.aardvark.core.resources.ContentPageSource.toString()",2,0,n/a,7,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.DeploymentLocation.DeploymentLocation(String,String)",0,3,n/a,4,0,2,2,1
"uk.ac.ed.ph.aardvark.core.resources.DeploymentLocation.getDescription()",0,6,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.DeploymentLocation.getOutputFolderName()",0,2,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.DeploymentMaster.DMTreeInfo.DMTreeInfo()",3,2,n/a,4,0,0,2,1
"uk.ac.ed.ph.aardvark.core.resources.DeploymentMaster.DMTreeInfo.containsNode(NodeLinkId)",1,0,n/a,6,0,1,1,1
"uk.ac.ed.ph.aardvark.core.resources.DeploymentMaster.DMTreeInfo.getTreeInfo()",0,5,n/a,3,0,0,1,1
"uk.ac.ed.ph.aardvark.core.resources.DeploymentMaster.DMTreeInfo.getTreeNodeByLinkId(NodeLinkId)",1,1,n/a,7,0,1,1,1
"uk.ac.ed.ph.aardvark.core.resources.DeploymentMaster.DMTreeInfo.getTreeNodes()",1,8,n/a,3,0,0,1,1
