Dependency metrics,Qui, 26 out 2017 17:01:25 BRST
Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.apache.catalina.manager.HTMLManagerServlet",0,26,749,0,0
"org.apache.catalina.manager.JMXProxyServlet",0,9,67,0,0
"org.apache.catalina.manager.JspHelper",0,2,744,1,1
"org.apache.catalina.manager.ManagerServlet",0,33,745,1,1
"org.apache.catalina.manager.StatusManagerServlet",0,11,74,0,0
"org.apache.catalina.manager.StatusTransformer",0,6,14,1,1
"org.apache.catalina.manager.host.Constants",0,1,1,2,2
"org.apache.catalina.manager.host.HTMLHostManagerServlet",0,16,746,0,0
"org.apache.catalina.manager.host.HostManagerServlet",0,27,745,1,1
"org.apache.catalina.manager.util.BaseSessionComparator",0,1,743,0,0
"org.apache.catalina.manager.util.ReverseComparator",0,1,743,1,1
"org.apache.catalina.manager.util.SessionUtils",0,3,743,2,2
"org.apache.catalina.mbeans.ClassNameMBean",0,1,15,1,1
"org.apache.catalina.mbeans.ConnectorMBean",0,4,744,0,0
"org.apache.catalina.mbeans.Constants",0,0,0,1,1
"org.apache.catalina.mbeans.ContextEnvironmentMBean",0,4,743,0,0
"org.apache.catalina.mbeans.ContextResourceLinkMBean",0,4,743,0,0
"org.apache.catalina.mbeans.ContextResourceMBean",0,4,743,0,0
"org.apache.catalina.mbeans.GlobalResourcesLifecycleListener",0,11,743,0,0
"org.apache.catalina.mbeans.GroupMBean",0,8,743,0,0
"org.apache.catalina.mbeans.JmxRemoteLifecycleListener",0,8,13,0,0
"org.apache.catalina.mbeans.JmxRemoteLifecycleListener.RmiClientLocalhostSocketFactory",0,0,0,1,1
"org.apache.catalina.mbeans.MBeanFactory",174,34,742,3,336
"org.apache.catalina.mbeans.MBeanUtils",174,38,742,18,336
"org.apache.catalina.mbeans.MemoryUserDatabaseMBean",0,8,743,0,0
"org.apache.catalina.mbeans.NamingResourcesMBean",0,10,743,0,0
"org.apache.catalina.mbeans.RoleMBean",0,4,743,0,0
"org.apache.catalina.mbeans.ServerLifecycleListener",174,32,742,1,336
"org.apache.catalina.mbeans.UserMBean",0,8,743,0,0
"org.apache.catalina.realm.CombinedRealm",0,10,743,1,1
"org.apache.catalina.realm.Constants",0,0,0,2,337
"org.apache.catalina.realm.DataSourceRealm",174,7,742,1,336
"org.apache.catalina.realm.GenericPrincipal",0,1,1,17,337
"org.apache.catalina.realm.JAASCallbackHandler",174,7,742,1,336
"org.apache.catalina.realm.JAASMemoryLoginModule",0,9,743,0,0
"org.apache.catalina.realm.JAASRealm",174,10,742,2,336
"org.apache.catalina.realm.JDBCRealm",174,6,742,1,336
"org.apache.catalina.realm.JNDIRealm",174,10,742,1,336
"org.apache.catalina.realm.JNDIRealm.User",0,0,0,1,337
"org.apache.catalina.realm.LockOutRealm",0,8,745,0,0
"org.apache.catalina.realm.LockOutRealm.LockRecord",0,0,0,1,1
"org.apache.catalina.realm.MemoryRealm",174,8,742,3,336
"org.apache.catalina.realm.MemoryRuleSet",174,3,742,2,336
"org.apache.catalina.realm.MemoryUserRule",174,3,742,1,336
"org.apache.catalina.realm.RealmBase",174,31,742,11,336
"org.apache.catalina.realm.RealmBase.AllRolesMode",0,0,0,1,337
"org.apache.catalina.realm.UserDatabaseRealm",174,9,742,1,336
"org.apache.catalina.security.SecurityClassLoad",0,0,0,1,1
"org.apache.catalina.security.SecurityConfig",0,3,7,2,3
"org.apache.catalina.security.SecurityUtil",0,10,51,13,340
"org.apache.catalina.servlets.CGIServlet",2,15,55,2,2
"org.apache.catalina.servlets.CGIServlet.CGIEnvironment",2,7,55,1,2
"org.apache.catalina.servlets.CGIServlet.CGIRunner",2,6,55,1,2
"org.apache.catalina.servlets.CGIServlet.HTTPHeaderInputStream",0,0,0,1,3
"org.apache.catalina.servlets.Constants",0,0,0,1,4
"org.apache.catalina.servlets.DefaultServlet",0,25,746,2,3
"org.apache.catalina.servlets.DefaultServlet.Range",0,0,0,1,4
