SmellsMetrics,Ter, 12 jun 2018 13:55:29 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.apache.commons.lang3.BooleanUtils.and(Boolean...)",5,15,n/a,33,1,1,8,5
"org.apache.commons.lang3.BooleanUtils.and(boolean...)",2,15,n/a,32,2,1,8,5
"org.apache.commons.lang3.BooleanUtils.isFalse(Boolean)",1,4,n/a,17,0,1,1,1
"org.apache.commons.lang3.BooleanUtils.isNotFalse(Boolean)",1,3,n/a,17,0,1,1,1
"org.apache.commons.lang3.BooleanUtils.isNotTrue(Boolean)",1,3,n/a,17,0,1,1,1
"org.apache.commons.lang3.BooleanUtils.isTrue(Boolean)",1,4,n/a,17,0,1,1,1
"org.apache.commons.lang3.BooleanUtils.negate(Boolean)",1,3,n/a,22,1,1,3,3
"org.apache.commons.lang3.BooleanUtils.or(Boolean...)",5,15,n/a,34,1,1,8,5
"org.apache.commons.lang3.BooleanUtils.or(boolean...)",2,15,n/a,33,2,1,8,5
"org.apache.commons.lang3.BooleanUtils.toBoolean(Boolean)",1,3,n/a,16,0,1,1,2
"org.apache.commons.lang3.BooleanUtils.toBoolean(Integer,Integer,Integer)",3,6,n/a,33,2,3,10,6
"org.apache.commons.lang3.BooleanUtils.toBoolean(String)",1,42,n/a,28,0,1,1,1
"org.apache.commons.lang3.BooleanUtils.toBoolean(String,String,String)",3,11,n/a,29,2,3,10,6
"org.apache.commons.lang3.BooleanUtils.toBoolean(int)",0,3,n/a,17,0,1,1,1
"org.apache.commons.lang3.BooleanUtils.toBoolean(int,int,int)",1,3,n/a,26,1,3,5,3
