Complexity metrics,Sex, 27 out 2017 11:21:48 BRST
Method,ev(G),iv(G),v(G)
"com.google.common.collect.MapMakerInternalMap.WriteThroughEntry.WriteThroughEntry(K,V)",1,1,1
"com.google.common.collect.MapMakerInternalMap.WriteThroughEntry.equals(Object)",2,3,3
"com.google.common.collect.MapMakerInternalMap.WriteThroughEntry.getKey()",1,1,1
"com.google.common.collect.MapMakerInternalMap.WriteThroughEntry.getValue()",1,1,1
"com.google.common.collect.MapMakerInternalMap.WriteThroughEntry.hashCode()",1,1,1
"com.google.common.collect.MapMakerInternalMap.WriteThroughEntry.setValue(V)",1,1,1
"com.google.common.collect.MapMakerInternalMap.clear()",1,2,2
"com.google.common.collect.MapMakerInternalMap.connectEvictables(ReferenceEntry<K, V>,ReferenceEntry<K, V>)",1,1,1
"com.google.common.collect.MapMakerInternalMap.connectExpirables(ReferenceEntry<K, V>,ReferenceEntry<K, V>)",1,1,1
"com.google.common.collect.MapMakerInternalMap.containsKey(Object)",2,1,2
"com.google.common.collect.MapMakerInternalMap.containsValue(Object)",8,6,9
"com.google.common.collect.MapMakerInternalMap.copyEntry(ReferenceEntry<K, V>,ReferenceEntry<K, V>)",1,1,1
"com.google.common.collect.MapMakerInternalMap.createSegment(int,int)",1,1,1
"com.google.common.collect.MapMakerInternalMap.discardingQueue()",1,1,1
"com.google.common.collect.MapMakerInternalMap.entrySet()",1,1,2
"com.google.common.collect.MapMakerInternalMap.evictsBySize()",1,1,1
"com.google.common.collect.MapMakerInternalMap.expires()",1,2,2
"com.google.common.collect.MapMakerInternalMap.expiresAfterAccess()",1,1,1
"com.google.common.collect.MapMakerInternalMap.expiresAfterWrite()",1,1,1
"com.google.common.collect.MapMakerInternalMap.get(Object)",2,1,2
"com.google.common.collect.MapMakerInternalMap.getEntry(Object)",2,1,2
"com.google.common.collect.MapMakerInternalMap.getLiveValue(ReferenceEntry<K, V>)",4,2,5
"com.google.common.collect.MapMakerInternalMap.hash(Object)",1,1,1
"com.google.common.collect.MapMakerInternalMap.isEmpty()",7,1,7
"com.google.common.collect.MapMakerInternalMap.isExpired(ReferenceEntry<K, V>)",1,1,1
"com.google.common.collect.MapMakerInternalMap.isExpired(ReferenceEntry<K, V>,long)",1,1,1
"com.google.common.collect.MapMakerInternalMap.isLive(ReferenceEntry<K, V>)",1,1,1
"com.google.common.collect.MapMakerInternalMap.keySet()",1,1,2
"com.google.common.collect.MapMakerInternalMap.newEntry(K,int,ReferenceEntry<K, V>)",1,1,1
"com.google.common.collect.MapMakerInternalMap.newSegmentArray(int)",1,1,1
"com.google.common.collect.MapMakerInternalMap.newValueReference(ReferenceEntry<K, V>,V)",1,1,1
"com.google.common.collect.MapMakerInternalMap.nullEntry()",1,1,1
"com.google.common.collect.MapMakerInternalMap.nullifyEvictable(ReferenceEntry<K, V>)",1,1,1
"com.google.common.collect.MapMakerInternalMap.nullifyExpirable(ReferenceEntry<K, V>)",1,1,1
"com.google.common.collect.MapMakerInternalMap.processPendingNotifications()",1,3,3
"com.google.common.collect.MapMakerInternalMap.put(K,V)",1,1,1
"com.google.common.collect.MapMakerInternalMap.putAll(Map<? extends K, ? extends V>)",1,2,2
"com.google.common.collect.MapMakerInternalMap.putIfAbsent(K,V)",1,1,1
"com.google.common.collect.MapMakerInternalMap.reclaimKey(ReferenceEntry<K, V>)",1,1,1
"com.google.common.collect.MapMakerInternalMap.reclaimValue(ValueReference<K, V>)",1,1,1
"com.google.common.collect.MapMakerInternalMap.rehash(int)",1,1,1
"com.google.common.collect.MapMakerInternalMap.remove(Object)",2,1,2
"com.google.common.collect.MapMakerInternalMap.remove(Object,Object)",2,1,3
"com.google.common.collect.MapMakerInternalMap.replace(K,V)",1,1,1
"com.google.common.collect.MapMakerInternalMap.replace(K,V,V)",2,1,2
"com.google.common.collect.MapMakerInternalMap.segmentFor(int)",1,1,1
"com.google.common.collect.MapMakerInternalMap.size()",1,1,2
"com.google.common.collect.MapMakerInternalMap.unset()",1,1,1
"com.google.common.collect.MapMakerInternalMap.usesKeyReferences()",1,1,1
"com.google.common.collect.MapMakerInternalMap.usesValueReferences()",1,1,1
"com.google.common.collect.MapMakerInternalMap.values()",1,1,2
"com.google.common.collect.MapMakerInternalMap.writeReplace()",1,1,1
"com.google.common.collect.Maps.AbstractFilteredMap.AbstractFilteredMap(Map<K, V>,Predicate<? super Entry<K, V>>)",1,1,1
"com.google.common.collect.Maps.AbstractFilteredMap.Values.clear()",1,1,1
"com.google.common.collect.Maps.AbstractFilteredMap.Values.isEmpty()",1,1,1
"com.google.common.collect.Maps.AbstractFilteredMap.Values.iterator()",1,1,1
"com.google.common.collect.Maps.AbstractFilteredMap.Values.remove(Object)",3,4,4
"com.google.common.collect.Maps.AbstractFilteredMap.Values.removeAll(Collection<?>)",1,4,4
"com.google.common.collect.Maps.AbstractFilteredMap.Values.retainAll(Collection<?>)",1,4,4
"com.google.common.collect.Maps.AbstractFilteredMap.Values.size()",1,1,1
"com.google.common.collect.Maps.AbstractFilteredMap.Values.toArray()",1,1,1
"com.google.common.collect.Maps.AbstractFilteredMap.Values.toArray(T[])",1,1,1
"com.google.common.collect.Maps.AbstractFilteredMap.apply(Object,V)",1,1,1
"com.google.common.collect.Maps.AbstractFilteredMap.containsKey(Object)",1,2,2
"com.google.common.collect.Maps.AbstractFilteredMap.get(Object)",1,2,3
"com.google.common.collect.Maps.AbstractFilteredMap.isEmpty()",1,1,1
"com.google.common.collect.Maps.AbstractFilteredMap.put(K,V)",1,1,1
"com.google.common.collect.Maps.AbstractFilteredMap.putAll(Map<? extends K, ? extends V>)",1,2,2
"com.google.common.collect.Maps.AbstractFilteredMap.remove(Object)",1,2,2
"com.google.common.collect.Maps.AbstractFilteredMap.values()",1,1,2
"com.google.common.collect.Maps.AsMapView.AsMapView(Set<K>,Function<? super K, V>)",1,1,1
"com.google.common.collect.Maps.AsMapView.backingSet()",1,1,1
"com.google.common.collect.Maps.AsMapView.clear()",1,1,1
"com.google.common.collect.Maps.AsMapView.containsKey(Object)",1,1,1
"com.google.common.collect.Maps.AsMapView.createEntrySet()",1,1,1
"com.google.common.collect.Maps.AsMapView.entry(K)",1,1,1
"com.google.common.collect.Maps.AsMapView.get(Object)",2,2,2
"com.google.common.collect.Maps.AsMapView.keySet()",1,1,1
"com.google.common.collect.Maps.AsMapView.remove(Object)",2,2,2
"com.google.common.collect.Maps.AsMapView.size()",1,1,1
"com.google.common.collect.Maps.AsMapView.values()",1,1,1
"com.google.common.collect.Maps.DescendingMap.ceilingEntry(K)",1,1,1
"com.google.common.collect.Maps.DescendingMap.ceilingKey(K)",1,1,1
"com.google.common.collect.Maps.DescendingMap.comparator()",1,3,3
"com.google.common.collect.Maps.DescendingMap.createEntrySet()",1,1,1
"com.google.common.collect.Maps.DescendingMap.delegate()",1,1,1
"com.google.common.collect.Maps.DescendingMap.descendingKeySet()",1,1,1
"com.google.common.collect.Maps.DescendingMap.descendingMap()",1,1,1
"com.google.common.collect.Maps.DescendingMap.entrySet()",1,2,2
"com.google.common.collect.Maps.DescendingMap.firstEntry()",1,1,1
"com.google.common.collect.Maps.DescendingMap.firstKey()",1,1,1
"com.google.common.collect.Maps.DescendingMap.floorEntry(K)",1,1,1
"com.google.common.collect.Maps.DescendingMap.floorKey(K)",1,1,1
"com.google.common.collect.Maps.DescendingMap.headMap(K)",1,1,1
"com.google.common.collect.Maps.DescendingMap.headMap(K,boolean)",1,1,1
"com.google.common.collect.Maps.DescendingMap.higherEntry(K)",1,1,1
"com.google.common.collect.Maps.DescendingMap.higherKey(K)",1,1,1
"com.google.common.collect.Maps.DescendingMap.keySet()",1,1,1
"com.google.common.collect.Maps.DescendingMap.lastEntry()",1,1,1
"com.google.common.collect.Maps.DescendingMap.lastKey()",1,1,1
"com.google.common.collect.Maps.DescendingMap.lowerEntry(K)",1,1,1
"com.google.common.collect.Maps.DescendingMap.lowerKey(K)",1,1,1
"com.google.common.collect.Maps.DescendingMap.navigableKeySet()",1,1,2
"com.google.common.collect.Maps.DescendingMap.pollFirstEntry()",1,1,1
"com.google.common.collect.Maps.DescendingMap.pollLastEntry()",1,1,1
"com.google.common.collect.Maps.DescendingMap.reverse(Comparator<T>)",1,1,1
"com.google.common.collect.Maps.DescendingMap.subMap(K,K)",1,1,1
"com.google.common.collect.Maps.DescendingMap.subMap(K,boolean,K,boolean)",1,1,1
"com.google.common.collect.Maps.DescendingMap.tailMap(K)",1,1,1
"com.google.common.collect.Maps.DescendingMap.tailMap(K,boolean)",1,1,1
"com.google.common.collect.Maps.DescendingMap.values()",1,1,1
"com.google.common.collect.Maps.EntrySet.clear()",1,1,1
"com.google.common.collect.Maps.EntrySet.contains(Object)",2,4,4
"com.google.common.collect.Maps.EntrySet.isEmpty()",1,1,1
"com.google.common.collect.Maps.EntrySet.remove(Object)",2,2,2
"com.google.common.collect.Maps.EntrySet.removeAll(Collection<?>)",1,3,3
"com.google.common.collect.Maps.EntrySet.retainAll(Collection<?>)",1,4,4
"com.google.common.collect.Maps.EntrySet.size()",1,1,1
"com.google.common.collect.Maps.FilteredEntryMap.EntrySet.delegate()",1,1,1
"com.google.common.collect.Maps.FilteredEntryMap.EntrySet.iterator()",1,1,1
"com.google.common.collect.Maps.FilteredEntryMap.FilteredEntryMap(Map<K, V>,Predicate<? super Entry<K, V>>)",1,1,1
"com.google.common.collect.Maps.FilteredEntryMap.KeySet.clear()",1,1,1
"com.google.common.collect.Maps.FilteredEntryMap.KeySet.contains(Object)",1,1,1
"com.google.common.collect.Maps.FilteredEntryMap.KeySet.iterator()",1,1,1
"com.google.common.collect.Maps.FilteredEntryMap.KeySet.remove(Object)",2,2,2
"com.google.common.collect.Maps.FilteredEntryMap.KeySet.retainAll(Collection<?>)",1,4,4
"com.google.common.collect.Maps.FilteredEntryMap.KeySet.size()",1,1,1
"com.google.common.collect.Maps.FilteredEntryMap.KeySet.toArray()",1,1,1
"com.google.common.collect.Maps.FilteredEntryMap.KeySet.toArray(T[])",1,1,1
"com.google.common.collect.Maps.FilteredEntryMap.entrySet()",1,1,2
"com.google.common.collect.Maps.FilteredEntryMap.keySet()",1,1,2
"com.google.common.collect.Maps.FilteredEntrySortedMap.FilteredEntrySortedMap(SortedMap<K, V>,Predicate<? super Entry<K, V>>)",1,1,1
"com.google.common.collect.Maps.FilteredEntrySortedMap.comparator()",1,1,1
"com.google.common.collect.Maps.FilteredEntrySortedMap.firstKey()",1,1,1
"com.google.common.collect.Maps.FilteredEntrySortedMap.headMap(K)",1,1,1
"com.google.common.collect.Maps.FilteredEntrySortedMap.lastKey()",3,2,3
"com.google.common.collect.Maps.FilteredEntrySortedMap.sortedMap()",1,1,1
"com.google.common.collect.Maps.FilteredEntrySortedMap.subMap(K,K)",1,1,1
"com.google.common.collect.Maps.FilteredEntrySortedMap.tailMap(K)",1,1,1
"com.google.common.collect.Maps.FilteredKeyMap.FilteredKeyMap(Map<K, V>,Predicate<? super K>,Predicate<Entry<K, V>>)",1,1,1
"com.google.common.collect.Maps.FilteredKeyMap.containsKey(Object)",1,2,2
"com.google.common.collect.Maps.FilteredKeyMap.entrySet()",1,2,2
"com.google.common.collect.Maps.FilteredKeyMap.keySet()",1,2,2
"com.google.common.collect.Maps.ImprovedAbstractMap.entrySet()",1,2,2
"com.google.common.collect.Maps.ImprovedAbstractMap.keySet()",2,1,2
"com.google.common.collect.Maps.ImprovedAbstractMap.values()",2,1,2
"com.google.common.collect.Maps.KeySet.clear()",1,1,1
"com.google.common.collect.Maps.KeySet.contains(Object)",1,1,1
"com.google.common.collect.Maps.KeySet.isEmpty()",1,1,1
"com.google.common.collect.Maps.KeySet.iterator()",1,1,1
"com.google.common.collect.Maps.KeySet.remove(Object)",2,2,2
"com.google.common.collect.Maps.KeySet.size()",1,1,1
"com.google.common.collect.Maps.MapDifferenceImpl.MapDifferenceImpl(boolean,Map<K, V>,Map<K, V>,Map<K, V>,Map<K, ValueDifference<V>>)",1,1,1
"com.google.common.collect.Maps.MapDifferenceImpl.areEqual()",1,1,1
"com.google.common.collect.Maps.MapDifferenceImpl.entriesDiffering()",1,1,1
"com.google.common.collect.Maps.MapDifferenceImpl.entriesInCommon()",1,1,1
"com.google.common.collect.Maps.MapDifferenceImpl.entriesOnlyOnLeft()",1,1,1
"com.google.common.collect.Maps.MapDifferenceImpl.entriesOnlyOnRight()",1,1,1
"com.google.common.collect.Maps.MapDifferenceImpl.equals(Object)",3,5,6
"com.google.common.collect.Maps.MapDifferenceImpl.hashCode()",1,1,1
"com.google.common.collect.Maps.MapDifferenceImpl.toString()",2,4,5
"com.google.common.collect.Maps.Maps()",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.NavigableAsMapView(NavigableSet<K>,Function<? super K, V>)",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.backingSet()",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.ceilingEntry(K)",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.ceilingKey(K)",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.descendingKeySet()",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.descendingMap()",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.firstEntry()",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.firstEntry(NavigableSet<K>)",2,1,2
"com.google.common.collect.Maps.NavigableAsMapView.firstKey(NavigableSet<K>)",2,1,2
"com.google.common.collect.Maps.NavigableAsMapView.floorEntry(K)",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.floorKey(K)",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.headMap(K,boolean)",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.higherEntry(K)",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.higherKey(K)",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.keySet()",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.lastEntry()",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.lastEntry(NavigableSet<K>)",2,1,2
"com.google.common.collect.Maps.NavigableAsMapView.lastKey(NavigableSet<K>)",2,1,2
"com.google.common.collect.Maps.NavigableAsMapView.lowerEntry(K)",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.lowerKey(K)",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.navigableKeySet()",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.pollFirstEntry()",2,2,2
"com.google.common.collect.Maps.NavigableAsMapView.pollLastEntry()",2,2,2
"com.google.common.collect.Maps.NavigableAsMapView.subMap(K,boolean,K,boolean)",1,1,1
"com.google.common.collect.Maps.NavigableAsMapView.tailMap(K,boolean)",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.ceiling(K)",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.comparator()",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.descendingIterator()",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.descendingSet()",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.first()",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.floor(K)",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.headSet(K)",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.headSet(K,boolean)",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.higher(K)",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.last()",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.lower(K)",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.pollFirst()",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.pollLast()",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.subSet(K,K)",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.subSet(K,boolean,K,boolean)",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.tailSet(K)",1,1,1
"com.google.common.collect.Maps.NavigableKeySet.tailSet(K,boolean)",1,1,1
"com.google.common.collect.Maps.SortedAsMapView.SortedAsMapView(SortedSet<K>,Function<? super K, V>)",1,1,1
"com.google.common.collect.Maps.SortedAsMapView.backingSet()",1,1,1
"com.google.common.collect.Maps.SortedAsMapView.comparator()",1,1,1
"com.google.common.collect.Maps.SortedAsMapView.firstKey()",1,1,1
"com.google.common.collect.Maps.SortedAsMapView.headMap(K)",1,1,1
"com.google.common.collect.Maps.SortedAsMapView.keySet()",1,1,1
"com.google.common.collect.Maps.SortedAsMapView.lastKey()",1,1,1
"com.google.common.collect.Maps.SortedAsMapView.subMap(K,K)",1,1,1
"com.google.common.collect.Maps.SortedAsMapView.tailMap(K)",1,1,1
"com.google.common.collect.Maps.SortedMapDifferenceImpl.SortedMapDifferenceImpl(boolean,SortedMap<K, V>,SortedMap<K, V>,SortedMap<K, V>,SortedMap<K, ValueDifference<V>>)",1,1,1
"com.google.common.collect.Maps.SortedMapDifferenceImpl.entriesDiffering()",1,1,1
"com.google.common.collect.Maps.SortedMapDifferenceImpl.entriesInCommon()",1,1,1
"com.google.common.collect.Maps.SortedMapDifferenceImpl.entriesOnlyOnLeft()",1,1,1
"com.google.common.collect.Maps.SortedMapDifferenceImpl.entriesOnlyOnRight()",1,1,1
"com.google.common.collect.Maps.TransformedEntriesMap.TransformedEntriesMap(Map<K, V1>,EntryTransformer<? super K, ? super V1, V2>)",1,1,1
"com.google.common.collect.Maps.TransformedEntriesMap.clear()",1,1,1
"com.google.common.collect.Maps.TransformedEntriesMap.containsKey(Object)",1,1,1
"com.google.common.collect.Maps.TransformedEntriesMap.entrySet()",1,2,2
"com.google.common.collect.Maps.TransformedEntriesMap.get(Object)",1,3,3
"com.google.common.collect.Maps.TransformedEntriesMap.keySet()",1,1,1
"com.google.common.collect.Maps.TransformedEntriesMap.remove(Object)",1,2,2
"com.google.common.collect.Maps.TransformedEntriesMap.size()",1,1,1
"com.google.common.collect.Maps.TransformedEntriesMap.values()",2,1,2
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.TransformedEntriesNavigableMap(NavigableMap<K, V1>,EntryTransformer<? super K, ? super V1, V2>)",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.ceilingEntry(K)",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.ceilingKey(K)",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.descendingKeySet()",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.descendingMap()",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.firstEntry()",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.floorEntry(K)",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.floorKey(K)",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.fromMap()",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.headMap(K)",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.headMap(K,boolean)",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.higherEntry(K)",1,1,1
"com.google.common.collect.Maps.TransformedEntriesNavigableMap.higherKey(K)",1,1,1
