Chidamber-Kemerer metrics,Sex, 6 out 2017 13:35:53 BRT
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.hadoop.hive.common.ndv.hll.HLLSparseRegister",6,0,1,0,15,30
"org.apache.hadoop.hive.common.ndv.hll.HyperLogLog",19,0,6,0,70,87
"org.apache.hadoop.hive.common.ndv.hll.HyperLogLog.EncodingType",6,n/a,0,n/a,0,0
"org.apache.hadoop.hive.common.ndv.hll.HyperLogLog.HyperLogLogBuilder",11,0,5,0,7,6
"org.apache.hadoop.hive.common.ndv.hll.HyperLogLogUtils",8,0,2,0,28,40
"org.apache.hadoop.hive.common.ndv.hll.TestHLLNoBias",2,0,2,0,12,14
"org.apache.hadoop.hive.common.ndv.hll.TestHLLSerialization",4,0,2,0,25,24
"org.apache.hadoop.hive.common.ndv.hll.TestHyperLogLog",3,0,1,0,15,18
"org.apache.hadoop.hive.common.ndv.hll.TestHyperLogLogDense",3,0,2,0,10,8
"org.apache.hadoop.hive.common.ndv.hll.TestHyperLogLogSparse",2,0,2,0,9,8
"org.apache.hadoop.hive.common.ndv.hll.TestSparseEncodeHash",1,0,2,0,6,3
"org.apache.hadoop.hive.common.type.Decimal128",7,0,3,0,145,185
"org.apache.hadoop.hive.common.type.FastHiveDecimal",5,0,18,3,140,96
"org.apache.hadoop.hive.common.type.FastHiveDecimal.FastCheckPrecisionScaleStatus",3,n/a,0,n/a,0,0
"org.apache.hadoop.hive.common.type.FastHiveDecimalImpl",5,1,5,0,143,979
"org.apache.hadoop.hive.common.type.HiveBaseChar",45,0,1,2,10,16
"org.apache.hadoop.hive.common.type.HiveChar",77,1,2,0,15,15
"org.apache.hadoop.hive.common.type.HiveDecimal",182,1,61,0,143,120
"org.apache.hadoop.hive.common.type.HiveDecimalTestBase",5,0,5,2,12,34
"org.apache.hadoop.hive.common.type.HiveDecimalTestBase.BigDecimalFlavor",2,n/a,0,n/a,0,0
"org.apache.hadoop.hive.common.type.HiveDecimalTestBase.BigDecimalPairFlavor",2,n/a,0,n/a,0,0
"org.apache.hadoop.hive.common.type.HiveDecimalV1",8,0,3,0,40,61
"org.apache.hadoop.hive.common.type.HiveDecimalVersionV1",n/a,n/a,n/a,n/a,0,n/a
"org.apache.hadoop.hive.common.type.HiveDecimalVersionV2",n/a,n/a,n/a,n/a,0,n/a
"org.apache.hadoop.hive.common.type.HiveIntervalDayTime",72,0,1,0,29,38
"org.apache.hadoop.hive.common.type.HiveIntervalYearMonth",57,0,2,0,17,25
"org.apache.hadoop.hive.common.type.HiveVarchar",77,1,3,0,10,9
"org.apache.hadoop.hive.common.type.RandomTypeUtil",17,0,6,0,12,25
"org.apache.hadoop.hive.common.type.SignedInt128",3,0,4,0,110,124
"org.apache.hadoop.hive.common.type.SqlMathUtil",5,0,5,0,24,65
"org.apache.hadoop.hive.common.type.TestDecimal128",3,0,16,0,82,55
"org.apache.hadoop.hive.common.type.TestHiveBaseChar",2,2,1,0,9,14
"org.apache.hadoop.hive.common.type.TestHiveChar",1,0,3,0,17,3
"org.apache.hadoop.hive.common.type.TestHiveDecimal",10,1,22,0,249,434
"org.apache.hadoop.hive.common.type.TestHiveDecimalOrcSerializationUtils",5,1,1,0,35,28
"org.apache.hadoop.hive.common.type.TestHiveDecimalVersion",5,1,1,0,2,1
"org.apache.hadoop.hive.common.type.TestHiveIntervalDayTime",1,0,5,0,23,6
"org.apache.hadoop.hive.common.type.TestHiveIntervalYearMonth",1,0,5,0,20,6
"org.apache.hadoop.hive.common.type.TestHiveVarchar",3,0,2,0,20,15
"org.apache.hadoop.hive.common.type.TestSignedInt128",1,0,6,0,47,19
