Chidamber-Kemerer metrics,Qui, 5 out 2017 19:33:09 BRT
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.cassandra.cql3.Constants.Substracter",3,0,1,0,4,5
"org.apache.cassandra.cql3.Constants.Type",1,n/a,1,n/a,1,7
"org.apache.cassandra.cql3.Constants.UnsetLiteral",2,0,4,0,4,4
"org.apache.cassandra.cql3.Constants.Value",27,0,1,1,5,4
"org.apache.cassandra.cql3.CustomPayloadMirroringQueryHandler",7,0,1,0,5,5
"org.apache.cassandra.cql3.Duration",12,0,4,0,34,53
"org.apache.cassandra.cql3.Duration.Builder",2,0,1,0,21,32
"org.apache.cassandra.cql3.ErrorCollector",2,0,1,0,17,25
"org.apache.cassandra.cql3.ErrorListener",n/a,n/a,n/a,n/a,2,n/a
"org.apache.cassandra.cql3.FieldIdentifier",9,0,1,0,9,9
"org.apache.cassandra.cql3.IndexName",3,0,2,0,4,5
"org.apache.cassandra.cql3.Json",12,0,2,0,6,12
"org.apache.cassandra.cql3.Json.ColumnValue",3,0,3,0,5,5
"org.apache.cassandra.cql3.Json.DelayedColumnValue",5,0,4,0,5,7
"org.apache.cassandra.cql3.Json.Literal",6,0,1,0,4,2
"org.apache.cassandra.cql3.Json.Marker",7,0,1,0,4,3
"org.apache.cassandra.cql3.Json.Prepared",6,0,1,2,1,0
"org.apache.cassandra.cql3.Json.PreparedLiteral",4,1,1,0,3,4
"org.apache.cassandra.cql3.Json.PreparedMarker",5,1,1,0,3,2
"org.apache.cassandra.cql3.Json.Raw",n/a,n/a,n/a,n/a,1,n/a
"org.apache.cassandra.cql3.Json.RawDelayedColumnValue",5,0,3,0,6,5
"org.apache.cassandra.cql3.KeyspaceElementName",0,0,1,0,5,7
"org.apache.cassandra.cql3.Lists",9,0,5,0,10,13
"org.apache.cassandra.cql3.Lists.Appender",6,0,1,0,4,7
"org.apache.cassandra.cql3.Lists.DelayedValue",7,0,3,0,7,8
"org.apache.cassandra.cql3.Lists.Discarder",4,0,2,0,3,7
"org.apache.cassandra.cql3.Lists.DiscarderByIndex",4,0,2,0,6,7
"org.apache.cassandra.cql3.Lists.Literal",5,0,1,0,13,13
"org.apache.cassandra.cql3.Lists.Marker",5,0,1,0,3,4
"org.apache.cassandra.cql3.Lists.PrecisionTime",2,0,1,0,3,9
"org.apache.cassandra.cql3.Lists.Prepender",6,0,1,0,4,5
"org.apache.cassandra.cql3.Lists.Setter",4,0,1,0,3,4
"org.apache.cassandra.cql3.Lists.SetterByIndex",4,0,2,0,7,10
"org.apache.cassandra.cql3.Lists.Value",11,0,2,0,10,10
"org.apache.cassandra.cql3.Maps",4,0,2,0,7,14
"org.apache.cassandra.cql3.Maps.DelayedValue",7,0,3,0,7,10
"org.apache.cassandra.cql3.Maps.DiscarderByKey",3,0,1,0,3,4
"org.apache.cassandra.cql3.Maps.Literal",4,0,1,0,14,14
"org.apache.cassandra.cql3.Maps.Marker",4,0,1,0,3,4
"org.apache.cassandra.cql3.Maps.Putter",7,0,1,0,3,8
"org.apache.cassandra.cql3.Maps.Setter",5,0,1,0,3,4
"org.apache.cassandra.cql3.Maps.SetterByKey",4,0,1,0,4,7
"org.apache.cassandra.cql3.Maps.Value",7,0,2,0,6,9
"org.apache.cassandra.cql3.MultiColumnRelation",14,0,8,0,27,26
"org.apache.cassandra.cql3.Operation",15,0,3,0,5,6
"org.apache.cassandra.cql3.Operation.Addition",6,0,2,0,5,11
"org.apache.cassandra.cql3.Operation.ColumnDeletion",6,0,2,0,3,3
"org.apache.cassandra.cql3.Operation.ElementDeletion",6,0,2,0,4,8
"org.apache.cassandra.cql3.Operation.FieldDeletion",6,0,2,0,4,6
"org.apache.cassandra.cql3.Operation.Prepend",6,0,2,0,5,6
"org.apache.cassandra.cql3.Operation.RawDeletion",n/a,n/a,n/a,n/a,2,n/a
"org.apache.cassandra.cql3.Operation.RawUpdate",n/a,n/a,n/a,n/a,2,n/a
"org.apache.cassandra.cql3.Operation.SetElement",6,0,2,0,5,9
"org.apache.cassandra.cql3.Operation.SetField",6,0,1,0,5,8
"org.apache.cassandra.cql3.Operation.SetValue",10,0,2,0,5,11
"org.apache.cassandra.cql3.Operation.Substraction",6,0,2,0,5,10
"org.apache.cassandra.cql3.Operations",2,0,2,0,11,13
"org.apache.cassandra.cql3.Operator",32,n/a,5,n/a,10,44
"org.apache.cassandra.cql3.QueryHandler",n/a,n/a,n/a,n/a,5,n/a
"org.apache.cassandra.cql3.QueryOptions",62,0,12,2,26,18
"org.apache.cassandra.cql3.QueryOptions.Codec",12,0,1,0,34,36
"org.apache.cassandra.cql3.QueryOptions.Codec.Flag",2,n/a,2,n/a,3,5
"org.apache.cassandra.cql3.QueryOptions.DefaultQueryOptions",6,1,5,0,6,6
"org.apache.cassandra.cql3.QueryOptions.OptionsWithColumnSpecifications",2,2,2,0,4,3
"org.apache.cassandra.cql3.QueryOptions.OptionsWithNames",4,2,1,0,6,6
"org.apache.cassandra.cql3.QueryOptions.QueryOptionsWrapper",6,1,1,2,13,7
"org.apache.cassandra.cql3.QueryOptions.SpecificOptions",6,0,0,0,1,2
"org.apache.cassandra.cql3.QueryProcessor",60,0,5,0,48,70
"org.apache.cassandra.cql3.QueryProcessor.InternalStateInstance",2,n/a,0,n/a,1,1
"org.apache.cassandra.cql3.QueryProcessor.StatementInvalidatingListener",6,1,1,0,17,28
"org.apache.cassandra.cql3.Relation",4,0,7,0,21,24
"org.apache.cassandra.cql3.ReservedKeywords",0,0,1,0,1,1
"org.apache.cassandra.cql3.ResultSet",11,0,1,0,13,17
"org.apache.cassandra.cql3.ResultSet.Codec",3,0,1,0,5,8
"org.apache.cassandra.cql3.ResultSet.Flag",6,n/a,2,n/a,3,5
"org.apache.cassandra.cql3.ResultSet.PreparedMetadata",5,0,1,0,6,13
"org.apache.cassandra.cql3.ResultSet.PreparedMetadata.Codec",4,0,1,0,6,20
"org.apache.cassandra.cql3.ResultSet.ResultMetadata",9,0,1,0,11,19
"org.apache.cassandra.cql3.ResultSet.ResultMetadata.Codec",4,0,1,0,9,19
"org.apache.cassandra.cql3.RoleName",9,0,1,0,4,5
"org.apache.cassandra.cql3.Sets",3,0,3,0,6,10
"org.apache.cassandra.cql3.Sets.Adder",8,0,1,0,3,9
"org.apache.cassandra.cql3.Sets.DelayedValue",7,0,3,0,7,8
"org.apache.cassandra.cql3.Sets.Discarder",5,0,1,0,2,5
"org.apache.cassandra.cql3.Sets.ElementDiscarder",3,0,1,0,3,3
"org.apache.cassandra.cql3.Sets.Literal",3,0,1,0,13,15
"org.apache.cassandra.cql3.Sets.Marker",4,0,1,0,3,4
"org.apache.cassandra.cql3.Sets.Setter",5,0,1,0,3,4
"org.apache.cassandra.cql3.Sets.Value",8,0,2,0,6,8
"org.apache.cassandra.cql3.SingleColumnRelation",19,0,2,0,38,40
"org.apache.cassandra.cql3.Term",n/a,n/a,n/a,n/a,6,n/a
"org.apache.cassandra.cql3.Term.MultiColumnRaw",4,1,1,0,1,0
"org.apache.cassandra.cql3.Term.MultiItemTerminal",3,1,1,0,1,0
"org.apache.cassandra.cql3.Term.NonTerminal",3,0,1,0,3,2
"org.apache.cassandra.cql3.Term.Raw",7,0,3,1,4,1
"org.apache.cassandra.cql3.Term.Terminal",11,0,6,1,7,6
"org.apache.cassandra.cql3.Terms",n/a,n/a,n/a,n/a,9,n/a
"org.apache.cassandra.cql3.TokenRelation",12,0,7,0,24,19
"org.apache.cassandra.cql3.Tuples",7,0,3,0,10,16
"org.apache.cassandra.cql3.Tuples.DelayedValue",6,0,1,0,11,14
"org.apache.cassandra.cql3.Tuples.INRaw",2,0,2,0,6,7
"org.apache.cassandra.cql3.Tuples.InMarker",4,0,1,0,4,4
"org.apache.cassandra.cql3.Tuples.InValue",5,0,3,0,6,5
"org.apache.cassandra.cql3.Tuples.Literal",3,0,1,0,15,17
"org.apache.cassandra.cql3.Tuples.Marker",5,0,1,0,5,4
"org.apache.cassandra.cql3.Tuples.Raw",2,0,2,0,5,6
"org.apache.cassandra.cql3.Tuples.Value",5,0,2,0,5,5
"org.apache.cassandra.cql3.TypeCast",2,0,1,0,7,10
"org.apache.cassandra.cql3.UTName",0,0,2,0,7,9
"org.apache.cassandra.cql3.UntypedResultSet",45,0,6,3,10,4
"org.apache.cassandra.cql3.UntypedResultSet.FromPager",7,1,3,0,6,8
"org.apache.cassandra.cql3.UntypedResultSet.FromResultList",3,1,2,0,6,8
"org.apache.cassandra.cql3.UntypedResultSet.FromResultSet",3,1,1,0,6,8
"org.apache.cassandra.cql3.UntypedResultSet.Row",33,0,3,0,32,39
"org.apache.cassandra.cql3.UpdateParameters",9,0,1,0,30,29
"org.apache.cassandra.cql3.UserTypes",3,0,2,0,7,10
"org.apache.cassandra.cql3.UserTypes.DelayedValue",5,0,1,0,9,13
"org.apache.cassandra.cql3.UserTypes.DeleterByField",4,0,1,0,2,2
"org.apache.cassandra.cql3.UserTypes.Literal",3,0,2,0,12,17
"org.apache.cassandra.cql3.UserTypes.Marker",4,0,1,0,3,4
"org.apache.cassandra.cql3.UserTypes.Setter",6,0,1,0,2,8
"org.apache.cassandra.cql3.UserTypes.SetterByField",5,0,1,0,2,4
"org.apache.cassandra.cql3.UserTypes.Value",5,0,2,0,5,8
"org.apache.cassandra.cql3.Validation",4,0,1,0,2,3
"org.apache.cassandra.cql3.VariableSpecifications",5,0,2,0,10,13
"org.apache.cassandra.cql3.WhereClause",2,0,2,0,3,3
"org.apache.cassandra.cql3.WhereClause.Builder",2,0,3,0,4,3
"org.apache.cassandra.cql3.conditions.AbstractConditions",2,0,7,0,7,7
