Package,PDcy,PDpt
"contrib.queryparser.src.java.org.apache.lucene.queryParser.core",7,16
"contrib.queryparser.src.java.org.apache.lucene.queryParser.core.builders",6,3
"contrib.queryparser.src.java.org.apache.lucene.queryParser.core.config",2,7
"contrib.queryparser.src.java.org.apache.lucene.queryParser.core.messages",1,9
"contrib.queryparser.src.java.org.apache.lucene.queryParser.core.nodes",5,14
"contrib.queryparser.src.java.org.apache.lucene.queryParser.core.parser",2,7
"contrib.queryparser.src.java.org.apache.lucene.queryParser.core.processors",3,6
"contrib.queryparser.src.java.org.apache.lucene.queryParser.core.util",2,8
"contrib.queryparser.src.java.org.apache.lucene.queryParser.ext",4,0
"contrib.queryparser.src.java.org.apache.lucene.queryParser.precedence",4,0
"contrib.queryparser.src.java.org.apache.lucene.queryParser.precedence.processors",6,1
"contrib.queryparser.src.java.org.apache.lucene.queryParser.standard",13,2
"contrib.queryparser.src.java.org.apache.lucene.queryParser.standard.builders",13,2
"contrib.queryparser.src.java.org.apache.lucene.queryParser.standard.config",6,8
"contrib.queryparser.src.java.org.apache.lucene.queryParser.standard.nodes",8,3
"contrib.queryparser.src.java.org.apache.lucene.queryParser.standard.parser",6,7
"contrib.queryparser.src.java.org.apache.lucene.queryParser.standard.processors",15,6
"contrib.queryparser.src.java.org.apache.lucene.queryParser.surround",0,0
"contrib.queryparser.src.java.org.apache.lucene.queryParser.surround.parser",1,1
"contrib.queryparser.src.java.org.apache.lucene.queryParser.surround.query",3,1
"contrib.queryparser.src.resources.org.apache.lucene.queryParser.core.messages",0,0
"contrib.queryparser.src.test.org.apache.lucene.messages",1,0
"contrib.queryparser.src.test.org.apache.lucene.queryParser",5,0
