Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"com.opensymphony.xwork2.CompositeTextProvider.CompositeTextProvider(TextProvider[])",2,3,n/a,8,0,1,1,1
"com.opensymphony.xwork2.CompositeTextProvider.getText(String)",2,15,n/a,11,0,1,1,1
"com.opensymphony.xwork2.CompositeTextProvider.getText(String,List<?>)",1,3,n/a,12,0,2,1,1
"com.opensymphony.xwork2.CompositeTextProvider.getText(String,String)",2,12,n/a,12,0,2,1,1
"com.opensymphony.xwork2.CompositeTextProvider.getText(String,String,List<?>)",2,18,n/a,22,2,3,5,4
"com.opensymphony.xwork2.CompositeTextProvider.getText(String,String,List<?>,ValueStack)",2,5,n/a,23,2,4,5,4
"com.opensymphony.xwork2.CompositeTextProvider.getText(String,String,String)",3,4,n/a,18,2,3,2,1
"com.opensymphony.xwork2.CompositeTextProvider.getText(String,String,String[])",2,7,n/a,22,2,3,5,4
"com.opensymphony.xwork2.CompositeTextProvider.getText(String,String,String[],ValueStack)",2,4,n/a,23,2,4,5,4
"com.opensymphony.xwork2.CompositeTextProvider.getText(String,String[])",1,5,n/a,12,0,2,1,1
"com.opensymphony.xwork2.CompositeTextProvider.getTexts()",1,7,n/a,17,2,0,5,3
"com.opensymphony.xwork2.CompositeTextProvider.getTexts(String)",1,7,n/a,18,2,1,5,3
"com.opensymphony.xwork2.CompositeTextProvider.hasKey(String)",1,13,n/a,18,2,1,4,3
"com.opensymphony.xwork2.DefaultActionInvocation.DefaultActionInvocation(Map<String, Object>,boolean)",0,14,n/a,4,0,2,2,1
"com.opensymphony.xwork2.DefaultActionInvocation.addPreResultListener(PreResultListener)",2,13,n/a,13,1,1,3,2
"com.opensymphony.xwork2.DefaultActionInvocation.createAction(Map<String, Object>)",25,1,n/a,30,2,1,19,9
"com.opensymphony.xwork2.DefaultActionInvocation.createContextMap()",9,1,n/a,25,2,0,13,5
"com.opensymphony.xwork2.DefaultActionInvocation.createResult()",15,3,n/a,30,2,0,20,9
"com.opensymphony.xwork2.DefaultActionInvocation.deserialize(ActionContext)",1,2,n/a,11,0,1,3,1
"com.opensymphony.xwork2.DefaultActionInvocation.executeResult()",19,1,n/a,24,3,0,11,5
"com.opensymphony.xwork2.DefaultActionInvocation.getAction()",0,102,n/a,3,0,0,1,1
