Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"org.apache.nutch.service.resources.AbstractResource",16,3,172,5,25
"org.apache.nutch.service.resources.AdminResource",16,6,172,2,25
"org.apache.nutch.service.resources.ConfigResource",16,3,172,3,25
"org.apache.nutch.service.resources.DbResource",16,8,172,1,25
"org.apache.nutch.service.resources.JobResource",16,5,172,1,25
"org.apache.nutch.service.resources.ReaderResouce",0,5,15,1,26
"org.apache.nutch.service.resources.SeedResource",16,4,172,1,25
"org.apache.nutch.tools.AbstractCommonCrawlFormat",0,7,28,4,6
"org.apache.nutch.tools.Benchmark",0,11,174,0,0
"org.apache.nutch.tools.Benchmark.BenchmarkResults",0,0,0,1,1
"org.apache.nutch.tools.CommonCrawlConfig",0,0,0,7,7
"org.apache.nutch.tools.CommonCrawlDataDumper",0,9,183,0,0
"org.apache.nutch.tools.CommonCrawlFormatFactory",0,8,181,1,1
"org.apache.nutch.tools.CommonCrawlFormatJackson",0,4,29,1,2
"org.apache.nutch.tools.CommonCrawlFormatJettinson",0,4,29,1,2
"org.apache.nutch.tools.CommonCrawlFormatSimple",0,4,29,1,2
"org.apache.nutch.tools.CommonCrawlFormatWARC",0,7,177,1,2
"org.apache.nutch.tools.DmozParser",1,4,4,1,1
"org.apache.nutch.tools.DmozParser.RDFProcessor",1,1,4,1,1
"org.apache.nutch.tools.DmozParser.XMLCharFilter",0,0,0,1,2
"org.apache.nutch.tools.FileDumper",0,3,12,0,0
"org.apache.nutch.tools.FreeGenerator",1,10,80,1,1
"org.apache.nutch.tools.FreeGenerator.FG",1,6,80,1,1
"org.apache.nutch.tools.ResolveUrls",1,1,9,1,1
"org.apache.nutch.tools.ResolveUrls.ResolverThread",1,2,9,1,1
"org.apache.nutch.tools.WARCUtils",0,3,17,1,3
"org.apache.nutch.tools.arc.ArcInputFormat",0,1,2,1,1
"org.apache.nutch.tools.arc.ArcRecordReader",0,1,1,1,2
"org.apache.nutch.tools.arc.ArcSegmentCreator",0,25,175,0,0
"org.apache.nutch.tools.warc.WARCExporter",1,9,174,1,1
"org.apache.nutch.tools.warc.WARCExporter.WARCReducer",1,7,174,1,1
"org.apache.nutch.util.CommandRunner",3,3,4,1,3
"org.apache.nutch.util.CommandRunner.PullerThread",3,1,4,1,3
"org.apache.nutch.util.CommandRunner.PumperThread",3,1,4,2,3
"org.apache.nutch.util.CommandRunner.PusherThread",3,1,4,1,3
"org.apache.nutch.util.CrawlCompletionStats",1,6,30,1,1
"org.apache.nutch.util.CrawlCompletionStats.CrawlCompletionStatsCombiner",0,0,0,1,2
"org.apache.nutch.util.CrawlCompletionStats.CrawlCompletionStatsMapper",1,3,30,1,1
"org.apache.nutch.util.CrawlCompletionStats.CrawlCompletionStatsReducer",0,0,0,1,2
"org.apache.nutch.util.DeflateUtils",0,1,1,0,0
"org.apache.nutch.util.DomUtil",0,0,0,0,0
"org.apache.nutch.util.DumpFileUtil",0,0,0,2,2
"org.apache.nutch.util.EncodingDetector",1,7,13,2,114
"org.apache.nutch.util.EncodingDetector.EncodingClue",1,1,13,1,114
"org.apache.nutch.util.FSUtils",0,1,1,6,13
"org.apache.nutch.util.GZIPUtils",0,1,1,0,0
"org.apache.nutch.util.GenericWritableConfigurable",0,0,0,2,50
"org.apache.nutch.util.HadoopFSUtil",0,1,1,8,67
"org.apache.nutch.util.LockUtil",0,0,0,4,65
"org.apache.nutch.util.MimeUtil",0,2,2,3,136
"org.apache.nutch.util.NodeWalker",0,0,0,0,0
"org.apache.nutch.util.NutchConfiguration",0,0,0,49,167
"org.apache.nutch.util.NutchJob",0,0,0,25,66
"org.apache.nutch.util.NutchTool",0,1,1,11,53
"org.apache.nutch.util.ObjectCache",0,0,0,8,153
"org.apache.nutch.util.PrefixStringMatcher",0,3,3,0,0
"org.apache.nutch.util.StringUtil",0,2,14,11,112
"org.apache.nutch.util.SuffixStringMatcher",0,3,3,1,2
"org.apache.nutch.util.TimingUtil",0,1,1,23,69
"org.apache.nutch.util.TrieStringMatcher",0,1,2,2,4
"org.apache.nutch.util.TrieStringMatcher.TrieNode",0,1,1,3,5
"org.apache.nutch.util.URLUtil",0,3,7,14,62
"org.apache.nutch.util.domain.DomainStatistics",1,6,31,1,1
"org.apache.nutch.util.domain.DomainStatistics.DomainStatisticsCombiner",0,0,0,1,2
"org.apache.nutch.util.domain.DomainStatistics.DomainStatisticsMapper",1,5,31,1,1
"org.apache.nutch.util.domain.DomainStatistics.DomainStatisticsReducer",0,0,0,1,2
"org.apache.nutch.util.domain.DomainStatistics.MyCounter",0,0,0,1,2
"org.apache.nutch.util.domain.DomainSuffix",0,1,1,5,66
"org.apache.nutch.util.domain.DomainSuffix.Status",0,0,0,3,67
"org.apache.nutch.util.domain.DomainSuffixes",1,2,5,2,64
"org.apache.nutch.util.domain.DomainSuffixesReader",1,5,5,1,64
"org.apache.nutch.util.domain.TopLevelDomain",0,3,3,1,65
"org.apache.nutch.util.domain.TopLevelDomain.Type",0,0,0,2,66
"org.apache.nutch.webui.NutchUiApplication",0,2,36,0,0
"org.apache.nutch.webui.NutchUiServer",0,0,0,0,0
"org.apache.nutch.webui.client.NutchClientFactory",0,3,12,3,3
"org.apache.nutch.webui.client.NutchClientFactory.NutchClientCacheLoader",0,3,11,1,4
"org.apache.nutch.webui.client.impl.CrawlingCycle",0,6,16,1,1
"org.apache.nutch.webui.client.impl.NutchClientImpl",0,7,10,1,5
"org.apache.nutch.webui.client.impl.RemoteCommand",0,2,4,6,7
"org.apache.nutch.webui.client.impl.RemoteCommandBuilder",0,3,5,1,2
"org.apache.nutch.webui.client.impl.RemoteCommandExecutor",1,5,12,3,3
"org.apache.nutch.webui.client.impl.RemoteCommandExecutor.JobStateChecker",1,4,12,1,3
"org.apache.nutch.webui.client.impl.RemoteCommandsBatchFactory",0,4,10,1,1
"org.apache.nutch.webui.client.model.ConnectionStatus",0,0,0,6,34
"org.apache.nutch.webui.client.model.Crawl",0,2,3,8,23
"org.apache.nutch.webui.client.model.Crawl.CrawlStatus",0,0,0,3,24
"org.apache.nutch.webui.client.model.JobConfig",0,1,1,4,14
"org.apache.nutch.webui.client.model.JobInfo",0,1,1,7,32
"org.apache.nutch.webui.client.model.JobInfo.JobType",0,0,0,3,15
"org.apache.nutch.webui.client.model.JobInfo.State",0,0,0,4,33
"org.apache.nutch.webui.client.model.NutchStatus",0,1,2,5,27
"org.apache.nutch.webui.config.CustomDaoFactory",0,0,0,1,1
"org.apache.nutch.webui.config.CustomTableCreator",0,0,0,1,1
"org.apache.nutch.webui.config.NutchGuiConfiguration",0,1,2,0,0
"org.apache.nutch.webui.config.SpringConfiguration",0,6,8,0,0
"org.apache.nutch.webui.model.NutchConfig",0,0,0,1,16
"org.apache.nutch.webui.model.NutchInstance",0,1,1,17,32
"org.apache.nutch.webui.model.SeedList",1,1,1,10,35
"org.apache.nutch.webui.model.SeedUrl",1,1,1,4,35
"org.apache.nutch.webui.pages.AbstractBasePage",13,15,34,14,15
"org.apache.nutch.webui.pages.AbstractBasePage.InstanceModel",13,3,34,1,15
"org.apache.nutch.webui.pages.DashboardPage",13,4,34,3,15
"org.apache.nutch.webui.pages.DashboardPage.JobsModel",13,5,34,1,15
"org.apache.nutch.webui.pages.LogOutPage",13,1,34,1,15
"org.apache.nutch.webui.pages.SchedulingPage",13,1,34,1,15
"org.apache.nutch.webui.pages.SearchPage",13,1,34,1,15
"org.apache.nutch.webui.pages.StatisticsPage",13,1,34,1,15
"org.apache.nutch.webui.pages.UrlsUploadPage",0,1,35,0,0
"org.apache.nutch.webui.pages.UserSettingsPage",13,1,34,1,15
"org.apache.nutch.webui.pages.assets.NutchUiCssReference",0,0,0,1,1
"org.apache.nutch.webui.pages.components.ColorEnumLabel",2,2,2,3,18
"org.apache.nutch.webui.pages.components.ColorEnumLabel.EnumCssModel",2,1,2,1,18
"org.apache.nutch.webui.pages.components.ColorEnumLabelBuilder",2,1,2,3,18
"org.apache.nutch.webui.pages.components.CpmIteratorAdapter",0,0,0,5,16
"org.apache.nutch.webui.pages.crawls.CrawlPanel",0,4,8,1,16
"org.apache.nutch.webui.pages.crawls.CrawlsPage",13,7,34,1,15
"org.apache.nutch.webui.pages.instances.InstancePanel",0,2,3,1,16
"org.apache.nutch.webui.pages.instances.InstancesPage",13,8,34,2,15
"org.apache.nutch.webui.pages.menu.VerticalMenu",0,0,0,1,16
"org.apache.nutch.webui.pages.seed.SeedListsPage",13,5,34,2,15
"org.apache.nutch.webui.pages.seed.SeedPage",13,6,34,1,15
"org.apache.nutch.webui.pages.settings.SettingsPage",13,5,34,1,15
"org.apache.nutch.webui.service.impl.CrawlServiceImpl",0,11,23,0,0
"org.apache.nutch.webui.service.impl.NutchInstanceServiceImpl",0,3,14,0,0
"org.apache.nutch.webui.service.impl.NutchServiceImpl",0,7,15,0,0
"org.apache.nutch.webui.service.impl.SeedListServiceImpl",0,3,3,0,0

