Chidamber-Kemerer metrics,Seg, 11 dez 2017 13:52:19 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"fr.jayasoft.ivy.report.DownloadReport",19,1,1,0,19,6
"fr.jayasoft.ivy.report.DownloadStatus",14,1,0,0,2,2
"fr.jayasoft.ivy.report.LogReportOutputter",9,1,2,0,42,17
"fr.jayasoft.ivy.report.ReportOutputter",n/a,n/a,n/a,n/a,2,n/a
"fr.jayasoft.ivy.report.ResolveReport",26,1,4,1,67,41
"fr.jayasoft.ivy.report.XmlReportOutputter",26,1,2,0,99,37
"fr.jayasoft.ivy.repository.AbstractRepository",16,1,4,5,39,23
"fr.jayasoft.ivy.repository.BasicResource",3,1,6,0,10,9
"fr.jayasoft.ivy.repository.LazyResource",2,1,2,1,18,14
"fr.jayasoft.ivy.repository.Repository",n/a,n/a,n/a,n/a,10,n/a
"fr.jayasoft.ivy.repository.RepositoryCopyProgressListener",6,1,1,0,12,7
"fr.jayasoft.ivy.repository.Resource",n/a,n/a,n/a,n/a,7,n/a
"fr.jayasoft.ivy.repository.ResourceHelper",4,1,0,0,7,5
"fr.jayasoft.ivy.repository.TransferEvent",11,2,8,0,25,35
"fr.jayasoft.ivy.repository.TransferListener",n/a,n/a,n/a,n/a,1,n/a
"fr.jayasoft.ivy.repository.file.FileRepository",8,2,2,0,26,14
"fr.jayasoft.ivy.repository.file.FileResource",3,1,2,0,18,11
"fr.jayasoft.ivy.repository.sftp.SFTPRepository",10,3,2,0,36,27
"fr.jayasoft.ivy.repository.sftp.SFTPRepository.MyProgressMonitor",2,1,2,0,6,3
"fr.jayasoft.ivy.repository.sftp.SFTPResource",2,1,2,0,15,11
"fr.jayasoft.ivy.repository.ssh.AbstractSshBasedRepository",6,2,2,2,40,29
"fr.jayasoft.ivy.repository.ssh.RemoteScpException",2,3,0,0,7,4
"fr.jayasoft.ivy.repository.ssh.Scp",4,1,1,0,53,69
"fr.jayasoft.ivy.repository.ssh.Scp.FileInfo",2,1,3,0,6,6
"fr.jayasoft.ivy.repository.ssh.SshCache",5,1,2,0,32,24
"fr.jayasoft.ivy.repository.ssh.SshCache.Entry",6,1,4,0,13,12
"fr.jayasoft.ivy.repository.ssh.SshCache.cfUserInfo",4,1,5,0,13,11
"fr.jayasoft.ivy.repository.ssh.SshRepository",8,3,6,0,66,47
"fr.jayasoft.ivy.repository.ssh.SshResource",3,1,2,0,19,15
"fr.jayasoft.ivy.repository.url.URLRepository",10,2,3,0,33,13
"fr.jayasoft.ivy.repository.url.URLResource",12,1,2,0,20,14
"fr.jayasoft.ivy.repository.vfs.IvyWebdavClientFactory",3,1,1,0,5,5
"fr.jayasoft.ivy.repository.vfs.IvyWebdavConnectionManager",2,1,1,0,21,24
"fr.jayasoft.ivy.repository.vfs.IvyWebdavConnectionManager.Entry",1,1,0,0,0,0
"fr.jayasoft.ivy.repository.vfs.IvyWebdavFileProvider",2,1,1,0,3,1
"fr.jayasoft.ivy.repository.vfs.IvyWebdavFileSystem",1,1,0,0,2,1
"fr.jayasoft.ivy.repository.vfs.VfsRepository",11,2,1,0,28,16
"fr.jayasoft.ivy.repository.vfs.VfsResource",6,1,1,0,21,19
"fr.jayasoft.ivy.repository.vsftp.VsftpRepository",13,2,1,0,116,108
"fr.jayasoft.ivy.repository.vsftp.VsftpResource",4,2,2,0,13,4
"fr.jayasoft.ivy.resolver.AbstractResolver",41,1,7,4,74,57
"fr.jayasoft.ivy.resolver.AbstractResourceResolver",27,3,1,1,78,40
"fr.jayasoft.ivy.resolver.AbstractSshBasedResolver",5,5,2,2,25,12
"fr.jayasoft.ivy.resolver.ApacheHttpURLLister",2,1,2,0,5,3
"fr.jayasoft.ivy.resolver.BasicResolver",52,2,4,1,215,144
"fr.jayasoft.ivy.resolver.CacheResolver",22,6,4,0,55,22
"fr.jayasoft.ivy.resolver.ChainResolver",21,2,1,0,76,48
"fr.jayasoft.ivy.resolver.ChainResolver.ResolvedModuleRevisionArtifactInfo",4,1,1,0,7,3
"fr.jayasoft.ivy.resolver.DualResolver",12,2,1,0,33,22
"fr.jayasoft.ivy.resolver.FileSystemResolver",8,5,2,1,10,5
"fr.jayasoft.ivy.resolver.FileURLLister",3,1,2,0,18,9
