Method,ev(G),iv(G),v(G)
"org.hsqldb.Scanner.scanNext()",3,3,6
"org.hsqldb.Scanner.scanNext(int)",2,2,2
"org.hsqldb.Scanner.scanNull()",3,2,4
"org.hsqldb.Scanner.scanNumber()",12,8,27
"org.hsqldb.Scanner.scanSeparator()",3,2,3
"org.hsqldb.Scanner.scanSpecialIdentifier(String)",5,2,5
"org.hsqldb.Scanner.scanStringPart(char)",4,4,5
"org.hsqldb.Scanner.scanToken()",28,18,57
"org.hsqldb.Scanner.scanUndelimitedIdentifier()",5,4,6
"org.hsqldb.Scanner.scanUnicodeIdentifier()",5,3,6
"org.hsqldb.Scanner.scanUnicodeString()",4,3,5
"org.hsqldb.Scanner.scanWhitespace()",4,2,4
"org.hsqldb.Scanner.shiftPrefixes()",2,1,2
"org.hsqldb.Schema.Schema(HsqlName,Grantee)",1,1,1
"org.hsqldb.Schema.clearStructures()",1,1,1
"org.hsqldb.Schema.compile(Session)",1,1,1
"org.hsqldb.Schema.getCatalogName()",1,1,1
"org.hsqldb.Schema.getComponents()",1,1,1
"org.hsqldb.Schema.getName()",1,1,1
"org.hsqldb.Schema.getOwner()",1,1,1
"org.hsqldb.Schema.getReferences()",1,1,1
"org.hsqldb.Schema.getSQL()",1,1,1
"org.hsqldb.Schema.getSQLArray(OrderedHashSet,OrderedHashSet)",1,1,1
"org.hsqldb.Schema.getSchemaName()",1,1,1
"org.hsqldb.Schema.getTriggerSQL()",1,2,2
"org.hsqldb.Schema.getType()",1,1,1
"org.hsqldb.Schema.isEmpty()",1,2,2
"org.hsqldb.Schema.schemaObjectIterator(int)",11,11,11
"org.hsqldb.SchemaManager.SchemaManager(Database)",1,1,2
"org.hsqldb.SchemaManager.addReferences(SchemaObject)",2,3,4
"org.hsqldb.SchemaManager.addSchemaObject(SchemaObject)",2,3,3
"org.hsqldb.SchemaManager.allSchemaNameIterator()",1,1,1
"org.hsqldb.SchemaManager.checkColumnIsReferenced(HsqlName,HsqlName)",2,2,2
"org.hsqldb.SchemaManager.checkObjectIsReferenced(HsqlName)",4,2,4
"org.hsqldb.SchemaManager.checkSchemaObjectNotExists(HsqlName)",1,1,1
"org.hsqldb.SchemaManager.clearStructures()",1,2,2
"org.hsqldb.SchemaManager.createPublicSchema()",1,1,1
"org.hsqldb.SchemaManager.createSchema(HsqlName,Grantee)",1,1,1
"org.hsqldb.SchemaManager.databaseObjectIterator(String,int)",1,1,1
"org.hsqldb.SchemaManager.databaseObjectIterator(int)",1,2,2
"org.hsqldb.SchemaManager.dropIndex(Session,String,String)",2,2,2
"org.hsqldb.SchemaManager.dropSchema(String,boolean)",4,7,7
"org.hsqldb.SchemaManager.dropSchemas(Grantee,boolean)",1,2,2
"org.hsqldb.SchemaManager.dropTable(Session,Table,boolean)",7,9,10
"org.hsqldb.SchemaManager.dropTableOrView(Session,Table,boolean)",1,2,2
"org.hsqldb.SchemaManager.findSchemaHsqlName(String)",2,1,2
"org.hsqldb.SchemaManager.findSchemaObject(String,String,int)",17,8,20
"org.hsqldb.SchemaManager.findSessionTable(Session,String,String)",1,1,1
"org.hsqldb.SchemaManager.findUserTable(Session,String,String)",3,1,3
"org.hsqldb.SchemaManager.findUserTableForIndex(Session,String,String)",2,1,2
"org.hsqldb.SchemaManager.fullSchemaNamesIterator()",1,1,1
"org.hsqldb.SchemaManager.getAllTables()",1,2,2
"org.hsqldb.SchemaManager.getCascadingReferences(HsqlName,OrderedHashSet)",1,4,4
"org.hsqldb.SchemaManager.getCascadingSchemaReferences(HsqlName,OrderedHashSet)",3,4,5
"org.hsqldb.SchemaManager.getDefaultSchemaHsqlName()",1,1,1
"org.hsqldb.SchemaManager.getDistinctType(String,String,boolean)",4,4,5
"org.hsqldb.SchemaManager.getDomain(String,String,boolean)",4,4,5
"org.hsqldb.SchemaManager.getIndexRootsSQL()",1,5,5
"org.hsqldb.SchemaManager.getReferencingObjects(HsqlName)",1,2,2
"org.hsqldb.SchemaManager.getReferencingObjects(HsqlName,HsqlName)",1,3,3
"org.hsqldb.SchemaManager.getSQLArray()",10,9,15
"org.hsqldb.SchemaManager.getSchemaHsqlName(String)",4,2,4
"org.hsqldb.SchemaManager.getSchemaName(String)",1,1,1
"org.hsqldb.SchemaManager.getSchemaObject(HsqlName)",15,11,15
"org.hsqldb.SchemaManager.getSchemaObject(String,String,int)",2,2,2
"org.hsqldb.SchemaManager.getSchemaObjectName(HsqlName,String,int,boolean)",3,4,4
"org.hsqldb.SchemaManager.getSchemaObjectSet(Schema,int)",2,2,11
"org.hsqldb.SchemaManager.getSchemas(Grantee)",1,3,3
"org.hsqldb.SchemaManager.getSequence(String,String,boolean)",4,3,4
"org.hsqldb.SchemaManager.getTable(Session,String,String)",2,7,7
"org.hsqldb.SchemaManager.getTableIndex(Table)",2,1,2
"org.hsqldb.SchemaManager.getTables(String)",1,1,1
"org.hsqldb.SchemaManager.getUserDefinedType(String,String,boolean)",4,3,4
"org.hsqldb.SchemaManager.getUserSchemaHsqlName(String)",3,3,3
"org.hsqldb.SchemaManager.getUserTable(Session,HsqlName)",1,1,1
"org.hsqldb.SchemaManager.getUserTable(Session,String,String)",2,2,2
"org.hsqldb.SchemaManager.hasSchemas(Grantee)",3,2,3
"org.hsqldb.SchemaManager.isReferenced(HsqlName)",1,1,1
"org.hsqldb.SchemaManager.isSchemaAuthorisation(Grantee)",3,2,3
"org.hsqldb.SchemaManager.isSystemSchema(String)",1,3,3
"org.hsqldb.SchemaManager.recompileDependentObjects(OrderedHashSet)",2,4,4
"org.hsqldb.SchemaManager.recompileDependentObjects(Table)",2,4,4
"org.hsqldb.SchemaManager.removeDependentObjects(HsqlName)",1,1,1
"org.hsqldb.SchemaManager.removeExportedKeys(Table)",1,4,4
"org.hsqldb.SchemaManager.removeReferencedObject(HsqlName)",1,1,1
"org.hsqldb.SchemaManager.removeReferencingObject(SchemaObject)",2,2,3
"org.hsqldb.SchemaManager.removeSchemaObject(HsqlName)",2,7,14
"org.hsqldb.SchemaManager.removeSchemaObject(HsqlName,boolean)",4,4,5
"org.hsqldb.SchemaManager.removeSchemaObjects(OrderedHashSet)",1,2,2
"org.hsqldb.SchemaManager.renameSchema(HsqlName,HsqlName)",3,3,3
"org.hsqldb.SchemaManager.renameSchemaObject(HsqlName,HsqlName)",2,2,2
"org.hsqldb.SchemaManager.schemaExists(String)",1,2,2
"org.hsqldb.SchemaManager.setDefaultSchemaHsqlName(HsqlName)",1,1,1
"org.hsqldb.SchemaManager.setTable(int,Table)",1,1,1
"org.hsqldb.SchemaManager.toSchemaOwner(String)",2,1,3
"org.hsqldb.SchemaObjectSet.SchemaObjectSet(int)",2,2,3
"org.hsqldb.SchemaObjectSet.add(SchemaObject)",3,3,3
"org.hsqldb.SchemaObjectSet.checkAdd(HsqlName)",2,2,2
"org.hsqldb.SchemaObjectSet.checkExists(String)",2,2,2
"org.hsqldb.SchemaObjectSet.contains(String)",1,1,1
"org.hsqldb.SchemaObjectSet.getAddErrorCode(int)",2,2,3
"org.hsqldb.SchemaObjectSet.getGetErrorCode(int)",2,2,3
"org.hsqldb.SchemaObjectSet.getName(String)",3,5,5
"org.hsqldb.SchemaObjectSet.getName(int)",15,2,15
"org.hsqldb.SchemaObjectSet.getObject(String)",3,3,3
"org.hsqldb.SchemaObjectSet.getSQL(OrderedHashSet,OrderedHashSet)",11,9,17
"org.hsqldb.SchemaObjectSet.remove(String)",1,1,1
"org.hsqldb.SchemaObjectSet.removeParent(HsqlName)",1,5,5
"org.hsqldb.SchemaObjectSet.rename(HsqlName,HsqlName)",5,5,5
"org.hsqldb.Session.Session(Database,User,boolean,boolean,long,int)",1,1,1
"org.hsqldb.Session.addDeleteAction(Table,Row)",1,1,2
"org.hsqldb.Session.addInsertAction(Table,Row)",1,1,2
"org.hsqldb.Session.addWarning(HsqlException)",1,1,2
"org.hsqldb.Session.allocateResultLob(ResultLob,DataInput)",1,1,1
"org.hsqldb.Session.appendIsolationSQL(StringBuffer,int)",2,2,3
"org.hsqldb.Session.beginAction(Statement)",1,1,1
"org.hsqldb.Session.checkAdmin()",1,1,1
"org.hsqldb.Session.checkDDLWrite()",3,2,4
"org.hsqldb.Session.checkReadWrite()",2,2,2
"org.hsqldb.Session.clearWarnings()",1,2,2
"org.hsqldb.Session.close()",2,1,3
"org.hsqldb.Session.closeNavigator(long)",1,1,1
"org.hsqldb.Session.commit(boolean)",4,2,4
"org.hsqldb.Session.compileStatement(String)",1,1,1
"org.hsqldb.Session.endAction(Result)",1,2,2
"org.hsqldb.Session.endTransaction()",1,1,1
"org.hsqldb.Session.execute(Result)",19,26,32
"org.hsqldb.Session.executeCompiledBatchStatement(Result)",6,8,8
"org.hsqldb.Session.executeCompiledStatement(Result)",2,2,2
"org.hsqldb.Session.executeCompiledStatement(Statement,Object[])",11,14,15
"org.hsqldb.Session.executeDirectBatchStatement(Result)",5,6,6
"org.hsqldb.Session.executeDirectStatement(Result)",3,3,4
"org.hsqldb.Session.executeDirectStatement(String)",1,2,2
"org.hsqldb.Session.findSessionTable(String)",3,2,3
"org.hsqldb.Session.getAndClearWarnings()",2,1,2
"org.hsqldb.Session.getAttribute(int)",5,5,5
"org.hsqldb.Session.getAttributesResult(int)",2,2,5
"org.hsqldb.Session.getConnectTime()",1,1,1
"org.hsqldb.Session.getCurrentDate()",1,2,2
"org.hsqldb.Session.getCurrentSchemaHsqlName()",1,1,1
"org.hsqldb.Session.getCurrentTime(boolean)",2,4,4
"org.hsqldb.Session.getCurrentTimestamp(boolean)",2,1,4
"org.hsqldb.Session.getDatabase()",1,1,1
"org.hsqldb.Session.getGrantee()",1,1,1
"org.hsqldb.Session.getId()",1,1,1
"org.hsqldb.Session.getInternalConnection()",1,1,2
"org.hsqldb.Session.getInternalConnectionURL()",1,1,1
"org.hsqldb.Session.getIsolation()",1,1,1
"org.hsqldb.Session.getLastIdentity()",1,1,1
"org.hsqldb.Session.getLastWarnings()",2,2,3
"org.hsqldb.Session.getLobId()",1,1,1
"org.hsqldb.Session.getMaxRows()",1,1,1
"org.hsqldb.Session.getResultMemoryRowCount()",1,1,1
"org.hsqldb.Session.getRows(long,int,int)",1,1,1
"org.hsqldb.Session.getSQLMaxRows()",1,1,1
"org.hsqldb.Session.getSavepointRollbackSQL(String)",1,1,1
"org.hsqldb.Session.getSavepointSQL(String)",1,1,1
"org.hsqldb.Session.getScanner()",1,1,2
"org.hsqldb.Session.getSchemaHsqlName(String)",1,2,2
"org.hsqldb.Session.getSchemaName(String)",1,2,2
"org.hsqldb.Session.getSession()",1,1,1
"org.hsqldb.Session.getSessionIsolationSQL()",1,1,1
"org.hsqldb.Session.getSimpleDateFormat()",1,2,2
"org.hsqldb.Session.getSimpleDateFormatGMT()",1,2,2
"org.hsqldb.Session.getStartTransactionSQL()",1,2,2
"org.hsqldb.Session.getTransactionIsolationSQL()",1,1,1
"org.hsqldb.Session.getTransactionSize()",1,1,1
"org.hsqldb.Session.getUser()",1,1,1
"org.hsqldb.Session.getUsername()",1,1,1
"org.hsqldb.Session.getZoneSeconds()",1,1,1
"org.hsqldb.Session.hasLocks()",1,1,1
"org.hsqldb.Session.isAdmin()",1,1,1
"org.hsqldb.Session.isAutoCommit()",1,1,1
"org.hsqldb.Session.isClosed()",1,1,1
"org.hsqldb.Session.isInMidTransaction()",1,1,1
"org.hsqldb.Session.isProcessingLog()",1,1,1
"org.hsqldb.Session.isProcessingScript()",1,1,1
"org.hsqldb.Session.isReadOnly()",1,1,1
"org.hsqldb.Session.isReadOnlyDefault()",1,1,1
"org.hsqldb.Session.isScripting()",1,1,1
"org.hsqldb.Session.logSequences()",2,3,4
"org.hsqldb.Session.performLOBOperation(ResultLob)",11,15,15
"org.hsqldb.Session.performPostExecute(Result,Result)",1,5,5
"org.hsqldb.Session.prepareCommit()",3,3,3
"org.hsqldb.Session.random()",1,1,1
"org.hsqldb.Session.random(long)",1,1,1
"org.hsqldb.Session.registerResultLobs(Result)",1,1,1
"org.hsqldb.Session.releaseSavepoint(String)",2,3,3
"org.hsqldb.Session.resetCurrentTimestamp()",1,2,2
"org.hsqldb.Session.resetSchema()",1,1,1
"org.hsqldb.Session.resetSession()",1,1,1
"org.hsqldb.Session.rollback(boolean)",3,1,4
"org.hsqldb.Session.rollbackToSavepoint()",2,1,3
"org.hsqldb.Session.rollbackToSavepoint(String)",3,2,4
"org.hsqldb.Session.savepoint(String)",1,2,3
"org.hsqldb.Session.setAttribute(int,Object)",2,5,5
"org.hsqldb.Session.setAttributes(Result)",2,6,6
"org.hsqldb.Session.setAutoCommit(boolean)",2,2,3
"org.hsqldb.Session.setCatalog(String)",2,1,2
"org.hsqldb.Session.setIsolation(int)",2,2,3
"org.hsqldb.Session.setIsolationDefault(int)",2,1,4
"org.hsqldb.Session.setLastIdentity(Number)",1,1,1
"org.hsqldb.Session.setReadOnly(boolean)",3,3,4
"org.hsqldb.Session.setReadOnlyDefault(boolean)",2,2,4
"org.hsqldb.Session.setResultMemoryRowCount(int)",1,1,3
"org.hsqldb.Session.setSQLMaxRows(int)",1,1,1
"org.hsqldb.Session.setSchema(String)",1,1,1
"org.hsqldb.Session.setScripting(boolean)",1,1,1
"org.hsqldb.Session.setSessionTables(Table[])",1,1,1
"org.hsqldb.Session.setUser(User)",1,1,1
"org.hsqldb.Session.startPhasedTransaction()",1,1,1
"org.hsqldb.Session.startTransaction()",1,1,1
"org.hsqldb.SessionContext.SessionContext(Session)",1,1,1
"org.hsqldb.SessionContext.addUpdatableIterator(IndexRowIterator)",1,1,2
"org.hsqldb.SessionContext.clearStructures(StatementDMQL)",1,10,13
"org.hsqldb.SessionContext.getCheckIterator()",1,1,1
"org.hsqldb.SessionContext.getConstraintPath()",1,1,2
"org.hsqldb.SessionContext.getTableUpdateList()",1,1,2
"org.hsqldb.SessionContext.pop()",1,1,1
"org.hsqldb.SessionContext.push()",1,1,2
"org.hsqldb.SessionContext.setCheckIterator(RangeIterator)",1,1,1
"org.hsqldb.SessionContext.setRangeIterator(RangeIterator)",1,2,2
"org.hsqldb.SessionData.SessionData(Database,Session)",1,1,1
"org.hsqldb.SessionData.allocateLobForResult(ResultLob,DataInput)",2,5,5
"org.hsqldb.SessionData.closeAllNavigators()",2,2,3
"org.hsqldb.SessionData.closeNavigator(long)",1,1,1
"org.hsqldb.SessionData.closeResultCache()",1,2,3
"org.hsqldb.SessionData.getDataResultHead(Result,Result,boolean)",1,5,8
"org.hsqldb.SessionData.getDataResultSlice(long,int,int)",1,1,1
"org.hsqldb.SessionData.getNewResultRowStore(TableBase,boolean)",2,1,2
"org.hsqldb.SessionData.getResultCache()",3,2,4
"org.hsqldb.SessionData.getRowSetSlice(long,int,int)",1,2,2
"org.hsqldb.SessionData.getRowStore(TableBase)",2,2,2
"org.hsqldb.SessionData.getSequenceValue(NumberSequence)",1,2,3
"org.hsqldb.SessionData.getSubqueryRowStore(TableBase,boolean)",2,2,2
"org.hsqldb.SessionData.registerLobForResult(Result)",1,5,5
"org.hsqldb.SessionData.startRowProcessing()",1,2,2
"org.hsqldb.SessionManager.SessionManager(Database)",1,1,1
"org.hsqldb.SessionManager.clearAll()",1,1,1
"org.hsqldb.SessionManager.closeAllSessions()",1,2,2
"org.hsqldb.SessionManager.getAllSessions()",1,2,2
"org.hsqldb.SessionManager.getSession(long)",1,1,1
"org.hsqldb.SessionManager.getSysSession()",1,1,1
"org.hsqldb.SessionManager.getSysSession(String,User)",1,1,1
"org.hsqldb.SessionManager.getSysSessionForScript(Database)",1,1,1
"org.hsqldb.SessionManager.getVisibleSessions(Session)",1,2,2
"org.hsqldb.SessionManager.isEmpty()",1,1,1
"org.hsqldb.SessionManager.isUserActive(String)",3,2,3
"org.hsqldb.SessionManager.newSession(Database,User,boolean,boolean,int)",1,1,1
"org.hsqldb.SessionManager.newSysSession(HsqlName,User)",1,1,1
"org.hsqldb.SessionManager.removeSchemaReference(Schema)",1,3,3
"org.hsqldb.SessionManager.removeSession(Session)",1,1,1
"org.hsqldb.SetFunction.SetFunction(int,Type,boolean)",1,2,6
"org.hsqldb.SetFunction.add(Session,Object)",13,16,30
"org.hsqldb.SetFunction.addDataPoint(Number)",3,1,3
"org.hsqldb.SetFunction.addLong(long)",1,1,4
"org.hsqldb.SetFunction.getLongSum()",1,1,1
"org.hsqldb.SetFunction.getStdDev()",2,3,4
"org.hsqldb.SetFunction.getType(int,Type)",16,8,19
"org.hsqldb.SetFunction.getValue()",27,18,29
"org.hsqldb.SetFunction.getVariance()",2,1,4
"org.hsqldb.SortAndSlice.SortAndSlice()",1,1,1
"org.hsqldb.SortAndSlice.addLimitCondition(Expression)",1,1,1
"org.hsqldb.SortAndSlice.addOrderExpression(Expression)",1,1,1
"org.hsqldb.SortAndSlice.getLimitCount(Session,int)",1,3,6
"org.hsqldb.SortAndSlice.getLimitStart(Session)",3,3,3
"org.hsqldb.SortAndSlice.getOrderLength()",1,1,1
"org.hsqldb.SortAndSlice.hasLimit()",1,1,1
"org.hsqldb.SortAndSlice.hasOrder()",1,1,1
"org.hsqldb.SortAndSlice.prepare(QuerySpecification)",2,3,4
"org.hsqldb.SortAndSlice.setIndex(TableBase)",1,1,1
"org.hsqldb.SqlInvariants.checkSchemaNameNotSystem(String)",2,2,2
"org.hsqldb.SqlInvariants.isSchemaNameSystem(HsqlName)",2,3,5
"org.hsqldb.SqlInvariants.isSchemaNameSystem(String)",2,4,5
"org.hsqldb.Statement.Statement(int)",1,1,1
"org.hsqldb.Statement.Statement(int,int)",1,1,1
"org.hsqldb.Statement.clearVariables()",1,1,1
"org.hsqldb.Statement.generatedResultMetaData()",1,1,1
"org.hsqldb.Statement.getGroup()",1,1,1
"org.hsqldb.Statement.getID()",1,1,1
"org.hsqldb.Statement.getParametersMetaData()",1,1,1
"org.hsqldb.Statement.getRangeVariables()",1,1,1
"org.hsqldb.Statement.getResultMetaData()",1,1,1
"org.hsqldb.Statement.getSQL()",1,1,1
"org.hsqldb.Statement.getSchemalName()",1,1,1
"org.hsqldb.Statement.getTableNamesForRead()",1,1,1
"org.hsqldb.Statement.getTableNamesForRead(OrderedHashSet)",1,1,1
"org.hsqldb.Statement.getTableNamesForWrite()",1,1,1
"org.hsqldb.Statement.getTableNamesForWrite(OrderedHashSet)",1,1,1
"org.hsqldb.Statement.getType()",1,1,1
"org.hsqldb.Statement.hasGeneratedColumns()",1,1,1
"org.hsqldb.Statement.isError()",1,1,1
"org.hsqldb.Statement.isSchemaStatement()",1,1,1
"org.hsqldb.Statement.isTransactionStatement()",1,1,1
"org.hsqldb.Statement.isValid()",1,1,1
"org.hsqldb.Statement.resolve()",1,1,1
"org.hsqldb.Statement.setDescribe()",1,1,1
"org.hsqldb.Statement.setGeneratedColumnInfo(int,ResultMetaData)",1,1,1
"org.hsqldb.Statement.setID(long)",1,1,1
"org.hsqldb.Statement.setParameters(ExpressionColumn[])",1,1,1
"org.hsqldb.Statement.setParent(StatementCompound)",1,1,1
"org.hsqldb.Statement.setRoot(Routine)",1,1,1
"org.hsqldb.Statement.setSQL(String)",1,1,1
"org.hsqldb.Statement.setSchemaHsqlName(HsqlName)",1,1,1
"org.hsqldb.StatementCommand.StatementCommand(int,Expression[])",2,2,3
"org.hsqldb.StatementCommand.StatementCommand(int,Object[])",2,2,19
"org.hsqldb.StatementCommand.describe(Session)",1,1,1
"org.hsqldb.StatementCommand.execute(Session,Object[])",1,2,2
"org.hsqldb.StatementCommand.getResult(Session)",74,106,127
"org.hsqldb.StatementCompound.StatementCompound(int,HsqlName)",2,2,4
"org.hsqldb.StatementCompound.describe(Session)",1,1,1
"org.hsqldb.StatementCompound.describe(Session,int)",1,2,2
"org.hsqldb.StatementCompound.execute(Session,Object[])",2,6,6
"org.hsqldb.StatementCompound.executeBlock(Session)",4,6,9
"org.hsqldb.StatementCompound.executeIf(Session)",8,3,8
"org.hsqldb.StatementCompound.executeLoop(Session)",17,10,21
"org.hsqldb.StatementCompound.findLabel(StatementSimple)",4,3,5
"org.hsqldb.StatementCompound.getRangeVariables()",1,1,1
"org.hsqldb.StatementCompound.getSQL()",1,1,1
"org.hsqldb.StatementCompound.handleCondition(Session,Result)",9,9,11
"org.hsqldb.StatementCompound.initialiseVariables(Session)",1,3,4
"org.hsqldb.StatementCompound.resolve()",6,8,8
"org.hsqldb.StatementCompound.setAtomic(boolean)",1,1,1
"org.hsqldb.StatementCompound.setCondition(StatementSimple)",1,1,1
"org.hsqldb.StatementCompound.setHandlers()",7,6,7
"org.hsqldb.StatementCompound.setLocalDeclarations(Object[])",1,3,5
"org.hsqldb.StatementCompound.setRoot(Routine)",1,1,1
"org.hsqldb.StatementCompound.setStatements(Statement[])",1,2,2
"org.hsqldb.StatementCompound.setVariables()",5,8,8
"org.hsqldb.StatementDML.StatementDML(Session,RangeVariable[],int[],int[],boolean[],Expression,Expression,Expression[],CompileContext)",1,1,1
"org.hsqldb.StatementDML.StatementDML(Session,Table,RangeVariable[],CompileContext,boolean)",1,1,1
"org.hsqldb.StatementDML.StatementDML(Session,Table,RangeVariable[],int[],Expression[],CompileContext)",1,1,1
"org.hsqldb.StatementDML.StatementDML(Session,Table,RangeVariable[],int[],Expression[],boolean[],CompileContext)",1,1,1
"org.hsqldb.StatementDML.checkCascadeDelete(Session,Table,HashMappedList,Row,boolean,HashSet)",9,25,33
"org.hsqldb.StatementDML.checkCascadeUpdate(Session,Table,HashMappedList,Row,Object[],int[],Table,HashSet)",13,16,25
"org.hsqldb.StatementDML.delete(Session,Table,RowSetNavigator)",1,10,10
"org.hsqldb.StatementDML.executeDeleteStatement(Session)",1,3,4
"org.hsqldb.StatementDML.executeMergeStatement(Session)",5,12,14
"org.hsqldb.StatementDML.executeSetStatement(Session)",1,1,1
"org.hsqldb.StatementDML.executeUpdateStatement(Session)",4,5,5
"org.hsqldb.StatementDML.getMergeInsertData(Session)",7,5,8
"org.hsqldb.StatementDML.getResult(Session)",2,2,6
"org.hsqldb.StatementDML.getTableNamesForRead(OrderedHashSet)",4,9,11
"org.hsqldb.StatementDML.getTableNamesForWrite(OrderedHashSet)",2,4,5
"org.hsqldb.StatementDML.getUpdatedData(Session,Table,int[],Expression[],Type[],Object[])",11,10,13
"org.hsqldb.StatementDML.mergeKeepUpdate(Session,HashMappedList,int[],Type[],Row,Object[])",3,3,5
"org.hsqldb.StatementDML.mergeUpdate(HashMappedList,Row,Object[],int[])",1,2,3
"org.hsqldb.StatementDML.update(Session,Table,HashMappedList,int[])",2,9,9
"org.hsqldb.StatementDMQL.StatementDMQL(int,int,HsqlName)",1,1,1
"org.hsqldb.StatementDMQL.appendColumns(StringBuffer,int[])",2,2,4
"org.hsqldb.StatementDMQL.appendCondition(Session,StringBuffer)",1,2,2
"org.hsqldb.StatementDMQL.appendMultiColumns(StringBuffer,int[])",2,3,5
"org.hsqldb.StatementDMQL.appendParms(StringBuffer)",1,2,2
"org.hsqldb.StatementDMQL.appendSourceTable(StringBuffer)",1,1,1
"org.hsqldb.StatementDMQL.appendSubqueries(Session,StringBuffer)",1,3,3
"org.hsqldb.StatementDMQL.appendTable(StringBuffer)",1,1,1
"org.hsqldb.StatementDMQL.checkAccessRights(Session)",5,10,14
"org.hsqldb.StatementDMQL.clearVariables()",1,1,1
"org.hsqldb.StatementDMQL.describe(Session)",1,2,2
"org.hsqldb.StatementDMQL.describeImpl(Session)",9,9,9
"org.hsqldb.StatementDMQL.execute(Session,Object[])",3,4,6
"org.hsqldb.StatementDMQL.generatedResultMetaData()",1,1,1
"org.hsqldb.StatementDMQL.getAccessRightsResult(Session)",1,2,2
"org.hsqldb.StatementDMQL.getGeneratedColumnMetaData()",1,1,1
"org.hsqldb.StatementDMQL.getGeneratedColumns(Object[])",2,1,3
"org.hsqldb.StatementDMQL.getInsertOrUpdateColumnCheckList()",4,2,4
"org.hsqldb.StatementDMQL.getParametersMetaData()",1,1,2
"org.hsqldb.StatementDMQL.getRangeVariables()",1,1,1
"org.hsqldb.StatementDMQL.getResultMetaData()",3,2,3
"org.hsqldb.StatementDMQL.hasGeneratedColumns()",1,1,1
"org.hsqldb.StatementDMQL.materializeSubQueries(Session,Object[])",4,4,6
"org.hsqldb.StatementDMQL.resolve()",1,1,1
"org.hsqldb.StatementDMQL.setBaseIndexColumnMap()",1,2,2
"org.hsqldb.StatementDMQL.setDatabseObjects(CompileContext)",1,5,5
"org.hsqldb.StatementDMQL.setGeneratedColumnInfo(int,ResultMetaData)",9,3,12
"org.hsqldb.StatementDMQL.setParameters()",1,1,2
"org.hsqldb.StatementHandler.StatementHandler(int)",1,1,1
"org.hsqldb.StatementHandler.addConditionState(String)",2,2,2
"org.hsqldb.StatementHandler.addConditionType(int)",2,2,2
"org.hsqldb.StatementHandler.addStatement(Statement)",1,1,1
"org.hsqldb.StatementHandler.describe(Session)",1,1,1
"org.hsqldb.StatementHandler.execute(Session,Object[])",2,2,2
"org.hsqldb.StatementHandler.getConditionStates()",1,1,1
"org.hsqldb.StatementHandler.getConditionTypes()",1,1,1
"org.hsqldb.StatementHandler.getSQL()",2,7,11
"org.hsqldb.StatementHandler.handlesCondition(String)",5,3,5
"org.hsqldb.StatementHandler.handlesConditionType(int)",1,1,1
"org.hsqldb.StatementInsert.StatementInsert(Session,Table,int[],Expression,boolean[],CompileContext)",1,1,1
"org.hsqldb.StatementInsert.StatementInsert(Session,Table,int[],boolean[],QueryExpression,CompileContext)",1,1,1
"org.hsqldb.StatementInsert.getInsertSelectNavigator(Session)",1,3,3
"org.hsqldb.StatementInsert.getInsertValuesNavigator(Session)",5,4,5
"org.hsqldb.StatementInsert.getResult(Session)",4,10,10
"org.hsqldb.StatementManager.StatementManager(Database)",1,1,1
"org.hsqldb.StatementManager.compile(Session,String)",1,4,4
"org.hsqldb.StatementManager.freeStatement(long,long,boolean)",3,6,9
"org.hsqldb.StatementManager.getStatement(Session,long)",3,3,4
"org.hsqldb.StatementManager.getStatementID(HsqlName,String)",2,1,2
"org.hsqldb.StatementManager.linkSession(long,long)",1,3,3
"org.hsqldb.StatementManager.nextID()",1,1,1
"org.hsqldb.StatementManager.registerStatement(long,Statement)",1,3,3
"org.hsqldb.StatementManager.removeSession(long)",2,4,5
"org.hsqldb.StatementManager.reset()",1,1,1
"org.hsqldb.StatementManager.resetStatements()",1,2,2
"org.hsqldb.StatementProcedure.StatementProcedure(Session,Expression,CompileContext)",1,1,1
"org.hsqldb.StatementProcedure.StatementProcedure(Session,Routine,Expression[],CompileContext)",1,1,1
"org.hsqldb.StatementProcedure.getExpressionResult(Session)",2,2,3
"org.hsqldb.StatementProcedure.getProcedureResult(Session)",2,5,9
"org.hsqldb.StatementProcedure.getResult(Session)",1,2,2
"org.hsqldb.StatementProcedure.getResultMetaData()",4,3,4
"org.hsqldb.StatementProcedure.getTableNamesForRead(OrderedHashSet)",1,1,1
"org.hsqldb.StatementProcedure.getTableNamesForWrite(OrderedHashSet)",1,1,1
"org.hsqldb.StatementQuery.StatementQuery(Session,QueryExpression,CompileContext)",1,1,1
"org.hsqldb.StatementQuery.StatementQuery(Session,QueryExpression,CompileContext,HsqlName[])",1,1,1
"org.hsqldb.StatementQuery.getResult(Session)",1,1,1
"org.hsqldb.StatementQuery.getResultMetaData()",4,4,4
"org.hsqldb.StatementQuery.getTableNamesForRead(OrderedHashSet)",1,3,3
"org.hsqldb.StatementQuery.getTableNamesForWrite(OrderedHashSet)",1,1,1
"org.hsqldb.StatementSchema.StatementSchema()",1,1,1
"org.hsqldb.StatementSchema.StatementSchema(String,int,Object[])",2,2,28
"org.hsqldb.StatementSchema.checkSchemaUpdateAuthorisation(Session,HsqlName)",5,3,5
"org.hsqldb.StatementSchema.describe(Session)",1,1,1
