Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"org.apache.xerces.readers.MIME2Java",3,2,3,5,0,0,0,2,573,89,0,0,0,"1,00",2,3,3
"org.apache.xerces.readers.StringReader",10,19,62,81,14,1,1,1,864,728,0,6,1,"7,50",20,50,210
"org.apache.xerces.readers.UCSReader",14,25,67,92,19,1,2,2,847,738,0,7,0,"6,60",21,55,198
"org.apache.xerces.readers.UCSRecognizer",8,0,3,3,33,1,0,1,49,42,0,1,0,"15,00",1,3,15
"org.apache.xerces.readers.UTF8CharReader",8,28,75,103,19,2,1,1,550,442,0,29,0,"10,67",5,13,96
"org.apache.xerces.readers.UTF8Reader",12,25,74,99,17,1,1,1,2.639,2.451,0,6,1,"12,38",30,69,495
"org.apache.xerces.readers.UTF8Recognizer",9,0,3,3,33,1,0,1,65,57,0,1,0,"12,00",1,9,12
"org.apache.xerces.readers.UTF8Recognizer.XMLDeclReader",9,11,55,66,14,1,1,16,123,111,0,7,0,"1,67",15,24,35
"org.apache.xerces.readers.XCatalog",5,16,19,35,189,1,1,3,298,114,0,8,1,"3,00",4,14,24
"org.apache.xerces.readers.XCatalog.Parser",10,60,261,321,189,2,8,8,153,98,0,124,3,"2,70",0,24,27
"org.apache.xerces.readers.XCatalog.Parser.Resolver",5,0,2,2,189,0,1,1,21,17,0,0,0,"2,00",1,5,2
"org.apache.xerces.readers.XMLCatalogHandler",5,2,11,13,3,0,1,2,145,46,1,0,0,"1,44",5,11,13
"org.apache.xerces.readers.XMLDeclRecognizer",10,3,3,6,33,0,0,3,124,61,3,0,0,"6,00",2,8,12
"org.apache.xerces.readers.XMLEntityHandler",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18,n/a
"org.apache.xerces.readers.XMLEntityHandler.CharBuffer",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a
"org.apache.xerces.readers.XMLEntityHandler.EntityReader",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25,n/a
"org.apache.xerces.readers.XMLEntityReader",8,9,34,43,7,0,1,1,102,60,5,0,0,"1,22",5,10,11
"org.apache.xerces.readers.XMLEntityReaderFactory",13,2,4,6,24,0,0,3,94,42,0,0,0,"1,50",3,8,6
"org.apache.xerces.utils.CharDataChunk",9,10,21,31,9,0,1,1,380,187,0,0,0,"2,89",9,26,52
"org.apache.xerces.utils.ChunkyByteArray",7,8,7,15,0,0,0,1,161,89,0,0,0,"3,14",4,7,22
"org.apache.xerces.utils.ChunkyCharArray",6,7,12,19,10,0,1,2,104,61,0,0,0,"1,62",3,13,13
"org.apache.xerces.utils.ImplementationMessages",15,22,6,28,2,0,1,1,117,78,0,0,0,"3,00",2,3,9
"org.apache.xerces.utils.NamespacesScope",4,3,5,8,2,0,0,1,77,55,0,0,0,"2,80",1,7,14
"org.apache.xerces.utils.NamespacesScope.NamespacesHandler",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
