Chidamber-Kemerer metrics,Ter, 12 dez 2017 14:23:50 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"com.opensymphony.xwork2.config.impl.AbstractMatcher.Mapping",1,1,3,0,4,4
"com.opensymphony.xwork2.config.impl.ActionConfigMatcher",11,2,1,0,42,6
"com.opensymphony.xwork2.config.impl.DefaultConfiguration",83,1,2,1,98,43
"com.opensymphony.xwork2.config.impl.DefaultConfiguration.ContainerProperties",4,5,2,0,11,4
"com.opensymphony.xwork2.config.impl.DefaultConfiguration.RuntimeConfigurationImpl",9,1,1,0,21,17
"com.opensymphony.xwork2.config.impl.LocatableConstantFactory",5,2,1,0,10,3
"com.opensymphony.xwork2.config.impl.LocatableFactory",7,2,1,0,14,3
"com.opensymphony.xwork2.config.impl.MockConfiguration",16,1,9,0,29,16
"com.opensymphony.xwork2.config.impl.NamespaceMatch",3,1,2,0,3,3
"com.opensymphony.xwork2.config.impl.NamespaceMatcher",5,2,1,0,7,4
"com.opensymphony.xwork2.config.providers.CycleDetector",2,1,1,0,14,11
"com.opensymphony.xwork2.config.providers.DirectedGraph",2,1,1,0,22,16
"com.opensymphony.xwork2.config.providers.InterceptorBuilder",14,1,1,0,29,14
"com.opensymphony.xwork2.config.providers.XWorkConfigurationProvider",95,1,5,0,13,5
"com.opensymphony.xwork2.config.providers.XmlConfigurationProvider",74,1,2,3,223,168
"com.opensymphony.xwork2.config.providers.XmlHelper",4,1,2,0,21,11
"com.opensymphony.xwork2.conversion.ConversionAnnotationProcessor",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.conversion.ConversionFileProcessor",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.conversion.ConversionPropertiesProcessor",n/a,n/a,n/a,n/a,2,n/a
"com.opensymphony.xwork2.conversion.NullHandler",n/a,n/a,n/a,n/a,2,n/a
"com.opensymphony.xwork2.conversion.ObjectTypeDeterminer",n/a,n/a,n/a,n/a,4,n/a
"com.opensymphony.xwork2.conversion.TypeConversionException",1,5,0,0,7,4
"com.opensymphony.xwork2.conversion.TypeConverter",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.conversion.TypeConverterCreator",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.conversion.TypeConverterHolder",n/a,n/a,n/a,n/a,9,n/a
"com.opensymphony.xwork2.conversion.annotations.Conversion",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.conversion.annotations.ConversionRule",5,n/a,0,n/a,3,1
"com.opensymphony.xwork2.conversion.annotations.ConversionType",4,n/a,0,n/a,3,1
"com.opensymphony.xwork2.conversion.annotations.TypeConversion",n/a,n/a,n/a,n/a,5,n/a
"com.opensymphony.xwork2.conversion.impl.ArrayConverter",6,2,1,0,10,4
"com.opensymphony.xwork2.conversion.impl.CollectionConverter",9,2,1,0,17,16
"com.opensymphony.xwork2.conversion.impl.DateConverter",6,2,1,0,19,13
"com.opensymphony.xwork2.conversion.impl.DefaultConversionAnnotationProcessor",9,1,1,0,17,9
"com.opensymphony.xwork2.conversion.impl.DefaultConversionFileProcessor",9,1,1,0,23,10
"com.opensymphony.xwork2.conversion.impl.DefaultConversionPropertiesProcessor",8,1,1,0,22,9
"com.opensymphony.xwork2.conversion.impl.DefaultObjectTypeDeterminer",11,1,1,0,31,30
"com.opensymphony.xwork2.conversion.impl.DefaultTypeConverter",18,1,3,12,55,69
"com.opensymphony.xwork2.conversion.impl.DefaultTypeConverterCreator",6,1,1,0,6,4
"com.opensymphony.xwork2.conversion.impl.DefaultTypeConverterHolder",4,1,3,0,17,10
"com.opensymphony.xwork2.conversion.impl.InstantiatingNullHandler",6,1,1,0,24,15
"com.opensymphony.xwork2.conversion.impl.NumberConverter",9,2,1,0,23,22
"com.opensymphony.xwork2.conversion.impl.StringConverter",6,2,1,0,16,13
"com.opensymphony.xwork2.conversion.impl.XWorkBasicConverter",15,2,1,0,29,38
"com.opensymphony.xwork2.conversion.impl.XWorkConverter",49,2,3,2,88,73
"com.opensymphony.xwork2.conversion.metadata.ConversionDescription",2,1,3,0,24,20
"com.opensymphony.xwork2.factory.ActionFactory",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.factory.ConverterFactory",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.factory.DefaultActionFactory",5,1,1,0,4,2
"com.opensymphony.xwork2.factory.DefaultConverterFactory",5,1,1,0,6,2
"com.opensymphony.xwork2.factory.DefaultInterceptorFactory",9,1,1,0,13,5
"com.opensymphony.xwork2.factory.DefaultResultFactory",10,1,1,0,11,7
"com.opensymphony.xwork2.factory.DefaultUnknownHandlerFactory",5,1,1,0,3,2
"com.opensymphony.xwork2.factory.DefaultValidatorFactory",6,1,1,0,5,3
"com.opensymphony.xwork2.factory.InterceptorFactory",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.factory.ResultFactory",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.factory.UnknownHandlerFactory",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.factory.ValidatorFactory",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.inject.ConstructionContext",4,1,2,0,16,12
"com.opensymphony.xwork2.inject.ConstructionContext.DelegatingInvocationHandler",1,1,1,0,6,3
"com.opensymphony.xwork2.inject.Container",n/a,n/a,n/a,n/a,7,n/a
"com.opensymphony.xwork2.inject.ContainerBuilder",47,1,1,0,56,54
"com.opensymphony.xwork2.inject.ContainerBuilder.Command",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.inject.ContainerImpl",18,1,4,0,78,57
"com.opensymphony.xwork2.inject.ContainerImpl.ConstructorInjector",10,1,3,0,36,16
"com.opensymphony.xwork2.inject.ContainerImpl.ContextualCallable",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.inject.ContainerImpl.FieldInjector",8,1,1,0,21,5
"com.opensymphony.xwork2.inject.ContainerImpl.Injector",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.inject.ContainerImpl.InjectorFactory",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.inject.ContainerImpl.MethodInjector",7,1,1,0,16,5
"com.opensymphony.xwork2.inject.ContainerImpl.MissingDependencyException",5,3,0,0,2,1
"com.opensymphony.xwork2.inject.ContainerImpl.ParameterInjector",6,1,1,0,5,2
"com.opensymphony.xwork2.inject.Context",n/a,n/a,n/a,n/a,5,n/a
"com.opensymphony.xwork2.inject.DependencyException",7,4,0,0,6,3
"com.opensymphony.xwork2.inject.ExternalContext",9,1,4,0,13,8
"com.opensymphony.xwork2.inject.Factory",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.inject.Inject",n/a,n/a,n/a,n/a,2,n/a
"com.opensymphony.xwork2.inject.InternalContext",14,1,3,0,12,10
"com.opensymphony.xwork2.inject.InternalFactory",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.inject.Key",4,1,3,0,13,11
"com.opensymphony.xwork2.inject.Scope",17,n/a,2,n/a,2,20
"com.opensymphony.xwork2.inject.Scope.Strategy",n/a,n/a,n/a,n/a,3,n/a
"com.opensymphony.xwork2.inject.Scoped",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.inject.util.FinalizablePhantomReference",2,3,0,0,3,1
"com.opensymphony.xwork2.inject.util.FinalizableReference",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.inject.util.FinalizableReferenceQueue",4,2,2,0,13,8
"com.opensymphony.xwork2.inject.util.FinalizableSoftReference",4,3,0,2,3,1
"com.opensymphony.xwork2.inject.util.FinalizableWeakReference",4,3,0,2,3,1
"com.opensymphony.xwork2.inject.util.Function",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.inject.util.ReferenceCache",5,2,3,3,32,14
"com.opensymphony.xwork2.inject.util.ReferenceCache.CallableCreate",2,1,1,0,5,4
"com.opensymphony.xwork2.inject.util.ReferenceMap",14,1,4,1,84,73
"com.opensymphony.xwork2.inject.util.ReferenceMap.Entry",1,1,2,0,10,8
"com.opensymphony.xwork2.inject.util.ReferenceMap.InternalReference",n/a,n/a,n/a,n/a,0,n/a
"com.opensymphony.xwork2.inject.util.ReferenceMap.KeyReferenceAwareWrapper",2,2,0,0,4,2
"com.opensymphony.xwork2.inject.util.ReferenceMap.PutStrategy",2,n/a,0,n/a,0,3
"com.opensymphony.xwork2.inject.util.ReferenceMap.ReferenceAwareWrapper",2,1,1,1,6,4
"com.opensymphony.xwork2.inject.util.ReferenceMap.SoftKeyReference",3,4,1,0,8,4
"com.opensymphony.xwork2.inject.util.ReferenceMap.SoftValueReference",3,4,1,0,6,3
"com.opensymphony.xwork2.inject.util.ReferenceMap.Strategy",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.inject.util.ReferenceMap.WeakKeyReference",3,4,1,0,8,4
"com.opensymphony.xwork2.inject.util.ReferenceMap.WeakValueReference",3,4,1,0,6,3
"com.opensymphony.xwork2.inject.util.ReferenceType",2,n/a,0,n/a,0,0
"com.opensymphony.xwork2.inject.util.Strings",0,1,1,0,5,3
"com.opensymphony.xwork2.interceptor.AbstractInterceptor",52,1,3,35,3,2
"com.opensymphony.xwork2.interceptor.AliasInterceptor",14,2,1,0,37,14
"com.opensymphony.xwork2.interceptor.ChainingInterceptor",11,2,1,0,32,22
"com.opensymphony.xwork2.interceptor.ConversionErrorInterceptor",9,2,1,1,21,11
"com.opensymphony.xwork2.interceptor.DefaultWorkflowInterceptor",10,3,1,0,22,11
"com.opensymphony.xwork2.interceptor.ExceptionHolder",2,1,1,0,7,4
"com.opensymphony.xwork2.interceptor.ExceptionMappingInterceptor",9,2,1,0,42,29
"com.opensymphony.xwork2.interceptor.I18nInterceptor",13,2,3,1,38,25
"com.opensymphony.xwork2.interceptor.I18nInterceptor.LocaleFinder",6,1,1,1,8,6
"com.opensymphony.xwork2.interceptor.I18nInterceptor.Storage",4,n/a,0,n/a,0,0
"com.opensymphony.xwork2.interceptor.Interceptor",n/a,n/a,n/a,n/a,3,n/a
"com.opensymphony.xwork2.interceptor.LoggingInterceptor",4,2,1,0,14,4
"com.opensymphony.xwork2.interceptor.MethodFilterInterceptor",22,2,1,10,16,8
"com.opensymphony.xwork2.interceptor.MethodFilterInterceptorUtil",5,1,1,0,11,20
"com.opensymphony.xwork2.interceptor.ModelDrivenInterceptor",8,2,1,0,9,5
"com.opensymphony.xwork2.interceptor.ModelDrivenInterceptor.RefreshModelBeforeResult",6,1,1,0,8,7
"com.opensymphony.xwork2.interceptor.NoParameters",n/a,n/a,n/a,n/a,0,n/a
"com.opensymphony.xwork2.interceptor.ParameterFilterInterceptor",5,2,1,0,30,23
"com.opensymphony.xwork2.interceptor.ParameterNameAware",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.interceptor.ParameterRemoverInterceptor",6,2,1,0,15,8
"com.opensymphony.xwork2.interceptor.ParametersInterceptor",27,3,2,4,81,56
"com.opensymphony.xwork2.interceptor.PreResultListener",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.interceptor.PrefixMethodInvocationUtil",6,1,1,0,14,6
"com.opensymphony.xwork2.interceptor.PrepareInterceptor",5,3,1,0,9,8
"com.opensymphony.xwork2.interceptor.ScopedModelDriven",n/a,n/a,n/a,n/a,3,n/a
"com.opensymphony.xwork2.interceptor.ScopedModelDrivenInterceptor",10,2,1,0,25,12
"com.opensymphony.xwork2.interceptor.StaticParametersInterceptor",17,2,2,0,47,23
"com.opensymphony.xwork2.interceptor.TimerInterceptor",9,2,1,1,37,29
"com.opensymphony.xwork2.interceptor.ValidationAware",n/a,n/a,n/a,n/a,13,n/a
"com.opensymphony.xwork2.interceptor.ValidationErrorAware",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.interceptor.ValidationWorkflowAware",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.interceptor.annotations.After",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.interceptor.annotations.Allowed",n/a,n/a,n/a,n/a,0,n/a
"com.opensymphony.xwork2.interceptor.annotations.AnnotationParameterFilterIntereptor",9,2,1,0,17,13
"com.opensymphony.xwork2.interceptor.annotations.AnnotationWorkflowInterceptor",9,2,1,0,13,15
"com.opensymphony.xwork2.interceptor.annotations.Before",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.interceptor.annotations.BeforeResult",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.interceptor.annotations.BlockByDefault",n/a,n/a,n/a,n/a,0,n/a
"com.opensymphony.xwork2.interceptor.annotations.Blocked",n/a,n/a,n/a,n/a,0,n/a
"com.opensymphony.xwork2.interceptor.annotations.InputConfig",n/a,n/a,n/a,n/a,2,n/a
"com.opensymphony.xwork2.mock.MockActionInvocation",35,1,11,1,24,22
"com.opensymphony.xwork2.mock.MockActionProxy",15,1,9,0,21,20
"com.opensymphony.xwork2.mock.MockContainer",3,1,7,0,7,7
"com.opensymphony.xwork2.mock.MockInterceptor",7,1,3,0,15,20
"com.opensymphony.xwork2.mock.MockObjectTypeDeterminer",2,1,4,0,18,14
"com.opensymphony.xwork2.mock.MockResult",13,1,2,0,4,5
"com.opensymphony.xwork2.ognl.ErrorMessageBuilder",2,1,2,0,12,11
"com.opensymphony.xwork2.ognl.ObjectProxy",2,1,3,0,6,6
"com.opensymphony.xwork2.ognl.OgnlNullHandlerWrapper",2,1,1,0,5,3
"com.opensymphony.xwork2.ognl.OgnlReflectionContextFactory",2,1,1,0,2,1
"com.opensymphony.xwork2.ognl.OgnlReflectionProvider",6,1,6,1,32,16
"com.opensymphony.xwork2.ognl.OgnlTypeConverterWrapper",4,1,1,0,5,4
"com.opensymphony.xwork2.ognl.OgnlUtil",25,1,2,0,86,74
"com.opensymphony.xwork2.ognl.OgnlUtil.OgnlTask",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.ognl.OgnlValueStack",24,1,1,1,99,69
"com.opensymphony.xwork2.ognl.OgnlValueStackFactory",14,1,1,1,21,15
"com.opensymphony.xwork2.ognl.SecurityMemberAccess",5,2,1,0,34,39
"com.opensymphony.xwork2.ognl.XWorkTypeConverterWrapper",3,1,1,0,3,2
"com.opensymphony.xwork2.ognl.accessor.CompoundRootAccessor",13,1,4,0,58,45
"com.opensymphony.xwork2.ognl.accessor.CompoundRootAccessor.MethodCall",1,1,0,0,8,4
"com.opensymphony.xwork2.ognl.accessor.ObjectAccessor",3,2,2,0,8,2
"com.opensymphony.xwork2.ognl.accessor.ObjectProxyPropertyAccessor",3,1,3,0,14,5
"com.opensymphony.xwork2.ognl.accessor.SurrugateList",1,4,1,0,13,9
"com.opensymphony.xwork2.ognl.accessor.XWorkCollectionPropertyAccessor",8,3,1,0,47,24
"com.opensymphony.xwork2.ognl.accessor.XWorkEnumerationAccessor",1,3,1,0,3,1
"com.opensymphony.xwork2.ognl.accessor.XWorkIteratorPropertyAccessor",1,3,1,0,3,1
"com.opensymphony.xwork2.ognl.accessor.XWorkListPropertyAccessor",8,3,1,0,32,21
"com.opensymphony.xwork2.ognl.accessor.XWorkMapPropertyAccessor",5,2,1,0,21,18
"com.opensymphony.xwork2.ognl.accessor.XWorkMapPropertyAccessorTest",5,4,4,0,18,4
"com.opensymphony.xwork2.ognl.accessor.XWorkMapPropertyAccessorTest.MapHolder",1,1,1,0,2,2
"com.opensymphony.xwork2.ognl.accessor.XWorkMethodAccessor",3,2,1,0,26,18
"com.opensymphony.xwork2.ognl.accessor.XWorkObjectPropertyAccessor",2,2,1,0,6,1
"com.opensymphony.xwork2.result.ParamNameAwareResult",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.security.AcceptedPatternsChecker",n/a,n/a,n/a,n/a,5,n/a
"com.opensymphony.xwork2.security.AcceptedPatternsChecker.IsAccepted",5,1,4,0,6,6
"com.opensymphony.xwork2.security.DefaultAcceptedPatternsChecker",7,1,1,0,25,13
"com.opensymphony.xwork2.security.DefaultExcludedPatternsChecker",8,1,1,0,24,13
"com.opensymphony.xwork2.security.ExcludedPatternsChecker",n/a,n/a,n/a,n/a,5,n/a
"com.opensymphony.xwork2.security.ExcludedPatternsChecker.IsExcluded",5,1,4,0,8,6
"com.opensymphony.xwork2.spring.SpringObjectFactory",8,2,2,2,40,35
"com.opensymphony.xwork2.spring.SpringProxyableObjectFactory",2,3,1,0,16,4
"com.opensymphony.xwork2.spring.interceptor.ActionAutowiringInterceptor",5,2,1,0,15,8
"com.opensymphony.xwork2.test.StubConfigurationProvider",5,1,5,7,5,5
"com.opensymphony.xwork2.util.AnnotationUtils",11,1,6,0,35,26
"com.opensymphony.xwork2.util.ClassLoaderUtil",41,1,4,0,20,16
"com.opensymphony.xwork2.util.ClassLoaderUtil.AggregateIterator",2,1,2,0,18,15
"com.opensymphony.xwork2.util.ClassPathFinder",5,1,1,0,25,20
"com.opensymphony.xwork2.util.ClearableValueStack",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.util.CompoundRoot",16,4,4,0,12,6
"com.opensymphony.xwork2.util.CreateIfNull",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.util.DomHelper",13,1,2,0,23,5
"com.opensymphony.xwork2.util.DomHelper.DOMBuilder",5,1,1,0,44,23
"com.opensymphony.xwork2.util.DomHelper.StartHandler",2,2,3,0,38,17
"com.opensymphony.xwork2.util.Element",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.util.Key",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.util.KeyProperty",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.util.LocalizedTextUtil",36,1,2,0,108,105
"com.opensymphony.xwork2.util.LocalizedTextUtil.EmptyResourceBundle",0,2,2,0,2,2
"com.opensymphony.xwork2.util.LocalizedTextUtil.GetDefaultMessageReturnArg",1,1,0,0,1,1
"com.opensymphony.xwork2.util.LocalizedTextUtil.MessageFormatKey",1,1,0,0,7,11
"com.opensymphony.xwork2.util.MemberAccessValueStack",n/a,n/a,n/a,n/a,2,n/a
"com.opensymphony.xwork2.util.NamedVariablePatternMatcher",3,1,3,0,23,13
"com.opensymphony.xwork2.util.NamedVariablePatternMatcher.CompiledPattern",2,1,2,0,3,3
"com.opensymphony.xwork2.util.OgnlTextParser",6,1,1,0,13,15
"com.opensymphony.xwork2.util.PatternMatcher",n/a,n/a,n/a,n/a,3,n/a
"com.opensymphony.xwork2.util.PropertiesReader",1,4,1,0,41,70
"com.opensymphony.xwork2.util.ResolverUtil",7,1,1,0,63,45
"com.opensymphony.xwork2.util.ResolverUtil.AnnotatedWith",2,2,1,0,5,3
"com.opensymphony.xwork2.util.ResolverUtil.ClassTest",4,1,3,3,4,3
"com.opensymphony.xwork2.util.ResolverUtil.IsA",2,2,1,0,5,3
"com.opensymphony.xwork2.util.ResolverUtil.NameEndsWith",2,2,1,0,5,3
"com.opensymphony.xwork2.util.ResolverUtil.NameIs",2,2,1,0,5,3
"com.opensymphony.xwork2.util.ResolverUtil.ResourceTest",2,1,3,1,4,3
"com.opensymphony.xwork2.util.ResolverUtil.Test",n/a,n/a,n/a,n/a,4,n/a
"com.opensymphony.xwork2.util.TextParseUtil",33,1,2,0,26,22
"com.opensymphony.xwork2.util.TextParseUtil.ParsedValueEvaluator",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.util.TextParser",n/a,n/a,n/a,n/a,1,n/a
"com.opensymphony.xwork2.util.ValueStack",n/a,n/a,n/a,n/a,19,n/a
"com.opensymphony.xwork2.util.ValueStackFactory",n/a,n/a,n/a,n/a,2,n/a
"com.opensymphony.xwork2.util.WildcardHelper",10,1,2,0,14,57
"com.opensymphony.xwork2.util.WildcardUtil",5,1,1,0,9,6
"com.opensymphony.xwork2.util.XWorkList",8,4,1,0,37,22
"com.opensymphony.xwork2.util.XWorkTestCaseHelper",17,1,1,0,17,10
"com.opensymphony.xwork2.util.classloader.AbstractResourceStore",3,1,2,2,10,5
"com.opensymphony.xwork2.util.classloader.FileResourceStore",3,2,1,0,12,3
"com.opensymphony.xwork2.util.classloader.JarResourceStore",2,2,1,0,15,4
"com.opensymphony.xwork2.util.classloader.ReloadingClassLoader",10,2,1,0,43,23
"com.opensymphony.xwork2.util.classloader.ResourceStore",n/a,n/a,n/a,n/a,2,n/a
"com.opensymphony.xwork2.util.classloader.ResourceStoreClassLoader",3,2,1,0,19,15
"com.opensymphony.xwork2.util.finder.ClassFinder",n/a,n/a,n/a,n/a,11,n/a
"com.opensymphony.xwork2.util.finder.ClassFinder.Annotatable",6,1,1,6,9,4
"com.opensymphony.xwork2.util.finder.ClassFinder.AnnotationInfo",8,2,1,0,10,5
"com.opensymphony.xwork2.util.finder.ClassFinder.ClassInfo",13,2,7,0,23,16
"com.opensymphony.xwork2.util.finder.ClassFinder.FieldInfo",7,2,3,0,10,6
"com.opensymphony.xwork2.util.finder.ClassFinder.Info",n/a,n/a,n/a,n/a,2,n/a
"com.opensymphony.xwork2.util.finder.ClassFinder.MethodInfo",9,2,4,0,17,11
"com.opensymphony.xwork2.util.finder.ClassFinder.PackageInfo",6,2,2,0,9,5
