Chidamber-Kemerer metrics,Qua, 13 dez 2017 14:47:46 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.eclipse.jdt.core.dom.ContinueStatement",13,3,4,0,32,16
"org.eclipse.jdt.core.dom.CreationReference",16,4,4,0,44,24
"org.eclipse.jdt.core.dom.DefaultASTVisitor",97,2,2,2,191,189
"org.eclipse.jdt.core.dom.DefaultBindingResolver",128,2,3,0,175,451
"org.eclipse.jdt.core.dom.DefaultBindingResolver.AnnotationIdentityBinding",2,1,0,0,4,3
"org.eclipse.jdt.core.dom.DefaultBindingResolver.BindingTables",4,1,0,0,2,1
"org.eclipse.jdt.core.dom.DefaultCommentMapper",12,1,1,0,24,87
"org.eclipse.jdt.core.dom.DefaultCommentMapper.CommentMapperVisitor",7,3,3,0,11,15
"org.eclipse.jdt.core.dom.DefaultValuePairBinding",6,2,3,0,15,9
"org.eclipse.jdt.core.dom.Dimension",18,2,4,0,27,13
"org.eclipse.jdt.core.dom.DoStatement",17,3,4,0,39,27
"org.eclipse.jdt.core.dom.DocCommentParser",25,2,1,0,86,108
"org.eclipse.jdt.core.dom.EmptyStatement",13,3,6,0,20,8
"org.eclipse.jdt.core.dom.EnhancedForStatement",17,3,4,0,45,35
"org.eclipse.jdt.core.dom.EnumConstantDeclaration",28,3,5,0,63,36
"org.eclipse.jdt.core.dom.EnumDeclaration",29,4,7,0,57,30
"org.eclipse.jdt.core.dom.Expression",64,2,1,28,11,5
"org.eclipse.jdt.core.dom.ExpressionMethodReference",16,4,4,0,48,32
"org.eclipse.jdt.core.dom.ExpressionStatement",16,3,4,0,36,19
"org.eclipse.jdt.core.dom.FieldAccess",16,3,4,0,40,28
"org.eclipse.jdt.core.dom.FieldDeclaration",32,3,4,0,59,37
"org.eclipse.jdt.core.dom.FileASTRequestor",5,1,3,0,4,5
"org.eclipse.jdt.core.dom.ForStatement",18,3,4,0,48,29
"org.eclipse.jdt.core.dom.IAnnotationBinding",n/a,n/a,n/a,n/a,4,n/a
"org.eclipse.jdt.core.dom.IBinding",n/a,n/a,n/a,n/a,12,n/a
"org.eclipse.jdt.core.dom.IDocElement",n/a,n/a,n/a,n/a,0,n/a
"org.eclipse.jdt.core.dom.IExtendedModifier",n/a,n/a,n/a,n/a,2,n/a
"org.eclipse.jdt.core.dom.IMemberValuePairBinding",n/a,n/a,n/a,n/a,4,n/a
"org.eclipse.jdt.core.dom.IMethodBinding",n/a,n/a,n/a,n/a,21,n/a
"org.eclipse.jdt.core.dom.IPackageBinding",n/a,n/a,n/a,n/a,3,n/a
