Class,OCavg,WMC
"org.apache.lucene.analysis.icu.segmentation.BreakIteratorWrapper","1,50",3
"org.apache.lucene.analysis.icu.segmentation.BreakIteratorWrapper.BIWrapper","1,67",10
"org.apache.lucene.analysis.icu.segmentation.BreakIteratorWrapper.RBBIWrapper","1,00",5
"org.apache.lucene.analysis.icu.segmentation.CharArrayIterator","1,36",19
"org.apache.lucene.analysis.icu.segmentation.CompositeBreakIterator","1,71",12
"org.apache.lucene.analysis.icu.segmentation.DefaultICUTokenizerConfig","5,33",16
"org.apache.lucene.analysis.icu.segmentation.ICUTokenizer","2,30",23
"org.apache.lucene.analysis.icu.segmentation.ICUTokenizerConfig",n/a,0
"org.apache.lucene.analysis.icu.segmentation.LaoBreakIterator","2,07",29
"org.apache.lucene.analysis.icu.segmentation.ScriptIterator","1,86",13
"org.apache.lucene.analysis.icu.segmentation.TestCharArrayIterator","1,00",7
"org.apache.lucene.analysis.icu.segmentation.TestICUTokenizer","1,03",31
"org.apache.lucene.analysis.icu.segmentation.TestLaoBreakIterator","1,67",10
"org.apache.lucene.analysis.icu.tokenattributes.ScriptAttributeImpl","1,22",11
"org.apache.lucene.analysis.id.IndonesianAnalyzer","1,20",6
"org.apache.lucene.analysis.id.IndonesianAnalyzer.DefaultSetHolder",n/a,0
"org.apache.lucene.analysis.id.IndonesianStemFilter","1,67",5
"org.apache.lucene.analysis.id.IndonesianStemmer","6,00",48
"org.apache.lucene.analysis.id.TestIndonesianAnalyzer","1,00",4
"org.apache.lucene.analysis.id.TestIndonesianStemmer","1,00",8
"org.apache.lucene.analysis.in.IndicNormalizationFilter","1,50",3
"org.apache.lucene.analysis.in.IndicNormalizer","6,00",18
"org.apache.lucene.analysis.in.IndicNormalizer.ScriptData","1,00",1
"org.apache.lucene.analysis.in.IndicTokenizer","1,00",4
"org.apache.lucene.analysis.in.TestIndicNormalizer","1,00",4
"org.apache.lucene.analysis.it.ItalianAnalyzer","1,60",8
"org.apache.lucene.analysis.it.ItalianAnalyzer.DefaultSetHolder",n/a,0
"org.apache.lucene.analysis.it.ItalianLightStemFilter","2,00",4
"org.apache.lucene.analysis.it.ItalianLightStemmer","16,00",16
"org.apache.lucene.analysis.it.TestItalianAnalyzer","1,00",6
"org.apache.lucene.analysis.it.TestItalianLightStemFilter","1,00",5
"org.apache.lucene.analysis.ja.GraphvizFormatter","2,00",16
"org.apache.lucene.analysis.ja.JapaneseAnalyzer","1,00",5
"org.apache.lucene.analysis.ja.JapaneseAnalyzer.DefaultSetHolder",n/a,1
"org.apache.lucene.analysis.ja.JapaneseBaseFormFilter","2,50",5
"org.apache.lucene.analysis.ja.JapaneseKatakanaStemFilter","2,40",12
"org.apache.lucene.analysis.ja.JapanesePartOfSpeechStopFilter","1,00",2
"org.apache.lucene.analysis.ja.JapaneseReadingFormFilter","2,00",6
"org.apache.lucene.analysis.ja.JapaneseTokenizer","8,27",124
"org.apache.lucene.analysis.ja.JapaneseTokenizer.Mode",n/a,0
"org.apache.lucene.analysis.ja.JapaneseTokenizer.Position","1,40",7
"org.apache.lucene.analysis.ja.JapaneseTokenizer.Type",n/a,0
"org.apache.lucene.analysis.ja.JapaneseTokenizer.WrappedPositionArray","2,57",18
