Method,ev(G),iv(G),v(G)
"org.apache.karaf.main.lock.PostgreSQLJDBCLockIntegrationTest.createLock(Properties)",1,1,1
"org.apache.karaf.main.lock.PostgreSQLJDBCLockIntegrationTest.initShouldCreateTheDatabaseIfItNotExists()",1,1,1
"org.apache.karaf.main.lock.PostgreSQLJDBCLockIntegrationTest.setUp()",1,1,1
"org.apache.karaf.main.lock.PostgreSQLJDBCLockTest.createConnectionShouldConcatinateOptionsCorrect()",1,1,1
"org.apache.karaf.main.lock.PostgreSQLJDBCLockTest.createLock(Properties)",1,1,1
"org.apache.karaf.main.lock.PostgreSQLJDBCLockTest.lockShouldReturnFalseIfAnotherRowIsLocked()",1,1,1
"org.apache.karaf.main.lock.PostgreSQLJDBCLockTest.lockShouldReturnFalseIfTableIsEmpty()",1,1,1
"org.apache.karaf.main.lock.PostgreSQLJDBCLockTest.lockShouldReturnFalseIfTheRowIsAlreadyLocked()",1,1,1
"org.apache.karaf.main.lock.PostgreSQLJDBCLockTest.lockShouldReturnTrueItTheTableIsNotLocked()",1,1,1
"org.apache.karaf.main.lock.PostgreSQLJDBCLockTest.setUp()",1,1,1
"org.apache.karaf.main.lock.SQLServerJDBCLock.MsSQLServerStatements.getLockCreateStatement()",1,1,1
"org.apache.karaf.main.lock.SQLServerJDBCLock.SQLServerJDBCLock(Properties)",1,1,1
"org.apache.karaf.main.lock.SQLServerJDBCLock.createStatements()",1,1,1
"org.apache.karaf.main.lock.SimpleFileLock.SimpleFileLock(Properties)",1,4,4
"org.apache.karaf.main.lock.SimpleFileLock.getKarafLock(File,Properties)",1,4,5
"org.apache.karaf.main.lock.SimpleFileLock.isAlive()",1,3,3
"org.apache.karaf.main.lock.SimpleFileLock.lock()",1,3,3
"org.apache.karaf.main.lock.SimpleFileLock.release()",1,3,3
"org.apache.karaf.main.lock.SimpleFileLock.validateDirectoryExists(String,String)",3,2,4
"org.apache.karaf.main.lock.Statements.getCurrentTimeMillis()",1,1,1
"org.apache.karaf.main.lock.Statements.getFullLockTableName()",1,1,1
"org.apache.karaf.main.lock.Statements.getLockCreateSchemaStatements(long)",1,2,2
"org.apache.karaf.main.lock.Statements.getLockCreateStatement()",1,2,2
"org.apache.karaf.main.lock.Statements.getLockUpdateStatement(long)",1,2,2
"org.apache.karaf.main.lock.Statements.getLockVerifySelectionNotEmptyStatement()",1,2,2
"org.apache.karaf.main.lock.Statements.getMomentColumnDataType()",1,1,1
"org.apache.karaf.main.lock.Statements.getNodeColumnDataType()",1,1,1
"org.apache.karaf.main.lock.Statements.getNodeName()",1,1,1
"org.apache.karaf.main.lock.Statements.getTableName()",1,1,1
"org.apache.karaf.main.lock.Statements.getTablePrefix()",1,1,1
"org.apache.karaf.main.lock.Statements.setLockCreateSchemaStatements(String[])",1,1,1
"org.apache.karaf.main.lock.Statements.setLockCreateStatement(String)",1,1,1
"org.apache.karaf.main.lock.Statements.setLockUpdateStatement(String)",1,1,1
"org.apache.karaf.main.lock.Statements.setLockVerifySelectionNotEmptyStatement(String)",1,1,1
"org.apache.karaf.main.lock.Statements.setMomentColumnDataType(String)",1,1,1
"org.apache.karaf.main.lock.Statements.setNodeColumnDataType(String)",1,1,1
"org.apache.karaf.main.lock.Statements.setNodeName(String)",1,1,1
"org.apache.karaf.main.lock.Statements.setTableName(String)",1,1,1
"org.apache.karaf.main.lock.Statements.setTablePrefix(String)",1,1,1
"org.apache.karaf.main.lock.StatementsTest.customizeStatements()",1,1,1
"org.apache.karaf.main.lock.StatementsTest.getCustomLockCreateSchemaStatements()",1,1,1
"org.apache.karaf.main.lock.StatementsTest.getCustomLockCreateStatement()",1,1,1
"org.apache.karaf.main.lock.StatementsTest.getCustomLockUpdateStatement()",1,1,1
"org.apache.karaf.main.lock.StatementsTest.getDefaultLockCreateSchemaStatements()",1,1,1
"org.apache.karaf.main.lock.StatementsTest.getDefaultLockCreateStatement()",1,1,1
"org.apache.karaf.main.lock.StatementsTest.getDefaultLockUpdateStatement()",1,1,1
"org.apache.karaf.main.lock.StatementsTest.setUp()",1,1,1
"org.apache.karaf.main.util.BootstrapLogManager.BootstrapLogManager(Properties,String)",1,1,1
"org.apache.karaf.main.util.BootstrapLogManager.SimpleFileHandler.SimpleFileHandler(File)",1,1,1
"org.apache.karaf.main.util.BootstrapLogManager.SimpleFileHandler.open(File,boolean)",2,3,3
"org.apache.karaf.main.util.BootstrapLogManager.SimpleFileHandler.publish(LogRecord)",2,1,2
"org.apache.karaf.main.util.BootstrapLogManager.close(Closeable)",1,2,3
"org.apache.karaf.main.util.BootstrapLogManager.getDefaultHandler()",2,1,2
"org.apache.karaf.main.util.BootstrapLogManager.getDefaultHandlerInternal()",2,2,3
"org.apache.karaf.main.util.BootstrapLogManager.getLogFilePath()",2,2,3
"org.apache.karaf.main.util.BootstrapLogManager.loadPaxLoggingConfig()",1,1,2
"org.apache.karaf.main.util.BootstrapLogManager.setProperties(Properties)",1,1,1
"org.apache.karaf.main.util.BootstrapLogManager.setProperties(Properties,String)",1,1,1
"org.apache.karaf.main.util.BootstrapLogManagerTest.assertExists(String)",1,1,1
"org.apache.karaf.main.util.BootstrapLogManagerTest.getConfigProperties()",1,1,1
"org.apache.karaf.main.util.BootstrapLogManagerTest.testGetLogManager()",1,1,1
"org.apache.karaf.main.util.BootstrapLogManagerTest.testGetLogManagerFromPaxLoggingConfig()",1,1,1
"org.apache.karaf.main.util.BootstrapLogManagerTest.testGetLogManagerNoProperties()",1,2,2
"org.apache.karaf.main.util.SimpleMavenResolver.SimpleMavenResolver(List<File>)",1,1,1
"org.apache.karaf.main.util.SimpleMavenResolver.findFile(File,URI)",2,3,5
"org.apache.karaf.main.util.SimpleMavenResolver.resolve(URI)",3,3,3
"org.apache.karaf.main.util.SimpleMavenResolverTest.mavenToPath()",1,1,1
"org.apache.karaf.main.util.SimpleMavenResolverTest.testResolve()",1,1,1
"org.apache.karaf.main.util.Utils.cleanDirectory(File)",5,2,7
"org.apache.karaf.main.util.Utils.convertToMavenUrlsIfNeeded(String,boolean)",1,12,12
"org.apache.karaf.main.util.Utils.deleteDirectory(File)",3,1,3
"org.apache.karaf.main.util.Utils.forceDelete(File)",4,2,4
"org.apache.karaf.main.util.Utils.getKarafDirectory(String,String,File,boolean,boolean)",1,4,6
"org.apache.karaf.main.util.Utils.getKarafHome(Class<?>,String,String)",2,8,10
"org.apache.karaf.main.util.Utils.nextLocation(StringTokenizer)",1,8,10
"org.apache.karaf.main.util.Utils.validateDirectoryExists(String,String,boolean,boolean)",4,8,10
"org.apache.karaf.management.ConnectorServerFactory.KarafRMIServerSocketFactory.KarafRMIServerSocketFactory(String)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.KarafRMIServerSocketFactory.createServerSocket(int)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.KarafSslRMIServerSocketFactory.KarafSslRMIServerSocketFactory(SSLServerSocketFactory,boolean,String)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.KarafSslRMIServerSocketFactory.createServerSocket(int)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.destroy()",1,2,2
"org.apache.karaf.management.ConnectorServerFactory.doUnregister(ObjectName)",1,3,4
"org.apache.karaf.management.ConnectorServerFactory.getAlgorithm()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getAuthenticatorType()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getEnvironment()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getGuard()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getKeyAlias()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getKeyStore()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getKeystoreManager()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getObjectName()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getRmiServerHost()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getSecureProtocol()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getServer()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getServiceUrl()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.getTrustStore()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.init()",3,10,12
"org.apache.karaf.management.ConnectorServerFactory.isClientAuth()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.isDaemon()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.isSecured()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.isThreaded()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setAlgorithm(String)",1,2,2
"org.apache.karaf.management.ConnectorServerFactory.setAuthenticatorType(String)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setDaemon(boolean)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setEnvironment(Map)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setGuard(KarafMBeanServerGuard)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setKeyAlias(String)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setKeyStore(String)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setKeyStoreAvailabilityTimeout(long)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setKeystoreManager(KeystoreManager)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setObjectName(ObjectName)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setRmiServerHost(String)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setSecureProtocol(String)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setSecured(boolean)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setServer(MBeanServer)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setServiceUrl(String)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setThreaded(boolean)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setTrustStore(String)",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setupKarafRMIServerSocketFactory()",1,1,1
"org.apache.karaf.management.ConnectorServerFactory.setupSsl()",1,1,1
"org.apache.karaf.management.JaasAuthenticator.authenticate(Object)",7,6,9
"org.apache.karaf.management.JaasAuthenticator.getRealm()",1,1,1
"org.apache.karaf.management.JaasAuthenticator.setRealm(String)",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuard.canBypassRBAC(ObjectName,String)",7,8,12
"org.apache.karaf.management.KarafMBeanServerGuard.canInvoke(MBeanServer,ObjectName)",8,7,10
"org.apache.karaf.management.KarafMBeanServerGuard.canInvoke(MBeanServer,ObjectName,String)",7,7,9
"org.apache.karaf.management.KarafMBeanServerGuard.canInvoke(MBeanServer,ObjectName,String,String[])",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuard.canInvoke(ObjectName,String,String[])",4,2,4
"org.apache.karaf.management.KarafMBeanServerGuard.getConfigAdmin()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuard.getGeneralPid(List<String>,String)",6,5,7
"org.apache.karaf.management.KarafMBeanServerGuard.getNameSegments(ObjectName)",3,3,4
"org.apache.karaf.management.KarafMBeanServerGuard.getRequiredRoles(ObjectName,String,Object[],String[])",4,4,6
"org.apache.karaf.management.KarafMBeanServerGuard.getRequiredRoles(ObjectName,String,String[])",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuard.handleGetAttribute(MBeanServer,ObjectName,String)",1,4,5
"org.apache.karaf.management.KarafMBeanServerGuard.handleGetAttributes(MBeanServer,ObjectName,String[])",1,2,2
"org.apache.karaf.management.KarafMBeanServerGuard.handleInvoke(ObjectName,String,Object[],String[])",4,2,4
"org.apache.karaf.management.KarafMBeanServerGuard.handleSetAttribute(MBeanServer,ObjectName,Attribute)",4,3,4
"org.apache.karaf.management.KarafMBeanServerGuard.handleSetAttributes(MBeanServer,ObjectName,AttributeList)",1,2,2
"org.apache.karaf.management.KarafMBeanServerGuard.invoke(Object,Method,Object[])",3,6,8
"org.apache.karaf.management.KarafMBeanServerGuard.iterateDownPids(List<String>)",1,3,3
"org.apache.karaf.management.KarafMBeanServerGuard.setConfigAdmin(ConfigurationAdmin)",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.TestLoginModule.TestLoginModule(Principal...)",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.TestLoginModule.TestLoginModule(String...)",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.TestLoginModule.abort()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.TestLoginModule.commit()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.TestLoginModule.getPrincipals(String...)",1,2,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.TestLoginModule.initialize(Subject,CallbackHandler,Map<String, ?>,Map<String, ?>)",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.TestLoginModule.login()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.TestLoginModule.logout()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.getMockConfigAdmin(Dictionary<String, Object>)",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.getMockConfigAdmin2(Dictionary<String, Object>...)",1,3,3
"org.apache.karaf.management.KarafMBeanServerGuardTest.loginWithTestRoles(String...)",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanGetAttributeAnyOverload()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanGetAttributeAnyOverload2()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanGetAttributeAnyOverload3()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanGetAttributeAnyOverload4()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeAnyOverload()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeAnyOverload2()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeAnyOverload3()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeMBean()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeMBean2()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeMBeanGetter()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeMBeanGetter2()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeMBeanGetter3()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeMBeanSetter()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeMBeanSetter2()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeMethod()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanInvokeMethod2()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanSetAttributeAnyOverload()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCanSetAttributeAnyOverload2()",1,1,2
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCurrentUserHasCustomRole()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testCurrentUserHasRole()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testGetAttributeIs()",1,1,3
"org.apache.karaf.management.KarafMBeanServerGuardTest.testGetAttributes()",1,1,3
"org.apache.karaf.management.KarafMBeanServerGuardTest.testGetAttributes2()",1,1,3
"org.apache.karaf.management.KarafMBeanServerGuardTest.testInvoke()",1,1,4
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesExact()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesExact2()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesExactNobody()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesHierarchy()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesMethodNameEmpty()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesMethodNameOnly()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesMethodNameWildcard()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesMethodNameWildcard2()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesMethodNameWildcard3()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesMethodNameWildcardEmpty()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesNumeric()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesRegExp()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesRegExp2()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesRegExpNobody()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesSignature()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testRequiredRolesSignatureEmpty()",1,1,1
"org.apache.karaf.management.KarafMBeanServerGuardTest.testSetAttribute()",1,1,4
"org.apache.karaf.management.KarafMBeanServerGuardTest.testSetAttributes()",1,1,4
"org.apache.karaf.management.MBeanServerFactory.destroy()",1,2,2
"org.apache.karaf.management.MBeanServerFactory.getAgentId()",1,1,1
"org.apache.karaf.management.MBeanServerFactory.getDefaultDomain()",1,1,1
"org.apache.karaf.management.MBeanServerFactory.getServer()",1,2,2
"org.apache.karaf.management.MBeanServerFactory.init()",4,7,12
"org.apache.karaf.management.MBeanServerFactory.isLocateExistingServerIfPossible()",1,1,1
"org.apache.karaf.management.MBeanServerFactory.isNewlyRegistered()",1,1,1
"org.apache.karaf.management.MBeanServerFactory.isRegisterWithFactory()",1,1,1
"org.apache.karaf.management.MBeanServerFactory.setAgentId(String)",1,1,1
"org.apache.karaf.management.MBeanServerFactory.setDefaultDomain(String)",1,1,1
"org.apache.karaf.management.MBeanServerFactory.setLocateExistingServerIfPossible(boolean)",1,1,1
"org.apache.karaf.management.MBeanServerFactory.setNewlyRegistered(boolean)",1,1,1
"org.apache.karaf.management.MBeanServerFactory.setRegisterWithFactory(boolean)",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.KarafServerSocketFactory.KarafServerSocketFactory(InetAddress,int)",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.KarafServerSocketFactory.createServerSocket(int)",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.destroy()",1,2,3
"org.apache.karaf.management.RmiRegistryFactory.getHost()",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.getObject()",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.getPort()",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.init()",1,6,9
"org.apache.karaf.management.RmiRegistryFactory.isCreate()",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.isLocate()",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.setBundleContext(BundleContext)",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.setCreate(boolean)",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.setHost(String)",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.setLocate(boolean)",1,1,1
"org.apache.karaf.management.RmiRegistryFactory.setPort(int)",1,1,1
"org.apache.karaf.management.TestRolePrincipal.TestRolePrincipal(String)",1,1,1
"org.apache.karaf.management.TestRolePrincipal.equals(Object)",7,2,7
"org.apache.karaf.management.TestRolePrincipal.getName()",1,1,1
"org.apache.karaf.management.TestRolePrincipal.hashCode()",1,2,2
"org.apache.karaf.management.internal.Activator.doStart()",2,6,8
"org.apache.karaf.management.internal.Activator.doStop()",1,8,8
"org.apache.karaf.management.internal.JMXSecurityMBeanImpl.JMXSecurityMBeanImpl()",1,1,1
"org.apache.karaf.management.internal.JMXSecurityMBeanImpl.canInvoke(Map<String, List<String>>)",1,5,5
"org.apache.karaf.management.internal.JMXSecurityMBeanImpl.canInvoke(String)",2,1,2
"org.apache.karaf.management.internal.JMXSecurityMBeanImpl.canInvoke(String,String)",2,1,2
"org.apache.karaf.management.internal.JMXSecurityMBeanImpl.canInvoke(String,String,String[])",2,1,2
"org.apache.karaf.management.internal.JMXSecurityMBeanImpl.getGuard()",1,1,1
"org.apache.karaf.management.internal.JMXSecurityMBeanImpl.getMBeanServer()",1,1,1
"org.apache.karaf.management.internal.JMXSecurityMBeanImpl.parseMethodName(String,List<String>)",2,2,3
"org.apache.karaf.management.internal.JMXSecurityMBeanImpl.setGuard(KarafMBeanServerGuard)",1,1,1
"org.apache.karaf.management.internal.JMXSecurityMBeanImpl.setMBeanServer(MBeanServer)",1,1,1
"org.apache.karaf.management.internal.JMXSecurityMBeanImplTestCase.testCanInvokeBulk()",1,1,1
"org.apache.karaf.management.internal.JMXSecurityMBeanImplTestCase.testCanInvokeMBean()",1,1,1
"org.apache.karaf.management.internal.JMXSecurityMBeanImplTestCase.testCanInvokeMBean2()",1,1,1
"org.apache.karaf.management.internal.JMXSecurityMBeanImplTestCase.testCanInvokeMBeanNoGuard()",1,1,1
"org.apache.karaf.management.internal.JMXSecurityMBeanImplTestCase.testCanInvokeMBeanThrowsException()",1,1,2
"org.apache.karaf.management.internal.JMXSecurityMBeanImplTestCase.testCanInvokeMethod()",1,1,1
"org.apache.karaf.management.internal.JMXSecurityMBeanImplTestCase.testCanInvokeMethodException()",1,1,2
"org.apache.karaf.management.internal.JMXSecurityMBeanImplTestCase.testCanInvokeMethodNoGuard()",1,1,1
"org.apache.karaf.management.internal.JMXSecurityMBeanImplTestCase.testMBeanServerAccessors()",1,1,1
"org.apache.karaf.management.internal.MBeanInvocationHandler.MBeanInvocationHandler(MBeanServer,InvocationHandler)",1,1,1
"org.apache.karaf.management.internal.MBeanInvocationHandler.invoke(Object,Method,Object[])",3,9,11
"org.apache.karaf.obr.command.AddUrlCommand.doExecute(RepositoryAdmin)",1,2,2
"org.apache.karaf.obr.command.DeployCommand.doExecute(RepositoryAdmin)",1,1,1
"org.apache.karaf.obr.command.FindCommand.doExecute(RepositoryAdmin)",1,4,4
"org.apache.karaf.obr.command.FindCommand.printResource(PrintStream,Resource)",1,14,16
"org.apache.karaf.obr.command.InfoCommand.doExecute(RepositoryAdmin)",1,5,5
"org.apache.karaf.obr.command.InfoCommand.printResource(PrintStream,Resource)",1,8,10
"org.apache.karaf.obr.command.ListCommand.doExecute(RepositoryAdmin)",1,5,6
"org.apache.karaf.obr.command.ListCommand.emptyIfNull(Object)",1,2,2
"org.apache.karaf.obr.command.ListUrlCommand.doExecute(RepositoryAdmin)",1,3,3
"org.apache.karaf.obr.command.ObrCommandSupport.doDeploy(RepositoryAdmin,List<String>,boolean,boolean)",1,15,21
"org.apache.karaf.obr.command.ObrCommandSupport.execute()",1,1,1
"org.apache.karaf.obr.command.ObrCommandSupport.getTarget(String)",1,2,2
"org.apache.karaf.obr.command.ObrCommandSupport.parseRequirement(RepositoryAdmin,String)",1,3,5
"org.apache.karaf.obr.command.ObrCommandSupport.parseRequirements(RepositoryAdmin,List<String>)",1,2,2
"org.apache.karaf.obr.command.ObrCommandSupport.persistRepositoryList(RepositoryAdmin)",1,8,8
"org.apache.karaf.obr.command.ObrCommandSupport.printUnderline(PrintStream,int)",1,2,2
"org.apache.karaf.obr.command.ObrCommandSupport.searchRepository(RepositoryAdmin,String,String)",1,2,3
"org.apache.karaf.obr.command.ObrCommandSupport.selectNewestVersion(Resource[])",1,3,6
"org.apache.karaf.obr.command.ObrCommandSupport.setRepositoryAdmin(RepositoryAdmin)",1,1,1
"org.apache.karaf.obr.command.RefreshUrlCommand.doExecute(RepositoryAdmin)",1,8,10
"org.apache.karaf.obr.command.RemoveUrlCommand.doExecute(RepositoryAdmin)",1,4,5
"org.apache.karaf.obr.command.ResolveCommand.doExecute(RepositoryAdmin)",1,21,29
"org.apache.karaf.obr.command.SourceCommand.doExecute(RepositoryAdmin)",1,4,4
"org.apache.karaf.obr.command.StartCommand.doExecute(RepositoryAdmin)",1,1,1
"org.apache.karaf.obr.command.util.FileUtil.copy(InputStream,File,String,String,byte[])",4,3,6
"org.apache.karaf.obr.command.util.FileUtil.downloadSource(PrintStream,PrintStream,URL,String,boolean)",1,7,7
"org.apache.karaf.obr.command.util.FileUtil.unjar(JarInputStream,File)",6,6,8
"org.apache.karaf.obr.core.internal.ObrMBeanImpl.ObrMBeanImpl(BundleContext,RepositoryAdmin)",1,1,1
"org.apache.karaf.obr.core.internal.ObrMBeanImpl.addUrl(String)",1,2,2
"org.apache.karaf.obr.core.internal.ObrMBeanImpl.deployBundle(String)",1,2,2
"org.apache.karaf.obr.core.internal.ObrMBeanImpl.deployBundle(String,boolean,boolean)",4,5,9
"org.apache.karaf.obr.core.internal.ObrMBeanImpl.getBundles()",1,4,4
"org.apache.karaf.obr.core.internal.ObrMBeanImpl.getTarget(String)",1,2,2
"org.apache.karaf.obr.core.internal.ObrMBeanImpl.getUrls()",1,2,2
"org.apache.karaf.obr.core.internal.ObrMBeanImpl.refreshUrl(String)",1,2,2
"org.apache.karaf.obr.core.internal.ObrMBeanImpl.removeUrl(String)",1,1,1
"org.apache.karaf.obr.core.internal.ObrMBeanImpl.searchRepository(RepositoryAdmin,String,String)",1,2,3
"org.apache.karaf.obr.core.internal.ObrMBeanImpl.selectNewestVersion(Resource[])",1,3,6
"org.apache.karaf.obr.core.internal.osgi.Activator.doStart()",1,1,1
"org.apache.karaf.packages.command.Exports.checkDuplicateExports()",1,3,3
"org.apache.karaf.packages.command.Exports.execute()",1,2,2
"org.apache.karaf.packages.command.Exports.getBundlesSt(Set<Bundle>)",1,2,2
"org.apache.karaf.packages.command.Exports.getDuplicatePackages(Bundle[])",1,5,5
"org.apache.karaf.packages.command.Exports.matchesFilter(PackageVersion,Bundle)",1,4,4
"org.apache.karaf.packages.command.Exports.showExports()",1,4,4
"org.apache.karaf.packages.command.Imports.execute()",1,5,5
"org.apache.karaf.packages.command.Imports.getOptional(PackageRequirement)",2,1,3
"org.apache.karaf.packages.command.Imports.matchesFilter(PackageRequirement)",1,4,4
"org.apache.karaf.packages.command.PackageImportTest.testImportString()",1,1,1
"org.apache.karaf.packages.core.InstallMBeantest.test()",1,1,1
"org.apache.karaf.packages.core.PackageRequirement.PackageRequirement(String,boolean,Bundle,boolean,String,String,String)",1,1,1
"org.apache.karaf.packages.core.PackageRequirement.getBundle()",1,1,1
"org.apache.karaf.packages.core.PackageRequirement.getFilter()",1,1,1
"org.apache.karaf.packages.core.PackageRequirement.getMaxVersion()",1,1,1
"org.apache.karaf.packages.core.PackageRequirement.getMinVersion()",1,1,1
"org.apache.karaf.packages.core.PackageRequirement.getPackageName()",1,1,1
"org.apache.karaf.packages.core.PackageRequirement.getString(String)",1,1,2
"org.apache.karaf.packages.core.PackageRequirement.getVersionRange()",2,1,3
"org.apache.karaf.packages.core.PackageRequirement.isOptional()",1,1,1
"org.apache.karaf.packages.core.PackageRequirement.isResolveable()",1,1,1
"org.apache.karaf.packages.core.PackageRequirement.toString()",1,1,1
"org.apache.karaf.packages.core.PackageVersion.PackageVersion(String,Version)",1,1,1
"org.apache.karaf.packages.core.PackageVersion.addBundle(Bundle)",1,1,1
"org.apache.karaf.packages.core.PackageVersion.getBundles()",1,1,1
"org.apache.karaf.packages.core.PackageVersion.getPackageName()",1,1,1
"org.apache.karaf.packages.core.PackageVersion.getVersion()",1,1,1
"org.apache.karaf.packages.core.internal.ImportDetails.ImportDetails(String)",1,3,3
"org.apache.karaf.packages.core.internal.ImportDetails.parseSimpleItem(Expression)",1,2,5
"org.apache.karaf.packages.core.internal.ImportDetailsTest.testGetPackageName()",1,1,1
