Chidamber-Kemerer metrics,Qua, 13 dez 2017 16:00:49 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.hsqldb.lib.HashMap",28,1,5,1,20,15
"org.hsqldb.lib.HashMap.KeySet",6,0,7,0,15,10
"org.hsqldb.lib.HashMap.Values",5,0,7,0,11,8
"org.hsqldb.lib.HashMappedList",26,2,2,0,26,33
"org.hsqldb.lib.HashSet",42,1,4,1,24,25
"org.hsqldb.lib.HsqlArrayHeap",4,0,1,1,11,27
"org.hsqldb.lib.HsqlArrayList",44,1,1,1,23,53
"org.hsqldb.lib.HsqlByteArrayInputStream",11,0,4,1,26,42
"org.hsqldb.lib.HsqlByteArrayOutputStream",21,0,3,1,35,46
"org.hsqldb.lib.HsqlDeque",7,1,2,0,18,44
"org.hsqldb.lib.HsqlHeap",n/a,n/a,n/a,n/a,7,n/a
"org.hsqldb.lib.HsqlLinkedList",5,1,1,0,12,24
"org.hsqldb.lib.HsqlLinkedList.Node",2,0,0,0,3,3
"org.hsqldb.lib.HsqlList",n/a,n/a,n/a,n/a,8,n/a
"org.hsqldb.lib.HsqlTaskQueue",2,0,1,0,12,14
"org.hsqldb.lib.HsqlTaskQueue.TaskRunner",2,0,1,0,4,4
"org.hsqldb.lib.HsqlThreadFactory",1,0,1,0,6,7
"org.hsqldb.lib.HsqlTimer",8,0,8,0,40,60
"org.hsqldb.lib.HsqlTimer.Task",3,0,2,0,10,11
"org.hsqldb.lib.HsqlTimer.TaskQueue",4,1,5,0,12,11
"org.hsqldb.lib.HsqlTimer.TaskRunner",2,0,1,0,3,3
"org.hsqldb.lib.InOutUtil",5,0,3,0,6,6
"org.hsqldb.lib.IntKeyHashMap",13,1,8,0,16,16
"org.hsqldb.lib.IntKeyHashMap.KeySet",6,0,8,0,12,9
"org.hsqldb.lib.IntKeyHashMap.Values",5,0,7,0,11,8
"org.hsqldb.lib.IntKeyHashMapConcurrent",9,1,4,0,16,16
"org.hsqldb.lib.IntKeyHashMapConcurrent.KeySet",6,0,8,0,12,9
"org.hsqldb.lib.IntKeyHashMapConcurrent.Values",5,0,7,0,11,8
"org.hsqldb.lib.IntKeyIntValueHashMap",9,1,5,0,14,15
"org.hsqldb.lib.IntKeyIntValueHashMap.KeySet",6,0,8,0,12,9
"org.hsqldb.lib.IntKeyIntValueHashMap.Values",5,0,7,0,11,8
"org.hsqldb.lib.IntKeyLongValueHashMap",1,1,3,0,12,11
"org.hsqldb.lib.IntLookup",n/a,n/a,n/a,n/a,3,n/a
"org.hsqldb.lib.IntValueHashMap",17,1,5,0,25,24
"org.hsqldb.lib.IntValueHashMap.KeySet",6,0,7,0,15,10
"org.hsqldb.lib.Iterator",n/a,n/a,n/a,n/a,6,n/a
"org.hsqldb.lib.LongDeque",4,0,1,0,16,42
"org.hsqldb.lib.LongKeyHashMap",16,1,8,0,17,16
"org.hsqldb.lib.LongKeyHashMap.KeySet",6,0,8,0,12,9
"org.hsqldb.lib.LongKeyHashMap.Values",5,0,7,0,11,8
"org.hsqldb.lib.LongKeyIntValueHashMap",6,1,5,0,15,16
"org.hsqldb.lib.LongKeyIntValueHashMap.KeySet",6,0,8,0,12,9
"org.hsqldb.lib.LongKeyIntValueHashMap.Values",5,0,7,0,11,8
"org.hsqldb.lib.LongKeyLongValueHashMap",6,1,5,0,15,16
"org.hsqldb.lib.LongKeyLongValueHashMap.KeySet",6,0,8,0,12,9
"org.hsqldb.lib.LongKeyLongValueHashMap.Values",5,0,7,0,11,8
"org.hsqldb.lib.LongValueHashMap",6,1,4,0,24,23
"org.hsqldb.lib.LongValueHashMap.KeySet",6,0,7,0,15,10
"org.hsqldb.lib.MultiValueHashMap",12,1,8,0,20,14
"org.hsqldb.lib.MultiValueHashMap.KeySet",6,0,7,0,14,9
"org.hsqldb.lib.MultiValueHashMap.Values",5,0,7,0,11,8
"org.hsqldb.lib.ObjectComparator",n/a,n/a,n/a,n/a,1,n/a
"org.hsqldb.lib.OrderedHashSet",49,2,4,0,18,18
"org.hsqldb.lib.OrderedIntHashSet",13,1,2,0,15,15
"org.hsqldb.lib.RCData",7,0,3,0,12,61
"org.hsqldb.lib.RefCapablePropertyResourceBundle",3,0,2,0,16,61
"org.hsqldb.lib.Set",n/a,n/a,n/a,n/a,10,n/a
"org.hsqldb.lib.SimpleLog",15,0,1,0,13,21
"org.hsqldb.lib.Sort",4,0,1,0,3,13
"org.hsqldb.lib.StopWatch",13,0,1,0,11,15
"org.hsqldb.lib.Storage",n/a,n/a,n/a,n/a,13,n/a
"org.hsqldb.lib.StringComparator",2,0,1,0,1,4
"org.hsqldb.lib.StringConverter",30,0,7,0,26,77
"org.hsqldb.lib.StringInputStream",2,0,1,1,3,5
"org.hsqldb.lib.StringUtil",19,0,10,0,16,40
"org.hsqldb.lib.ThreadFactory",n/a,n/a,n/a,n/a,1,n/a
"org.hsqldb.lib.ValidatingResourceBundle",20,0,1,2,40,32
"org.hsqldb.lib.WrapperIterator",8,0,5,0,13,25
"org.hsqldb.lib.java.JavaSystem",15,0,11,0,12,16
"org.hsqldb.lib.tar.DbBackup",8,0,1,0,16,42
"org.hsqldb.lib.tar.PIFData",4,0,1,0,5,6
"org.hsqldb.lib.tar.PIFGenerator",4,0,5,0,11,16
"org.hsqldb.lib.tar.RB",13,1,1,0,4,12
"org.hsqldb.lib.tar.TarFileInputStream",5,0,2,0,12,20
"org.hsqldb.lib.tar.TarFileOutputStream",6,0,1,0,16,30
"org.hsqldb.lib.tar.TarGenerator",6,0,1,0,20,25
"org.hsqldb.lib.tar.TarGenerator.TarEntrySupplicant",9,0,2,0,33,40
"org.hsqldb.lib.tar.TarHeaderFields",5,0,1,0,4,6
"org.hsqldb.lib.tar.TarMalformatException",10,0,0,0,1,1
"org.hsqldb.lib.tar.TarReader",9,0,1,0,27,59
"org.hsqldb.lib.tar.TarReader.TarEntryHeader",7,0,4,0,24,34
"org.hsqldb.lib.tar.TarReader.TarEntryHeader.MissingField",4,0,1,0,4,2
"org.hsqldb.navigator.RangeIterator",n/a,n/a,n/a,n/a,9,n/a
"org.hsqldb.navigator.RowIterator",n/a,n/a,n/a,n/a,4,n/a
"org.hsqldb.navigator.RowSetNavigator",30,0,14,3,36,44
"org.hsqldb.navigator.RowSetNavigatorClient",15,1,2,0,31,26
"org.hsqldb.navigator.RowSetNavigatorData",18,1,3,0,70,73
"org.hsqldb.navigator.RowSetNavigatorLinkedList",10,1,1,0,26,14
"org.hsqldb.persist.Cache",14,0,2,0,40,20
"org.hsqldb.persist.Cache.CachedObjectComparator",3,0,1,0,5,6
"org.hsqldb.persist.CachedObject",n/a,n/a,n/a,n/a,13,n/a
"org.hsqldb.persist.DataFileBlockManager",4,0,2,0,20,18
"org.hsqldb.persist.DataFileCache",36,0,4,2,114,85
"org.hsqldb.persist.DataFileCacheSession",16,1,3,0,20,9
"org.hsqldb.persist.DataFileDefrag",30,0,1,0,59,28
"org.hsqldb.persist.HsqlDatabaseProperties",35,1,4,0,61,48
"org.hsqldb.persist.HsqlProperties",36,0,4,2,47,63
"org.hsqldb.persist.LockFile",20,0,2,1,49,67
"org.hsqldb.persist.LockFile.BaseException",9,0,1,8,4,6
"org.hsqldb.persist.LockFile.FileCanonicalizationException",2,1,1,0,5,3
"org.hsqldb.persist.LockFile.FileSecurityException",2,1,1,0,5,3
"org.hsqldb.persist.LockFile.HeartbeatRunner",2,0,1,0,3,1
"org.hsqldb.persist.LockFile.LockHeldExternallyException",3,1,1,0,7,4
"org.hsqldb.persist.LockFile.UnexpectedEndOfFileException",2,1,1,0,5,3
"org.hsqldb.persist.LockFile.UnexpectedFileIOException",2,1,1,0,5,3
"org.hsqldb.persist.LockFile.UnexpectedFileNotFoundException",2,1,1,0,5,3
"org.hsqldb.persist.LockFile.WrongLengthException",2,1,1,0,5,3
"org.hsqldb.persist.LockFile.WrongMagicException",4,1,1,0,7,5
"org.hsqldb.persist.Log",23,0,1,0,109,102
"org.hsqldb.persist.Logger",29,0,1,0,69,58
"org.hsqldb.persist.NIOLockFile",1,1,1,0,8,13
"org.hsqldb.persist.PersistentStore",n/a,n/a,n/a,n/a,16,n/a
"org.hsqldb.persist.PersistentStoreCollection",n/a,n/a,n/a,n/a,2,n/a
"org.hsqldb.persist.PersistentStoreCollectionDatabase",15,0,2,0,10,6
"org.hsqldb.persist.PersistentStoreCollectionSession",12,0,1,0,22,27
"org.hsqldb.persist.RowStoreCached",22,0,3,1,41,22
"org.hsqldb.persist.RowStoreHybrid",25,0,4,0,58,41
"org.hsqldb.persist.RowStoreMemory",18,0,9,0,31,18
"org.hsqldb.persist.RowStoreText",21,1,2,0,26,15
"org.hsqldb.persist.ScaledRAFile",17,0,6,0,33,48
"org.hsqldb.persist.ScaledRAFileHybrid",5,0,5,0,37,24
"org.hsqldb.persist.ScaledRAFileInJar",6,0,9,0,26,31
"org.hsqldb.persist.ScaledRAFileNIO",8,0,5,0,20,32
"org.hsqldb.persist.ScaledRAInterface",n/a,n/a,n/a,n/a,3,n/a
"org.hsqldb.persist.ScriptRunner",16,0,1,0,38,17
"org.hsqldb.persist.TextCache",30,1,2,0,76,84
"org.hsqldb.persist.TextCache.ByteArray",2,0,1,0,5,6
"org.hsqldb.resources.BundleHandler",10,0,2,0,14,14
"org.hsqldb.result.Result",62,0,1,1,143,179
"org.hsqldb.result.ResultConstants",n/a,n/a,n/a,n/a,0,n/a
"org.hsqldb.result.ResultLob",16,1,1,0,34,46
"org.hsqldb.result.ResultLob.LobResultTypes",n/a,n/a,n/a,n/a,0,n/a
"org.hsqldb.result.ResultMetaData",30,0,3,0,48,53
"org.hsqldb.rights.GrantConstants",n/a,n/a,n/a,n/a,0,n/a
"org.hsqldb.rights.Grantee",46,0,11,1,121,173
"org.hsqldb.rights.GranteeManager",32,0,4,0,84,90
"org.hsqldb.rights.Right",22,0,4,0,53,195
"org.hsqldb.rights.User",17,1,1,0,18,14
"org.hsqldb.rights.UserManager",20,0,2,0,33,30
"org.hsqldb.rowio.RowInputBase",20,1,3,3,33,31
"org.hsqldb.rowio.RowInputBinary",30,2,14,1,54,36
"org.hsqldb.rowio.RowInputBinaryNet",11,3,2,0,7,3
"org.hsqldb.rowio.RowInputInterface",n/a,n/a,n/a,n/a,10,n/a
"org.hsqldb.rowio.RowInputText",22,2,4,1,47,78
"org.hsqldb.rowio.RowInputTextLog",22,2,4,0,53,52
"org.hsqldb.rowio.RowInputTextQuoted",5,3,1,0,7,15
"org.hsqldb.rowio.RowOutputBase",22,1,4,3,40,32
"org.hsqldb.rowio.RowOutputBinary",28,2,15,1,69,62
"org.hsqldb.rowio.RowOutputBinaryNet",8,3,2,0,9,3
"org.hsqldb.rowio.RowOutputInterface",n/a,n/a,n/a,n/a,17,n/a
"org.hsqldb.rowio.RowOutputText",21,2,5,1,54,49
"org.hsqldb.rowio.RowOutputTextLog",15,2,24,0,48,37
"org.hsqldb.rowio.RowOutputTextQuoted",3,3,1,0,5,6
"org.hsqldb.sample.ConnectionTypesSample",0,0,0,0,1,1
"org.hsqldb.sample.DatabaseManagerSample",1,1,0,0,0,0
"org.hsqldb.sample.FindFile",1,0,1,0,4,11
"org.hsqldb.sample.SqlFileEmbedder",4,0,1,0,8,8
"org.hsqldb.sample.Testdb",0,0,1,0,6,9
"org.hsqldb.sample.TriggerSample",2,0,1,0,17,37
"org.hsqldb.scriptio.ScriptReaderBase",13,0,14,2,20,14
"org.hsqldb.scriptio.ScriptReaderBinary",22,1,2,1,38,23
"org.hsqldb.scriptio.ScriptReaderText",21,1,1,0,37,25
"org.hsqldb.scriptio.ScriptReaderZipped",5,2,1,0,6,3
"org.hsqldb.scriptio.ScriptWriterBase",32,0,8,2,66,42
"org.hsqldb.scriptio.ScriptWriterBinary",14,1,7,1,30,13
"org.hsqldb.scriptio.ScriptWriterText",13,1,2,0,37,25
"org.hsqldb.scriptio.ScriptWriterZipped",7,2,2,0,9,4
"org.hsqldb.server.HsqlServerFactory",9,0,1,0,12,4
"org.hsqldb.server.HsqlSocketFactory",3,0,6,1,10,14
"org.hsqldb.server.HsqlSocketFactorySecure",5,1,4,0,17,22
"org.hsqldb.server.HsqlSocketRequestHandler",n/a,n/a,n/a,n/a,2,n/a
"org.hsqldb.server.Server",38,0,3,1,146,190
"org.hsqldb.server.Server.ServerThread",1,0,1,0,4,2
"org.hsqldb.server.ServerAcl",6,0,1,0,14,42
"org.hsqldb.server.ServerAcl.AclEntry",4,0,1,0,12,13
"org.hsqldb.server.ServerAcl.AclFormatException",4,0,0,0,1,1
"org.hsqldb.server.ServerAcl.InternalException",1,0,0,0,0,0
"org.hsqldb.server.ServerConfiguration",9,0,5,0,22,28
"org.hsqldb.server.ServerConnection",19,0,2,0,45,30
"org.hsqldb.server.ServerConstants",n/a,n/a,n/a,n/a,0,n/a
"org.hsqldb.server.ServerProperties",13,1,1,0,29,35
"org.hsqldb.server.Servlet",12,0,2,0,33,12
"org.hsqldb.server.WebServer",10,1,5,0,28,11
"org.hsqldb.server.WebServerConnection",22,0,2,0,49,39
"org.hsqldb.store.BaseHashMap",89,0,1,15,38,218
"org.hsqldb.store.BaseHashMap.BaseHashIterator",25,0,1,1,13,27
"org.hsqldb.store.BaseHashMap.MultiValueKeyIterator",3,0,5,0,9,10
"org.hsqldb.store.BaseHashMap.ValuesIterator",3,0,5,0,8,10
"org.hsqldb.store.BitMap",10,0,7,0,29,89
"org.hsqldb.store.HashIndex",5,0,1,0,10,24
"org.hsqldb.store.ObjectCacheHashMap",6,1,5,0,12,10
"org.hsqldb.store.ObjectCacheHashMap.ObjectCacheIterator",4,1,0,0,0,0
"org.hsqldb.store.ReusableObjectCache",2,0,5,0,8,6
"org.hsqldb.store.ValuePool",36,0,2,0,23,24
"org.hsqldb.store.ValuePoolHashMap",3,1,1,0,17,48
"org.hsqldb.test.AllSimpleTests",11,0,2,0,15,4
"org.hsqldb.test.AllTests",20,0,1,0,2,2
"org.hsqldb.test.BlaineTrig",1,0,2,0,2,2
"org.hsqldb.test.BlankParsedSection",2,1,1,0,3,2
"org.hsqldb.test.ClearTests",1,0,1,0,2,1
"org.hsqldb.test.CountParsedSection",2,1,1,0,6,7
"org.hsqldb.test.DisplaySection",3,1,1,0,3,5
