Package,PDcy,PDpt
"serde.src.test.org.apache.hadoop.hive.serde2.lazy",7,0
"serde.src.test.org.apache.hadoop.hive.serde2.lazybinary",10,0
"serde.src.test.org.apache.hadoop.hive.serde2.objectinspector",10,0
"serde.src.test.org.apache.hadoop.hive.serde2.objectinspector.primitive",2,0
"serde.src.test.org.apache.hadoop.hive.serde2.thrift_test",3,0
"serde.src.test.org.apache.hadoop.hive.serde2.typeinfo",1,0
"serde.src.test.resources",0,0
"service",0,0
"service.if",0,0
"service.lib.php",0,0
"service.lib.php.ext.thrift_protocol",0,0
"service.lib.php.ext.thrift_protocol.tags.1.0.0",0,0
"service.lib.php.packages.fb303",0,0
"service.lib.php.protocol",0,0
"service.lib.php.transport",0,0
"service.lib.py.fb303",0,0
"service.lib.py.fb303_scripts",0,0
"service.lib.py.thrift",0,0
"service.lib.py.thrift.protocol",0,0
"service.lib.py.thrift.reflection",0,0
"service.lib.py.thrift.reflection.limited",0,0
"service.lib.py.thrift.server",0,0
"service.lib.py.thrift.transport",0,0
"service.src.gen.thrift.gen-cpp",0,0
"service.src.gen.thrift.gen-javabean.org.apache.hadoop.hive.service",0,3
"service.src.gen.thrift.gen-javabean.org.apache.hive.service.cli.thrift",0,5
"service.src.gen.thrift.gen-php",0,0
"service.src.gen.thrift.gen-py.TCLIService",0,0
"service.src.gen.thrift.gen-py.hive_service",0,0
"service.src.gen.thrift.gen-rb",0,0
"service.src.java.org.apache.hadoop.hive.service",10,3
"service.src.java.org.apache.hive.service",1,8
"service.src.java.org.apache.hive.service.auth",8,8
"service.src.java.org.apache.hive.service.cli",12,13
"service.src.java.org.apache.hive.service.cli.operation",19,3
"service.src.java.org.apache.hive.service.cli.session",18,6
"service.src.java.org.apache.hive.service.cli.thrift",7,9
"service.src.java.org.apache.hive.service.server",8,9
"service.src.test.org.apache.hadoop.hive.service",0,0
"service.src.test.org.apache.hive.service.auth",3,0
"service.src.test.org.apache.hive.service.cli",2,0
"service.src.test.org.apache.hive.service.cli.operation",2,0
"service.src.test.org.apache.hive.service.cli.session",4,0
"service.src.test.org.apache.hive.service.cli.thrift",5,0
"service.src.test.org.apache.hive.service.server",0,0
"service.src.test.php",0,0
"shims",0,0
"shims.0.20",0,0
"shims.0.20.src.main.java.org.apache.hadoop.hive.shims",2,0
"shims.0.20S",0,0
"shims.0.20S.src.main.java.org.apache.hadoop.hive.shims",2,0
"shims.0.20S.src.main.java.org.apache.hadoop.mapred",1,1
"shims.0.23",0,0
"shims.0.23.src.main.java.org.apache.hadoop.hive.shims",3,0
"shims.0.23.src.main.java.org.apache.hadoop.hive.thrift",0,0
"shims.0.23.src.main.java.org.apache.hadoop.mapred",1,1
"shims.aggregator",0,0
"shims.common",0,0
"shims.common-secure",0,0
"shims.common-secure.src.main.java.org.apache.hadoop.hive.shims",3,3
"shims.common-secure.src.main.java.org.apache.hadoop.hive.thrift",3,4
"shims.common-secure.src.main.java.org.apache.hadoop.hive.thrift.client",1,1
"shims.common-secure.src.main.java.org.apache.hadoop.security.token.delegation",0,2
"shims.common.src.main.java.org.apache.hadoop.fs",1,4
"shims.common.src.main.java.org.apache.hadoop.hive.io",0,3
"shims.common.src.main.java.org.apache.hadoop.hive.shims",1,64
"shims.common.src.main.java.org.apache.hadoop.hive.thrift",0,4
"testlibs",0,0
"testutils",0,0
"testutils.ptest",0,0
"testutils.ptest.templates",0,0
"testutils.ptest2",0,0
"testutils.ptest2.conf",0,0
"testutils.ptest2.src.main.java.org.apache.hive.ptest.api",0,4
"testutils.ptest2.src.main.java.org.apache.hive.ptest.api.client",3,0
"testutils.ptest2.src.main.java.org.apache.hive.ptest.api.request",0,3
"testutils.ptest2.src.main.java.org.apache.hive.ptest.api.response",1,2
"testutils.ptest2.src.main.java.org.apache.hive.ptest.api.server",7,2
"testutils.ptest2.src.main.java.org.apache.hive.ptest.execution",4,8
"testutils.ptest2.src.main.java.org.apache.hive.ptest.execution.conf",2,6
"testutils.ptest2.src.main.java.org.apache.hive.ptest.execution.context",3,6
"testutils.ptest2.src.main.java.org.apache.hive.ptest.execution.ssh",1,5
"testutils.ptest2.src.main.resources",0,0
"testutils.ptest2.src.main.webapp.WEB-INF",0,0
"testutils.ptest2.src.main.webapp.WEB-INF.config",0,0
"testutils.ptest2.src.test.java.org.apache.hive.ptest.api.server",6,0
"testutils.ptest2.src.test.java.org.apache.hive.ptest.execution",5,2
"testutils.ptest2.src.test.java.org.apache.hive.ptest.execution.conf",2,0
"testutils.ptest2.src.test.java.org.apache.hive.ptest.execution.context",2,0
"testutils.ptest2.src.test.java.org.apache.hive.ptest.execution.ssh",2,0
"testutils.ptest2.src.test.resources",0,0
"testutils.ptest2.src.test.resources.test-outputs",0,0
"testutils.src.java.org.apache.hive.testutils.junit.runners",1,0
"testutils.src.java.org.apache.hive.testutils.junit.runners.model",0,1

