Chidamber-Kemerer metrics,Seg, 11 dez 2017 18:40:55 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.lucene.analysis.ca.CatalanAnalyzer",15,3,2,0,16,7
"org.apache.lucene.analysis.ca.CatalanAnalyzer.DefaultSetHolder",2,0,0,0,1,0
"org.apache.lucene.analysis.ca.TestCatalanAnalyzer",4,2,1,0,8,5
"org.apache.lucene.analysis.charfilter.HTMLStripCharFilter",10,3,6,0,47,201
"org.apache.lucene.analysis.charfilter.HTMLStripCharFilter.TextSegment",2,1,1,0,9,6
"org.apache.lucene.analysis.charfilter.HTMLStripCharFilterTest",9,2,24,0,44,78
"org.apache.lucene.analysis.cjk.CJKAnalyzer",9,3,2,0,11,6
"org.apache.lucene.analysis.cjk.CJKAnalyzer.DefaultSetHolder",3,0,0,0,1,0
"org.apache.lucene.analysis.cjk.CJKBigramFilter",10,3,1,0,26,29
"org.apache.lucene.analysis.cjk.CJKTokenizer",8,3,1,0,18,31
"org.apache.lucene.analysis.cjk.CJKWidthFilter",7,3,1,0,9,10
"org.apache.lucene.analysis.cjk.TestCJKAnalyzer",15,2,3,0,23,21
"org.apache.lucene.analysis.cjk.TestCJKAnalyzer.FakeStandardTokenizer",6,3,1,0,6,3
"org.apache.lucene.analysis.cjk.TestCJKTokenizer",6,2,1,0,20,18
"org.apache.lucene.analysis.cjk.TestCJKTokenizer.TestToken",1,0,0,0,0,0
"org.apache.lucene.analysis.cjk.TestCJKWidthFilter",7,2,2,0,8,6
"org.apache.lucene.analysis.cn.ChineseAnalyzer",3,2,1,0,2,1
"org.apache.lucene.analysis.cn.ChineseFilter",7,3,1,0,7,7
"org.apache.lucene.analysis.cn.ChineseTokenizer",7,3,1,0,19,20
"org.apache.lucene.analysis.cn.TestChineseTokenizer",6,2,5,0,11,6
"org.apache.lucene.analysis.cn.TestChineseTokenizer.JustChineseFilterAnalyzer",5,1,1,0,2,1
"org.apache.lucene.analysis.cn.TestChineseTokenizer.JustChineseTokenizerAnalyzer",3,1,1,0,1,1
"org.apache.lucene.analysis.cn.smart.AnalyzerProfile",3,0,1,0,2,8
"org.apache.lucene.analysis.cn.smart.CharType",1,0,0,0,0,0
"org.apache.lucene.analysis.cn.smart.SentenceTokenizer",9,3,1,0,19,13
"org.apache.lucene.analysis.cn.smart.SmartChineseAnalyzer",11,1,2,0,14,11
"org.apache.lucene.analysis.cn.smart.SmartChineseAnalyzer.DefaultSetHolder",5,0,1,0,4,1
"org.apache.lucene.analysis.cn.smart.SmartChineseAnalyzer.SavedStreams",3,0,0,0,0,0
"org.apache.lucene.analysis.cn.smart.TestSmartChineseAnalyzer",11,2,3,0,30,27
"org.apache.lucene.analysis.cn.smart.Utility",5,0,2,0,3,27
"org.apache.lucene.analysis.cn.smart.WordSegmenter",3,0,1,0,4,6
"org.apache.lucene.analysis.cn.smart.WordTokenFilter",10,3,1,0,13,7
"org.apache.lucene.analysis.cn.smart.WordType",2,0,0,0,0,0
"org.apache.lucene.analysis.cn.smart.hhmm.AbstractDictionary",1,0,4,0,6,10
"org.apache.lucene.analysis.cn.smart.hhmm.BiSegGraph",1,0,1,0,8,23
"org.apache.lucene.analysis.cn.smart.hhmm.BigramDictionary",1,0,1,0,11,31
"org.apache.lucene.analysis.cn.smart.hhmm.HHMMSegmenter",6,0,1,0,5,23
"org.apache.lucene.analysis.cn.smart.hhmm.PathNode",0,0,1,0,3,10
"org.apache.lucene.analysis.cn.smart.hhmm.SegGraph",0,0,1,0,7,16
"org.apache.lucene.analysis.cn.smart.hhmm.SegToken",4,0,0,0,3,13
"org.apache.lucene.analysis.cn.smart.hhmm.SegTokenFilter",3,0,1,0,1,10
"org.apache.lucene.analysis.cn.smart.hhmm.SegTokenPair",1,0,0,0,3,11
"org.apache.lucene.analysis.cn.smart.hhmm.WordDictionary",3,0,1,0,21,64
