Class,OCavg,WMC
"org.apache.karaf.itests.ImportServiceTest","1,00",2
"org.apache.karaf.itests.InstanceTest","1,43",10
"org.apache.karaf.itests.JMXSecurityTest","1,64",23
"org.apache.karaf.itests.JaasSshCommandSecurityTest","1,00",1
"org.apache.karaf.itests.JaasTest","2,00",10
"org.apache.karaf.itests.JmsTest","1,33",4
"org.apache.karaf.itests.JndiTest","1,00",3
"org.apache.karaf.itests.KarSshCommandSecurityTest","1,00",1
"org.apache.karaf.itests.KarTest","1,00",2
"org.apache.karaf.itests.KarafTestSupport","2,09",69
"org.apache.karaf.itests.KarafTestWatcher","1,00",3
"org.apache.karaf.itests.LogTest","1,00",4
"org.apache.karaf.itests.ObrTest","1,00",3
"org.apache.karaf.itests.PackageTest","1,60",8
"org.apache.karaf.itests.ServiceTest","1,00",2
"org.apache.karaf.itests.ShellCommandSecurityTest","1,00",1
"org.apache.karaf.itests.SshCommandTestBase","2,29",16
"org.apache.karaf.itests.SshCommandTestBase.Result",n/a,0
"org.apache.karaf.itests.SshKeyFormatTest","2,00",4
"org.apache.karaf.itests.SystemCommandSecurityTest","1,00",1
"org.apache.karaf.itests.SystemShutdownTest","1,00",2
"org.apache.karaf.itests.SystemTest","1,38",11
"org.apache.karaf.itests.WebTest","1,00",3
"org.apache.karaf.itests.WrapperTest","1,00",3
"org.apache.karaf.itests.features.EnterpriseFeaturesTest","1,00",17
"org.apache.karaf.itests.features.PaxCdiFeaturesTest","1,00",14
"org.apache.karaf.itests.features.Spring3FeaturesTest","1,00",28
"org.apache.karaf.itests.features.Spring40FeaturesTest","1,00",12
"org.apache.karaf.itests.features.Spring41FeaturesTest","1,00",12
"org.apache.karaf.itests.features.Spring42FeaturesTest","1,00",12
"org.apache.karaf.itests.features.StandardFeaturesTest","1,00",18
"org.apache.karaf.itests.util.RunIfRule","4,33",13
"org.apache.karaf.itests.util.RunIfRule.IgnoreStatement","1,00",2
"org.apache.karaf.itests.util.RunIfRules",n/a,0
"org.apache.karaf.itests.util.RunIfRules.RunIfNotOnJdk8Condition","1,00",1
"org.apache.karaf.jaas.blueprint.config.impl.NamespaceHandler","2,78",25
"org.apache.karaf.jaas.blueprint.jasypt.handler.EncryptableConfigAdminPropertyPlaceholderTest","2,40",24
"org.apache.karaf.jaas.blueprint.jasypt.handler.EncryptablePropertyPlaceholder","1,00",4
"org.apache.karaf.jaas.blueprint.jasypt.handler.EncryptablePropertyPlaceholderTest","2,10",21
"org.apache.karaf.jaas.blueprint.jasypt.handler.NamespaceHandler","2,42",29
"org.apache.karaf.jaas.blueprint.jasypt.handler.beans.Bean","1,00",4
"org.apache.karaf.jaas.boot.ProxyLoginModule","1,67",10
"org.apache.karaf.jaas.boot.principal.GroupPrincipal","2,00",10
"org.apache.karaf.jaas.boot.principal.RolePolicy","1,75",7
