Class,Cyclic,Dcy,Dcy*,Dpt,Dpt*
"net.sourceforge.jvlt.ui.vocabulary.DateInputComponent",0,2,26,1,69
"net.sourceforge.jvlt.ui.vocabulary.DictEntryTree",0,4,16,1,68
"net.sourceforge.jvlt.ui.vocabulary.DictEntryTree.TreeCellRenderer",0,5,15,1,69
"net.sourceforge.jvlt.ui.vocabulary.EmptyInputComponent",0,1,1,1,69
"net.sourceforge.jvlt.ui.vocabulary.EntryClassInputComponent",0,4,15,1,69
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel",61,21,377,3,67
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel.ActionHandler",61,5,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel.BasicEntryFilter",61,8,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel.CustomFieldFilter",61,5,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel.DialogHandler",61,7,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.EntryFilterPanel.FilterMode",0,1,1,4,68
"net.sourceforge.jvlt.ui.vocabulary.EntryInfoPanel",61,20,377,4,67
"net.sourceforge.jvlt.ui.vocabulary.EntryInfoPanel.Mode",0,0,0,3,68
"net.sourceforge.jvlt.ui.vocabulary.EntryList",0,3,14,2,74
"net.sourceforge.jvlt.ui.vocabulary.EntryPanel",61,50,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryDialog",61,17,377,10,67
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryDialog.ComponentReplacementHandler",61,5,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryDialog.DictUpdateHandler",61,6,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryDialog.FilterMapEditorPanel",61,3,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryDialog.PropertyChangeHandler",61,1,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.EntryQueryRow",0,46,156,3,68
"net.sourceforge.jvlt.ui.vocabulary.EntrySelectionDialogData",61,31,377,2,67
"net.sourceforge.jvlt.ui.vocabulary.EntrySelectionDialogData.PropertyChangeHandler",61,2,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.EntrySelectionDialogData.State",61,2,377,3,67
"net.sourceforge.jvlt.ui.vocabulary.ExampleDialogData",61,29,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.ExampleDocument",0,4,16,1,69
"net.sourceforge.jvlt.ui.vocabulary.ExampleFilter",0,2,17,1,68
"net.sourceforge.jvlt.ui.vocabulary.ExampleInfoPanel",0,17,110,1,68
"net.sourceforge.jvlt.ui.vocabulary.ExampleList",0,1,16,2,74
"net.sourceforge.jvlt.ui.vocabulary.ExamplePanel",61,41,377,2,67
"net.sourceforge.jvlt.ui.vocabulary.ExampleSenseTable",0,9,63,1,68
"net.sourceforge.jvlt.ui.vocabulary.ExampleSenseTable.TextFragmentMetaData",0,5,26,1,69
"net.sourceforge.jvlt.ui.vocabulary.ExampleSenseTable.TextFragmentMetaData.OriginalAttribute",0,4,18,1,70
"net.sourceforge.jvlt.ui.vocabulary.ExampleSenseTable.TextFragmentMetaData.PronunciationAttribute",0,5,18,1,70
"net.sourceforge.jvlt.ui.vocabulary.ExampleSenseTable.TextFragmentMetaData.SenseAttribute",0,3,18,1,70
"net.sourceforge.jvlt.ui.vocabulary.ExampleTextField",0,4,18,1,68
"net.sourceforge.jvlt.ui.vocabulary.Filter",0,0,0,2,69
"net.sourceforge.jvlt.ui.vocabulary.InfoPanel",0,11,109,2,69
"net.sourceforge.jvlt.ui.vocabulary.NumberInputComponent",0,2,8,1,69
"net.sourceforge.jvlt.ui.vocabulary.SimpleEntryQueryDialog",61,3,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.StringListInput",0,7,26,1,71
"net.sourceforge.jvlt.ui.vocabulary.StringListInput.StringListDialog",0,4,24,1,72
"net.sourceforge.jvlt.ui.vocabulary.UserFlagsInputComponent",0,5,41,1,69
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.AbstractEntryDialog",61,16,377,6,67
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.AbstractEntryDialog.MeaningsArea",61,22,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.AbstractEntryDialog.TextFieldArea",0,15,125,1,68
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.AddEntryDialog",61,13,377,2,67
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.AddEntryDialog.DialogHandler",61,10,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.AddSenseDialogData",0,6,121,1,68
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.AdvancedEntryDialogData",61,26,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.ArrayAttributeInput",0,8,35,1,70
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.ChoiceAttributeInput",0,8,22,2,71
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.CustomFieldPanel",0,6,8,2,71
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.CustomFieldPanel.CustomFieldCellEditor",0,0,0,1,72
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.CustomFieldPanel.CustomFieldCellRenderer",0,1,1,1,72
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.CustomFieldPanel.CustomFieldTableModel",0,1,1,1,72
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.EditEntryDialog",61,5,377,2,67
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.EditEntryDialog.DialogHandler",61,13,377,1,67
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.EditSenseDialogData",0,6,121,1,68
"net.sourceforge.jvlt.ui.vocabulary.entrydialog.EntryAttributeSchemaPanel",0,7,40,1,68
