,instance,commit_superclass
1005,org.apache.cassandra.repair.messages.ValidationRequest,66f301457f90a49ffbd3cc4c0964f36c86871ff5RepairMessage
1006,org.apache.cassandra.locator.YamlFileNetworkTopologySnitch,ff339c58cc6726c676039e8a7ed4c2f6a0ea4f14AbstractNetworkTopologySnitch
1007,org.apache.cassandra.service.SpeculativeReadExecutor,c432e673377d0b4b8f265fdb2e90fa7c77745260null.AbstractReadExecutor
1008,org.apache.cassandra.service.SpeculateAlwaysExecutor,c432e673377d0b4b8f265fdb2e90fa7c77745260null.AbstractReadExecutor
1009,org.apache.cassandra.db.RetriedSliceFromReadCommand,0e96e585837c277073779a5f004fbb1e245964afSliceFromReadCommand
1010,org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy,0e96e585837c277073779a5f004fbb1e245964afAbstractCompactionStrategy
1011,org.apache.cassandra.db.index.PerColumnSecondaryIndex,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.db.index.SecondaryIndex
1012,org.apache.cassandra.db.index.SecondaryIndexBuilder,0e96e585837c277073779a5f004fbb1e245964afCompactionInfo.Holder.CompactionInfo.Holder
1013,org.apache.cassandra.hadoop.ColumnFamilyRecordReader,0e96e585837c277073779a5f004fbb1e245964af<name>RecordReader
1014,org.apache.cassandra.hadoop.StaticRowIterator,0e96e585837c277073779a5f004fbb1e245964afRowIterator
1015,org.apache.cassandra.hadoop.WideRowIterator,0e96e585837c277073779a5f004fbb1e245964afRowIterator
1016,org.apache.cassandra.locator.AbstractReplicationStrategy,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.locator.AbstractReplicationStrategy
1017,org.apache.cassandra.locator.GossipingPropertyFileSnitch,0e96e585837c277073779a5f004fbb1e245964afAbstractNetworkTopologySnitch
1018,org.apache.cassandra.locator.LocalStrategy,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.locator.AbstractReplicationStrategy
1019,org.apache.cassandra.locator.NetworkTopologyStrategy,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.locator.AbstractReplicationStrategy
1020,org.apache.cassandra.locator.OldNetworkTopologyStrategy,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.locator.AbstractReplicationStrategy
1021,org.apache.cassandra.locator.SimpleStrategy,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.locator.AbstractReplicationStrategy
1022,org.apache.cassandra.service.DatacenterSyncWriteResponseHandler,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.service.AbstractWriteResponseHandler
1023,org.apache.cassandra.service.DatacenterWriteResponseHandler,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.service.WriteResponseHandler
1024,org.apache.cassandra.service.MigrationTask,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.utils.WrappedRunnable
1025,org.apache.cassandra.service.RowIterator,0e96e585837c277073779a5f004fbb1e245964af<name>AbstractIterator
1026,org.apache.cassandra.service.Reducer,0e96e585837c277073779a5f004fbb1e245964afMergeIterator.<name>Reducer.MergeIterator.<name>Reducer
1027,org.apache.cassandra.service.RowDataResolver,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.service.AbstractRowResolver
1028,org.apache.cassandra.service.RowDigestResolver,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.service.AbstractRowResolver
1029,org.apache.cassandra.service.WriteResponseHandler,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.service.AbstractWriteResponseHandler
1030,org.apache.cassandra.db.LongKeyspaceTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1031,org.apache.cassandra.db.MeteredFlusherTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1032,org.apache.cassandra.db.compaction.LongLeveledCompactionStrategyTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1033,org.apache.cassandra.cache.CacheProviderTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1034,org.apache.cassandra.db.CounterColumnTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1035,org.apache.cassandra.db.CounterMutationTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1036,org.apache.cassandra.db.KeyCollisionTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1037,org.apache.cassandra.db.MultitableTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1038,org.apache.cassandra.db.RecoveryManager2Test,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1039,org.apache.cassandra.db.RecoveryManager3Test,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1040,org.apache.cassandra.db.RecoveryManagerTruncateTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1041,org.apache.cassandra.db.SerializationsTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.AbstractSerializationsTester
1042,org.apache.cassandra.db.TimeSortTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1043,org.apache.cassandra.io.sstable.SSTableMetadataTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1044,org.apache.cassandra.locator.SimpleStrategyTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1045,org.apache.cassandra.service.AntiEntropyServiceCounterTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.service.AntiEntropyServiceTestAbstract
1046,org.apache.cassandra.service.AntiEntropyServiceStandardTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.service.AntiEntropyServiceTestAbstract
1047,org.apache.cassandra.service.AntiEntropyServiceTestAbstract,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1048,org.apache.cassandra.utils.EncodedStreamsTest,0e96e585837c277073779a5f004fbb1e245964aforg.apache.cassandra.SchemaLoader
1049,org.apache.cassandra.exceptions.RepairException,eb4fa4a621db43ad9d48b146ee16caf09db7a853Exception
1050,org.apache.cassandra.repair.RepairFuture,eb4fa4a621db43ad9d48b146ee16caf09db7a853<name>FutureTask
1051,org.apache.cassandra.repair.<name>SequentialOrder,eb4fa4a621db43ad9d48b146ee16caf09db7a853<name>Order
1052,org.apache.cassandra.repair.<name>ParallelOrder,eb4fa4a621db43ad9d48b146ee16caf09db7a853<name>Order
1053,org.apache.cassandra.repair.messages.SyncComplete,eb4fa4a621db43ad9d48b146ee16caf09db7a853RepairMessage
1054,org.apache.cassandra.repair.messages.ValidationComplete,eb4fa4a621db43ad9d48b146ee16caf09db7a853RepairMessage
1055,org.apache.cassandra.service.SerializationsTest,eb4fa4a621db43ad9d48b146ee16caf09db7a853org.apache.cassandra.AbstractSerializationsTester
1056,org.apache.cassandra.db.<name>ConvertToColumnIterator,e48ff29387547c0837ab381f6e890f8417a1b65cColumnFamily
1057,org.apache.cassandra.db.filter.QueryFilter,e48ff29387547c0837ab381f6e890f8417a1b65c<name>Iterator
1058,org.apache.cassandra.service.pager.SinglePartitionPager,e48ff29387547c0837ab381f6e890f8417a1b65corg.apache.cassandra.service.pager.QueryPager
1059,org.apache.cassandra.transport.messages.NextMessage,e48ff29387547c0837ab381f6e890f8417a1b65cMessage.Request.Message.Request
1060,org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor,15df6691caf9e681727338d66d8f8b0d42843177ThreadPoolExecutor
1061,org.apache.cassandra.concurrent.<name>TraceSessionWrapper,15df6691caf9e681727338d66d8f8b0d42843177<name>FutureTask
1062,org.apache.cassandra.db.IndexedEntry,b48bd56e78788f0cd20735fdb7d9bfcbfb999cf7RowIndexEntry
1063,org.apache.cassandra.locator.Ec2MultiRegionSnitch,ded233ef0c93ecfe0c1bf582cfa004e5ca574934Ec2Snitch
1064,org.apache.cassandra.tracing.ExpiredTraceState,18f3a79fdd2414698817aa4c35d0f9b44d5a7e55org.apache.cassandra.tracing.TraceState
1065,org.apache.cassandra.concurrent.ExecuteOnlyExecutor,fbe8a6eb213ee3558be701c73c31a0da79446657ThreadPoolExecutor
1066,org.apache.cassandra.concurrent.TracingAwareExecutorService,fbe8a6eb213ee3558be701c73c31a0da79446657java.util.concurrent.ExecutorService
1067,org.apache.cassandra.cql3.statements.DropColumnFamilyStatement,b73f9d42315311e3573018749aeba34f77f1419eSchemaAlteringStatement
1068,org.apache.cassandra.streaming.ProgressEvent,51511697254615b570f4162bbcd2baee23a234e9StreamEvent
1069,org.apache.cassandra.streaming.SessionPreparedEvent,51511697254615b570f4162bbcd2baee23a234e9StreamEvent
1070,org.apache.cassandra.streaming.StreamEventHandler,51511697254615b570f4162bbcd2baee23a234e9<name>FutureCallback
1071,org.apache.cassandra.streaming.StreamException,51511697254615b570f4162bbcd2baee23a234e9Throwable
1072,org.apache.cassandra.streaming.compress.CompressedStreamWriter,51511697254615b570f4162bbcd2baee23a234e9org.apache.cassandra.streaming.StreamWriter
1073,org.apache.cassandra.cli.CliTest,26c4262233c0fb1b4593683bf7829d42ca3e12b8org.apache.cassandra.SchemaLoader
1074,org.apache.cassandra.db.filter.FilterWithCompositeClauses,1f7628ce7c1b3f820717eaa44df9b182158eb49enull.FilterWithClauses
1075,org.apache.cassandra.service.CFPair,1f7628ce7c1b3f820717eaa44df9b182158eb49enull.<name>Pair
1076,org.apache.cassandra.service.RepairSession,1f7628ce7c1b3f820717eaa44df9b182158eb49enull.WrappedRunnable
1077,org.apache.cassandra.service.RepairFuture,1f7628ce7c1b3f820717eaa44df9b182158eb49enull.FutureTask
1078,org.apache.cassandra.service.<name>SequentialOrder,1f7628ce7c1b3f820717eaa44df9b182158eb49enull.<name>Order
1079,org.apache.cassandra.service.<name>ParallelOrder,1f7628ce7c1b3f820717eaa44df9b182158eb49enull.<name>Order
1080,org.apache.cassandra.cql3.statements.Collection,1f7628ce7c1b3f820717eaa44df9b182158eb49e<name>ArrayList
1081,org.apache.cassandra.db.CounterUpdateColumn,1f7628ce7c1b3f820717eaa44df9b182158eb49eorg.apache.cassandra.db.Column
1082,org.apache.cassandra.db.index.composites.CompositesIndex,1f7628ce7c1b3f820717eaa44df9b182158eb49eorg.apache.cassandra.db.index.AbstractSimplePerColumnSecondaryIndex
1083,org.apache.cassandra.db.index.composites.CompositesIndexOnRegular,1f7628ce7c1b3f820717eaa44df9b182158eb49eorg.apache.cassandra.db.index.composites.CompositesIndex
1084,org.apache.cassandra.db.index.keys.KeysIndex,1f7628ce7c1b3f820717eaa44df9b182158eb49eorg.apache.cassandra.db.index.AbstractSimplePerColumnSecondaryIndex
1085,org.apache.cassandra.db.LongTableTest,1f7628ce7c1b3f820717eaa44df9b182158eb49eorg.apache.cassandra.SchemaLoader
1086,org.apache.cassandra.db.ColumnFamilyTest,1f7628ce7c1b3f820717eaa44df9b182158eb49eorg.apache.cassandra.SchemaLoader
1087,org.apache.cassandra.db.TableTest,1f7628ce7c1b3f820717eaa44df9b182158eb49eorg.apache.cassandra.SchemaLoader
1088,WordCount,f1004e9b175d6593b816e72058b2dbea14257a43org.apache.hadoop.conf.Configured
1089,ReducerToFilesystem,f1004e9b175d6593b816e72058b2dbea14257a43<name>Reducer
1090,ReducerToCassandra,f1004e9b175d6593b816e72058b2dbea14257a43<name>Reducer
1091,org.apache.cassandra.hadoop.ColumnFamilyRecordWriter,f1004e9b175d6593b816e72058b2dbea14257a43org.apache.cassandra.hadoop.<name>AbstractColumnFamilyRecordWriter
1092,org.apache.cassandra.hadoop.ColumnFamilySplit,ed4d45565789cbfb1fafcfee8527e24790e4803dorg.apache.hadoop.mapreduce.InputSplit
1093,org.apache.cassandra.io.util.ByteBufferOutputStream,60bf7a5730b47ceec64cc7974cb047c1bd59c792java.io.OutputStream
1094,org.apache.cassandra.io.util.ChecksummedOutputStream,60bf7a5730b47ceec64cc7974cb047c1bd59c792java.io.OutputStream
1095,WordCountCounters,a0047797638b9c0d30ebf225e8a00a029e05be0aorg.apache.hadoop.conf.Configured
1096,org.apache.cassandra.hadoop.cql3.CqlPagingInputFormat,a0047797638b9c0d30ebf225e8a00a029e05be0a<name>AbstractColumnFamilyInputFormat
1097,org.apache.cassandra.hadoop.cql3.ColumnFamilyRecordWriter,ff5b8304431477eb82fc13ab1344a2fc92c66a57<name>AbstractColumnFamilyRecordWriter
1098,org.apache.cassandra.hadoop.ColumnFamilyInputFormat,90052d5a460efefd2dca7a0a5c5fbd54c9674d75org.apache.cassandra.hadoop.<name>AbstractColumnFamilyInputFormat
1099,org.apache.cassandra.hadoop.ColumnFamilyInputFormat,90052d5a460efefd2dca7a0a5c5fbd54c9674d75org.apache.cassandra.hadoop.<name>AbstractColumnFamilyInputFormatorg.apache.cassandra.hadoop.<name>AbstractColumnFamilyInputFormat
1100,org.apache.cassandra.hadoop.ColumnFamilyOutputFormat,90052d5a460efefd2dca7a0a5c5fbd54c9674d75org.apache.cassandra.hadoop.<name>AbstractColumnFamilyOutputFormat
1101,org.apache.cassandra.hadoop.ColumnFamilyOutputFormat,90052d5a460efefd2dca7a0a5c5fbd54c9674d75org.apache.cassandra.hadoop.<name>AbstractColumnFamilyOutputFormatorg.apache.cassandra.hadoop.<name>AbstractColumnFamilyOutputFormat
1102,org.apache.cassandra.hadoop.cql3.ColumnFamilyInputFormat,90052d5a460efefd2dca7a0a5c5fbd54c9674d75org.apache.cassandra.hadoop.<name>AbstractColumnFamilyInputFormat
1103,org.apache.cassandra.hadoop.cql3.ColumnFamilyInputFormat,90052d5a460efefd2dca7a0a5c5fbd54c9674d75org.apache.cassandra.hadoop.<name>AbstractColumnFamilyInputFormatorg.apache.cassandra.hadoop.<name>AbstractColumnFamilyInputFormat
1104,org.apache.cassandra.hadoop.cql3.ColumnFamilyOutputFormat,90052d5a460efefd2dca7a0a5c5fbd54c9674d75org.apache.cassandra.hadoop.<name>AbstractColumnFamilyOutputFormat
1105,org.apache.cassandra.hadoop.cql3.ColumnFamilyOutputFormat,90052d5a460efefd2dca7a0a5c5fbd54c9674d75org.apache.cassandra.hadoop.<name>AbstractColumnFamilyOutputFormatorg.apache.cassandra.hadoop.<name>AbstractColumnFamilyOutputFormat
1106,org.apache.cassandra.hadoop.cql3.ColumnFamilyRecordReader,90052d5a460efefd2dca7a0a5c5fbd54c9674d75<name>RecordReader
1107,org.apache.cassandra.transport.messages.SaslChallenge,1a70df0c0eaf301117ba78600e1ebc2727f52167Message.Response.Message.Response
1108,org.apache.cassandra.transport.messages.SaslResponse,1a70df0c0eaf301117ba78600e1ebc2727f52167Message.Request.Message.Request
1109,org.apache.cassandra.auth.ISaslAwareAuthenticator,401b46bb3c5c27717d6f64af3aab349817485322IAuthenticator
1110,org.apache.cassandra.exceptions.AlreadyExistsException,27e8f87ff14296c7381d1e7767e37f75072c916cConfigurationException
1111,org.apache.cassandra.cql3.statements.ParsedUpdate,524261f88cd2adcd623de3604e735b282dd5caacModificationStatement.Parsed.ModificationStatement.Parsed
1112,org.apache.cassandra.cql3.statements.ParsedUpdate,524261f88cd2adcd623de3604e735b282dd5caacModificationStatement.Parsed.ModificationStatement.ParsedModificationStatement.Parsed.ModificationStatement.Parsed
1113,org.apache.cassandra.db.ByNameColumnIterator,0ad499e9a82afa23f17672e25678d065b421e0d8null.<name>AbstractIterator
1114,org.apache.cassandra.dht.RandomPartitioner,a583123e8a8c07d5cd1fee06cb1a15af267eeee0<name>AbstractPartitioner
1115,org.apache.cassandra.cache.<name>ConcurrentLinkedHashCache,a3734e54bc9032dedad5d44394cca8dc7e400a43IMeasurableMemory
1116,org.apache.cassandra.NullMethodPosition,0db94069550b9c38b9f749e2087b196bb519664eMethodPosition
1117,org.apache.cassandra.OrderedJUnit4ClassRunner,0db94069550b9c38b9f749e2087b196bb519664eorg.junit.runners.BlockJUnit4ClassRunner
1118,org.apache.cassandra.db.commitlog.BatchCommitLogExecutorService,dac69926613f96fdbacd49ada869bded21d0e3abAbstractCommitLogExecutorService
1119,org.apache.cassandra.db.commitlog.<name>CheaterFutureTask,dac69926613f96fdbacd49ada869bded21d0e3ab<name>FutureTask
1120,org.apache.cassandra.thrift.CassandraDaemon,9879fa6122d325951d98f8bc601ff64dd04c2c67org.apache.cassandra.service.AbstractCassandraDaemon.org.apache.cassandra.service.AbstractCassandraDaemon
1121,org.apache.cassandra.thrift.ThriftServer,9879fa6122d325951d98f8bc601ff64dd04c2c67Thread
1122,org.apache.cassandra.thrift.TBinaryProtocol,9879fa6122d325951d98f8bc601ff64dd04c2c67org.apache.thrift.protocol.TBinaryProtocol.org.apache.thrift.protocol.TBinaryProtocol
1123,org.apache.cassandra.hadoop.NullOutputCommitter,e66ec49f810c009ba2e6bf98fbaebb76f9de622enull.OutputCommitter
1124,org.apache.cassandra.dht.<name>AbstractBounds,997ab95936c3527252a20f92d7deafcda493ec4eRingPosition
1125,org.apache.cassandra.io.compress.CompressedThrottledReader,997ab95936c3527252a20f92d7deafcda493ec4eCompressedRandomAccessReader
1126,org.apache.cassandra.utils.<name>IMergeIterator,177bf5f4fcfab34f868268ae802c1f7fe08f8b64<name>CloseableIterator
1127,org.apache.cassandra.utils.<name>MergeIterator,177bf5f4fcfab34f868268ae802c1f7fe08f8b64<name>AbstractIterator
1128,org.apache.cassandra.utils.<name>OneToOne,177bf5f4fcfab34f868268ae802c1f7fe08f8b64<name>MergeIterator
1129,org.apache.cassandra.utils.<name>TrivialOneToOne,177bf5f4fcfab34f868268ae802c1f7fe08f8b64<name>MergeIterator
1130,org.apache.cassandra.dht.BytesToken,3950de9e830b8e5c21367ce98f7b34a5049dac00<name>Token
1131,org.apache.cassandra.service.CFPair,11b0cfbe71aca834b4e60a5262dfb5ee1d945baf<name>Pair
1132,org.apache.cassandra.service.RepairSession,11b0cfbe71aca834b4e60a5262dfb5ee1d945bafWrappedRunnable
1133,org.apache.cassandra.service.RepairFuture,11b0cfbe71aca834b4e60a5262dfb5ee1d945bafFutureTask
1134,org.apache.cassandra.service.<name>SequentialOrder,11b0cfbe71aca834b4e60a5262dfb5ee1d945baf<name>Order
1135,org.apache.cassandra.service.<name>ParallelOrder,11b0cfbe71aca834b4e60a5262dfb5ee1d945baf<name>Order
1136,org.apache.cassandra.io.util.MmappedSegmentedFile,1bd0139836b99e171c465e312c9681a3e9fb96b3SegmentedFile
1137,org.apache.cassandra.streaming.FileStreamTask,2effc40edb798fc3e39b0511b5be39e6d0738f59org.apache.cassandra.utils.WrappedRunnable
1138,org.apache.cassandra.thrift.CustomTThreadPoolServer,2effc40edb798fc3e39b0511b5be39e6d0738f59org.apache.thrift.server.TServer
1139,org.apache.cassandra.thrift.TCustomServerSocket,f1c9bc612e2df5ffacec0debedb2021f1a9171e7org.apache.thrift.transport.TServerTransport
1140,org.apache.cassandra.io.util.SequentialWriter,b460b565e20fdb4739fc92ce387136b39d16e2f1OutputStream
1141,org.apache.cassandra.hadoop.NullOutputCommitter,bfa06db1ac4755ce8dc01856eeaefebbf9c7a892null.OutputCommitter
1142,org.apache.cassandra.cql3.IndexPropDefs,64c0d1e7d508367c91da8f5fa835635e0524a37dPropertyDefinitions
1143,org.apache.cassandra.db.DecoratedKey,c33ccd9e38cae018022bec16e66489428bfc8912RowPosition
1144,org.apache.cassandra.io.util.MemoryInputStream,c33ccd9e38cae018022bec16e66489428bfc8912AbstractDataInput
1145,org.apache.cassandra.db.compaction.CompactionIterable,25f30559b541002456cef2874373ae5a89ca9204AbstractCompactionIterable
1146,org.apache.cassandra.db.compaction.Reducer,25f30559b541002456cef2874373ae5a89ca9204MergeIterator.<name>Reducer.MergeIterator.<name>Reducer
1147,org.apache.cassandra.dht.Murmur3Partitioner,dedeb0be8a8173a045e976b9878ff72110242f00<name>AbstractPartitioner
1148,org.apache.cassandra.io.util.ThrottledReader,faf75d4d5b99a11bd9708e75972104f887c1a46cRandomAccessReader
1149,org.apache.cassandra.io.sstable.SSTableBoundedScanner,74f37b5a398fea0d60c5dc87124208a28580e8c3SSTableScanner
1150,org.apache.cassandra.io.sstable.KeyIterator,383d35ea516deb4f127c1c9884ee64561da3cb2b<name>AbstractIterator
1151,org.apache.cassandra.config.Avro,7f2c3a8e40f97c626def5c510d77c1da3d9ae926org.apache.cassandra.locator.AbstractReplicationStrategy
1152,org.apache.cassandra.dht.LocalPartitioner,7f2c3a8e40f97c626def5c510d77c1da3d9ae926<name>AbstractPartitioner
1153,org.apache.cassandra.io.sstable.LegacySSTableTest,7f2c3a8e40f97c626def5c510d77c1da3d9ae926org.apache.cassandra.SchemaLoader
1154,org.apache.cassandra.io.sstable.SSTableTest,7f2c3a8e40f97c626def5c510d77c1da3d9ae926org.apache.cassandra.SchemaLoader
1155,org.apache.cassandra.utils.SerializationsTest,7f2c3a8e40f97c626def5c510d77c1da3d9ae926org.apache.cassandra.AbstractSerializationsTester
1156,org.apache.cassandra.db.ScrubTest,3d557240ae85f626852fe7eb14bf8cfb1077d1b2org.apache.cassandra.SchemaLoader
1157,org.apache.cassandra.net.RetriedEntry,2762f484c90152eb23c641732ecf6f650e937bfcnull.Entry
1158,org.apache.cassandra.streaming.BootstrapTest,9fc071a39971d7e2a4b17399b07630f6f2438484org.apache.cassandra.SchemaLoader
1159,org.apache.cassandra.cache.CacheKey,da93a1cfe483a1522b2c149d287279a74e43a8a9org.apache.cassandra.cache.IMeasurableMemory
1160,org.apache.cassandra.cache.IRowCacheEntry,da93a1cfe483a1522b2c149d287279a74e43a8a9org.apache.cassandra.cache.IMeasurableMemory
1161,org.apache.cassandra.service.PendingRangeCalculatorService,d2eadba2a6fe174aa94309deb487ff6391674847PendingRangeCalculatorServiceMBean
1162,org.apache.cassandra.AbstractSerializationsTester,8ce9edf0409945c81f36c08f0e8e39c1ccb7db4bSchemaLoader
1163,org.apache.cassandra.db.FlushRunnable,8b0e1868e8cf813ddfc98d11448aa2ad363eccc1org.apache.cassandra.io.util.DiskAwareRunnable
1164,org.apache.cassandra.db.FlushRunnable,8b0e1868e8cf813ddfc98d11448aa2ad363eccc1org.apache.cassandra.io.util.DiskAwareRunnableorg.apache.cassandra.io.util.DiskAwareRunnable
1165,org.apache.cassandra.io.CompactSerializerTest,576efcd8121e70e7d550fdce9432be43690a4b1dorg.apache.cassandra.SchemaLoader
1166,org.apache.cassandra.db.compaction.AbstractCompactionTask,4902bdc7b97d8f514724ebf1ccb2598f8e69d64dorg.apache.cassandra.io.util.DiskAwareRunnable
1167,org.apache.cassandra.db.compaction.LeveledCompactionTask,75d5639014a4680f2a734b4ec9b452ed0cfff058org.apache.cassandra.db.compaction.CompactionTask
1168,org.apache.cassandra.db.compaction.AbstractCompactionIterable,56f35dbf79e33c9fdc2c7350ee663cc72499e7ecCompactionInfo.Holder.CompactionInfo.Holder
1169,org.apache.cassandra.streaming.StreamOutSession,56f35dbf79e33c9fdc2c7350ee663cc72499e7ecorg.apache.cassandra.streaming.AbstractStreamSession
1170,org.apache.cassandra.gms.SerializationsTest,56f35dbf79e33c9fdc2c7350ee663cc72499e7ecorg.apache.cassandra.AbstractSerializationsTester
1171,org.apache.cassandra.cql3.statements.RawStatement,a950b9257f4c92d067eb5e1d437096699123ac9borg.apache.cassandra.cql3.statements.CFStatement
1172,org.apache.cassandra.cql3.statements.RawStatement,a950b9257f4c92d067eb5e1d437096699123ac9borg.apache.cassandra.cql3.statements.CFStatementorg.apache.cassandra.cql3.statements.CFStatement
1173,org.apache.cassandra.cql3.statements.RawStatement,a950b9257f4c92d067eb5e1d437096699123ac9borg.apache.cassandra.cql3.statements.CFStatementorg.apache.cassandra.cql3.statements.CFStatementnull.CFStatement
1174,org.apache.cassandra.cql3.statements.RawStatement,a950b9257f4c92d067eb5e1d437096699123ac9borg.apache.cassandra.cql3.statements.CFStatementorg.apache.cassandra.cql3.statements.CFStatementnull.CFStatementnull.CFStatement
1175,org.apache.cassandra.cql3.statements.RawStatement,a950b9257f4c92d067eb5e1d437096699123ac9borg.apache.cassandra.cql3.statements.CFStatementorg.apache.cassandra.cql3.statements.CFStatementnull.CFStatementnull.CFStatementnull.CFStatement
1176,org.apache.cassandra.thrift.ThriftValidationTest,a950b9257f4c92d067eb5e1d437096699123ac9borg.apache.cassandra.SchemaLoader
1177,org.apache.cassandra.streaming.compress.CompressedFileStreamTask,128177c41248734e76499ef382152fd3c40378bdorg.apache.cassandra.streaming.FileStreamTask
1178,org.apache.cassandra.io.sstable.SSTableSimpleWriter,aa76394764bcb4af54150f12528fed9ddfa66044AbstractSSTableSimpleWriter
1179,org.apache.cassandra.db.ArrayBackedSortedColumnsTest,aa76394764bcb4af54150f12528fed9ddfa66044org.apache.cassandra.SchemaLoader
1180,org.apache.cassandra.db.commitlog.ReplayPosition,60d9c7f2f9bf3fc65dc486847815ebcb978c70f7org.apache.cassandra.io.sstable.SSTableReader
1181,org.apache.cassandra.dht.KeyBound,60d9c7f2f9bf3fc65dc486847815ebcb978c70f7org.apache.cassandra.db.RowPosition
1182,org.apache.cassandra.utils.<name>IntervalTree,60d9c7f2f9bf3fc65dc486847815ebcb978c70f7<name>Interval
1183,org.apache.cassandra.utils.TreeIterator,60d9c7f2f9bf3fc65dc486847815ebcb978c70f7<name>AbstractIterator
1184,org.apache.cassandra.utils.<name>Serializer,60d9c7f2f9bf3fc65dc486847815ebcb978c70f7<name>Interval
1185,org.apache.cassandra.utils.obs.IBitSet,60d9c7f2f9bf3fc65dc486847815ebcb978c70f7java.io.Closeable
1186,org.apache.cassandra.db.ThreadSafeSortedColumns,f4b87e69621a90515b2945bdb1fc4a3de33259aeorg.apache.cassandra.db.AbstractThreadUnsafeSortedColumns
1187,org.apache.cassandra.service.CleaningThreadPool,ffc9bece4854c8f6aae7f672e262897d06fce50djava.util.concurrent.ThreadPoolExecutor
1188,org.apache.cassandra.service.MigrationTask,3346771a03fa334f2375fc585694bb768bb7b0d8org.apache.cassandra.utils.WrappedRunnable
1189,org.apache.cassandra.service.MigrationTask,3346771a03fa334f2375fc585694bb768bb7b0d8org.apache.cassandra.utils.WrappedRunnableorg.apache.cassandra.utils.WrappedRunnable
1190,org.apache.cassandra.service.MigrationTask,3346771a03fa334f2375fc585694bb768bb7b0d8org.apache.cassandra.utils.WrappedRunnableorg.apache.cassandra.utils.WrappedRunnableorg.apache.cassandra.utils.WrappedRunnable
1191,org.apache.cassandra.streaming.StreamInSession,1936648a1188b8948048610eb2ccea316a39c647AbstractStreamSession
1192,org.apache.cassandra.streaming.SerializationsTest,1936648a1188b8948048610eb2ccea316a39c647org.apache.cassandra.AbstractSerializationsTester
1193,org.apache.cassandra.stress.operations.CQLOperation,06699d47b62d8af8dbb60481ab36e5ed1805e0a0org.apache.cassandra.stress.util.Operation
1194,org.apache.cassandra.stress.operations.CqlMultiGetter,06699d47b62d8af8dbb60481ab36e5ed1805e0a0org.apache.cassandra.stress.util.Operation
1195,org.apache.cassandra.db.ColumnFamilyStoreTest,d12184d558475e88e34baf528694a3808fbc71d0org.apache.cassandra.SchemaLoader
1196,org.apache.cassandra.db.ScrubTest,d12184d558475e88e34baf528694a3808fbc71d0org.apache.cassandra.SchemaLoader
1197,org.apache.cassandra.streaming.StreamingTransferTest,d12184d558475e88e34baf528694a3808fbc71d0org.apache.cassandra.SchemaLoader
1198,org.apache.cassandra.locator.PropertyFileSnitch,7093813870088a8fd4ddacd5a0c29a5fa3c65f9eAbstractNetworkTopologySnitch
1199,org.apache.cassandra.config.ServerEncryptionOptions,ab23afa521327ce5bf46a078e6bbd0591e00e778EncryptionOptions
1200,org.apache.cassandra.service.MigrationTask,aba9a17742ff6fd6fec2a355d7d7cce68fd06f04org.apache.cassandra.utils.WrappedRunnable
