,commit,instance
4031,1479,uk.ac.ed.ph.aardvark.tools.conversion.compsim2.CompSim2LaTeXConverter.convertOldPage()
4032,1479,uk.ac.ed.ph.aardvark.tools.conversion.Converter.getResourceConversionStrategy()
4033,1479,uk.ac.ed.ph.aardvark.tools.conversion.compsim2.CompSim2LaTeXConverter.fixNestedStructures()
4034,1479,uk.ac.ed.ph.aardvark.tools.conversion.compsim2.ContentPageConversionStrategy.convertResources()
4035,1479,uk.ac.ed.ph.aardvark.tools.conversion.LaTeXUtilities.findMacro()
4036,1483,uk.ac.ed.ph.aardvark.processor.views.OrganisationTreeViewsTest.testWebIndexSuccessWithValidation()
4037,1484,uk.ac.ed.ph.aardvark.core.globals.NodeTypes.getResourceTypes()
4038,1484,uk.ac.ed.ph.aardvark.processor.views.TextAsXMLViewStrategy.getSourceResourceType()
4039,1484,uk.ac.ed.ph.aardvark.processor.validator.TeX4htValidationTestSuite.TeX4htValidationTestSuite()
4040,1484,uk.ac.ed.ph.aardvark.processor.views.AbstractNodeWebViewStrategy.createView()
4041,1484,uk.ac.ed.ph.aardvark.processor.validator.TeX4htValidationTestCase.TeX4htValidationTestCase()
4042,1484,uk.ac.ed.ph.aardvark.processor.views.TextAsXMLViewStrategy.createView()
4043,1487,uk.ac.ed.ph.aardvark.tools.conversion.compsim2.CompSim2LaTeXConverter.convertOldMaterial()
4044,1487,uk.ac.ed.ph.aardvark.tools.conversion.LaTeXUtilities.indentAndTidyup()
4045,1487,uk.ac.ed.ph.aardvark.tools.conversion.Converter.ensureCourseExists()
4046,1487,uk.ac.ed.ph.aardvark.tools.conversion.compsim2.CompSim2LaTeXConverter.main()
4047,1491,uk.ac.ed.ph.aardvark.swingui.components.FigureDropBoxWidget.selectionChangedInModel()
4048,1491,uk.ac.ed.ph.aardvark.commons.databinding.SimpleReaderStrategy.clearMixedContentHandler()
4049,1491,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.copyResources()
4050,1491,uk.ac.ed.ph.aardvark.processor.validator.util.GeneratedXMLChecker.getNextComment()
4051,1491,uk.ac.ed.ph.aardvark.cms.domain.ObjectValidatorStrategy.addError()
4052,1491,uk.ac.ed.ph.aardvark.cms.domain.NodePath.NodePath()
4053,1491,uk.ac.ed.ph.aardvark.processor.validator.util.TeXSourceCooker.startElement()
4054,1491,uk.ac.ed.ph.aardvark.core.globals.NumberingPattern.fromString()
4055,1499,uk.ac.ed.ph.aardvark.cms.internal.SimpleCourseBasedAccessManager.hasPrivilege()
4056,1499,uk.ac.ed.ph.aardvark.cms.internal.SimpleCourseBasedAccessManagerTest.testGoodPropertiesWithoutDefault()
4057,1499,uk.ac.ed.ph.aardvark.cms.internal.SimpleCourseBasedAccessManager.setupPermissionsMap()
4059,1504,uk.ac.ed.ph.aardvark.swingui.action.NodeRenameAction.updateState()
4060,1504,uk.ac.ed.ph.aardvark.cms.internal.filesystem.SimpleFilesystemResourceManager.deleteRedundantStructuralAncestors()
4061,1506,uk.ac.ed.ph.aardvark.core.databinding.FullNodeMetadataReaderStrategy.textElement()
4062,1506,uk.ac.ed.ph.aardvark.core.databinding.FullNodeMetadataReaderStrategy.clearResultObject()
4063,1506,uk.ac.ed.ph.aardvark.cms.domain.EditableNodeMetadata.equals()
4064,1506,uk.ac.ed.ph.aardvark.core.databinding.MetadataMarshallingTest.checkSampleData()
4065,1506,uk.ac.ed.ph.aardvark.core.databinding.FullNodeMetadataWriterStrategy.fireDocumentEvents()
4066,1507,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataManager.updateOtherProperties()
4067,1507,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataReader.getNodeInternalId()
4068,1507,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataReader.getFullMetadata()
4069,1507,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataManager.updateNodePathProperty()
4070,1507,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataReader.getEditableMetadata()
4071,1507,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataReader.getCoreMetadata()
4072,1507,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataReader.existsNodeMetadata()
4074,1508,uk.ac.ed.ph.aardvark.cms.internal.jdbc.CMSInternalJDBCTestSuite.suite()
4075,1509,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataSearcher.doBasicMetadataSearch()
4076,1511,uk.ac.ed.ph.aardvark.processor.views.FigureDynamicViewStrategy.saveSourceResources()
4077,1511,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.handleFigureImport()
4078,1514,uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest.expectFailureAfterForcedValidation()
4079,1514,uk.ac.ed.ph.aardvark.processor.internal.NodeValidator.validate()
4080,1514,uk.ac.ed.ph.aardvark.processor.validator.AbstractValidatorTest.invalidate()
4081,1514,uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.saveResource()
4082,1514,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerUtilities.deleteManagedResources()
4083,1514,uk.ac.ed.ph.aardvark.processor.views.AbstractViewTest.invalidate()
4084,1515,uk.ac.ed.ph.aardvark.swingui.action.NodeImportResourceAction.updateState()
4085,1515,uk.ac.ed.ph.aardvark.swingui.components.ImportResourceDialog.uploadContent()
4086,1515,uk.ac.ed.ph.aardvark.swingui.components.ImportResourceDialog.ImportResourceDialog()
4087,1515,uk.ac.ed.ph.aardvark.swingui.action.NodeImportResourceAction.actionPerformed()
4088,1515,uk.ac.ed.ph.aardvark.swingui.components.ImportResourceDialog.loadResource()
4089,1522,uk.ac.ed.ph.aardvark.processor.views.util.ProcessorViewsUtilTestSuite.suite()
4090,1522,uk.ac.ed.ph.aardvark.processor.views.util.FigureResourceChooser.chooseFigureResources()
4091,1523,uk.ac.ed.ph.aardvark.processor.views.util.LinkMapper.mapUri()
4092,1524,uk.ac.ed.ph.aardvark.swingui.components.ExportResourceDialog.saveResource()
4093,1525,uk.ac.ed.ph.aardvark.swingui.components.NewNodeDialog.NewNodeDialog()
4094,1538,uk.ac.ed.ph.aardvark.swingui.model.docs.MetadataDocumentModel.mergeEditsIntoBackingMetadata()
4095,1538,uk.ac.ed.ph.aardvark.swingui.model.docs.MetadataDocumentModel.importMetadata()
4096,1544,uk.ac.ed.ph.aardvark.cms.domain.MetadataSearchFilterQuery.setWebPreviewPatterns()
4097,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testBasePathFolder()
4098,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testCompoundTitleSearch()
4099,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMinDepth2()
4100,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testSearchWithNoCriteria()
4101,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMinDepth1()
4102,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testEducationLevels12()
4103,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testKeywords0()
4104,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMaxDepth1()
4105,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testPage2()
4106,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testNodeTypeAll()
4107,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testComplexQuery()
4108,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testPreviewSearchNotFound()
4109,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testNull()
4110,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testTitleSearchNotFound()
4111,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testDifficultyHard()
4112,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMinDepth3()
4113,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testCompoundPreviewSearch()
4114,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testStartResult()
4115,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testBasePathSilly()
4116,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testKeywords1()
4117,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMaxDepth2()
4118,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testDifficultyEasyOrMedium()
4119,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMinMaxDepth1()
4120,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testBasePathCourse()
4121,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testDifficultyMedium()
4122,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testNodeTypeMCQ()
4123,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testPage5()
4124,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testSimplePreviewSearch()
4125,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMinDepth0()
4126,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testSimpleTitleSearch()
4127,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testDifficultyEasy()
4128,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testEducationLevels1()
4129,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testNodeTypeContentPage()
4130,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMaxResults()
4131,1545,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testEducationLevels1And2()
4132,1545,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataSearcher.findMetadataMatching()
4133,1547,uk.ac.ed.ph.aardvark.netclient.Netclient.checkAuthentication()
4134,1548,uk.ac.ed.ph.aardvark.swingui.ServerRequestHandler.scheduleRequest()
4135,1548,uk.ac.ed.ph.aardvark.swingui.ServerRequestHandler.ServerRequestHandler()
4136,1551,uk.ac.ed.ph.aardvark.processor.framework.util.ProcessorIOUtilities.ensureCloseStreams()
4137,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testNodeTypeMCQ()
4138,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testDifficultyEasyOrMedium()
4139,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMaxDepth2()
4140,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testEducationLevels1()
4141,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testBasePathCourse()
4142,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testSimpleTitleSearch()
4143,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testEducationLevels1And2()
4144,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testStartResult()
4145,1673,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataSearcher.findMetadataMatching()
4146,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testNull()
4147,1673,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataSearcher.buildSqlAndExecute()
4148,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testNodeTypeContentPage()
4149,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testEducationLevels12()
4150,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testBasePathSilly()
4151,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testTitleSearchNotFound()
4152,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMinDepth2()
4153,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testSimplePreviewSearch()
4154,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testPage5()
4155,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testDifficultyMedium()
4156,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMaxDepth1()
4157,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMinMaxDepth1()
4158,1673,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataSearcher.countMetadataMatching()
4159,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testPage2()
4160,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testNodeTypeAll()
4161,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMinDepth3()
4162,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testCompoundPreviewSearch()
4163,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testKeywords1()
4164,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMaxResults()
4165,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testComplexFilterQuery()
4166,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testBasePathFolder()
4167,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testDifficultyHard()
4168,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMinDepth1()
4169,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testKeywords0()
4170,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testDifficultyEasy()
4171,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testMinDepth0()
4172,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testFilterSearchWithNoCriteria()
4173,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.doSearchAndVerifyCount()
4174,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testPreviewSearchNotFound()
4175,1673,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testCompoundTitleSearch()
4176,1674,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testNull()
4177,1674,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.doSearchAndVerifyCount()
4178,1762,uk.ac.ed.ph.aardvark.core.databinding.DeploymentSourceMarshallingTest.checkSampleData()
4179,1762,uk.ac.ed.ph.aardvark.cms.domain.DynamicRenderingHintMap.DynamicRenderingHintMap()
4180,1762,uk.ac.ed.ph.aardvark.cms.domain.ResourceNameTest.testBadDynamicRenderingHintKeyValuePairs2()
4181,1762,uk.ac.ed.ph.aardvark.cms.domain.ResourceNameTest.testBadDynamicRenderingHintKeyValuePairs()
4182,1762,uk.ac.ed.ph.aardvark.cms.domain.ResourceNameTest.testGoodParseWithDynamicRenderingHints()
4183,1762,uk.ac.ed.ph.aardvark.core.resources.DeploymentSource.getOrganisationTrees()
4184,1762,uk.ac.ed.ph.aardvark.core.databinding.DeploymentSourceWriterStrategy.fireTree()
4185,1762,uk.ac.ed.ph.aardvark.core.databinding.WorkshopSourceMarshallingTest.checkSampleData()
4186,1762,uk.ac.ed.ph.aardvark.cms.domain.ResourceNameTest.testBadDynamicRenderingHintKeyValuePairs3()
4187,1762,uk.ac.ed.ph.aardvark.core.globals.DynamicRenderingHintKeys.DynamicRenderingHintKeys()
4188,1762,uk.ac.ed.ph.aardvark.cms.domain.DynamicRenderingHintMap.remove()
4189,1762,uk.ac.ed.ph.aardvark.core.globals.DynamicRenderingHintKeys.getAllowableValuesSet()
4190,1762,uk.ac.ed.ph.aardvark.cms.domain.ResourcePathTest.suite()
4191,1762,uk.ac.ed.ph.aardvark.cms.editing.ResourceTemplateUtilities.getTemplateDataAsUTF8String()
4192,1762,uk.ac.ed.ph.aardvark.commons.util.ObjectUtilities.beanToString()
4193,1762,uk.ac.ed.ph.aardvark.processor.views.ProcessorViewsTestSuite.suite()
4194,1762,uk.ac.ed.ph.aardvark.core.databinding.WorkshopSourceReaderStrategy.textElement()
4195,1762,uk.ac.ed.ph.aardvark.core.databinding.WorkshopSourceReaderStrategy.startContainerElement()
4196,1762,uk.ac.ed.ph.aardvark.processor.views.WebDeploymentViewsTest.testPaperBundleSuccess()
4197,1762,uk.ac.ed.ph.aardvark.core.databinding.DeploymentSourceWriterStrategy.fireDocumentEvents()
4198,1762,uk.ac.ed.ph.aardvark.cms.domain.DynamicRenderingHintMap.put()
4199,1762,uk.ac.ed.ph.aardvark.core.databinding.WorkshopSourceWriterStrategy.fireActivity()
4200,1762,uk.ac.ed.ph.aardvark.processor.views.AbstractDeploymentInnerNodeViewStrategy.createView()
4201,1766,uk.ac.ed.ph.aardvark.swingui.components.NewNodeDialog.makeNodeLinkIdSuggestion()
4202,1766,uk.ac.ed.ph.aardvark.core.databinding.ChildMetadataListReaderStrategy.startContainerElement()
4203,1766,uk.ac.ed.ph.aardvark.webapp.processor.ValidationServlet.doValidation()
4204,1766,uk.ac.ed.ph.aardvark.cms.domain.CMSDomainUtilities.parseRawNodeIdentifier()
4205,1771,uk.ac.ed.ph.aardvark.processor.views.AbstractNodeWebViewStrategy.createView()
4206,1773,uk.ac.ed.ph.aardvark.core.resources.OrganisationTreeSource.moveNode()
4207,1775,uk.ac.ed.ph.aardvark.webapp.processor.AbstractAuthenticatedServlet.doService()
4208,1775,uk.ac.ed.ph.aardvark.webapp.UserAwareDispatcherServlet.doDispatch()
4209,1780,uk.ac.ed.ph.aardvark.processor.views.util.RenderingPipelineBuilder.addLinkRelativisationStep()
4210,1780,uk.ac.ed.ph.aardvark.processor.views.util.AbstractLinkFixer.AbstractLinkFixer()
4211,1780,uk.ac.ed.ph.aardvark.processor.views.util.AbstractLinkFixer.mapUri()
4212,1781,uk.ac.ed.ph.aardvark.processor.views.AbstractNodeWebViewStrategy.createView()
4213,1841,uk.ac.ed.ph.aardvark.processor.framework.DynamicResourceHelper.ensureServeMasterStream()
4214,1841,uk.ac.ed.ph.aardvark.swingui.model.ContentModelTest.testSetChildrenEvent()
4215,1841,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataManagerTest.setUp()
4216,1841,uk.ac.ed.ph.aardvark.core.globals.AardvarkTypesBean.getNodeTypes()
4217,1841,uk.ac.ed.ph.aardvark.processor.views.custom.Physics1BPart1CourseBookletViewStrategy.createView()
4218,1841,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataManagerTest.testUpdateChildNodePaths()
4219,1841,uk.ac.ed.ph.aardvark.processor.domain.ResourceURITest.testGoodOpaqueURI()
4220,1841,uk.ac.ed.ph.aardvark.processor.internal.DynamicViewCreator.createView()
4221,1841,uk.ac.ed.ph.aardvark.swingui.model.AbstractNodeDataModelTest.testImportIncompatibleMetadata()
4222,1841,uk.ac.ed.ph.aardvark.tools.conversion.compsim2.CompSim2MaterialConverter.createCourseTree()
4223,1841,uk.ac.ed.ph.aardvark.processor.validator.AbstractTeX4htValidationStrategy.validate()
4224,1841,uk.ac.ed.ph.aardvark.processor.views.custom.AbstractCompSim2PaperCoursebookViewStrategy.createView()
4225,1841,uk.ac.ed.ph.aardvark.processor.framework.ConfigurationResourceHelper.lookupCourseConfiguration()
4226,1841,uk.ac.ed.ph.aardvark.swingui.model.ContentModelTest.testSetChildrenBadPath()
4227,1841,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testCopyNodeWithChildGoodNewTarget()
4228,1841,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataManagerTest.testDeleteNodeMetadataRecursive()
4229,1841,uk.ac.ed.ph.aardvark.swingui.model.AbstractContentModelTest.setUp()
4230,1841,uk.ac.ed.ph.aardvark.processor.views.AbstractNodeWebViewStrategy.createView()
4231,1841,uk.ac.ed.ph.aardvark.swingui.model.ContentModelTest.testAddChildNodeEvent()
4232,1841,uk.ac.ed.ph.aardvark.swingui.model.ContentModelTest.testReplaceChildrenState()
4233,1841,uk.ac.ed.ph.aardvark.swingui.model.ContentModelTest.testAddChildNodeState()
4234,1841,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.setUp()
4235,1841,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.createView()
4236,1841,uk.ac.ed.ph.aardvark.swingui.model.ContentModelTest.testAddChildBadPath()
4237,1841,uk.ac.ed.ph.aardvark.swingui.model.ContentModelTest.testReplaceChildrenEvent()
4238,1841,uk.ac.ed.ph.aardvark.swingui.model.ContentModelTest.testSetChildrenState()
4239,1841,uk.ac.ed.ph.aardvark.swingui.request.GetChildrenMetadataRequestTest.createCourseMetadata()
4240,1841,uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataSearcherTest.testNodeTypeAll()
4241,1841,uk.ac.ed.ph.aardvark.processor.views.custom.Physics1ATutorHandbookViewStrategy.createView()
4242,1841,uk.ac.ed.ph.aardvark.cms.editing.ContentManagerEditingFacadeImpl.getStrategy()
4243,1841,uk.ac.ed.ph.aardvark.tools.conversion.compsim2.CompSim2MCQConverter.main()
4244,1841,uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testSaveResourceGeneratedAsViewer()
4245,1841,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataManager.updateOtherProperties()
4246,1841,uk.ac.ed.ph.aardvark.tools.conversion.physics1b.Physics1BMaterialConverter.createCourseTree()
4247,1841,uk.ac.ed.ph.aardvark.processor.validator.OrganisationTreeValidationStrategy.validate()
4248,1841,uk.ac.ed.ph.aardvark.processor.framework.DynamicResourceHelper.ensureServeMasterObject()
4249,1841,uk.ac.ed.ph.aardvark.swingui.request.GetChildrenMetadataRequestTest.testGoodGetRootsOfPhysics1A()
4250,1841,uk.ac.ed.ph.aardvark.processor.framework.ConfigurationResourceHelper.findCourseConfiguration()
4251,1841,uk.ac.ed.ph.aardvark.core.globals.AardvarkTypesBean.getResourceTypes()
4252,1841,uk.ac.ed.ph.aardvark.swingui.editors.deployment.DeploymentEditorPanel.loadTrees()
4253,1841,uk.ac.ed.ph.aardvark.processor.validator.DeploymentValidationStrategy.validate()
4254,1841,uk.ac.ed.ph.aardvark.processor.views.custom.Physics1APaperHandbookViewStrategy.createView()
4255,1841,uk.ac.ed.ph.aardvark.swingui.model.ContentModelTest.testAddChildNodeToNonFolder()
4256,1841,uk.ac.ed.ph.aardvark.processor.framework.ConfigurationResourceHelperTest.testCourseWithPropertiesCaching()
4257,1841,uk.ac.ed.ph.aardvark.swingui.model.ContentModelTest.testSetChildrenOfNonFolder()
4258,1841,uk.ac.ed.ph.aardvark.tools.conversion.AbstractMaterialConverter.ensureAncestorsExist()
4259,1841,uk.ac.ed.ph.aardvark.processor.validator.TeX4htValidationTestCase.runValidator()
4260,1843,uk.ac.ed.ph.aardvark.webapp.processor.ValidationServlet.doValidation()
4261,1843,uk.ac.ed.ph.aardvark.webapp.processor.AbstractAuthenticatedServlet.doService()
4262,1844,uk.ac.ed.ph.aardvark.webapp.processor.ResourceServlet.serveResourcePathResource()
4263,1844,uk.ac.ed.ph.aardvark.webapp.processor.ResourceServlet.serveSimpleResource()
4264,1845,uk.ac.ed.ph.aardvark.commons.xml.XMLPipeline.execute()
4265,1848,uk.ac.ed.ph.aardvark.cms.internal.CMSInternalTestSuite.suite()
4266,1851,uk.ac.ed.ph.aardvark.cms.domain.ResourceName.createStringRepresentation()
4267,1852,uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.checkCallerPermission()
4268,1854,uk.ac.ed.ph.aardvark.processor.framework.ResourceURIResolver.findResource()
4269,1854,uk.ac.ed.ph.aardvark.processor.internal.ResourceServer.serveCMSResource()
4270,1856,uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.ProcessorController()
4271,1856,uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.createValidationRequest()
4272,1856,uk.ac.ed.ph.aardvark.processor.internal.JobWorker.createTransactionWorkDirectory()
4273,1856,uk.ac.ed.ph.aardvark.processor.internal.TransactionWorker.createResourceRequest()
4274,1856,uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.submitJob()
4275,1857,uk.ac.ed.ph.aardvark.webapp.processor.AbstractProcessorServlet.doAuthenticatedService()
4276,1858,uk.ac.ed.ph.aardvark.webapp.processor.AbstractAuthenticatedServlet.doService()
4277,1859,uk.ac.ed.ph.aardvark.webapp.processor.ResourceServlet.serveResourcePathResource()
4278,1860,uk.ac.ed.ph.aardvark.processor.views.util.ZipFileBuilder.addEntry()
4280,1860,uk.ac.ed.ph.aardvark.processor.views.util.ZipFileBuilder.checkAndRegisterEntryName()
4281,1860,uk.ac.ed.ph.aardvark.processor.views.util.ZipFileBuilder.ZipFileBuilder()
4282,1861,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.importResource()
4283,1861,uk.ac.ed.ph.aardvark.processor.views.util.AbstractDeploymentPaperBundlingNodeVisitor.mergeNode()
4284,1861,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.createZipEntryName()
4285,1861,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.handleGraphicImport()
4286,1861,uk.ac.ed.ph.aardvark.processor.views.DeploymentWebBundlerViewStrategy.createView()
4287,1861,uk.ac.ed.ph.aardvark.processor.views.NodePaperZIPViewStrategy.createView()
4288,1865,uk.ac.ed.ph.aardvark.cms.internal.SimpleCourseBasedAccessManager.setPermissionsFile()
4289,1865,uk.ac.ed.ph.aardvark.cms.internal.SimpleCourseBasedAccessManager.getPermissions()
4290,1865,uk.ac.ed.ph.aardvark.cms.internal.SimpleCourseBasedAccessManager.setupPermissionsMap()
4291,1866,uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseUserDAO.decodeRole()
4292,1867,uk.ac.ed.ph.aardvark.cms.internal.SimpleCourseBasedAccessManagerTest.testBadPrivilege()
4293,1867,uk.ac.ed.ph.aardvark.cms.internal.SimpleCourseBasedAccessManagerTest.testGoodPropertiesWithDefault()
4294,1867,uk.ac.ed.ph.aardvark.cms.internal.SimpleCourseBasedAccessManagerTest.testGoodPropertiesWithoutDefault()
4295,1867,uk.ac.ed.ph.aardvark.cms.internal.SimpleCourseBasedAccessManagerTest.testBadKey()
4296,1868,uk.ac.ed.ph.aardvark.webapp.mvc.controllers.ChangePasswordController.ChangePasswordController()
4297,1868,uk.ac.ed.ph.aardvark.cms.internal.AbstractUserDAOTest.testCreateGoodWithPassword()
4298,1868,uk.ac.ed.ph.aardvark.cms.internal.AbstractUserDAOTest.testCreateGood()
4299,1868,uk.ac.ed.ph.aardvark.cms.internal.AbstractUserDAOTest.testCreateUserNullEmail()
4300,1868,uk.ac.ed.ph.aardvark.cms.internal.AbstractUserDAOTest.testUpdateUserNotFound()
