,instance,commit_superclass
2713,org.eclipse.jdt.internal.core.SetContainerOperation,0ff40cf9419ba675580163e104091de3b2c53d9aChangeClasspathOperation
2714,org.eclipse.jdt.core.tests.model.ClasspathInitializerTests,0ff40cf9419ba675580163e104091de3b2c53d9aModifyingResourceTests
2715,org.eclipse.jdt.core.tests.model.Initializer,0ff40cf9419ba675580163e104091de3b2c53d9aDefaultContainerInitializer
2716,org.eclipse.jdt.core.tests.model.Container,0ff40cf9419ba675580163e104091de3b2c53d9aDefaultContainerInitializer
2717,org.eclipse.jdt.core.tests.model.Container,0ff40cf9419ba675580163e104091de3b2c53d9aDefaultContainerInitializerDefaultContainerInitializer
2718,org.eclipse.jdt.core.tests.model.ClasspathResolutionBreakpointListener,0ff40cf9419ba675580163e104091de3b2c53d9aJavaProject.ClasspathResolutionBreakpointListener.JavaProject.ClasspathResolutionBreakpointListener
2719,org.eclipse.jdt.core.tests.performance.FullSourceWorkspaceModelTests,e1a4dd76a1096e4a9ca316a8229a1b7d5fbaaa3aFullSourceWorkspaceTests
2720,org.eclipse.jdt.core.tests.performance.JavaSearchResultCollector,e1a4dd76a1096e4a9ca316a8229a1b7d5fbaaa3aSearchRequestor
2721,org.eclipse.jdt.core.tests.performance.TypeNameCounter,e1a4dd76a1096e4a9ca316a8229a1b7d5fbaaa3aTypeNameRequestor
2722,org.eclipse.jdt.internal.core.CompilationUnitStructureRequestor,fb3a08eec3c3ef8e80508685d28be0e6a5d41be7org.eclipse.jdt.internal.core.util.ReferenceInfoAdapter
2723,org.eclipse.jdt.core.tests.model.TypeHierarchyTests,8d96b52b3ee6d748bf52fa2774ac5cb71b98586dModifyingResourceTests
2724,org.eclipse.jdt.core.tests.model.ProgressCounter,8d96b52b3ee6d748bf52fa2774ac5cb71b98586dTestProgressMonitor
2725,org.eclipse.jdt.core.tests.model.ProgressCounter,8d96b52b3ee6d748bf52fa2774ac5cb71b98586dTestProgressMonitorTestProgressMonitor
2726,org.eclipse.jdt.core.tests.model.LocalProgressMonitor,8d96b52b3ee6d748bf52fa2774ac5cb71b98586dTestProgressMonitor
2727,org.eclipse.jdt.internal.core.CreateTypeOperation,4a9b6fe7716b388465a0e3822e83603fcd673790CreateTypeMemberOperation
2728,org.eclipse.jdt.core.tests.model.CreateMembersTests,4a9b6fe7716b388465a0e3822e83603fcd673790AbstractJavaModelTests
2729,org.eclipse.jdt.internal.core.FoundRelevantDeltaException,309529a486cc407cacfc1647bca51750726346a8RuntimeException
2730,org.eclipse.jdt.internal.core.SourceMapper,b507d9a904cae2791728076e7abcce8b001f81b2org.eclipse.jdt.internal.core.util.ReferenceInfoAdapter
2731,org.eclipse.jdt.core.IJavaModel,fa21653618683a7c1daa8e88412c523157e6d5cfIJavaElement
2732,org.eclipse.jdt.core.IJavaElement,68c17ac5c6faed0f662184756f47d08c0ff8f675org.eclipse.core.runtime.IAdaptable
2733,org.eclipse.jdt.internal.core.ExternalJavaProject,40b7e0d97c4fb0b2dad40a81d1583b78c103743aJavaProject
2734,org.eclipse.jdt.internal.core.SetClasspathOperation,40b7e0d97c4fb0b2dad40a81d1583b78c103743aChangeClasspathOperation
2735,org.eclipse.jdt.core.tests.model.ClasspathTests,40b7e0d97c4fb0b2dad40a81d1583b78c103743aModifyingResourceTests
2736,org.eclipse.jdt.internal.core.util.BindingKeyResolver,7086675b9016b36eb3327ff794af3728a774a189BindingKeyParser
2737,org.eclipse.jdt.core.tests.dom.BatchASTCreationTests,7086675b9016b36eb3327ff794af3728a774a189AbstractASTTests
2738,org.eclipse.jdt.core.tests.dom.BindingResolver,7086675b9016b36eb3327ff794af3728a774a189TestASTRequestor
2739,org.eclipse.jdt.core.tests.dom.Requestor,7086675b9016b36eb3327ff794af3728a774a189TestASTRequestor
2740,org.eclipse.jdt.core.tests.dom.Requestor,7086675b9016b36eb3327ff794af3728a774a189TestASTRequestorTestASTRequestor
2741,org.eclipse.jdt.core.tests.dom.Requestor,7086675b9016b36eb3327ff794af3728a774a189TestASTRequestorTestASTRequestororg.eclipse.jdt.core.dom.ASTRequestor
2742,org.eclipse.jdt.core.tests.dom.BindingRequestor,7086675b9016b36eb3327ff794af3728a774a189org.eclipse.jdt.core.dom.ASTRequestor
2743,org.eclipse.jdt.core.tests.dom.BindingRequestor,7086675b9016b36eb3327ff794af3728a774a189org.eclipse.jdt.core.dom.ASTRequestororg.eclipse.jdt.core.dom.ASTRequestor
2744,org.eclipse.jdt.internal.core.search.matching.AndLocator,f4826af2e2ac8306bb9ff659455263dec112880dPatternLocator
2745,org.eclipse.jdt.internal.core.search.matching.OrLocator,f4826af2e2ac8306bb9ff659455263dec112880dPatternLocator
2746,org.eclipse.jdt.internal.compiler.lookup.MethodBinding,5b2838f3bb9b9310e5fe5dd75385e9134612c357Binding
2747,org.eclipse.jdt.core.tests.dom.ASTConverterBugsTest,5b2838f3bb9b9310e5fe5dd75385e9134612c357ConverterTestSetup
2748,org.eclipse.jdt.internal.core.util.KeyToSignature,624d1b561ac3289a55fdc4319658cfc9a95be40bBindingKeyParser
2749,org.eclipse.jdt.core.tests.dom.ASTConverter15Test,624d1b561ac3289a55fdc4319658cfc9a95be40bConverterTestSetup
2750,org.eclipse.jdt.core.tests.dom.TestASTRequestor,624d1b561ac3289a55fdc4319658cfc9a95be40bASTRequestor
2751,org.eclipse.jdt.core.tests.dom.CompilationUnitRequestor,624d1b561ac3289a55fdc4319658cfc9a95be40bASTRequestor
2752,org.eclipse.jdt.core.tests.model.BindingKeyTests,624d1b561ac3289a55fdc4319658cfc9a95be40bAbstractJavaModelTests
2753,org.eclipse.jdt.core.tests.model.SignatureTests,624d1b561ac3289a55fdc4319658cfc9a95be40bAbstractJavaModelTests
2754,org.eclipse.jdt.internal.compiler.lookup.BlockScope,61954ebefbf55c2cefcf0f4309dfffefabd27ff7Scope
2755,org.eclipse.jdt.core.tests.formatter.FormatterCommentsBugsTest,9cbe9d19c610d53d727496b6c5300ece171051fbFormatterCommentsTests
2756,org.eclipse.jdt.internal.formatter.FormatterCommentParser,375dcbee487ab6274ddf2b60c23e3979a6bc7b7eorg.eclipse.jdt.internal.compiler.parser.JavadocParser
2757,org.eclipse.jdt.core.tests.compiler.regression.GenericTypeTest,6e2b95d7ef1f53c54b6872e5a3fd655a12609197AbstractComparableTest
2758,org.eclipse.jdt.core.tests.model.ReconcilerTests,761a8f63f56b2330a56c02cc774e205d5e9010eaModifyingResourceTests
2759,org.eclipse.jdt.core.tests.model.ReconcileParticipant,761a8f63f56b2330a56c02cc774e205d5e9010eaorg.eclipse.jdt.core.compiler.CompilationParticipant
2760,org.eclipse.jdt.core.tests.dom.ASTModelBridgeTests,1c5093c74409d802b34134e981077f69adbcd0bfAbstractASTTests
2761,org.eclipse.jdt.internal.compiler.ast.ParameterizedQualifiedTypeReference,f95e58c822d23fa71cf6c6e2ac3adce80f07a42fArrayQualifiedTypeReference
2762,org.eclipse.jdt.internal.compiler.ast.ParameterizedSingleTypeReference,f95e58c822d23fa71cf6c6e2ac3adce80f07a42fArrayTypeReference
2763,org.eclipse.jdt.internal.compiler.ast.QualifiedTypeReference,f95e58c822d23fa71cf6c6e2ac3adce80f07a42fTypeReference
2764,org.eclipse.jdt.internal.compiler.lookup.BinaryTypeBinding,f95e58c822d23fa71cf6c6e2ac3adce80f07a42fReferenceBinding
2765,org.eclipse.jdt.internal.compiler.lookup.SourceTypeBinding,f95e58c822d23fa71cf6c6e2ac3adce80f07a42fReferenceBinding
2766,org.eclipse.jdt.internal.compiler.ast.AND_AND_Expression,7c8286e32ed1c984440c429d1b469ce918e31ba0BinaryExpression
2767,org.eclipse.jdt.internal.compiler.ast.Assignment,7c8286e32ed1c984440c429d1b469ce918e31ba0org.eclipse.jdt.internal.compiler.ast.Expression
2768,org.eclipse.jdt.internal.compiler.ast.EqualExpression,7c8286e32ed1c984440c429d1b469ce918e31ba0BinaryExpression
2769,org.eclipse.jdt.internal.compiler.ast.Expression,7c8286e32ed1c984440c429d1b469ce918e31ba0Statement
2770,org.eclipse.jdt.internal.compiler.ast.FieldDeclaration,7c8286e32ed1c984440c429d1b469ce918e31ba0AbstractVariableDeclaration
2771,org.eclipse.jdt.internal.compiler.ast.LocalDeclaration,7c8286e32ed1c984440c429d1b469ce918e31ba0AbstractVariableDeclaration
2772,org.eclipse.jdt.internal.compiler.ast.OR_OR_Expression,7c8286e32ed1c984440c429d1b469ce918e31ba0BinaryExpression
2773,org.eclipse.jdt.internal.compiler.ast.SingleNameReference,7c8286e32ed1c984440c429d1b469ce918e31ba0NameReference
2774,org.eclipse.jdt.internal.compiler.lookup.PackageBinding,7c8286e32ed1c984440c429d1b469ce918e31ba0Binding
2775,org.eclipse.jdt.internal.compiler.lookup.ParameterizedTypeBinding,7c8286e32ed1c984440c429d1b469ce918e31ba0ReferenceBinding
2776,org.eclipse.jdt.internal.compiler.lookup.TypeVariableBinding,7c8286e32ed1c984440c429d1b469ce918e31ba0ReferenceBinding
2777,org.eclipse.jdt.internal.compiler.lookup.UnresolvedAnnotationBinding,7c8286e32ed1c984440c429d1b469ce918e31ba0AnnotationBinding
2778,org.eclipse.jdt.internal.compiler.lookup.WildcardBinding,7c8286e32ed1c984440c429d1b469ce918e31ba0ReferenceBinding
2779,org.eclipse.jdt.internal.compiler.problem.ProblemReporter,7c8286e32ed1c984440c429d1b469ce918e31ba0ProblemHandler
2780,org.eclipse.jdt.internal.eval.CodeSnippetFieldReference,7c8286e32ed1c984440c429d1b469ce918e31ba0org.eclipse.jdt.internal.compiler.ast.FieldReference
2781,org.eclipse.jdt.internal.eval.CodeSnippetQualifiedNameReference,7c8286e32ed1c984440c429d1b469ce918e31ba0org.eclipse.jdt.internal.compiler.ast.QualifiedNameReference
2782,org.eclipse.jdt.internal.eval.CodeSnippetSingleNameReference,7c8286e32ed1c984440c429d1b469ce918e31ba0org.eclipse.jdt.internal.compiler.ast.SingleNameReference
2783,org.eclipse.jdt.core.tests.compiler.regression.AmbiguousMethodTest,7c8286e32ed1c984440c429d1b469ce918e31ba0AbstractComparableTest
2784,org.eclipse.jdt.core.tests.compiler.regression.AutoBoxingTest,7c8286e32ed1c984440c429d1b469ce918e31ba0AbstractComparableTest
2785,org.eclipse.jdt.core.tests.compiler.regression.BatchCompilerTest,7c8286e32ed1c984440c429d1b469ce918e31ba0AbstractRegressionTest
2786,org.eclipse.jdt.core.tests.compiler.regression.StringMatcher,7c8286e32ed1c984440c429d1b469ce918e31ba0Matcher
2787,org.eclipse.jdt.core.tests.compiler.regression.SubstringMatcher,7c8286e32ed1c984440c429d1b469ce918e31ba0Matcher
2788,org.eclipse.jdt.core.tests.compiler.regression.StringNormalizer,7c8286e32ed1c984440c429d1b469ce918e31ba0Normalizer
2789,org.eclipse.jdt.core.tests.compiler.regression.TestCompilationProgress,7c8286e32ed1c984440c429d1b469ce918e31ba0org.eclipse.jdt.core.compiler.CompilationProgress
2790,org.eclipse.jdt.core.tests.compiler.regression.XMLClasspathsSectionNormalizer,7c8286e32ed1c984440c429d1b469ce918e31ba0Normalizer
2791,org.eclipse.jdt.core.tests.compiler.regression.LinesRangeNormalizer,7c8286e32ed1c984440c429d1b469ce918e31ba0Normalizer
2792,org.eclipse.jdt.core.tests.compiler.regression.CompilerInvocationTests,7c8286e32ed1c984440c429d1b469ce918e31ba0AbstractRegressionTest
2793,org.eclipse.jdt.core.tests.compiler.regression.Compliance_1_3,7c8286e32ed1c984440c429d1b469ce918e31ba0AbstractRegressionTest
2794,org.eclipse.jdt.core.tests.compiler.regression.InnerEmulationTest,7c8286e32ed1c984440c429d1b469ce918e31ba0AbstractRegressionTest
2795,org.eclipse.jdt.core.tests.compiler.regression.LookupTest,7c8286e32ed1c984440c429d1b469ce918e31ba0AbstractRegressionTest
2796,org.eclipse.jdt.core.tests.compiler.regression.ProgrammingProblemsTest,7c8286e32ed1c984440c429d1b469ce918e31ba0AbstractRegressionTest
2797,org.eclipse.jdt.internal.core.Member,4760c6b6352277699f006864e0bae84af5f84817SourceRefElement
2798,org.eclipse.jdt.core.tests.model.GetSourceTests,4760c6b6352277699f006864e0bae84af5f84817ModifyingResourceTests
2799,org.eclipse.jdt.internal.core.JarPackageFragment,fbf0909c10f2ace01461d4ca2e7f7ef5d34ed6faPackageFragment
2800,org.eclipse.jdt.core.tests.model.JavaProjectTests,fbf0909c10f2ace01461d4ca2e7f7ef5d34ed6faModifyingResourceTests
2801,org.eclipse.jdt.core.tests.model.MementoTests,f40614490d4262be4e6b1da2d796674adcae4653ModifyingResourceTests
2802,org.eclipse.jdt.core.tests.model.JavaModelTests,2c5c6cc1d3907c941a859103c598d1153323ee15ModifyingResourceTests
2803,org.eclipse.jdt.core.tests.model.CancellingInitializer,2c5c6cc1d3907c941a859103c598d1153323ee15DefaultContainerInitializer
2804,org.eclipse.jdt.internal.compiler.parser.JavadocParser,145cdc80e51d24de5d028aaae697a72b8bec0900AbstractCommentParser
2805,org.eclipse.jdt.internal.formatter.DefaultCodeFormatter,acbc84bdd187bdb6c7f4afd96c97bfaa149e3ef9org.eclipse.jdt.core.formatter.CodeFormatter
2806,org.eclipse.jdt.core.tests.formatter.FormatterCommentsMassiveTests,1a8cfd60f35f9eb233d4395676551d0101e49aa3FormatterRegressionTests
2807,org.eclipse.jdt.core.tests.dom.ASTConverterJavadocFlattener,dbb21f9a082cc8b4fc9a756e4b7778384b3f408cASTVisitor
2808,org.eclipse.jdt.core.tests.dom.ASTConverterJavadocTest,dbb21f9a082cc8b4fc9a756e4b7778384b3f408cConverterTestSetup
2809,org.eclipse.jdt.core.tests.compiler.regression.AbstractRegressionTest,d59541eb58af959f3a88200970206c2ba05248deorg.eclipse.jdt.core.tests.util.AbstractCompilerTest
2810,org.eclipse.jdt.core.tests.compiler.regression.Excuse,d59541eb58af959f3a88200970206c2ba05248deJavacTestOptions
2811,org.eclipse.jdt.core.tests.compiler.regression.EclipseHasABug,d59541eb58af959f3a88200970206c2ba05248deExcuse
2812,org.eclipse.jdt.core.tests.compiler.regression.EclipseJustification,d59541eb58af959f3a88200970206c2ba05248deExcuse
2813,org.eclipse.jdt.core.tests.compiler.regression.JavacHasABug,d59541eb58af959f3a88200970206c2ba05248deExcuse
2814,org.eclipse.jdt.core.tests.compiler.regression.Logger,d59541eb58af959f3a88200970206c2ba05248deThread
2815,org.eclipse.jdt.core.tests.compiler.regression.Compliance_1_5,d59541eb58af959f3a88200970206c2ba05248deAbstractComparableTest
2816,org.eclipse.jdt.core.tests.compiler.regression.XLargeTest,582f2efb658b9c606c4026ceef17f48ae9dccdbfAbstractRegressionTest
2817,org.eclipse.jdt.compiler.tool.tests.CompilerInvocationTests,e5fde30cf1bf535d754f9755cba8174faad05e0fAbstractCompilerToolTest
2818,org.eclipse.jdt.compiler.tool.tests.GetLocationDetector,e5fde30cf1bf535d754f9755cba8174faad05e0f<name>ForwardingStandardJavaFileManager
2819,org.eclipse.jdt.compiler.tool.tests.GetJavaFileDetector,e5fde30cf1bf535d754f9755cba8174faad05e0f<name>ForwardingStandardJavaFileManager
2820,org.eclipse.jdt.compiler.tool.tests.GetJavaFileForInputDetector,e5fde30cf1bf535d754f9755cba8174faad05e0fGetJavaFileDetector
2821,org.eclipse.jdt.compiler.tool.tests.GetJavaFileForOutputDetector,e5fde30cf1bf535d754f9755cba8174faad05e0fGetJavaFileDetector
2822,org.eclipse.jdt.compiler.tool.tests.SetLocationDetector,e5fde30cf1bf535d754f9755cba8174faad05e0f<name>ForwardingStandardJavaFileManager
2823,org.eclipse.jdt.compiler.tool.tests.SubstringDetector,e5fde30cf1bf535d754f9755cba8174faad05e0fjava.util.logging.Logger.java.util.logging.Logger
2824,org.eclipse.jdt.compiler.tool.tests.AbstractCompilerToolTest,e5d1651827919c7582ba9351a3db777b316a27e0org.eclipse.jdt.core.tests.compiler.regression.BatchCompilerTest
2825,org.eclipse.jdt.compiler.tool.tests.CompilerInvocationDiagnosticListener,e5d1651827919c7582ba9351a3db777b316a27e0javax.tools.JavaFileObject
2826,org.eclipse.jdt.core.tests.compiler.regression.GenericTypeSignatureTest,8ae6a032b744da62a95176b1af816f0bc6d501e7AbstractRegressionTest
2827,org.eclipse.jdt.core.tests.compiler.parser.ParserTest,22a834a98ee15054e5c5a6c83029376faf3ab633org.eclipse.jdt.core.tests.compiler.regression.AbstractRegressionTest
2828,org.eclipse.jdt.core.tests.compiler.regression.StackMapAttributeTest,22a834a98ee15054e5c5a6c83029376faf3ab633AbstractRegressionTest
2829,org.eclipse.jdt.core.tests.compiler.regression.VarargsTest,22a834a98ee15054e5c5a6c83029376faf3ab633AbstractComparableTest
2830,org.eclipse.jdt.core.tests.compiler.parser.ComplianceDiagnoseTest,ea9b3c75a1ccab739b2bea3a45cffc49cfff1439org.eclipse.jdt.core.tests.compiler.regression.AbstractRegressionTest
2831,org.eclipse.jdt.core.tests.compiler.regression.AnnotationTest,ea9b3c75a1ccab739b2bea3a45cffc49cfff1439AbstractComparableTest
2832,org.eclipse.jdt.core.tests.compiler.regression.Deprecated15Test,ea9b3c75a1ccab739b2bea3a45cffc49cfff1439AbstractRegressionTest
2833,org.eclipse.jdt.core.tests.compiler.regression.ExternalizeStringLiterals15Test,ea9b3c75a1ccab739b2bea3a45cffc49cfff1439AbstractRegressionTest
2834,org.eclipse.jdt.core.tests.compiler.regression.EnumTest,1220684fee44e314e3c5a7823de6ca64a2e43d98AbstractComparableTest
2835,org.eclipse.jdt.core.tests.compiler.regression.MethodVerifyTest,1220684fee44e314e3c5a7823de6ca64a2e43d98AbstractComparableTest
2836,org.eclipse.jdt.core.tests.compiler.regression.StaticImportTest,1220684fee44e314e3c5a7823de6ca64a2e43d98AbstractComparableTest
2837,org.eclipse.jdt.core.tests.compiler.regression.JavadocBugsTest,bf1b15113f19bebe8799f253fba2c98750e6b32corg.eclipse.jdt.core.tests.compiler.regression.JavadocTest
2838,org.eclipse.jdt.core.tests.compiler.regression.JavadocTest,bf1b15113f19bebe8799f253fba2c98750e6b32cAbstractRegressionTest
2839,org.eclipse.jdt.core.tests.compiler.regression.JavadocTestForClass,bf1b15113f19bebe8799f253fba2c98750e6b32corg.eclipse.jdt.core.tests.compiler.regression.JavadocTest
2840,org.eclipse.jdt.core.tests.compiler.regression.JavadocTestForConstructor,bf1b15113f19bebe8799f253fba2c98750e6b32corg.eclipse.jdt.core.tests.compiler.regression.JavadocTest
2841,org.eclipse.jdt.core.tests.compiler.regression.JavadocTestForField,bf1b15113f19bebe8799f253fba2c98750e6b32corg.eclipse.jdt.core.tests.compiler.regression.JavadocTest
2842,org.eclipse.jdt.core.tests.compiler.regression.JavadocTestForInterface,bf1b15113f19bebe8799f253fba2c98750e6b32corg.eclipse.jdt.core.tests.compiler.regression.JavadocTest
2843,org.eclipse.jdt.core.tests.compiler.regression.JavadocTestForMethod,bf1b15113f19bebe8799f253fba2c98750e6b32corg.eclipse.jdt.core.tests.compiler.regression.JavadocTest
2844,org.eclipse.jdt.core.tests.compiler.regression.JavadocTestMixed,bf1b15113f19bebe8799f253fba2c98750e6b32corg.eclipse.jdt.core.tests.compiler.regression.JavadocTest
2845,org.eclipse.jdt.core.tests.compiler.regression.JavadocTestOptions,bf1b15113f19bebe8799f253fba2c98750e6b32corg.eclipse.jdt.core.tests.compiler.regression.JavadocTest
2846,org.eclipse.jdt.core.tests.compiler.regression.JavadocTest_1_5,bf1b15113f19bebe8799f253fba2c98750e6b32corg.eclipse.jdt.core.tests.compiler.regression.JavadocTest
2847,org.eclipse.jdt.core.tests.compiler.regression.FieldAccessTest,c3aaae578856ed6e7cc510e2c7cbcf7653841dc0AbstractRegressionTest
2848,org.eclipse.jdt.core.tests.compiler.regression.SerialVersionUIDTests,c3aaae578856ed6e7cc510e2c7cbcf7653841dc0AbstractRegressionTest
2849,org.eclipse.jdt.core.tests.compiler.regression.SuperTypeTest,c3aaae578856ed6e7cc510e2c7cbcf7653841dc0AbstractRegressionTest
2850,org.eclipse.jdt.core.tests.compiler.regression.RuntimeTests,a24bdada3de440570b8b103bca0325b799f298f1AbstractRegressionTest
2851,org.eclipse.jdt.core.tests.compiler.regression.AssignmentTest,201cbac7396dbd82a54c65af692f316f33ec5c19AbstractRegressionTest
2852,org.eclipse.jdt.core.tests.compiler.regression.FlowAnalysisTest,201cbac7396dbd82a54c65af692f316f33ec5c19AbstractRegressionTest
2853,org.eclipse.jdt.core.tests.compiler.regression.NonFatalErrorTest,a6ddac0c1bfb9f2e5b5ab7b0ee0ddfa3a5ea1967AbstractRegressionTest
2854,org.eclipse.jdt.core.tests.compiler.regression.ExternalizeStringLiteralsTest,6967f38c65481900fac7a3dec71c1f70e7d56a5aAbstractRegressionTest
2855,org.eclipse.jdt.core.tests.compiler.regression.ProblemConstructorTest,fb504d47330627768068ab4717462737a8421e8fAbstractRegressionTest
2856,org.eclipse.jdt.core.tests.compiler.regression.TryStatementTest,6318d5042e88d12986a8da2fab134e2d56373cd0AbstractRegressionTest
2857,org.eclipse.jdt.core.tests.compiler.regression.ProblemTypeAndMethodTest,f30a18a2decb6f1fda736d299a391b81b93c8d2aAbstractRegressionTest
2858,org.eclipse.jdt.core.tests.compiler.regression.NullReferenceTest,c52df8b6239c52991a6ade22b591b2cd9d4e9815AbstractRegressionTest
2859,org.eclipse.jdt.core.tests.compiler.regression.LocalVariableTest,f38b96656aef85b5b86d64697671deefe0bca269AbstractRegressionTest
2860,org.eclipse.jdt.core.tests.model.BufferTests,f38b96656aef85b5b86d64697671deefe0bca269ModifyingResourceTests
2861,org.eclipse.jdt.core.tests.compiler.regression.DeprecatedTest,9b921f99315dbbd37e5ce242cb0efa8c0bd12214AbstractRegressionTest
2862,org.eclipse.jdt.core.tests.compiler.regression.CastTest,d45d8e68060242a43fd7428f6ca594109b9d562eAbstractRegressionTest
2863,org.eclipse.jdt.internal.core.JavaElement,819597df2d965b7d9422dbdbcc028d7ec3cb70fbPlatformObject
2864,org.eclipse.jdt.internal.core.SetVariablesOperation,819597df2d965b7d9422dbdbcc028d7ec3cb70fbChangeClasspathOperation
2865,org.eclipse.jdt.internal.core.UserLibraryClasspathContainerInitializer,819597df2d965b7d9422dbdbcc028d7ec3cb70fborg.eclipse.jdt.core.ClasspathContainerInitializer
2866,org.eclipse.jdt.core.tests.util.AbstractCompilerTest,ef6edb688893cd6d22d31cfac59fd0a029f9056borg.eclipse.jdt.core.tests.junit.extension.TestCase
2867,org.eclipse.jdt.core.tests.formatter.FormatterCommentsTests,3c0e62d6a8d065878cb88244f456ac588504233bFormatterRegressionTests
2868,org.eclipse.jdt.internal.compiler.ast.CastExpression,0841a91a39a58a8a007f1736329beedec8b54836Expression
2869,org.eclipse.jdt.core.tests.dom.ASTConverterAST3Test,a831290eaf743057a74b72cd5c9e8cd103067763org.eclipse.jdt.core.tests.dom.ConverterTestSetup
2870,org.eclipse.jdt.core.tests.dom.ASTConverterBugsTestJLS3,a831290eaf743057a74b72cd5c9e8cd103067763ASTConverterBugsTest
2871,org.eclipse.jdt.core.tests.dom.ASTConverterTest,a831290eaf743057a74b72cd5c9e8cd103067763org.eclipse.jdt.core.tests.dom.ConverterTestSetup
2872,org.eclipse.jdt.core.tests.dom.ASTConverterTest2,a831290eaf743057a74b72cd5c9e8cd103067763org.eclipse.jdt.core.tests.dom.ConverterTestSetup
2873,org.eclipse.jdt.core.tests.dom.Change14FieldAccessASTVisitor,a831290eaf743057a74b72cd5c9e8cd103067763ASTVisitor
2874,org.eclipse.jdt.core.tests.dom.Change14FieldAccessASTVisitor,a831290eaf743057a74b72cd5c9e8cd103067763ASTVisitororg.eclipse.jdt.core.dom.ASTVisitor
2875,org.eclipse.jdt.core.tests.dom.ASTConverterTestAST3_2,a831290eaf743057a74b72cd5c9e8cd103067763org.eclipse.jdt.core.tests.dom.ConverterTestSetup
2876,org.eclipse.jdt.core.tests.dom.TestASTRequestor,a831290eaf743057a74b72cd5c9e8cd103067763org.eclipse.jdt.core.dom.ASTRequestor
2877,org.eclipse.jdt.core.tests.dom.AbstractASTTests,a831290eaf743057a74b72cd5c9e8cd103067763org.eclipse.jdt.core.tests.model.ModifyingResourceTests
2878,org.eclipse.jdt.core.tests.dom.BindingRequestor,a831290eaf743057a74b72cd5c9e8cd103067763org.eclipse.jdt.core.dom.ASTRequestor
2879,org.eclipse.jdt.core.tests.dom.Visitor,a831290eaf743057a74b72cd5c9e8cd103067763org.eclipse.jdt.core.dom.ASTVisitor
2880,org.eclipse.jdt.core.tests.dom.CompatibilityRulesTests,a831290eaf743057a74b72cd5c9e8cd103067763AbstractASTTests
2881,org.eclipse.jdt.core.tests.dom.ConverterTestSetup,a831290eaf743057a74b72cd5c9e8cd103067763AbstractASTTests
2882,org.eclipse.jdt.core.tests.dom.RunConverterTests,a831290eaf743057a74b72cd5c9e8cd103067763junit.framework.TestCase.junit.framework.TestCase
2883,org.eclipse.jdt.core.tests.formatter.comment.CommentsTestSuite,a831290eaf743057a74b72cd5c9e8cd103067763junit.framework.TestSuite
2884,org.eclipse.jdt.core.tests.formatter.comment.JavaDocTestCase,a831290eaf743057a74b72cd5c9e8cd103067763org.eclipse.jdt.core.tests.formatter.comment.CommentTestCase
2885,org.eclipse.jdt.core.tests.formatter.comment.MultiLineTestCase,a831290eaf743057a74b72cd5c9e8cd103067763org.eclipse.jdt.core.tests.formatter.comment.CommentTestCase
2886,org.eclipse.jdt.core.tests.formatter.comment.SingleLineTestCase,a831290eaf743057a74b72cd5c9e8cd103067763org.eclipse.jdt.core.tests.formatter.comment.CommentTestCase
2887,org.eclipse.jdt.core.tests.model.AbstractJavaModelCompletionTests,a831290eaf743057a74b72cd5c9e8cd103067763AbstractJavaModelTests
2888,org.eclipse.jdt.core.tests.model.AllJavaModelTests,a831290eaf743057a74b72cd5c9e8cd103067763junit.framework.TestCase.junit.framework.TestCase
2889,org.eclipse.jdt.core.tests.model.AttachSourceTests,a831290eaf743057a74b72cd5c9e8cd103067763ModifyingResourceTests
2890,org.eclipse.jdt.core.tests.model.AttachedJavadocTests,a831290eaf743057a74b72cd5c9e8cd103067763ModifyingResourceTests
2891,org.eclipse.jdt.core.tests.model.ClassFileTests,a831290eaf743057a74b72cd5c9e8cd103067763ModifyingResourceTests
2892,org.eclipse.jdt.core.tests.model.ClassNameTests,a831290eaf743057a74b72cd5c9e8cd103067763ModifyingResourceTests
2893,org.eclipse.jdt.core.tests.model.CompilationUnitTests,a831290eaf743057a74b72cd5c9e8cd103067763ModifyingResourceTests
2894,org.eclipse.jdt.core.tests.model.CompletionContextTests,a831290eaf743057a74b72cd5c9e8cd103067763AbstractJavaModelCompletionTests
2895,org.eclipse.jdt.core.tests.model.CompletionContextTests_1_5,a831290eaf743057a74b72cd5c9e8cd103067763AbstractJavaModelCompletionTests
2896,org.eclipse.jdt.core.tests.model.CompletionTests,a831290eaf743057a74b72cd5c9e8cd103067763AbstractJavaModelCompletionTests
2897,org.eclipse.jdt.core.tests.model.EvaluationContextCompletionRequestor,a831290eaf743057a74b72cd5c9e8cd103067763CompletionRequestor
2898,org.eclipse.jdt.core.tests.model.EvaluationContextCompletionRequestor,a831290eaf743057a74b72cd5c9e8cd103067763CompletionRequestorCompletionRequestor
2899,org.eclipse.jdt.core.tests.model.CompletionTests_1_5,a831290eaf743057a74b72cd5c9e8cd103067763AbstractJavaModelCompletionTests
2900,org.eclipse.jdt.core.tests.model.CompletionWithMissingTypesTests,a831290eaf743057a74b72cd5c9e8cd103067763AbstractJavaModelCompletionTests
2901,org.eclipse.jdt.core.tests.model.CompletionWithMissingTypesTests_1_5,a831290eaf743057a74b72cd5c9e8cd103067763AbstractJavaModelCompletionTests
