,instance,commit_superclass,antecedants,antecedent support,consequent support,support,confidence,lift,leverage,conviction
0,org.apache.commons.lang.enum.ValuedEnumTest,6c97bdcaba2bec8b72cf25c3cfe36d2d2bd7b3b6junit.framework.TestCase,org.apache.commons.lang.enum.ValuedEnumTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
1,org.apache.commons.lang.enum.ValuedEnumTest,412c9606904180148afe5e108600704be1b1959cjunit.framework.TestCase,org.apache.commons.lang.enum.ValuedEnumTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
2,org.apache.commons.lang.enum.ValuedEnumTest,412c9606904180148afe5e108600704be1b1959cjunit.framework.TestCasejunit.framework.TestCase,org.apache.commons.lang.enum.ValuedEnumTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
3,org.apache.commons.lang.enum.EnumUtilsTest,6c97bdcaba2bec8b72cf25c3cfe36d2d2bd7b3b6junit.framework.TestCase,org.apache.commons.lang.enum.EnumUtilsTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
4,org.apache.commons.lang.enum.EnumUtilsTest,412c9606904180148afe5e108600704be1b1959cjunit.framework.TestCase,org.apache.commons.lang.enum.EnumUtilsTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
5,org.apache.commons.lang.enum.EnumUtilsTest,412c9606904180148afe5e108600704be1b1959cjunit.framework.TestCasejunit.framework.TestCase,org.apache.commons.lang.enum.EnumUtilsTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
6,org.apache.commons.lang.enum.EnumTestSuite,6c97bdcaba2bec8b72cf25c3cfe36d2d2bd7b3b6junit.framework.TestCase,org.apache.commons.lang.enum.EnumTestSuite,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
7,org.apache.commons.lang.enum.EnumTestSuite,412c9606904180148afe5e108600704be1b1959cjunit.framework.TestCase,org.apache.commons.lang.enum.EnumTestSuite,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
8,org.apache.commons.lang.enum.EnumTestSuite,412c9606904180148afe5e108600704be1b1959cjunit.framework.TestCasejunit.framework.TestCase,org.apache.commons.lang.enum.EnumTestSuite,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
9,org.apache.commons.lang.enum.EnumTest,6c97bdcaba2bec8b72cf25c3cfe36d2d2bd7b3b6junit.framework.TestCase,org.apache.commons.lang.enum.EnumTest,0.020134228187919462,0.020134228187919462,0.020134228187919462,1.0,49.66666666666667,0.019728841043196253,inf
