CommitNumber;Entity;Class;Change;Superclass
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;java.util.concurrent.atomic.AtomicInteger;ADDED*;.Number
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;java.util.concurrent.ConcurrentMap<K, V>;ADDED*;.Map<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;java.util.concurrent.ConcurrentHashMap<K, V>;ADDED*;.AbstractMap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SortedMapBasedElementSet;ADDED*;.MapBasedElementSet
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedSortedSet<E>;ADDED*;.SynchronizedSet<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedList<E>;ADDED*;.SynchronizedCollection<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedRandomAccessList<E>;ADDED*;.SynchronizedList<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedMultiset<E>;ADDED*;.SynchronizedCollection<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedMultimap<K, V>;ADDED*;.SynchronizedObject
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedListMultimap<K, V>;ADDED*;.SynchronizedMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedSetMultimap<K, V>;ADDED*;.SynchronizedMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedSortedSetMultimap<K, V>;ADDED*;.SynchronizedSetMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedAsMapEntries<K, V>;ADDED*;.SynchronizedSet<Map.Entry<K, Collection<V>>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedMap<K, V>;ADDED*;.SynchronizedObject
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedAsMap<K, V>;ADDED*;.SynchronizedMap<K, Collection<V>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SynchronizedAsMapValues<V>;ADDED*;.SynchronizedCollection<Collection<V>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SingletonImmutableSet<E>;ADDED*;.ImmutableSet<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SingletonImmutableMap<K, V>;ADDED*;.ImmutableMap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SingletonImmutableList<E>;ADDED*;.ImmutableList<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SetFromMap<E>;ADDED*;.AbstractSet<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SetView<E>;ADDED*;.AbstractSet<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.FilteredSet<E>;ADDED*;.FilteredCollection<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.CartesianSet<B>;ADDED*;.AbstractSet<List<B>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.PowerSet<E>;ADDED*;.AbstractSet<Set<E>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.RegularImmutableSortedSet<E>;ADDED*;.ImmutableSortedSet<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.RegularImmutableSet<E>;ADDED*;.ImmutableSet<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.RegularImmutableMap<K, V>;ADDED*;.ImmutableMap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.RegularImmutableList<E>;ADDED*;.ImmutableList<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.CustomMultimap<K, V>;ADDED*;.AbstractMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.CustomListMultimap<K, V>;ADDED*;.AbstractListMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.CustomSetMultimap<K, V>;ADDED*;.AbstractSetMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.CustomSortedSetMultimap<K, V>;ADDED*;.AbstractSortedSetMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.UnmodifiableMultimap<K, V>;ADDED*;.ForwardingMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.UnmodifiableAsMapValues<V>;ADDED*;.ForwardingCollection<Collection<V>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.UnmodifiableListMultimap<K, V>;ADDED*;.UnmodifiableMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.UnmodifiableSetMultimap<K, V>;ADDED*;.UnmodifiableMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.UnmodifiableSortedSetMultimap<K, V>;ADDED*;.UnmodifiableSetMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.UnmodifiableAsMapEntries<K, V>;ADDED*;.ForwardingSet<Entry<K, Collection<V>>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.UnmodifiableEntries<K, V>;ADDED*;.ForwardingCollection<Entry<K, V>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.UnmodifiableEntrySet<K, V>;ADDED*;.UnmodifiableEntries<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.UnmodifiableBiMap<K, V>;ADDED*;.ForwardingMap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EntrySet;ADDED*;.AbstractSet<Entry<K, V2>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EntrySet;ADDED*;.AbstractSet<Entry<K, V2>>.AbstractSet<Multiset.Entry<E>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EntrySet;ADDED*;.AbstractSet<Entry<K, V2>>.AbstractSet<Multiset.Entry<E>>.ForwardingSet<Entry<K, V>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.AbstractFilteredMap<K, V>;ADDED*;.AbstractMap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.FilteredKeyMap<K, V>;ADDED*;.AbstractFilteredMap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.FilteredEntryMap<K, V>;ADDED*;.AbstractFilteredMap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.MultisetView;ADDED*;.AbstractCollection<K>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.AsMapEntries;ADDED*;.AbstractSet<Entry<K, Collection<V>>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.SetDecorator;ADDED*;.ForwardingSet<V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.ImmutableSortedSet<E>;ADDED*;.ImmutableSet<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection.ImmutableCollection.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.ImmutableSortedMap<K, V>;ADDED*;.ImmutableMap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.BuilderMultimap<K, V>;ADDED*;.AbstractMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.BuilderMultimap<K, V>;ADDED*;.AbstractMultimap<K, V>.AbstractMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection.ImmutableCollection.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EntrySet<E>;ADDED*;.ImmutableSet<Entry<E>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection.ImmutableCollection.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.BuilderMultimap<K, V>;ADDED*;.AbstractMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.BuilderMultimap<K, V>;ADDED*;.AbstractMultimap<K, V>.AbstractMultimap<K, V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EntryCollection<K, V>;ADDED*;.ImmutableCollection<Map.Entry<K, V>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Values<V>;ADDED*;.ImmutableCollection<V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection.ImmutableCollection.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.ImmutableEnumSet<E>;ADDED*;.ImmutableSet<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<E>;ADDED*;.ImmutableSet.ImmutableCollection.ImmutableCollection.ImmutableCollection
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.ImmutableBiMap<K, V>;ADDED*;.ImmutableMap<K,V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Builder<K, V>;ADDED*;.ImmutableMap.ImmutableMultimap.ImmutableMultimap.ImmutableMap
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.ForwardingImmutableCollection<E>;ADDED*;.ImmutableCollection<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.ExplicitOrderedImmutableSortedSet<E>;ADDED*;.ImmutableSortedSet<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EmptyImmutableSortedSet<E>;ADDED*;.ImmutableSortedSet<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EmptyImmutableSet;ADDED*;.ImmutableSet<Object>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EmptyImmutableMap;ADDED*;.ImmutableMap<Object, Object>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EmptyImmutableList;ADDED*;.ImmutableList<Object>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EntrySet;ADDED*;.AbstractSet<Entry<K, V2>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EntrySet;ADDED*;.AbstractSet<Entry<K, V2>>.AbstractSet<Multiset.Entry<E>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EntrySet;ADDED*;.AbstractSet<Entry<K, V2>>.AbstractSet<Multiset.Entry<E>>.ForwardingSet<Entry<K, V>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.MapBasedElementSet;ADDED*;.ForwardingSet<E>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.KeySet;ADDED*;.ForwardingSet<K>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.ValueSet;ADDED*;.ForwardingSet<V>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EntrySet;ADDED*;.AbstractSet<Entry<K, V2>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EntrySet;ADDED*;.AbstractSet<Entry<K, V2>>.AbstractSet<Multiset.Entry<E>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.EntrySet;ADDED*;.AbstractSet<Entry<K, V2>>.AbstractSet<Multiset.Entry<E>>.ForwardingSet<Entry<K, V>>
c4ec873e2c33a5c059d3a173587c7715f4deae1f;CLASS;com.google.common.collect.Inverse<K, V>;ADDED*;.AbstractBiMap<K, V>
9fc278e12300128c14757877fe81a7d0d47808d1;CLASS;com.google.common.base.EquivalencesTest;ADDED*;junit.framework.TestCase
89b32f14dea661c0812ff94b42db8ca9f81ba9ec;CLASS;com.google.common.base.AsciiTest;ADDED*;junit.framework.TestCase
4fdf70002a73087bcb94ac0619f819bbc6c035d8;CLASS;com.google.common.collect.ImmutableAsList<E>;ADDED*;.RegularImmutableList<E>
697576a2b9c0a9321f7dc2a027e1e530215ee953;CLASS;com.google.common.testing.PrimitiveTypeEqualityAssertTest;ADDED*;junit.framework.TestCase
697576a2b9c0a9321f7dc2a027e1e530215ee953;CLASS;com.google.common.testing.ObjectEqualityAssertTest;ADDED*;junit.framework.TestCase
697576a2b9c0a9321f7dc2a027e1e530215ee953;CLASS;com.google.common.testing.AssertTest;ADDED*;junit.framework.TestCase
6a25cb512850ee84cb5ba37ee0ba9e96f7272146;CLASS;com.google.common.collect.TransformedEntriesSortedMap<K, V1, V2>;ADDED*;.TransformedEntriesMap<K, V1, V2>
6a25cb512850ee84cb5ba37ee0ba9e96f7272146;CLASS;com.google.common.collect.SortedMapDifferenceImpl<K, V>;ADDED*;.MapDifferenceImpl<K, V>
6a25cb512850ee84cb5ba37ee0ba9e96f7272146;CLASS;com.google.common.collect.FilteredSortedMap<K, V>;ADDED*;.Maps
509fe0a4e7b30c00d1a7e1aae3e4de6718939c15;CLASS;com.google.common.testing.ClusterException;ADDED*;.RuntimeException
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.ToStringHelperTest;ADDED*;junit.framework.TestCase
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.SomeThrowable;ADDED*;.Throwable
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.SomeError;ADDED*;.Error
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.SomeCheckedException;ADDED*;.Exception
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.SomeOtherCheckedException;ADDED*;.Exception
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.SomeUncheckedException;ADDED*;.RuntimeException
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.SomeUndeclaredCheckedException;ADDED*;.Exception
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.SomeChainingException;ADDED*;.RuntimeException
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.PreconditionsTest;ADDED*;junit.framework.TestCase
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.JoinerTest;ADDED*;junit.framework.TestCase
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.FinalizableReferenceQueueTest;ADDED*;junit.framework.TestCase
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.DefaultsTest;ADDED*;junit.framework.TestCase
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.CharsetsTest;ADDED*;junit.framework.TestCase
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.CaseFormatTest;ADDED*;junit.framework.TestCase
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.base.AsciiTest;ADDED*;junit.framework.TestCase
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.util.concurrent.UncheckedTimeoutException;ADDED*;.RuntimeException
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.util.concurrent.ForwardingFuture<V>;ADDED*;com.google.common.collect.ForwardingObject
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.util.concurrent.ForwardingBlockingQueue<E>;ADDED*;.ForwardingQueue<E>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.io.MultiReader;ADDED*;java.io.Reader
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.io.MultiInputStream;ADDED*;java.io.InputStream
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.io.ByteArrayDataOutput;ADDED*;java.io.DataOutput
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.io.ByteArrayDataInput;ADDED*;java.io.DataInput
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.io.AppendableWriter;ADDED*;java.io.Writer
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SortedMapBasedElementSet;ADDED*;.MapBasedElementSet
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SortedMapBasedElementSet;ADDED*;.MapBasedElementSet.MapBasedElementSet
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.MergingIterator<T>;ADDED*;.AbstractIterator<T>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.ImmutableCell<R, C, V>;ADDED*;.AbstractCell<R, C, V>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedSet<E>;ADDED*;.SynchronizedCollection<E>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedSet<E>;ADDED*;.SynchronizedCollection<E>.SynchronizedCollection<E>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedSortedSet<E>;ADDED*;.SynchronizedSet<E>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedSortedSet<E>;ADDED*;.SynchronizedSet<E>.SynchronizedSet<E>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedList<E>;ADDED*;.SynchronizedCollection<E>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedList<E>;ADDED*;.SynchronizedCollection<E>.SynchronizedCollection<E>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedRandomAccessList<E>;ADDED*;.SynchronizedList<E>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedRandomAccessList<E>;ADDED*;.SynchronizedList<E>.SynchronizedList<E>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedMultiset<E>;ADDED*;.SynchronizedCollection<E>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedMultiset<E>;ADDED*;.SynchronizedCollection<E>.SynchronizedCollection<E>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedMultimap<K, V>;ADDED*;.SynchronizedObject
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedMultimap<K, V>;ADDED*;.SynchronizedObject.SynchronizedObject
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedListMultimap<K, V>;ADDED*;.SynchronizedMultimap<K, V>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedListMultimap<K, V>;ADDED*;.SynchronizedMultimap<K, V>.SynchronizedMultimap<K, V>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedSetMultimap<K, V>;ADDED*;.SynchronizedMultimap<K, V>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedSetMultimap<K, V>;ADDED*;.SynchronizedMultimap<K, V>.SynchronizedMultimap<K, V>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedSortedSetMultimap<K, V>;ADDED*;.SynchronizedSetMultimap<K, V>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedSortedSetMultimap<K, V>;ADDED*;.SynchronizedSetMultimap<K, V>.SynchronizedSetMultimap<K, V>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedAsMapEntries<K, V>;ADDED*;.SynchronizedSet<Map.Entry<K, Collection<V>>>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedAsMapEntries<K, V>;ADDED*;.SynchronizedSet<Map.Entry<K, Collection<V>>>.SynchronizedSet<Map.Entry<K, Collection<V>>>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedMap<K, V>;ADDED*;.SynchronizedObject
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedMap<K, V>;ADDED*;.SynchronizedObject.SynchronizedObject
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedSortedMap<K, V>;ADDED*;.SynchronizedMap<K, V>
2abfb185dc4979580376486777093b82e4ae5222;CLASS;com.google.common.collect.SynchronizedSortedMap<K, V>;ADDED*;.SynchronizedMap<K, V>.SynchronizedMap<K, V>
